session,T_offset,horizon,universe,split,n,win,E
LONDON,90,60,LOW_trap,OOS,43,0.5348837209302325,5.819767441860465
LONDON,90,60,LOW_trap,Y2025,25,0.48,1.3
LONDON,90,60,LOW_trap,Y2026,18,0.6111111111111112,12.097222222222221
LONDON,90,60,HIGH_long,IS,311,0.6012861736334405,0.4646302250803859
LONDON,90,60,HIGH_long,Validation,120,0.525,0.09166666666666666
LONDON,90,60,HIGH_long,OOS,35,0.4857142857142857,-3.914285714285714
LONDON,90,60,HIGH_long,Y2025,23,0.5652173913043478,1.3695652173913044
LONDON,90,60,HIGH_long,Y2026,12,0.3333333333333333,-14.041666666666666
LONDON,90,90,ALL_trap,IS,710,0.4830985915492958,-1.0492957746478873
LONDON,90,90,ALL_trap,Validation,237,0.5189873417721519,1.4672995780590716
LONDON,90,90,ALL_trap,OOS,119,0.5126050420168067,2.9453781512605044
LONDON,90,90,ALL_trap,Y2025,72,0.4861111111111111,2.8020833333333335
LONDON,90,90,ALL_trap,Y2026,47,0.5531914893617021,3.1648936170212765
LONDON,90,90,HIGH_trap,IS,311,0.45980707395498394,-1.3536977491961415
LONDON,90,90,HIGH_trap,Validation,120,0.5583333333333333,3.8625
LONDON,90,90,HIGH_trap,OOS,35,0.5142857142857142,-2.0214285714285714
LONDON,90,90,HIGH_trap,Y2025,23,0.5217391304347826,1.3695652173913044
LONDON,90,90,HIGH_trap,Y2026,12,0.5,-8.520833333333334
LONDON,90,90,LOW_trap,IS,160,0.4875,-1.2484375
LONDON,90,90,LOW_trap,Validation,39,0.5897435897435898,3.173076923076923
LONDON,90,90,LOW_trap,OOS,43,0.4883720930232558,5.604651162790698
LONDON,90,90,LOW_trap,Y2025,25,0.4,0.68
LONDON,90,90,LOW_trap,Y2026,18,0.6111111111111112,12.444444444444445
LONDON,90,90,HIGH_long,IS,311,0.5594855305466238,-0.3858520900321543
LONDON,90,90,HIGH_long,Validation,120,0.5083333333333333,0.975
LONDON,90,90,HIGH_long,OOS,35,0.45714285714285713,-0.9214285714285714
LONDON,90,90,HIGH_long,Y2025,23,0.6086956521739131,9.5
LONDON,90,90,HIGH_long,Y2026,12,0.16666666666666666,-20.895833333333332
LONDON,90,120,ALL_trap,IS,710,0.5028169014084507,-0.4795774647887324
LONDON,90,120,ALL_trap,Validation,237,0.5569620253164557,0.18565400843881857
LONDON,90,120,ALL_trap,OOS,119,0.5546218487394958,9.890756302521009
LONDON,90,120,ALL_trap,Y2025,72,0.5416666666666666,6.291666666666667
LONDON,90,120,ALL_trap,Y2026,47,0.574468085106383,15.404255319148936
LONDON,90,120,HIGH_trap,IS,311,0.4983922829581994,-0.9019292604501608
LONDON,90,120,HIGH_trap,Validation,120,0.6416666666666667,3.6104166666666666
LONDON,90,120,HIGH_trap,OOS,35,0.6,10.15
LONDON,90,120,HIGH_trap,Y2025,23,0.6086956521739131,3.8260869565217392
LONDON,90,120,HIGH_trap,Y2026,12,0.5833333333333334,22.270833333333332
LONDON,90,120,LOW_trap,IS,160,0.49375,-0.4921875
LONDON,90,120,LOW_trap,Validation,39,0.48717948717948717,0.7628205128205128
LONDON,90,120,LOW_trap,OOS,43,0.46511627906976744,12.88953488372093
LONDON,90,120,LOW_trap,Y2025,25,0.4,13.21
LONDON,90,120,LOW_trap,Y2026,18,0.5555555555555556,12.444444444444445
LONDON,90,120,HIGH_long,IS,311,0.5755627009646302,0.297427652733119
LONDON,90,120,HIGH_long,Validation,120,0.5166666666666667,-1.91875
LONDON,90,120,HIGH_long,OOS,35,0.6,-2.0785714285714287
LONDON,90,120,HIGH_long,Y2025,23,0.782608695652174,20.717391304347824
LONDON,90,120,HIGH_long,Y2026,12,0.25,-45.770833333333336
LONDON,120,15,ALL_trap,IS,494,0.5506072874493927,0.4331983805668016
LONDON,120,15,ALL_trap,Validation,183,0.5355191256830601,-0.6256830601092896
LONDON,120,15,ALL_trap,OOS,73,0.5342465753424658,1.226027397260274
LONDON,120,15,ALL_trap,Y2025,41,0.6097560975609756,3.9634146341463414
LONDON,120,15,ALL_trap,Y2026,32,0.4375,-2.28125
LONDON,120,15,HIGH_trap,IS,226,0.5663716814159292,0.536504424778761
LONDON,120,15,HIGH_trap,Validation,104,0.5096153846153846,-0.0625
LONDON,120,15,HIGH_trap,OOS,21,0.5238095238095238,3.7976190476190474
LONDON,120,15,HIGH_trap,Y2025,13,0.5384615384615384,3.1538461538461537
LONDON,120,15,HIGH_trap,Y2026,8,0.5,4.84375
LONDON,120,15,LOW_trap,IS,95,0.5157894736842106,-0.1
LONDON,120,15,LOW_trap,Validation,22,0.7272727272727273,3.0795454545454546
LONDON,120,15,LOW_trap,OOS,23,0.5217391304347826,0.7282608695652174
LONDON,120,15,LOW_trap,Y2025,12,0.5833333333333334,1.2916666666666667
LONDON,120,15,LOW_trap,Y2026,11,0.45454545454545453,0.11363636363636363
LONDON,120,15,HIGH_long,IS,226,0.49557522123893805,1.0630530973451326
LONDON,120,15,HIGH_long,Validation,104,0.5096153846153846,-1.1923076923076923
LONDON,120,15,HIGH_long,OOS,21,0.5714285714285714,2.1547619047619047
LONDON,120,15,HIGH_long,Y2025,13,0.6153846153846154,3.3076923076923075
LONDON,120,15,HIGH_long,Y2026,8,0.5,0.28125
LONDON,120,30,ALL_trap,IS,494,0.5303643724696356,0.4625506072874494
LONDON,120,30,ALL_trap,Validation,183,0.5573770491803278,-0.22131147540983606
LONDON,120,30,ALL_trap,OOS,73,0.589041095890411,2.636986301369863
LONDON,120,30,ALL_trap,Y2025,41,0.5853658536585366,5.969512195121951
LONDON,120,30,ALL_trap,Y2026,32,0.59375,-1.6328125
LONDON,120,30,HIGH_trap,IS,226,0.5530973451327433,1.0984513274336283
LONDON,120,30,HIGH_trap,Validation,104,0.5192307692307693,-0.0673076923076923
LONDON,120,30,HIGH_trap,OOS,21,0.6190476190476191,8.619047619047619
LONDON,120,30,HIGH_trap,Y2025,13,0.5384615384615384,8.365384615384615
LONDON,120,30,HIGH_trap,Y2026,8,0.75,9.03125
LONDON,120,30,LOW_trap,IS,95,0.4842105263157895,-0.05
LONDON,120,30,LOW_trap,Validation,22,0.7272727272727273,4.8977272727272725
LONDON,120,30,LOW_trap,OOS,23,0.6956521739130435,-0.8804347826086957
LONDON,120,30,LOW_trap,Y2025,12,0.6666666666666666,-1.625
LONDON,120,30,LOW_trap,Y2026,11,0.7272727272727273,-0.06818181818181818
LONDON,120,30,HIGH_long,IS,226,0.4778761061946903,0.9413716814159292
LONDON,120,30,HIGH_long,Validation,104,0.47115384615384615,-1.5432692307692308
LONDON,120,30,HIGH_long,OOS,21,0.5714285714285714,6.190476190476191
LONDON,120,30,HIGH_long,Y2025,13,0.6153846153846154,10.01923076923077
LONDON,120,30,HIGH_long,Y2026,8,0.5,-0.03125
LONDON,120,60,ALL_trap,IS,494,0.5364372469635628,-0.005566801619433198
LONDON,120,60,ALL_trap,Validation,183,0.5136612021857924,-0.32786885245901637
LONDON,120,60,ALL_trap,OOS,73,0.5342465753424658,3.5719178082191783
LONDON,120,60,ALL_trap,Y2025,41,0.5853658536585366,8.170731707317072
LONDON,120,60,ALL_trap,Y2026,32,0.46875,-2.3203125
LONDON,120,60,HIGH_trap,IS,226,0.5353982300884956,0.3473451327433628
LONDON,120,60,HIGH_trap,Validation,104,0.49038461538461536,-1.0168269230769231
LONDON,120,60,HIGH_trap,OOS,21,0.5238095238095238,3.738095238095238
LONDON,120,60,HIGH_trap,Y2025,13,0.5384615384615384,3.423076923076923
LONDON,120,60,HIGH_trap,Y2026,8,0.5,4.25
LONDON,120,60,LOW_trap,IS,95,0.5684210526315789,-0.05789473684210526
LONDON,120,60,LOW_trap,Validation,22,0.6363636363636364,9.102272727272727
LONDON,120,60,LOW_trap,OOS,23,0.5652173913043478,-2.652173913043478
LONDON,120,60,LOW_trap,Y2025,12,0.5833333333333334,0.3541666666666667
LONDON,120,60,LOW_trap,Y2026,11,0.5454545454545454,-5.931818181818182
LONDON,120,60,HIGH_long,IS,226,0.4557522123893805,0.6283185840707964
LONDON,120,60,HIGH_long,Validation,104,0.5,-2.449519230769231
LONDON,120,60,HIGH_long,OOS,21,0.6666666666666666,11.80952380952381
LONDON,120,60,HIGH_long,Y2025,13,0.6153846153846154,13.423076923076923
LONDON,120,60,HIGH_long,Y2026,8,0.75,9.1875
LONDON,120,90,ALL_trap,IS,494,0.5506072874493927,1.0885627530364372
LONDON,120,90,ALL_trap,Validation,183,0.5300546448087432,0.2336065573770492
LONDON,120,90,ALL_trap,OOS,73,0.6027397260273972,6.97945205479452
LONDON,120,90,ALL_trap,Y2025,41,0.6341463414634146,8.0
LONDON,120,90,ALL_trap,Y2026,32,0.5625,5.671875
LONDON,120,90,HIGH_trap,IS,226,0.5619469026548672,1.0176991150442478
LONDON,120,90,HIGH_trap,Validation,104,0.5192307692307693,1.3149038461538463
LONDON,120,90,HIGH_trap,OOS,21,0.5714285714285714,1.4166666666666667
LONDON,120,90,HIGH_trap,Y2025,13,0.6153846153846154,-2.6153846153846154
LONDON,120,90,HIGH_trap,Y2026,8,0.5,7.96875
LONDON,120,90,LOW_trap,IS,95,0.5368421052631579,0.07631578947368421
LONDON,120,90,LOW_trap,Validation,22,0.7272727272727273,10.431818181818182
LONDON,120,90,LOW_trap,OOS,23,0.4782608695652174,-0.8586956521739131
LONDON,120,90,LOW_trap,Y2025,12,0.4166666666666667,-0.7708333333333334
LONDON,120,90,LOW_trap,Y2026,11,0.5454545454545454,-0.9545454545454546
LONDON,120,90,HIGH_long,IS,226,0.5265486725663717,0.6305309734513275
LONDON,120,90,HIGH_long,Validation,104,0.5096153846153846,-3.7524038461538463
LONDON,120,90,HIGH_long,OOS,21,0.7142857142857143,22.964285714285715
LONDON,120,90,HIGH_long,Y2025,13,0.6923076923076923,16.692307692307693
LONDON,120,90,HIGH_long,Y2026,8,0.75,33.15625
LONDON,120,120,ALL_trap,IS,494,0.520242914979757,1.514676113360324
LONDON,120,120,ALL_trap,Validation,183,0.5683060109289617,3.452185792349727
LONDON,120,120,ALL_trap,OOS,73,0.5342465753424658,3.5239726027397262
LONDON,120,120,ALL_trap,Y2025,41,0.5609756097560976,10.359756097560975
LONDON,120,120,ALL_trap,Y2026,32,0.5,-5.234375
LONDON,120,120,HIGH_trap,IS,226,0.5353982300884956,2.002212389380531
LONDON,120,120,HIGH_trap,Validation,104,0.5576923076923077,4.509615384615385
LONDON,120,120,HIGH_trap,OOS,21,0.42857142857142855,-9.678571428571429
LONDON,120,120,HIGH_trap,Y2025,13,0.5384615384615384,-3.9615384615384617
LONDON,120,120,HIGH_trap,Y2026,8,0.25,-18.96875
LONDON,120,120,LOW_trap,IS,95,0.5157894736842106,-0.6973684210526315
LONDON,120,120,LOW_trap,Validation,22,0.7272727272727273,9.863636363636363
LONDON,120,120,LOW_trap,OOS,23,0.43478260869565216,2.8152173913043477
LONDON,120,120,LOW_trap,Y2025,12,0.3333333333333333,-6.833333333333333
LONDON,120,120,LOW_trap,Y2026,11,0.5454545454545454,13.340909090909092
LONDON,120,120,HIGH_long,IS,226,0.4911504424778761,1.1460176991150441
LONDON,120,120,HIGH_long,Validation,104,0.5576923076923077,-0.5384615384615384
LONDON,120,120,HIGH_long,OOS,21,0.7619047619047619,21.535714285714285
LONDON,120,120,HIGH_long,Y2025,13,0.7692307692307693,18.923076923076923
LONDON,120,120,HIGH_long,Y2026,8,0.75,25.78125
NY_PM,15,15,ALL_trap,IS,1357,0.48268238761974946,-0.05821665438467207
NY_PM,15,15,ALL_trap,Validation,459,0.5098039215686274,0.19335511982570805
NY_PM,15,15,ALL_trap,OOS,223,0.5112107623318386,0.47085201793721976
NY_PM,15,15,ALL_trap,Y2025,135,0.5333333333333333,1.8462962962962963
NY_PM,15,15,ALL_trap,Y2026,88,0.4772727272727273,-1.6392045454545454
NY_PM,15,15,HIGH_trap,IS,407,0.47911547911547914,-0.4305896805896806
NY_PM,15,15,HIGH_trap,Validation,169,0.5443786982248521,2.0680473372781063
NY_PM,15,15,HIGH_trap,OOS,63,0.5079365079365079,0.7103174603174603
NY_PM,15,15,HIGH_trap,Y2025,40,0.475,-2.675
NY_PM,15,15,HIGH_trap,Y2026,23,0.5652173913043478,6.5978260869565215
NY_PM,15,15,LOW_trap,IS,511,0.4755381604696673,0.33610567514677103
NY_PM,15,15,LOW_trap,Validation,162,0.5370370370370371,1.6358024691358024
NY_PM,15,15,LOW_trap,OOS,81,0.4444444444444444,-4.583333333333333
NY_PM,15,15,LOW_trap,Y2025,47,0.5106382978723404,-1.4308510638297873
NY_PM,15,15,LOW_trap,Y2026,34,0.35294117647058826,-8.941176470588236
NY_PM,15,15,HIGH_long,IS,407,0.5036855036855037,-0.5092137592137592
NY_PM,15,15,HIGH_long,Validation,169,0.5621301775147929,1.4615384615384615
NY_PM,15,15,HIGH_long,OOS,63,0.5396825396825397,2.630952380952381
NY_PM,15,15,HIGH_long,Y2025,40,0.575,0.8875
NY_PM,15,15,HIGH_long,Y2026,23,0.4782608695652174,5.663043478260869
NY_PM,15,30,ALL_trap,IS,1357,0.48784082535003687,0.3492999263080324
NY_PM,15,30,ALL_trap,Validation,459,0.47058823529411764,-1.193355119825708
NY_PM,15,30,ALL_trap,OOS,223,0.5201793721973094,4.753363228699552
NY_PM,15,30,ALL_trap,Y2025,135,0.5037037037037037,5.118518518518519
NY_PM,15,30,ALL_trap,Y2026,88,0.5454545454545454,4.193181818181818
NY_PM,15,30,HIGH_trap,IS,407,0.4742014742014742,-0.07862407862407862
NY_PM,15,30,HIGH_trap,Validation,169,0.5029585798816568,0.3683431952662722
NY_PM,15,30,HIGH_trap,OOS,63,0.5873015873015873,7.777777777777778
NY_PM,15,30,HIGH_trap,Y2025,40,0.55,3.58125
NY_PM,15,30,HIGH_trap,Y2026,23,0.6521739130434783,15.076086956521738
NY_PM,15,30,LOW_trap,IS,511,0.48140900195694714,0.41731898238747556
NY_PM,15,30,LOW_trap,Validation,162,0.4567901234567901,-1.0277777777777777
NY_PM,15,30,LOW_trap,OOS,81,0.4074074074074074,-5.256172839506172
NY_PM,15,30,LOW_trap,Y2025,47,0.44680851063829785,0.8723404255319149
NY_PM,15,30,LOW_trap,Y2026,34,0.35294117647058826,-13.727941176470589
NY_PM,15,30,HIGH_long,IS,407,0.5405405405405406,-1.2604422604422605
NY_PM,15,30,HIGH_long,Validation,169,0.4970414201183432,-0.1227810650887574
NY_PM,15,30,HIGH_long,OOS,63,0.5555555555555556,-1.1349206349206349
NY_PM,15,30,HIGH_long,Y2025,40,0.55,-4.95625
NY_PM,15,30,HIGH_long,Y2026,23,0.5652173913043478,5.510869565217392
NY_PM,15,60,ALL_trap,IS,1324,0.48413897280966767,0.7284743202416919
NY_PM,15,60,ALL_trap,Validation,442,0.4457013574660634,-2.553733031674208
NY_PM,15,60,ALL_trap,OOS,214,0.5233644859813084,5.484813084112149
NY_PM,15,60,ALL_trap,Y2025,129,0.5503875968992248,13.325581395348838
NY_PM,15,60,ALL_trap,Y2026,85,0.4823529411764706,-6.4147058823529415
NY_PM,15,60,HIGH_trap,IS,393,0.48854961832061067,0.7951653944020356
NY_PM,15,60,HIGH_trap,Validation,161,0.43478260869565216,-3.9767080745341614
NY_PM,15,60,HIGH_trap,OOS,61,0.5737704918032787,7.118852459016393
NY_PM,15,60,HIGH_trap,Y2025,40,0.6,11.41875
NY_PM,15,60,HIGH_trap,Y2026,21,0.5238095238095238,-1.0714285714285714
NY_PM,15,60,LOW_trap,IS,501,0.4810379241516966,0.7295409181636726
NY_PM,15,60,LOW_trap,Validation,156,0.4423076923076923,-2.1266025641025643
NY_PM,15,60,LOW_trap,OOS,78,0.5128205128205128,0.5416666666666666
NY_PM,15,60,LOW_trap,Y2025,44,0.5681818181818182,13.409090909090908
NY_PM,15,60,LOW_trap,Y2026,34,0.4411764705882353,-16.110294117647058
NY_PM,15,60,HIGH_long,IS,393,0.5190839694656488,-0.21246819338422393
NY_PM,15,60,HIGH_long,Validation,161,0.515527950310559,0.10403726708074534
NY_PM,15,60,HIGH_long,OOS,61,0.5081967213114754,-0.11885245901639344
NY_PM,15,60,HIGH_long,Y2025,40,0.55,6.16875
NY_PM,15,60,HIGH_long,Y2026,21,0.42857142857142855,-12.095238095238095
NY_PM,15,90,ALL_trap,IS,1323,0.5139833711262283,1.6997354497354498
NY_PM,15,90,ALL_trap,Validation,442,0.4683257918552036,-0.6917420814479638
NY_PM,15,90,ALL_trap,OOS,214,0.5420560747663551,10.328271028037383
NY_PM,15,90,ALL_trap,Y2025,129,0.5813953488372093,24.501937984496124
NY_PM,15,90,ALL_trap,Y2026,85,0.4823529411764706,-11.18235294117647
NY_PM,15,90,HIGH_trap,IS,393,0.5089058524173028,1.0699745547073791
NY_PM,15,90,HIGH_trap,Validation,161,0.453416149068323,-2.8649068322981366
NY_PM,15,90,HIGH_trap,OOS,61,0.5573770491803278,24.19672131147541
NY_PM,15,90,HIGH_trap,Y2025,40,0.6,45.975
NY_PM,15,90,HIGH_trap,Y2026,21,0.47619047619047616,-17.285714285714285
NY_PM,15,90,LOW_trap,IS,500,0.518,0.97
NY_PM,15,90,LOW_trap,Validation,156,0.48717948717948717,1.8509615384615385
NY_PM,15,90,LOW_trap,OOS,78,0.5128205128205128,5.1506410256410255
NY_PM,15,90,LOW_trap,Y2025,44,0.5909090909090909,22.630681818181817
NY_PM,15,90,LOW_trap,Y2026,34,0.4117647058823529,-17.470588235294116
NY_PM,15,90,HIGH_long,IS,393,0.5648854961832062,-1.1704834605597965
NY_PM,15,90,HIGH_long,Validation,161,0.515527950310559,2.3027950310559007
NY_PM,15,90,HIGH_long,OOS,61,0.5573770491803278,16.75409836065574
NY_PM,15,90,HIGH_long,Y2025,40,0.65,34.9625
NY_PM,15,90,HIGH_long,Y2026,21,0.38095238095238093,-17.928571428571427
NY_PM,15,120,ALL_trap,IS,1323,0.5041572184429327,1.5309901738473166
NY_PM,15,120,ALL_trap,Validation,442,0.5067873303167421,0.29638009049773756
NY_PM,15,120,ALL_trap,OOS,214,0.5233644859813084,10.04088785046729
NY_PM,15,120,ALL_trap,Y2025,129,0.5503875968992248,20.662790697674417
NY_PM,15,120,ALL_trap,Y2026,85,0.4823529411764706,-6.079411764705882
NY_PM,15,120,HIGH_trap,IS,393,0.48854961832061067,-0.031170483460559797
NY_PM,15,120,HIGH_trap,Validation,161,0.4720496894409938,-4.1102484472049685
NY_PM,15,120,HIGH_trap,OOS,61,0.5737704918032787,30.15983606557377
NY_PM,15,120,HIGH_trap,Y2025,40,0.625,48.93125
NY_PM,15,120,HIGH_trap,Y2026,21,0.47619047619047616,-5.595238095238095
NY_PM,15,120,LOW_trap,IS,500,0.518,1.6955
NY_PM,15,120,LOW_trap,Validation,156,0.5448717948717948,3.2483974358974357
NY_PM,15,120,LOW_trap,OOS,78,0.5,5.330128205128205
NY_PM,15,120,LOW_trap,Y2025,44,0.5681818181818182,19.46590909090909
NY_PM,15,120,LOW_trap,Y2026,34,0.4117647058823529,-12.963235294117647
NY_PM,15,120,HIGH_long,IS,393,0.5368956743002544,-0.6227735368956743
NY_PM,15,120,HIGH_long,Validation,161,0.5279503105590062,-1.874223602484472
NY_PM,15,120,HIGH_long,OOS,61,0.6065573770491803,22.766393442622952
NY_PM,15,120,HIGH_long,Y2025,40,0.675,35.29375
NY_PM,15,120,HIGH_long,Y2026,21,0.47619047619047616,-1.0952380952380953
NY_PM,30,15,ALL_trap,IS,1258,0.5,-0.20786963434022257
NY_PM,30,15,ALL_trap,Validation,388,0.5283505154639175,2.2512886597938144
NY_PM,30,15,ALL_trap,OOS,212,0.4481132075471698,-3.615566037735849
NY_PM,30,15,ALL_trap,Y2025,141,0.49645390070921985,-0.4024822695035461
NY_PM,30,15,ALL_trap,Y2026,71,0.352112676056338,-9.996478873239436
NY_PM,30,15,HIGH_trap,IS,495,0.501010101010101,-0.8156565656565656
NY_PM,30,15,HIGH_trap,Validation,165,0.5454545454545454,2.4212121212121214
NY_PM,30,15,HIGH_trap,OOS,89,0.4157303370786517,-10.797752808988765
NY_PM,30,15,HIGH_trap,Y2025,65,0.47692307692307695,-7.107692307692307
NY_PM,30,15,HIGH_trap,Y2026,24,0.25,-20.791666666666668
NY_PM,30,15,LOW_trap,IS,372,0.489247311827957,0.05040322580645161
NY_PM,30,15,LOW_trap,Validation,95,0.49473684210526314,2.4078947368421053
NY_PM,30,15,LOW_trap,OOS,56,0.4642857142857143,-1.5491071428571428
NY_PM,30,15,LOW_trap,Y2025,36,0.5,3.3472222222222223
NY_PM,30,15,LOW_trap,Y2026,20,0.4,-10.3625
NY_PM,30,15,HIGH_long,IS,495,0.503030303030303,-0.7429292929292929
NY_PM,30,15,HIGH_long,Validation,165,0.41818181818181815,-3.396969696969697
NY_PM,30,15,HIGH_long,OOS,89,0.47191011235955055,-1.9943820224719102
NY_PM,30,15,HIGH_long,Y2025,65,0.47692307692307695,-6.476923076923077
NY_PM,30,15,HIGH_long,Y2026,24,0.4583333333333333,10.145833333333334
NY_PM,30,30,ALL_trap,IS,1232,0.5349025974025974,0.8327922077922078
NY_PM,30,30,ALL_trap,Validation,381,0.5380577427821522,2.87992125984252
NY_PM,30,30,ALL_trap,OOS,207,0.4927536231884058,-2.217391304347826
NY_PM,30,30,ALL_trap,Y2025,138,0.5,0.23731884057971014
NY_PM,30,30,ALL_trap,Y2026,69,0.4782608695652174,-7.1268115942028984
NY_PM,30,30,HIGH_trap,IS,481,0.5613305613305614,0.6964656964656964
NY_PM,30,30,HIGH_trap,Validation,161,0.5714285714285714,5.392857142857143
NY_PM,30,30,HIGH_trap,OOS,86,0.4883720930232558,-7.776162790697675
NY_PM,30,30,HIGH_trap,Y2025,63,0.5079365079365079,-5.063492063492063
NY_PM,30,30,HIGH_trap,Y2026,23,0.43478260869565216,-15.206521739130435
NY_PM,30,30,LOW_trap,IS,368,0.5108695652173914,1.124320652173913
NY_PM,30,30,LOW_trap,Validation,94,0.5,1.672872340425532
NY_PM,30,30,LOW_trap,OOS,56,0.4642857142857143,2.299107142857143
NY_PM,30,30,LOW_trap,Y2025,36,0.4444444444444444,6.069444444444445
NY_PM,30,30,LOW_trap,Y2026,20,0.5,-4.4875
NY_PM,30,30,HIGH_long,IS,481,0.5343035343035343,-0.3700623700623701
NY_PM,30,30,HIGH_long,Validation,161,0.5093167701863354,-0.03881987577639751
NY_PM,30,30,HIGH_long,OOS,86,0.46511627906976744,2.991279069767442
NY_PM,30,30,HIGH_long,Y2025,63,0.47619047619047616,-2.6507936507936507
NY_PM,30,30,HIGH_long,Y2026,23,0.43478260869565216,18.445652173913043
NY_PM,30,60,ALL_trap,IS,1215,0.5267489711934157,0.09156378600823045
NY_PM,30,60,ALL_trap,Validation,377,0.5623342175066313,4.160477453580902
NY_PM,30,60,ALL_trap,OOS,207,0.463768115942029,-8.457729468599034
NY_PM,30,60,ALL_trap,Y2025,138,0.4492753623188406,-12.40036231884058
NY_PM,30,60,ALL_trap,Y2026,69,0.4927536231884058,-0.572463768115942
NY_PM,30,60,HIGH_trap,IS,474,0.5168776371308017,-0.7568565400843882
NY_PM,30,60,HIGH_trap,Validation,160,0.6125,8.1375
NY_PM,30,60,HIGH_trap,OOS,86,0.47674418604651164,-15.095930232558139
NY_PM,30,60,HIGH_trap,Y2025,63,0.47619047619047616,-20.202380952380953
NY_PM,30,60,HIGH_trap,Y2026,23,0.4782608695652174,-1.108695652173913
NY_PM,30,60,LOW_trap,IS,365,0.536986301369863,1.3294520547945206
NY_PM,30,60,LOW_trap,Validation,92,0.5434782608695652,-0.358695652173913
NY_PM,30,60,LOW_trap,OOS,56,0.4107142857142857,-9.017857142857142
NY_PM,30,60,LOW_trap,Y2025,36,0.3888888888888889,-12.222222222222221
NY_PM,30,60,LOW_trap,Y2026,20,0.45,-3.25
NY_PM,30,60,HIGH_long,IS,474,0.5210970464135021,-0.15559071729957805
NY_PM,30,60,HIGH_long,Validation,160,0.5625,1.6
NY_PM,30,60,HIGH_long,OOS,86,0.5697674418604651,13.125
NY_PM,30,60,HIGH_long,Y2025,63,0.5714285714285714,12.162698412698413
NY_PM,30,60,HIGH_long,Y2026,23,0.5652173913043478,15.76086956521739
NY_PM,30,90,ALL_trap,IS,1215,0.5102880658436214,-0.1388888888888889
NY_PM,30,90,ALL_trap,Validation,377,0.5384615384615384,7.090848806366048
NY_PM,30,90,ALL_trap,OOS,207,0.4830917874396135,-5.124396135265701
NY_PM,30,90,ALL_trap,Y2025,138,0.4782608695652174,-9.744565217391305
NY_PM,30,90,ALL_trap,Y2026,69,0.4927536231884058,4.115942028985507
NY_PM,30,90,HIGH_trap,IS,474,0.5274261603375527,-0.7895569620253164
NY_PM,30,90,HIGH_trap,Validation,160,0.56875,15.359375
NY_PM,30,90,HIGH_trap,OOS,86,0.4186046511627907,-19.040697674418606
NY_PM,30,90,HIGH_trap,Y2025,63,0.42857142857142855,-28.952380952380953
NY_PM,30,90,HIGH_trap,Y2026,23,0.391304347826087,8.108695652173912
NY_PM,30,90,LOW_trap,IS,365,0.5232876712328767,1.1369863013698631
NY_PM,30,90,LOW_trap,Validation,92,0.532608695652174,2.2635869565217392
NY_PM,30,90,LOW_trap,OOS,56,0.5535714285714286,-1.6830357142857142
NY_PM,30,90,LOW_trap,Y2025,36,0.5277777777777778,-2.25
NY_PM,30,90,LOW_trap,Y2026,20,0.6,-0.6625
NY_PM,30,90,HIGH_long,IS,474,0.5042194092827004,-1.5722573839662448
NY_PM,30,90,HIGH_long,Validation,160,0.55,7.728125
NY_PM,30,90,HIGH_long,OOS,86,0.5581395348837209,24.127906976744185
NY_PM,30,90,HIGH_long,Y2025,63,0.5873015873015873,23.19047619047619
NY_PM,30,90,HIGH_long,Y2026,23,0.4782608695652174,26.695652173913043
NY_PM,30,120,ALL_trap,IS,1215,0.497119341563786,-0.3281893004115226
NY_PM,30,120,ALL_trap,Validation,377,0.5809018567639257,6.899867374005305
NY_PM,30,120,ALL_trap,OOS,207,0.47342995169082125,-8.41183574879227
NY_PM,30,120,ALL_trap,Y2025,138,0.463768115942029,-13.121376811594203
NY_PM,30,120,ALL_trap,Y2026,69,0.4927536231884058,1.0072463768115942
NY_PM,30,120,HIGH_trap,IS,474,0.5,-0.41561181434599154
NY_PM,30,120,HIGH_trap,Validation,160,0.6125,16.303125
NY_PM,30,120,HIGH_trap,OOS,86,0.4186046511627907,-31.273255813953487
NY_PM,30,120,HIGH_trap,Y2025,63,0.38095238095238093,-45.345238095238095
NY_PM,30,120,HIGH_trap,Y2026,23,0.5217391304347826,7.271739130434782
NY_PM,30,120,LOW_trap,IS,365,0.4931506849315068,1.0527397260273972
NY_PM,30,120,LOW_trap,Validation,92,0.5760869565217391,3.114130434782609
NY_PM,30,120,LOW_trap,OOS,56,0.5357142857142857,4.120535714285714
NY_PM,30,120,LOW_trap,Y2025,36,0.5555555555555556,3.3055555555555554
NY_PM,30,120,LOW_trap,Y2026,20,0.5,5.5875
NY_PM,30,120,HIGH_long,IS,474,0.5337552742616034,-0.8386075949367089
NY_PM,30,120,HIGH_long,Validation,160,0.53125,4.3625
NY_PM,30,120,HIGH_long,OOS,86,0.5232558139534884,27.99418604651163
NY_PM,30,120,HIGH_long,Y2025,63,0.5555555555555556,31.456349206349206
NY_PM,30,120,HIGH_long,Y2026,23,0.43478260869565216,18.51086956521739
NY_PM,60,15,ALL_trap,IS,802,0.5062344139650873,-0.6948254364089775
NY_PM,60,15,ALL_trap,Validation,282,0.5531914893617021,0.20921985815602837
NY_PM,60,15,ALL_trap,OOS,141,0.475177304964539,0.06914893617021277
NY_PM,60,15,ALL_trap,Y2025,96,0.4583333333333333,-2.25
NY_PM,60,15,ALL_trap,Y2026,45,0.5111111111111111,5.016666666666667
