session_date,time,year,width,width_atr,n,threshold
2015-12-14,2015-12-14 12:39:00-05:00,2015,7.5,2.04778156996587,15,2.5
2015-12-14,2015-12-14 13:16:00-05:00,2015,10.25,2.3906705539358604,15,2.5
2015-12-15,2015-12-15 10:00:00-05:00,2015,8.75,2.4054982817869415,15,2.5
2015-12-16,2015-12-16 10:03:00-05:00,2015,9.5,2.4675324675324677,15,2.5
2015-12-18,2015-12-18 11:36:00-05:00,2015,7.5,2.142857142857143,15,2.5
2015-12-21,2015-12-21 11:57:00-05:00,2015,6.0,2.3076923076923075,15,2.5
2015-12-21,2015-12-21 13:58:00-05:00,2015,3.75,2.34375,15,2.5
2015-12-22,2015-12-22 09:54:00-05:00,2015,10.5,2.288828337874659,15,2.5
2015-12-22,2015-12-22 12:51:00-05:00,2015,4.25,2.1794871794871797,15,2.5
2015-12-22,2015-12-22 14:09:00-05:00,2015,4.0,2.388059701492537,15,2.5
2015-12-23,2015-12-23 09:49:00-05:00,2015,9.25,2.1449275362318843,15,2.5
2015-12-23,2015-12-23 11:20:00-05:00,2015,4.25,2.312925170068027,15,2.5
2015-12-23,2015-12-23 12:54:00-05:00,2015,3.25,2.096774193548387,15,2.5
2015-12-24,2015-12-24 10:15:00-05:00,2015,5.0,2.4096385542168672,15,2.5
2015-12-24,2015-12-24 12:30:00-05:00,2015,2.0,2.2222222222222223,15,2.5
2015-12-28,2015-12-28 10:25:00-05:00,2015,5.5,2.2448979591836733,15,2.5
2015-12-28,2015-12-28 11:33:00-05:00,2015,4.5,2.4489795918367347,15,2.5
2015-12-29,2015-12-29 10:23:00-05:00,2015,5.0,2.3529411764705883,15,2.5
2015-12-30,2015-12-30 10:38:00-05:00,2015,5.75,2.346938775510204,15,2.5
2015-12-30,2015-12-30 11:43:00-05:00,2015,5.25,2.4852071005917162,15,2.5
2015-12-31,2015-12-31 09:49:00-05:00,2015,9.0,2.1621621621621623,15,2.5
2016-01-04,2016-01-04 14:48:00-05:00,2016,8.0,2.490272373540856,15,2.5
2016-01-05,2016-01-05 12:22:00-05:00,2016,9.75,2.4761904761904763,15,2.5
2016-01-06,2016-01-06 10:51:00-05:00,2016,8.75,2.4054982817869415,15,2.5
2016-01-07,2016-01-07 10:45:00-05:00,2016,12.5,2.4691358024691357,15,2.5
2016-01-08,2016-01-08 10:02:00-05:00,2016,14.25,2.4050632911392404,15,2.5
2016-01-08,2016-01-08 11:10:00-05:00,2016,12.5,2.493765586034913,15,2.5
2016-01-11,2016-01-11 12:12:00-05:00,2016,8.5,2.2818791946308723,15,2.5
2016-01-12,2016-01-12 12:02:00-05:00,2016,9.25,2.466666666666667,15,2.5
2016-01-12,2016-01-12 13:01:00-05:00,2016,10.25,2.2465753424657535,15,2.5
2016-01-13,2016-01-13 10:27:00-05:00,2016,10.25,2.469879518072289,15,2.5
2016-01-14,2016-01-14 11:10:00-05:00,2016,15.5,2.475049900199601,15,2.5
2016-01-14,2016-01-14 13:35:00-05:00,2016,10.0,2.5,15,2.5
2016-01-15,2016-01-15 10:35:00-05:00,2016,20.5,2.436849925705795,15,2.5
2016-01-15,2016-01-15 11:27:00-05:00,2016,14.25,2.5,15,2.5
2016-01-15,2016-01-15 12:14:00-05:00,2016,11.5,2.453333333333333,15,2.5
2016-01-15,2016-01-15 13:27:00-05:00,2016,13.75,2.455357142857143,15,2.5
2016-01-18,2016-01-18 09:54:00-05:00,2016,6.25,2.0491803278688527,15,2.5
2016-01-19,2016-01-19 14:40:00-05:00,2016,10.5,2.359550561797753,15,2.5
2016-01-20,2016-01-20 10:19:00-05:00,2016,19.25,2.3227752639517347,15,2.5
2016-01-20,2016-01-20 11:07:00-05:00,2016,15.5,2.421875,15,2.5
2016-01-20,2016-01-20 12:50:00-05:00,2016,12.75,2.1294363256784967,15,2.5
2016-01-20,2016-01-20 14:24:00-05:00,2016,19.0,2.125874125874126,15,2.5
2016-01-21,2016-01-21 11:17:00-05:00,2016,18.5,2.4065040650406506,15,2.5
2016-01-22,2016-01-22 10:12:00-05:00,2016,12.0,2.4489795918367343,15,2.5
2016-01-25,2016-01-25 09:59:00-05:00,2016,13.25,2.4367816091954024,15,2.5
2016-01-26,2016-01-26 10:24:00-05:00,2016,11.25,2.419354838709677,15,2.5
2016-01-27,2016-01-27 10:26:00-05:00,2016,10.25,2.3837209302325584,15,2.5
2016-01-27,2016-01-27 11:02:00-05:00,2016,10.25,2.4477611940298507,15,2.5
2016-01-28,2016-01-28 09:54:00-05:00,2016,15.25,2.2061482820976495,15,2.5
2016-01-28,2016-01-28 11:19:00-05:00,2016,11.25,2.2670025188916876,15,2.5
2016-01-28,2016-01-28 13:56:00-05:00,2016,8.75,2.147239263803681,15,2.5
2016-01-29,2016-01-29 10:04:00-05:00,2016,9.75,1.8309859154929577,15,2.5
2016-02-01,2016-02-01 10:26:00-05:00,2016,11.25,2.2727272727272725,15,2.5
2016-02-01,2016-02-01 11:49:00-05:00,2016,6.5,2.2127659574468086,15,2.5
2016-02-02,2016-02-02 09:52:00-05:00,2016,11.75,2.2596153846153846,15,2.5
2016-02-02,2016-02-02 12:35:00-05:00,2016,5.75,2.13953488372093,15,2.5
2016-02-02,2016-02-02 14:05:00-05:00,2016,7.25,2.4472573839662446,15,2.5
2016-02-03,2016-02-03 10:25:00-05:00,2016,16.5,2.3321554770318023,15,2.5
2016-02-03,2016-02-03 12:25:00-05:00,2016,14.0,2.2222222222222223,15,2.5
2016-02-04,2016-02-04 12:00:00-05:00,2016,15.25,2.494887525562372,15,2.5
2016-02-05,2016-02-05 10:06:00-05:00,2016,13.0,2.265795206971678,15,2.5
2016-02-08,2016-02-08 10:45:00-05:00,2016,20.5,2.496194824961948,15,2.5
2016-02-09,2016-02-09 12:08:00-05:00,2016,12.25,2.2477064220183487,15,2.5
2016-02-09,2016-02-09 12:43:00-05:00,2016,14.75,2.4842105263157896,15,2.5
2016-02-09,2016-02-09 14:23:00-05:00,2016,13.5,2.2832980972515857,15,2.5
2016-02-10,2016-02-10 12:50:00-05:00,2016,9.75,2.460567823343849,15,2.5
2016-02-11,2016-02-11 10:18:00-05:00,2016,20.25,2.4695121951219514,15,2.5
2016-02-12,2016-02-12 10:34:00-05:00,2016,10.25,2.2343324250681196,15,2.5
2016-02-15,2016-02-15 09:59:00-05:00,2016,5.5,2.3404255319148937,15,2.5
2016-02-16,2016-02-16 10:48:00-05:00,2016,9.5,2.435897435897436,15,2.5
2016-02-16,2016-02-16 11:52:00-05:00,2016,6.0,2.1917808219178085,15,2.5
2016-02-16,2016-02-16 12:35:00-05:00,2016,5.5,2.105263157894737,15,2.5
2016-02-17,2016-02-17 11:26:00-05:00,2016,5.75,2.2660098522167487,15,2.5
2016-02-18,2016-02-18 12:25:00-05:00,2016,4.0,1.9753086419753088,15,2.5
2016-02-18,2016-02-18 12:59:00-05:00,2016,5.25,2.4561403508771926,15,2.5
2016-02-19,2016-02-19 10:51:00-05:00,2016,8.5,2.4727272727272727,15,2.5
2016-02-22,2016-02-22 10:29:00-05:00,2016,7.75,2.5,15,2.5
2016-02-23,2016-02-23 09:49:00-05:00,2016,12.75,2.312925170068027,15,2.5
2016-02-23,2016-02-23 12:09:00-05:00,2016,4.75,2.3602484472049685,15,2.5
2016-02-24,2016-02-24 10:02:00-05:00,2016,13.0,2.5,15,2.5
2016-02-25,2016-02-25 09:55:00-05:00,2016,11.75,2.186046511627907,15,2.5
2016-02-26,2016-02-26 09:55:00-05:00,2016,10.25,2.2905027932960897,15,2.5
2016-02-26,2016-02-26 12:30:00-05:00,2016,6.25,2.4271844660194173,15,2.5
2016-02-26,2016-02-26 13:36:00-05:00,2016,5.5,2.4858757062146895,15,2.5
2016-02-29,2016-02-29 10:14:00-05:00,2016,10.5,2.1818181818181817,15,2.5
2016-03-01,2016-03-01 09:49:00-05:00,2016,14.25,2.37006237006237,15,2.5
2016-03-01,2016-03-01 10:47:00-05:00,2016,7.75,2.3308270676691727,15,2.5
2016-03-01,2016-03-01 12:22:00-05:00,2016,5.75,2.2439024390243905,15,2.5
2016-03-02,2016-03-02 09:49:00-05:00,2016,11.75,2.3918575063613234,15,2.5
2016-03-03,2016-03-03 09:57:00-05:00,2016,7.25,2.0938628158844765,15,2.5
2016-03-04,2016-03-04 10:10:00-05:00,2016,12.5,2.3696682464454977,15,2.5
2016-03-07,2016-03-07 10:16:00-05:00,2016,10.25,2.4260355029585803,15,2.5
2016-03-08,2016-03-08 10:04:00-05:00,2016,13.75,2.386117136659436,15,2.5
2016-03-09,2016-03-09 11:15:00-05:00,2016,8.25,2.323943661971831,15,2.5
2016-03-09,2016-03-09 12:21:00-05:00,2016,5.25,2.4137931034482762,15,2.5
2016-03-10,2016-03-10 09:49:00-05:00,2016,17.25,2.4,15,2.5
2016-03-11,2016-03-11 09:53:00-05:00,2016,10.25,2.4404761904761902,15,2.5
2016-03-11,2016-03-11 10:50:00-05:00,2016,6.25,2.336448598130841,15,2.5
2016-03-11,2016-03-11 11:28:00-05:00,2016,3.5,2.456140350877193,15,2.5
2016-03-14,2016-03-14 09:51:00-04:00,2016,7.25,2.4576271186440675,15,2.5
2016-03-14,2016-03-14 12:49:00-04:00,2016,3.25,2.452830188679245,15,2.5
2016-03-14,2016-03-14 14:20:00-04:00,2016,2.75,2.1782178217821784,15,2.5
2016-03-15,2016-03-15 10:44:00-04:00,2016,5.5,2.0276497695852536,15,2.5
2016-03-16,2016-03-16 10:05:00-04:00,2016,5.0,1.923076923076923,15,2.5
2016-03-17,2016-03-17 10:54:00-04:00,2016,4.75,2.043010752688172,15,2.5
2016-03-18,2016-03-18 11:41:00-04:00,2016,4.5,2.4657534246575343,15,2.5
2016-03-21,2016-03-21 10:00:00-04:00,2016,7.5,2.4096385542168677,15,2.5
2016-03-21,2016-03-21 11:01:00-04:00,2016,6.0,2.4242424242424243,15,2.5
2016-03-22,2016-03-22 09:52:00-04:00,2016,9.5,2.47557003257329,15,2.5
2016-03-22,2016-03-22 11:07:00-04:00,2016,4.5,2.4324324324324325,15,2.5
2016-03-23,2016-03-23 09:56:00-04:00,2016,8.25,2.2916666666666665,15,2.5
2016-03-23,2016-03-23 11:34:00-04:00,2016,6.5,2.44131455399061,15,2.5
2016-03-24,2016-03-24 10:12:00-04:00,2016,7.25,2.36734693877551,15,2.5
2016-03-28,2016-03-28 09:55:00-04:00,2016,7.75,2.271062271062271,15,2.5
2016-03-28,2016-03-28 12:52:00-04:00,2016,4.5,2.4827586206896552,15,2.5
2016-03-29,2016-03-29 09:50:00-04:00,2016,7.75,2.412451361867704,15,2.5
2016-03-29,2016-03-29 12:14:00-04:00,2016,2.75,2.3404255319148937,15,2.5
2016-03-30,2016-03-30 10:05:00-04:00,2016,4.25,2.073170731707317,15,2.5
2016-03-31,2016-03-31 11:09:00-04:00,2016,3.75,2.272727272727273,15,2.5
2016-04-01,2016-04-01 10:24:00-04:00,2016,6.75,2.3275862068965516,15,2.5
2016-04-01,2016-04-01 11:14:00-04:00,2016,6.0,2.2748815165876777,15,2.5
2016-04-04,2016-04-04 10:32:00-04:00,2016,7.0,2.4347826086956523,15,2.5
2016-04-05,2016-04-05 10:22:00-04:00,2016,8.25,2.471910112359551,15,2.5
2016-04-06,2016-04-06 10:58:00-04:00,2016,6.25,2.2522522522522523,15,2.5
2016-04-06,2016-04-06 12:39:00-04:00,2016,3.0,2.4742268041237114,15,2.5
2016-04-07,2016-04-07 10:02:00-04:00,2016,9.25,2.483221476510067,15,2.5
2016-04-08,2016-04-08 10:45:00-04:00,2016,6.75,2.4545454545454546,15,2.5
2016-04-11,2016-04-11 09:49:00-04:00,2016,10.75,2.2337662337662336,15,2.5
2016-04-11,2016-04-11 10:57:00-04:00,2016,6.75,2.317596566523605,15,2.5
2016-04-11,2016-04-11 11:50:00-04:00,2016,8.0,2.4334600760456273,15,2.5
2016-04-12,2016-04-12 11:06:00-04:00,2016,9.0,2.5,15,2.5
2016-04-12,2016-04-12 11:40:00-04:00,2016,5.75,2.5,15,2.5
2016-04-13,2016-04-13 10:07:00-04:00,2016,5.75,1.9327731092436975,15,2.5
2016-04-13,2016-04-13 12:56:00-04:00,2016,4.25,2.2666666666666666,15,2.5
2016-04-14,2016-04-14 09:50:00-04:00,2016,5.5,1.8333333333333333,15,2.5
2016-04-15,2016-04-15 10:03:00-04:00,2016,7.0,2.4669603524229076,15,2.5
2016-04-18,2016-04-18 12:16:00-04:00,2016,3.25,2.3214285714285716,15,2.5
2016-04-18,2016-04-18 13:40:00-04:00,2016,3.25,2.241379310344828,15,2.5
2016-04-19,2016-04-19 10:06:00-04:00,2016,9.0,2.4742268041237114,15,2.5
2016-04-20,2016-04-20 10:19:00-04:00,2016,7.5,2.4,15,2.5
2016-04-21,2016-04-21 10:00:00-04:00,2016,9.0,2.5,15,2.5
2016-04-21,2016-04-21 12:15:00-04:00,2016,5.75,2.5,15,2.5
2016-04-22,2016-04-22 11:47:00-04:00,2016,5.75,2.433862433862434,15,2.5
2016-04-25,2016-04-25 10:33:00-04:00,2016,6.5,2.452830188679245,15,2.5
2016-04-26,2016-04-26 11:04:00-04:00,2016,6.5,2.08,15,2.5
2016-04-27,2016-04-27 11:11:00-04:00,2016,4.75,2.1590909090909087,15,2.5
2016-04-27,2016-04-27 14:23:00-04:00,2016,9.5,2.0994475138121547,15,2.5
2016-04-28,2016-04-28 10:31:00-04:00,2016,7.0,2.4242424242424243,15,2.5
2016-04-28,2016-04-28 11:39:00-04:00,2016,3.0,1.8461538461538463,15,2.5
2016-04-28,2016-04-28 12:46:00-04:00,2016,3.5,2.393162393162393,15,2.5
2016-04-29,2016-04-29 12:05:00-04:00,2016,7.25,2.213740458015267,15,2.5
2016-05-02,2016-05-02 11:27:00-04:00,2016,7.25,2.230769230769231,15,2.5
2016-05-03,2016-05-03 11:18:00-04:00,2016,6.25,2.2831050228310503,15,2.5
2016-05-04,2016-05-04 09:50:00-04:00,2016,11.0,2.4788732394366195,15,2.5
2016-05-05,2016-05-05 09:55:00-04:00,2016,7.0,1.7777777777777777,15,2.5
2016-05-06,2016-05-06 10:54:00-04:00,2016,8.0,2.4806201550387597,15,2.5
2016-05-06,2016-05-06 12:36:00-04:00,2016,3.75,2.0547945205479454,15,2.5
2016-05-06,2016-05-06 13:29:00-04:00,2016,4.25,2.4285714285714284,15,2.5
2016-05-09,2016-05-09 09:58:00-04:00,2016,7.0,2.2134387351778657,15,2.5
2016-05-10,2016-05-10 10:02:00-04:00,2016,6.25,2.1459227467811157,15,2.5
2016-05-10,2016-05-10 11:07:00-04:00,2016,3.75,2.34375,15,2.5
2016-05-11,2016-05-11 11:51:00-04:00,2016,5.0,2.4539877300613497,15,2.5
2016-05-11,2016-05-11 12:37:00-04:00,2016,3.25,2.5,15,2.5
2016-05-11,2016-05-11 14:37:00-04:00,2016,3.75,2.362204724409449,15,2.5
2016-05-12,2016-05-12 10:57:00-04:00,2016,7.0,2.4669603524229076,15,2.5
2016-05-12,2016-05-12 12:21:00-04:00,2016,5.25,2.4561403508771926,15,2.5
2016-05-13,2016-05-13 10:26:00-04:00,2016,8.5,2.1794871794871797,15,2.5
2016-05-16,2016-05-16 11:16:00-04:00,2016,4.5,2.4657534246575343,15,2.5
2016-05-16,2016-05-16 12:11:00-04:00,2016,3.5,2.3529411764705883,15,2.5
2016-05-17,2016-05-17 09:52:00-04:00,2016,12.5,2.4752475247524752,15,2.5
2016-05-18,2016-05-18 13:16:00-04:00,2016,4.25,2.3943661971830985,15,2.5
2016-05-19,2016-05-19 11:57:00-04:00,2016,5.5,2.4858757062146895,15,2.5
2016-05-19,2016-05-19 13:28:00-04:00,2016,5.25,2.2950819672131146,15,2.5
2016-05-20,2016-05-20 10:36:00-04:00,2016,5.25,2.4852071005917162,15,2.5
2016-05-23,2016-05-23 10:12:00-04:00,2016,7.25,2.1722846441947565,15,2.5
2016-05-24,2016-05-24 11:44:00-04:00,2016,3.25,1.9402985074626866,15,2.5
2016-05-24,2016-05-24 12:48:00-04:00,2016,2.25,2.4657534246575343,15,2.5
2016-05-24,2016-05-24 14:03:00-04:00,2016,2.75,2.3157894736842106,15,2.5
2016-05-25,2016-05-25 11:34:00-04:00,2016,3.75,2.097902097902098,15,2.5
2016-05-26,2016-05-26 10:05:00-04:00,2016,7.0,2.1789883268482493,15,2.5
2016-05-26,2016-05-26 11:43:00-04:00,2016,4.25,2.3776223776223775,15,2.5
2016-05-27,2016-05-27 10:03:00-04:00,2016,5.0,2.4096385542168672,15,2.5
2016-05-30,2016-05-30 09:52:00-04:00,2016,1.5,2.3529411764705883,15,2.5
2016-05-31,2016-05-31 10:03:00-04:00,2016,5.25,2.346368715083799,15,2.5
2016-06-01,2016-06-01 11:15:00-04:00,2016,4.25,2.4285714285714284,15,2.5
2016-06-01,2016-06-01 12:19:00-04:00,2016,4.0,2.5,15,2.5
2016-06-02,2016-06-02 10:30:00-04:00,2016,5.25,2.3863636363636362,15,2.5
2016-06-03,2016-06-03 11:55:00-04:00,2016,3.75,2.0547945205479454,15,2.5
2016-06-06,2016-06-06 10:17:00-04:00,2016,5.25,2.4705882352941178,15,2.5
2016-06-07,2016-06-07 10:03:00-04:00,2016,5.25,2.320441988950276,15,2.5
2016-06-08,2016-06-08 09:55:00-04:00,2016,5.0,2.2471910112359548,15,2.5
2016-06-08,2016-06-08 12:27:00-04:00,2016,2.0,2.0512820512820515,15,2.5
2016-06-08,2016-06-08 13:18:00-04:00,2016,2.25,2.25,15,2.5
2016-06-09,2016-06-09 12:09:00-04:00,2016,3.5,2.31404958677686,15,2.5
2016-06-09,2016-06-09 12:49:00-04:00,2016,3.0,2.376237623762376,15,2.5
2016-06-09,2016-06-09 13:31:00-04:00,2016,3.75,2.4390243902439024,15,2.5
2016-06-10,2016-06-10 11:05:00-04:00,2016,3.75,2.272727272727273,15,2.5
2016-06-13,2016-06-13 11:03:00-04:00,2016,6.25,2.3923444976076556,15,2.5
2016-06-13,2016-06-13 12:08:00-04:00,2016,6.0,2.4615384615384617,15,2.5
2016-06-14,2016-06-14 11:30:00-04:00,2016,7.5,2.4691358024691357,15,2.5
2016-06-14,2016-06-14 13:27:00-04:00,2016,4.5,2.4657534246575343,15,2.5
2016-06-14,2016-06-14 14:07:00-04:00,2016,3.75,2.0689655172413794,15,2.5
2016-06-15,2016-06-15 11:02:00-04:00,2016,4.25,2.4113475177304964,15,2.5
2016-06-15,2016-06-15 13:16:00-04:00,2016,3.25,2.452830188679245,15,2.5
2016-06-16,2016-06-16 13:24:00-04:00,2016,8.75,2.491103202846975,15,2.5
2016-06-16,2016-06-16 14:41:00-04:00,2016,5.75,2.110091743119266,15,2.5
2016-06-17,2016-06-17 10:03:00-04:00,2016,7.75,2.2878228782287824,15,2.5
2016-06-17,2016-06-17 11:53:00-04:00,2016,4.25,2.251655629139073,15,2.5
2016-06-17,2016-06-17 12:47:00-04:00,2016,5.0,2.5,15,2.5
2016-06-20,2016-06-20 09:53:00-04:00,2016,7.5,2.4691358024691357,15,2.5
2016-06-20,2016-06-20 11:05:00-04:00,2016,3.5,2.47787610619469,15,2.5
2016-06-21,2016-06-21 09:49:00-04:00,2016,8.5,2.145110410094637,15,2.5
2016-06-22,2016-06-22 10:30:00-04:00,2016,4.75,2.4516129032258065,15,2.5
2016-06-22,2016-06-22 11:08:00-04:00,2016,4.0,2.3703703703703702,15,2.5
2016-06-22,2016-06-22 11:51:00-04:00,2016,5.75,2.4468085106382977,15,2.5
2016-06-23,2016-06-23 09:52:00-04:00,2016,7.75,2.026143790849673,15,2.5
2016-06-23,2016-06-23 10:45:00-04:00,2016,6.75,2.3275862068965516,15,2.5
2016-06-23,2016-06-23 12:18:00-04:00,2016,3.0,2.5,15,2.5
2016-06-24,2016-06-24 10:15:00-04:00,2016,17.75,2.478184991273997,15,2.5
2016-06-24,2016-06-24 10:56:00-04:00,2016,9.25,2.1325648414985587,15,2.5
2016-06-24,2016-06-24 12:02:00-04:00,2016,10.0,2.469135802469136,15,2.5
2016-06-24,2016-06-24 13:30:00-04:00,2016,6.75,2.488479262672811,15,2.5
2016-06-24,2016-06-24 14:14:00-04:00,2016,6.75,2.378854625550661,15,2.5
2016-06-27,2016-06-27 09:53:00-04:00,2016,13.25,2.231578947368421,15,2.5
2016-06-27,2016-06-27 12:14:00-04:00,2016,8.75,2.4221453287197234,15,2.5
2016-06-28,2016-06-28 12:06:00-04:00,2016,4.25,1.9653179190751444,15,2.5
2016-06-29,2016-06-29 10:26:00-04:00,2016,6.25,2.3696682464454977,15,2.5
2016-06-30,2016-06-30 09:50:00-04:00,2016,9.25,2.334384858044164,15,2.5
2016-07-01,2016-07-01 10:15:00-04:00,2016,5.25,2.258064516129032,15,2.5
2016-07-05,2016-07-05 13:55:00-04:00,2016,4.75,2.4203821656050954,15,2.5
2016-07-05,2016-07-05 14:40:00-04:00,2016,4.5,2.4161073825503356,15,2.5
2016-07-06,2016-07-06 09:49:00-04:00,2016,10.25,2.1465968586387434,15,2.5
2016-07-06,2016-07-06 11:48:00-04:00,2016,5.25,2.234042553191489,15,2.5
2016-07-06,2016-07-06 12:37:00-04:00,2016,5.5,2.3404255319148937,15,2.5
2016-07-06,2016-07-06 13:37:00-04:00,2016,4.5,2.4657534246575343,15,2.5
2016-07-07,2016-07-07 12:41:00-04:00,2016,4.0,2.119205298013245,15,2.5
2016-07-08,2016-07-08 10:00:00-04:00,2016,7.5,2.3715415019762847,15,2.5
2016-07-11,2016-07-11 09:55:00-04:00,2016,6.25,2.4038461538461537,15,2.5
2016-07-12,2016-07-12 11:22:00-04:00,2016,3.25,2.452830188679245,15,2.5
2016-07-12,2016-07-12 12:31:00-04:00,2016,2.75,2.3404255319148937,15,2.5
2016-07-12,2016-07-12 13:28:00-04:00,2016,2.25,2.368421052631579,15,2.5
2016-07-12,2016-07-12 14:31:00-04:00,2016,2.75,2.2222222222222223,15,2.5
2016-07-13,2016-07-13 09:57:00-04:00,2016,7.5,2.380952380952381,15,2.5
2016-07-14,2016-07-14 11:59:00-04:00,2016,3.25,2.429906542056075,15,2.5
2016-07-15,2016-07-15 09:50:00-04:00,2016,6.5,2.3636363636363638,15,2.5
2016-07-15,2016-07-15 14:20:00-04:00,2016,2.5,2.439024390243903,15,2.5
2016-07-18,2016-07-18 09:49:00-04:00,2016,5.0,2.298850574712644,15,2.5
2016-07-19,2016-07-19 10:01:00-04:00,2016,6.25,2.127659574468085,15,2.5
2016-07-19,2016-07-19 12:26:00-04:00,2016,2.25,2.4324324324324325,15,2.5
2016-07-20,2016-07-20 11:04:00-04:00,2016,3.25,2.5,15,2.5
2016-07-21,2016-07-21 10:47:00-04:00,2016,4.75,2.1714285714285713,15,2.5
2016-07-22,2016-07-22 10:58:00-04:00,2016,2.75,2.0,15,2.5
2016-07-22,2016-07-22 12:19:00-04:00,2016,1.75,2.1538461538461537,15,2.5
2016-07-25,2016-07-25 10:45:00-04:00,2016,4.0,2.302158273381295,15,2.5
2016-07-26,2016-07-26 10:47:00-04:00,2016,2.75,1.9298245614035088,15,2.5
2016-07-26,2016-07-26 11:43:00-04:00,2016,4.0,2.1476510067114094,15,2.5
2016-07-26,2016-07-26 12:58:00-04:00,2016,2.75,2.4444444444444446,15,2.5
2016-07-27,2016-07-27 10:08:00-04:00,2016,5.5,2.4719101123595504,15,2.5
2016-07-27,2016-07-27 11:05:00-04:00,2016,4.75,2.389937106918239,15,2.5
2016-07-27,2016-07-27 12:30:00-04:00,2016,3.25,2.3423423423423424,15,2.5
2016-07-28,2016-07-28 11:03:00-04:00,2016,6.5,2.4644549763033172,15,2.5
2016-07-28,2016-07-28 12:06:00-04:00,2016,2.75,1.9130434782608696,15,2.5
2016-07-28,2016-07-28 13:20:00-04:00,2016,3.25,2.385321100917431,15,2.5
2016-07-28,2016-07-28 14:14:00-04:00,2016,3.25,2.429906542056075,15,2.5
2016-07-29,2016-07-29 11:15:00-04:00,2016,4.25,2.361111111111111,15,2.5
2016-08-01,2016-08-01 11:01:00-04:00,2016,3.75,2.0689655172413794,15,2.5
2016-08-01,2016-08-01 11:48:00-04:00,2016,3.25,2.3008849557522124,15,2.5
2016-08-01,2016-08-01 13:32:00-04:00,2016,3.75,2.5,15,2.5
2016-08-02,2016-08-02 09:53:00-04:00,2016,9.0,2.0809248554913293,15,2.5
2016-08-02,2016-08-02 11:07:00-04:00,2016,5.25,2.4561403508771926,15,2.5
2016-08-03,2016-08-03 10:04:00-04:00,2016,6.75,2.42152466367713,15,2.5
2016-08-04,2016-08-04 11:45:00-04:00,2016,3.75,2.5,15,2.5
2016-08-05,2016-08-05 10:18:00-04:00,2016,4.75,2.375,15,2.5
2016-08-05,2016-08-05 12:42:00-04:00,2016,2.25,2.4324324324324325,15,2.5
2016-08-08,2016-08-08 10:00:00-04:00,2016,5.75,2.33502538071066,15,2.5
2016-08-09,2016-08-09 12:01:00-04:00,2016,1.75,2.5,15,2.5
2016-08-09,2016-08-09 12:58:00-04:00,2016,2.25,2.25,15,2.5
2016-08-10,2016-08-10 09:57:00-04:00,2016,5.5,2.2564102564102564,15,2.5
2016-08-11,2016-08-11 09:49:00-04:00,2016,7.25,2.4786324786324787,15,2.5
2016-08-11,2016-08-11 11:06:00-04:00,2016,3.25,2.3214285714285716,15,2.5
2016-08-11,2016-08-11 11:49:00-04:00,2016,2.75,2.365591397849462,15,2.5
2016-08-12,2016-08-12 09:49:00-04:00,2016,6.75,2.204081632653061,15,2.5
2016-08-12,2016-08-12 13:34:00-04:00,2016,2.0,2.5,15,2.5
2016-08-15,2016-08-15 10:12:00-04:00,2016,3.75,2.2388059701492535,15,2.5
2016-08-15,2016-08-15 10:59:00-04:00,2016,2.25,2.2784810126582276,15,2.5
2016-08-16,2016-08-16 09:51:00-04:00,2016,7.25,2.4472573839662446,15,2.5
2016-08-16,2016-08-16 11:48:00-04:00,2016,2.75,2.365591397849462,15,2.5
2016-08-17,2016-08-17 10:00:00-04:00,2016,6.25,2.3041474654377883,15,2.5
2016-08-18,2016-08-18 09:54:00-04:00,2016,7.25,2.4786324786324787,15,2.5
2016-08-19,2016-08-19 11:23:00-04:00,2016,2.5,2.298850574712644,15,2.5
2016-08-19,2016-08-19 12:33:00-04:00,2016,3.0,2.4742268041237114,15,2.5
2016-08-19,2016-08-19 13:19:00-04:00,2016,2.5,2.298850574712644,15,2.5
2016-08-22,2016-08-22 09:57:00-04:00,2016,8.0,2.471042471042471,15,2.5
2016-08-22,2016-08-22 10:53:00-04:00,2016,2.75,2.2680412371134024,15,2.5
2016-08-23,2016-08-23 09:50:00-04:00,2016,5.25,2.1,15,2.5
2016-08-24,2016-08-24 09:49:00-04:00,2016,6.0,2.3300970873786406,15,2.5
2016-08-25,2016-08-25 13:20:00-04:00,2016,3.0,2.4,15,2.5
2016-08-25,2016-08-25 14:45:00-04:00,2016,4.25,2.5,15,2.5
2016-08-26,2016-08-26 10:31:00-04:00,2016,6.75,1.8815331010452963,15,2.5
2016-08-26,2016-08-26 14:30:00-04:00,2016,6.25,2.232142857142857,15,2.5
2016-08-29,2016-08-29 09:52:00-04:00,2016,5.5,2.0370370370370368,15,2.5
2016-08-30,2016-08-30 09:53:00-04:00,2016,7.0,2.058823529411765,15,2.5
2016-08-30,2016-08-30 10:50:00-04:00,2016,6.0,2.096069868995633,15,2.5
2016-08-30,2016-08-30 12:58:00-04:00,2016,2.75,2.365591397849462,15,2.5
2016-08-31,2016-08-31 10:50:00-04:00,2016,5.0,2.2727272727272725,15,2.5
2016-09-01,2016-09-01 10:15:00-04:00,2016,7.75,2.4603174603174605,15,2.5
2016-09-01,2016-09-01 10:56:00-04:00,2016,4.75,2.1714285714285713,15,2.5
2016-09-02,2016-09-02 10:23:00-04:00,2016,6.0,2.2748815165876777,15,2.5
