resolver,session,T_offset,outcome,universe,split,n,win,E
path_follow,NY_PM,120,H60,HIGH,IS,441,0.47619047619047616,0.2471655328798186
path_follow,NY_PM,120,H60,HIGH,Validation,172,0.5523255813953488,6.627906976744186
path_follow,NY_PM,120,H60,HIGH,OOS,77,0.45454545454545453,-3.905844155844156
path_follow,NY_PM,120,SESS_END,ALL,IS,794,0.4722921914357683,-0.9118387909319899
path_follow,NY_PM,120,SESS_END,ALL,Validation,302,0.49337748344370863,5.361754966887418
path_follow,NY_PM,120,SESS_END,ALL,OOS,125,0.44,-16.56
path_follow,NY_PM,120,SESS_END,HIGH,IS,441,0.46938775510204084,0.9109977324263039
path_follow,NY_PM,120,SESS_END,HIGH,Validation,172,0.5174418604651163,9.097383720930232
path_follow,NY_PM,120,SESS_END,HIGH,OOS,77,0.44155844155844154,-23.50974025974026
path_follow,NY_AM,60,H30,ALL,IS,821,0.4945188794153471,0.4190012180267966
path_follow,NY_AM,60,H30,ALL,Validation,296,0.5675675675675675,0.29307432432432434
path_follow,NY_AM,60,H30,ALL,OOS,142,0.5070422535211268,-0.9841549295774648
path_follow,NY_AM,60,H30,HIGH,IS,466,0.5,1.4146995708154506
path_follow,NY_AM,60,H30,HIGH,Validation,147,0.5782312925170068,2.8299319727891157
path_follow,NY_AM,60,H30,HIGH,OOS,85,0.4823529411764706,2.711764705882353
path_follow,NY_AM,60,H60,ALL,IS,819,0.5054945054945055,0.626984126984127
path_follow,NY_AM,60,H60,ALL,Validation,296,0.5337837837837838,1.2423986486486487
path_follow,NY_AM,60,H60,ALL,OOS,142,0.528169014084507,-0.5580985915492958
path_follow,NY_AM,60,H60,HIGH,IS,466,0.5171673819742489,1.1201716738197425
path_follow,NY_AM,60,H60,HIGH,Validation,147,0.5374149659863946,1.7125850340136055
path_follow,NY_AM,60,H60,HIGH,OOS,85,0.5764705882352941,1.9794117647058824
path_follow,NY_AM,60,SESS_END,ALL,IS,821,0.5176613885505481,0.3443970767356882
path_follow,NY_AM,60,SESS_END,ALL,Validation,296,0.5101351351351351,1.4873310810810811
path_follow,NY_AM,60,SESS_END,ALL,OOS,142,0.5070422535211268,1.2570422535211268
path_follow,NY_AM,60,SESS_END,HIGH,IS,466,0.5407725321888412,1.03862660944206
path_follow,NY_AM,60,SESS_END,HIGH,Validation,147,0.5170068027210885,1.6564625850340136
path_follow,NY_AM,60,SESS_END,HIGH,OOS,85,0.5411764705882353,9.885294117647058
path_follow,NY_AM,90,H30,ALL,IS,818,0.49144254278728605,0.24266503667481662
path_follow,NY_AM,90,H30,ALL,Validation,246,0.4878048780487805,-0.3384146341463415
path_follow,NY_AM,90,H30,ALL,OOS,126,0.4126984126984127,-8.119047619047619
path_follow,NY_AM,90,H30,HIGH,IS,439,0.510250569476082,1.14123006833713
path_follow,NY_AM,90,H30,HIGH,Validation,135,0.4740740740740741,-3.1944444444444446
path_follow,NY_AM,90,H30,HIGH,OOS,72,0.3194444444444444,-8.041666666666666
path_follow,NY_AM,90,SESS_END,ALL,IS,818,0.49877750611246946,0.7038508557457213
path_follow,NY_AM,90,SESS_END,ALL,Validation,246,0.483739837398374,3.0965447154471546
path_follow,NY_AM,90,SESS_END,ALL,OOS,126,0.5158730158730159,5.347222222222222
path_follow,NY_AM,90,SESS_END,HIGH,IS,439,0.5079726651480638,2.3018223234624147
path_follow,NY_AM,90,SESS_END,HIGH,Validation,135,0.4888888888888889,0.2037037037037037
path_follow,NY_AM,90,SESS_END,HIGH,OOS,72,0.5,1.40625
path_follow,ASIA,60,H30,ALL,IS,670,0.4537313432835821,0.3533582089552239
path_follow,ASIA,60,H30,ALL,Validation,179,0.48044692737430167,-0.07681564245810056
path_follow,ASIA,60,H30,ALL,OOS,171,0.4678362573099415,2.4780701754385963
path_follow,ASIA,60,H30,HIGH,IS,384,0.4375,0.39453125
path_follow,ASIA,60,H30,HIGH,Validation,97,0.4948453608247423,0.6675257731958762
path_follow,ASIA,60,H30,HIGH,OOS,122,0.4918032786885246,3.4262295081967213
path_follow,ASIA,60,H60,ALL,IS,656,0.5030487804878049,0.5685975609756098
path_follow,ASIA,60,H60,ALL,Validation,179,0.5083798882681564,-0.1871508379888268
path_follow,ASIA,60,H60,ALL,OOS,171,0.5029239766081871,0.02631578947368421
path_follow,ASIA,60,H60,HIGH,IS,381,0.5039370078740157,0.9179790026246719
path_follow,ASIA,60,H60,HIGH,Validation,97,0.4639175257731959,-1.3298969072164948
path_follow,ASIA,60,H60,HIGH,OOS,122,0.5409836065573771,0.930327868852459
path_follow,ASIA,60,SESS_END,ALL,IS,670,0.4880597014925373,0.6861940298507463
path_follow,ASIA,60,SESS_END,ALL,Validation,179,0.553072625698324,2.4930167597765363
path_follow,ASIA,60,SESS_END,ALL,OOS,171,0.5087719298245614,-4.833333333333333
path_follow,ASIA,60,SESS_END,HIGH,IS,384,0.4739583333333333,0.064453125
path_follow,ASIA,60,SESS_END,HIGH,Validation,97,0.5463917525773195,1.958762886597938
path_follow,ASIA,60,SESS_END,HIGH,OOS,122,0.5,-11.87704918032787
path_follow,ASIA,90,H30,ALL,IS,608,0.4819078947368421,0.13733552631578946
path_follow,ASIA,90,H30,ALL,Validation,221,0.4796380090497738,3.728506787330317
path_follow,ASIA,90,H30,ALL,OOS,175,0.44,-3.06
path_follow,ASIA,90,H30,HIGH,IS,344,0.5,0.49055232558139533
path_follow,ASIA,90,H30,HIGH,Validation,102,0.49019607843137253,9.458333333333334
path_follow,ASIA,90,H30,HIGH,OOS,119,0.42857142857142855,-0.3802521008403361
path_follow,ASIA,90,H60,ALL,IS,595,0.5025210084033613,0.17016806722689076
path_follow,ASIA,90,H60,ALL,Validation,221,0.43891402714932126,1.165158371040724
path_follow,ASIA,90,H60,ALL,OOS,175,0.49714285714285716,-4.517142857142857
path_follow,ASIA,90,H60,HIGH,IS,341,0.4780058651026393,0.3350439882697947
path_follow,ASIA,90,H60,HIGH,Validation,102,0.4411764705882353,7.073529411764706
path_follow,ASIA,90,H60,HIGH,OOS,119,0.4957983193277311,-3.73109243697479
path_follow,ASIA,90,SESS_END,ALL,IS,608,0.5032894736842105,3.1735197368421053
path_follow,ASIA,90,SESS_END,ALL,Validation,221,0.45701357466063347,0.6221719457013575
path_follow,ASIA,90,SESS_END,ALL,OOS,175,0.52,-6.032857142857143
path_follow,ASIA,90,SESS_END,HIGH,IS,344,0.5058139534883721,3.9113372093023258
path_follow,ASIA,90,SESS_END,HIGH,Validation,102,0.46078431372549017,10.713235294117647
path_follow,ASIA,90,SESS_END,HIGH,OOS,119,0.5462184873949579,-1.5399159663865547
path_follow,ASIA,120,H30,ALL,IS,731,0.4952120383036936,0.2332421340629275
path_follow,ASIA,120,H30,ALL,Validation,190,0.47368421052631576,-1.1473684210526316
path_follow,ASIA,120,H30,ALL,OOS,168,0.5119047619047619,0.4211309523809524
path_follow,ASIA,120,H30,HIGH,IS,408,0.47794117647058826,0.05024509803921569
path_follow,ASIA,120,H30,HIGH,Validation,98,0.4387755102040816,-2.5306122448979593
path_follow,ASIA,120,H30,HIGH,OOS,114,0.49122807017543857,0.3026315789473684
path_follow,ASIA,120,H60,ALL,IS,723,0.5242047026279392,0.7793914246196404
path_follow,ASIA,120,H60,ALL,Validation,190,0.4473684210526316,-2.319736842105263
path_follow,ASIA,120,H60,ALL,OOS,168,0.5,1.0580357142857142
path_follow,ASIA,120,H60,HIGH,IS,405,0.5111111111111111,0.4141975308641975
path_follow,ASIA,120,H60,HIGH,Validation,98,0.40816326530612246,-4.619897959183674
path_follow,ASIA,120,H60,HIGH,OOS,114,0.5175438596491229,3.8815789473684212
path_follow,ASIA,120,SESS_END,ALL,IS,731,0.5362517099863201,0.4316005471956224
path_follow,ASIA,120,SESS_END,ALL,Validation,190,0.4631578947368421,1.3697368421052631
path_follow,ASIA,120,SESS_END,ALL,OOS,168,0.5119047619047619,1.1517857142857142
path_follow,ASIA,120,SESS_END,HIGH,IS,408,0.5294117647058824,0.2493872549019608
path_follow,ASIA,120,SESS_END,HIGH,Validation,98,0.4489795918367347,1.510204081632653
path_follow,ASIA,120,SESS_END,HIGH,OOS,114,0.5087719298245614,0.5263157894736842
path_follow,ASIA,180,H30,ALL,IS,716,0.4748603351955307,0.24057262569832402
path_follow,ASIA,180,H30,ALL,Validation,202,0.4900990099009901,-0.6423267326732673
path_follow,ASIA,180,H30,ALL,OOS,172,0.5058139534883721,3.3313953488372094
path_follow,ASIA,180,H30,HIGH,IS,362,0.4861878453038674,-0.04834254143646409
path_follow,ASIA,180,H30,HIGH,Validation,88,0.5227272727272727,0.8977272727272727
path_follow,ASIA,180,H30,HIGH,OOS,127,0.5511811023622047,5.688976377952756
path_follow,ASIA,180,H60,ALL,IS,715,0.48671328671328673,0.25104895104895103
path_follow,ASIA,180,H60,ALL,Validation,202,0.44554455445544555,-1.1398514851485149
path_follow,ASIA,180,H60,ALL,OOS,171,0.45614035087719296,-0.5219298245614035
path_follow,ASIA,180,H60,HIGH,IS,361,0.49584487534626037,0.5865650969529086
path_follow,ASIA,180,H60,HIGH,Validation,88,0.4659090909090909,-0.3210227272727273
path_follow,ASIA,180,H60,HIGH,OOS,126,0.5,1.871031746031746
path_follow,ASIA,180,SESS_END,ALL,IS,716,0.5111731843575419,2.3760474860335195
path_follow,ASIA,180,SESS_END,ALL,Validation,202,0.4603960396039604,-1.1497524752475248
path_follow,ASIA,180,SESS_END,ALL,OOS,172,0.5697674418604651,-0.08430232558139535
path_follow,ASIA,180,SESS_END,HIGH,IS,362,0.5303867403314917,3.0787292817679557
path_follow,ASIA,180,SESS_END,HIGH,Validation,88,0.5227272727272727,4.079545454545454
path_follow,ASIA,180,SESS_END,HIGH,OOS,127,0.5826771653543307,-1.515748031496063
