entry,stop_mode,stop_pts,tgt_mode,tgt_pts,rr,hold_h,split,n,n_elig,trig_rate,win,E_net,E_R,target_hit,stop_hit,time_exit,median_stop
imp10_pb5,fixed,15.0,fixed,40.0,,60,OOS,187,187,1.0,0.24064171122994651,-2.764705882352941,-0.184313725490196,0.24064171122994651,0.7593582887700535,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.0,15,Discovery,434,434,1.0,0.5345622119815668,0.21313364055299538,0.014208909370199722,0.4078341013824885,0.3294930875576037,0.2626728110599078,15.0
imp10_pb5,fixed,15.0,rr,,1.0,15,Validation,449,449,1.0,0.4298440979955457,-3.0528953229398663,-0.20352635486265772,0.42761692650334077,0.5634743875278396,0.008908685968819599,15.0
imp10_pb5,fixed,15.0,rr,,1.0,15,OOS,187,187,1.0,0.40106951871657753,-3.9679144385026737,-0.26452762923351153,0.40106951871657753,0.5989304812834224,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.0,30,Discovery,434,434,1.0,0.5253456221198156,0.10368663594470046,0.006912442396313405,0.46543778801843316,0.38018433179723504,0.1543778801843318,15.0
imp10_pb5,fixed,15.0,rr,,1.0,30,Validation,449,449,1.0,0.4298440979955457,-3.0434298440979957,-0.2028953229398663,0.4298440979955457,0.5634743875278396,0.0066815144766146995,15.0
imp10_pb5,fixed,15.0,rr,,1.0,30,OOS,187,187,1.0,0.40106951871657753,-3.9679144385026737,-0.26452762923351153,0.40106951871657753,0.5989304812834224,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.0,60,Discovery,434,434,1.0,0.5414746543778802,0.5731566820276498,0.03821044546851003,0.5023041474654378,0.391705069124424,0.10599078341013825,15.0
imp10_pb5,fixed,15.0,rr,,1.0,60,Validation,449,449,1.0,0.4298440979955457,-3.0556792873051224,-0.20371195248700807,0.4298440979955457,0.5657015590200446,0.004454342984409799,15.0
imp10_pb5,fixed,15.0,rr,,1.0,60,OOS,187,187,1.0,0.40106951871657753,-3.9679144385026737,-0.26452762923351153,0.40106951871657753,0.5989304812834224,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.5,15,Discovery,434,434,1.0,0.45852534562211983,-0.0967741935483871,-0.006451612903225769,0.2764976958525346,0.3870967741935484,0.33640552995391704,15.0
imp10_pb5,fixed,15.0,rr,,1.5,15,Validation,449,449,1.0,0.33407572383073497,-3.5116926503340755,-0.23411284335560495,0.32516703786191536,0.6592427616926503,0.015590200445434299,15.0
imp10_pb5,fixed,15.0,rr,,1.5,15,OOS,187,187,1.0,0.33689839572192515,-3.3663101604278074,-0.22442067736185375,0.33689839572192515,0.6631016042780749,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.5,30,Discovery,434,434,1.0,0.43317972350230416,-0.1382488479262673,-0.009216589861751091,0.3271889400921659,0.4423963133640553,0.2304147465437788,15.0
imp10_pb5,fixed,15.0,rr,,1.5,30,Validation,449,449,1.0,0.33184855233853006,-3.5378619153674835,-0.23585746102449878,0.3273942093541203,0.6614699331848553,0.011135857461024499,15.0
imp10_pb5,fixed,15.0,rr,,1.5,30,OOS,187,187,1.0,0.33689839572192515,-3.3663101604278074,-0.22442067736185375,0.33689839572192515,0.6631016042780749,0.0,15.0
imp10_pb5,fixed,15.0,rr,,1.5,60,Discovery,434,434,1.0,0.45852534562211983,0.7148617511520737,0.04765745007680498,0.3709677419354839,0.47235023041474655,0.15668202764976957,15.0
imp10_pb5,fixed,15.0,rr,,1.5,60,Validation,449,449,1.0,0.33184855233853006,-3.5066815144766146,-0.23377876763177421,0.33184855233853006,0.6636971046770601,0.004454342984409799,15.0
imp10_pb5,fixed,15.0,rr,,1.5,60,OOS,187,187,1.0,0.33689839572192515,-3.3663101604278074,-0.22442067736185375,0.33689839572192515,0.6631016042780749,0.0,15.0
imp10_pb5,fixed,15.0,rr,,2.0,15,Discovery,434,434,1.0,0.4216589861751152,-0.5881336405529954,-0.039208909370199656,0.16129032258064516,0.41935483870967744,0.41935483870967744,15.0
imp10_pb5,fixed,15.0,rr,,2.0,15,Validation,449,449,1.0,0.2873051224944321,-3.3056792873051224,-0.22037861915367474,0.2650334075723831,0.6993318485523385,0.035634743875278395,15.0
imp10_pb5,fixed,15.0,rr,,2.0,15,OOS,187,187,1.0,0.28342245989304815,-3.2459893048128343,-0.21639928698752223,0.28342245989304815,0.7165775401069518,0.0,15.0
imp10_pb5,fixed,15.0,rr,,2.0,30,Discovery,434,434,1.0,0.391705069124424,-0.3421658986175115,-0.022811059907834053,0.2350230414746544,0.4792626728110599,0.2857142857142857,15.0
imp10_pb5,fixed,15.0,rr,,2.0,30,Validation,449,449,1.0,0.2806236080178174,-3.387527839643653,-0.2258351893095768,0.27616926503340755,0.7126948775055679,0.011135857461024499,15.0
imp10_pb5,fixed,15.0,rr,,2.0,30,OOS,187,187,1.0,0.28342245989304815,-3.2459893048128343,-0.21639928698752223,0.28342245989304815,0.7165775401069518,0.0,15.0
imp10_pb5,fixed,15.0,rr,,2.0,60,Discovery,434,434,1.0,0.41013824884792627,0.7085253456221198,0.047235023041474714,0.2764976958525346,0.5138248847926268,0.20967741935483872,15.0
imp10_pb5,fixed,15.0,rr,,2.0,60,Validation,449,449,1.0,0.2806236080178174,-3.3229398663697105,-0.22152932442464726,0.2806236080178174,0.7149220489977728,0.004454342984409799,15.0
imp10_pb5,fixed,15.0,rr,,2.0,60,OOS,187,187,1.0,0.28342245989304815,-3.2459893048128343,-0.21639928698752223,0.28342245989304815,0.7165775401069518,0.0,15.0
imp10_pb5,fixed,20.0,fixed,15.0,,15,Discovery,434,434,1.0,0.576036866359447,0.18202764976958524,0.009101382488479248,0.4447004608294931,0.2695852534562212,0.2857142857142857,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,15,Validation,449,449,1.0,0.512249443207127,-2.890311804008909,-0.14451559020044547,0.5100222717149221,0.47216035634743875,0.017817371937639197,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,15,OOS,187,187,1.0,0.48663101604278075,-3.9679144385026737,-0.19839572192513374,0.48663101604278075,0.5133689839572193,0.0,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,30,Discovery,434,434,1.0,0.5691244239631337,-0.038018433179723504,-0.001900921658986194,0.5023041474654378,0.30184331797235026,0.195852534562212,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,30,Validation,449,449,1.0,0.512249443207127,-2.9766146993318485,-0.14883073496659247,0.512249443207127,0.48106904231625836,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,30,OOS,187,187,1.0,0.48663101604278075,-3.9679144385026737,-0.19839572192513374,0.48663101604278075,0.5133689839572193,0.0,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,60,Discovery,434,434,1.0,0.5898617511520737,0.44182027649769584,0.022091013824884778,0.5506912442396313,0.3248847926267281,0.12442396313364056,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,60,Validation,449,449,1.0,0.512249443207127,-2.9905345211581293,-0.14952672605790643,0.512249443207127,0.48106904231625836,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,fixed,15.0,,60,OOS,187,187,1.0,0.48663101604278075,-3.9679144385026737,-0.19839572192513374,0.48663101604278075,0.5133689839572193,0.0,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,15,Discovery,434,434,1.0,0.5184331797235023,-0.06509216589861751,-0.0032546082949308818,0.347926267281106,0.3087557603686636,0.3433179723502304,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,15,Validation,449,449,1.0,0.44543429844098,-3.055122494432071,-0.15275612472160358,0.43207126948775054,0.534521158129176,0.0334075723830735,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,15,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,30,Discovery,434,434,1.0,0.5023041474654378,-0.26497695852534564,-0.013248847926267288,0.3986175115207373,0.3456221198156682,0.2557603686635945,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,30,Validation,449,449,1.0,0.44320712694877507,-3.194877505567929,-0.15974387527839645,0.43875278396436523,0.5501113585746102,0.011135857461024499,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,30,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,60,Discovery,434,434,1.0,0.5253456221198156,0.3680875576036866,0.018404377880184328,0.45622119815668205,0.3870967741935484,0.15668202764976957,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,60,Validation,449,449,1.0,0.44320712694877507,-3.1909799554565703,-0.15954899777282858,0.44320712694877507,0.5501113585746102,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,fixed,20.0,,60,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,15,Discovery,434,434,1.0,0.5,0.3761520737327189,0.018807603686635938,0.27880184331797236,0.3248847926267281,0.39631336405529954,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,15,Validation,449,449,1.0,0.3897550111358575,-3.383630289532294,-0.16918151447661472,0.37639198218262804,0.5857461024498887,0.0378619153674833,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,15,OOS,187,187,1.0,0.40106951871657753,-2.727272727272727,-0.1363636363636364,0.40106951871657753,0.5882352941176471,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,30,Discovery,434,434,1.0,0.46774193548387094,0.052995391705069124,0.002649769585253455,0.33410138248847926,0.3640552995391705,0.30184331797235026,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,30,Validation,449,449,1.0,0.38752783964365256,-3.5612472160356345,-0.17806236080178175,0.37861915367483295,0.6057906458797327,0.015590200445434299,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,30,OOS,187,187,1.0,0.40106951871657753,-2.77807486631016,-0.13890374331550806,0.40106951871657753,0.5882352941176471,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,60,Discovery,434,434,1.0,0.49539170506912444,0.9233870967741935,0.04616935483870968,0.3824884792626728,0.4055299539170507,0.2119815668202765,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,60,Validation,449,449,1.0,0.38752783964365256,-3.480512249443207,-0.17402561247216036,0.38752783964365256,0.6057906458797327,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,fixed,25.0,,60,OOS,187,187,1.0,0.40106951871657753,-2.9518716577540105,-0.14759358288770055,0.40106951871657753,0.5989304812834224,0.0,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,15,Discovery,434,434,1.0,0.4769585253456221,0.05933179723502304,0.0029665898617511535,0.20046082949308755,0.3433179723502304,0.45622119815668205,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,15,Validation,449,449,1.0,0.34743875278396436,-3.571826280623608,-0.1785913140311804,0.31625835189309576,0.6080178173719376,0.0757238307349666,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,15,OOS,187,187,1.0,0.3689839572192513,-2.3262032085561497,-0.1163101604278075,0.3689839572192513,0.6203208556149733,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,30,Discovery,434,434,1.0,0.44930875576036866,0.31797235023041476,0.015898617511520753,0.2857142857142857,0.3824884792626728,0.3317972350230415,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,30,Validation,449,449,1.0,0.34521158129175944,-3.818485523385301,-0.19092427616926502,0.33184855233853006,0.6481069042316259,0.0200445434298441,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,30,OOS,187,187,1.0,0.3689839572192513,-2.377005347593583,-0.11885026737967916,0.3689839572192513,0.6203208556149733,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,60,Discovery,434,434,1.0,0.47235023041474655,1.3882488479262673,0.06941244239631336,0.3271889400921659,0.423963133640553,0.2488479262672811,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,60,Validation,449,449,1.0,0.34521158129175944,-3.658685968819599,-0.18293429844097997,0.34521158129175944,0.6481069042316259,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,fixed,30.0,,60,OOS,187,187,1.0,0.3689839572192513,-2.550802139037433,-0.12754010695187168,0.3689839572192513,0.6310160427807486,0.0,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,15,Discovery,434,434,1.0,0.43317972350230416,-0.8473502304147466,-0.04236751152073732,0.11981566820276497,0.3709677419354839,0.5092165898617511,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,15,Validation,449,449,1.0,0.289532293986637,-4.086859688195991,-0.2043429844097996,0.23385300668151449,0.6525612472160356,0.11358574610244988,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,15,OOS,187,187,1.0,0.3155080213903743,-2.4385026737967914,-0.12192513368983955,0.29411764705882354,0.6737967914438503,0.03208556149732621,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,30,Discovery,434,434,1.0,0.4055299539170507,-0.0293778801843318,-0.001468894009216617,0.19815668202764977,0.4147465437788018,0.3870967741935484,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,30,Validation,449,449,1.0,0.29175946547884185,-3.958240534521158,-0.1979120267260579,0.267260579064588,0.6971046770601337,0.035634743875278395,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,30,OOS,187,187,1.0,0.3048128342245989,-2.537433155080214,-0.1268716577540107,0.3048128342245989,0.6844919786096256,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,60,Discovery,434,434,1.0,0.4216589861751152,1.1952764976958525,0.05976382488479259,0.2488479262672811,0.4631336405529954,0.2880184331797235,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,60,Validation,449,449,1.0,0.2873051224944321,-4.2271714922049,-0.21135857461024496,0.267260579064588,0.7060133630289532,0.026726057906458798,20.0
imp10_pb5,fixed,20.0,fixed,40.0,,60,OOS,187,187,1.0,0.3048128342245989,-2.7112299465240643,-0.1355614973262032,0.3048128342245989,0.6951871657754011,0.0,20.0
imp10_pb5,fixed,20.0,rr,,1.0,15,Discovery,434,434,1.0,0.5184331797235023,-0.06509216589861751,-0.0032546082949308818,0.347926267281106,0.3087557603686636,0.3433179723502304,20.0
imp10_pb5,fixed,20.0,rr,,1.0,15,Validation,449,449,1.0,0.44543429844098,-3.055122494432071,-0.15275612472160358,0.43207126948775054,0.534521158129176,0.0334075723830735,20.0
imp10_pb5,fixed,20.0,rr,,1.0,15,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,rr,,1.0,30,Discovery,434,434,1.0,0.5023041474654378,-0.26497695852534564,-0.013248847926267288,0.3986175115207373,0.3456221198156682,0.2557603686635945,20.0
imp10_pb5,fixed,20.0,rr,,1.0,30,Validation,449,449,1.0,0.44320712694877507,-3.194877505567929,-0.15974387527839645,0.43875278396436523,0.5501113585746102,0.011135857461024499,20.0
imp10_pb5,fixed,20.0,rr,,1.0,30,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,rr,,1.0,60,Discovery,434,434,1.0,0.5253456221198156,0.3680875576036866,0.018404377880184328,0.45622119815668205,0.3870967741935484,0.15668202764976957,20.0
imp10_pb5,fixed,20.0,rr,,1.0,60,Validation,449,449,1.0,0.44320712694877507,-3.1909799554565703,-0.15954899777282858,0.44320712694877507,0.5501113585746102,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,rr,,1.0,60,OOS,187,187,1.0,0.42245989304812837,-4.101604278074866,-0.20508021390374337,0.42245989304812837,0.5775401069518716,0.0,20.0
imp10_pb5,fixed,20.0,rr,,1.5,15,Discovery,434,434,1.0,0.4769585253456221,0.05933179723502304,0.0029665898617511535,0.20046082949308755,0.3433179723502304,0.45622119815668205,20.0
imp10_pb5,fixed,20.0,rr,,1.5,15,Validation,449,449,1.0,0.34743875278396436,-3.571826280623608,-0.1785913140311804,0.31625835189309576,0.6080178173719376,0.0757238307349666,20.0
imp10_pb5,fixed,20.0,rr,,1.5,15,OOS,187,187,1.0,0.3689839572192513,-2.3262032085561497,-0.1163101604278075,0.3689839572192513,0.6203208556149733,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,rr,,1.5,30,Discovery,434,434,1.0,0.44930875576036866,0.31797235023041476,0.015898617511520753,0.2857142857142857,0.3824884792626728,0.3317972350230415,20.0
imp10_pb5,fixed,20.0,rr,,1.5,30,Validation,449,449,1.0,0.34521158129175944,-3.818485523385301,-0.19092427616926502,0.33184855233853006,0.6481069042316259,0.0200445434298441,20.0
imp10_pb5,fixed,20.0,rr,,1.5,30,OOS,187,187,1.0,0.3689839572192513,-2.377005347593583,-0.11885026737967916,0.3689839572192513,0.6203208556149733,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,rr,,1.5,60,Discovery,434,434,1.0,0.47235023041474655,1.3882488479262673,0.06941244239631336,0.3271889400921659,0.423963133640553,0.2488479262672811,20.0
imp10_pb5,fixed,20.0,rr,,1.5,60,Validation,449,449,1.0,0.34521158129175944,-3.658685968819599,-0.18293429844097997,0.34521158129175944,0.6481069042316259,0.0066815144766146995,20.0
imp10_pb5,fixed,20.0,rr,,1.5,60,OOS,187,187,1.0,0.3689839572192513,-2.550802139037433,-0.12754010695187168,0.3689839572192513,0.6310160427807486,0.0,20.0
imp10_pb5,fixed,20.0,rr,,2.0,15,Discovery,434,434,1.0,0.43317972350230416,-0.8473502304147466,-0.04236751152073732,0.11981566820276497,0.3709677419354839,0.5092165898617511,20.0
imp10_pb5,fixed,20.0,rr,,2.0,15,Validation,449,449,1.0,0.289532293986637,-4.086859688195991,-0.2043429844097996,0.23385300668151449,0.6525612472160356,0.11358574610244988,20.0
imp10_pb5,fixed,20.0,rr,,2.0,15,OOS,187,187,1.0,0.3155080213903743,-2.4385026737967914,-0.12192513368983955,0.29411764705882354,0.6737967914438503,0.03208556149732621,20.0
imp10_pb5,fixed,20.0,rr,,2.0,30,Discovery,434,434,1.0,0.4055299539170507,-0.0293778801843318,-0.001468894009216617,0.19815668202764977,0.4147465437788018,0.3870967741935484,20.0
imp10_pb5,fixed,20.0,rr,,2.0,30,Validation,449,449,1.0,0.29175946547884185,-3.958240534521158,-0.1979120267260579,0.267260579064588,0.6971046770601337,0.035634743875278395,20.0
imp10_pb5,fixed,20.0,rr,,2.0,30,OOS,187,187,1.0,0.3048128342245989,-2.537433155080214,-0.1268716577540107,0.3048128342245989,0.6844919786096256,0.0106951871657754,20.0
imp10_pb5,fixed,20.0,rr,,2.0,60,Discovery,434,434,1.0,0.4216589861751152,1.1952764976958525,0.05976382488479259,0.2488479262672811,0.4631336405529954,0.2880184331797235,20.0
imp10_pb5,fixed,20.0,rr,,2.0,60,Validation,449,449,1.0,0.2873051224944321,-4.2271714922049,-0.21135857461024496,0.267260579064588,0.7060133630289532,0.026726057906458798,20.0
imp10_pb5,fixed,20.0,rr,,2.0,60,OOS,187,187,1.0,0.3048128342245989,-2.7112299465240643,-0.1355614973262032,0.3048128342245989,0.6951871657754011,0.0,20.0
imp10_pb5,fixed,25.0,fixed,15.0,,15,Discovery,434,434,1.0,0.5944700460829493,-0.21774193548387097,-0.008709677419354822,0.44930875576036866,0.20967741935483872,0.34101382488479265,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,15,Validation,449,449,1.0,0.5679287305122495,-2.9810690423162582,-0.11924276169265031,0.5612472160356348,0.4053452115812918,0.0334075723830735,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,15,OOS,187,187,1.0,0.5935828877005348,-2.2566844919786098,-0.09026737967914436,0.5935828877005348,0.40641711229946526,0.0,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,30,Discovery,434,434,1.0,0.5829493087557603,-0.7736175115207373,-0.030944700460829477,0.5161290322580645,0.2626728110599078,0.22119815668202766,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,30,Validation,449,449,1.0,0.5634743875278396,-3.2193763919821827,-0.1287750556792873,0.5634743875278396,0.42538975501113585,0.011135857461024499,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,30,OOS,187,187,1.0,0.5935828877005348,-2.2566844919786098,-0.09026737967914436,0.5935828877005348,0.40641711229946526,0.0,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,60,Discovery,434,434,1.0,0.6036866359447005,-0.4308755760368664,-0.017235023041474642,0.5645161290322581,0.2926267281105991,0.14285714285714285,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,60,Validation,449,449,1.0,0.5634743875278396,-3.2511135857461024,-0.1300445434298441,0.5634743875278396,0.42538975501113585,0.011135857461024499,25.0
imp10_pb5,fixed,25.0,fixed,15.0,,60,OOS,187,187,1.0,0.5935828877005348,-2.2566844919786098,-0.09026737967914436,0.5935828877005348,0.40641711229946526,0.0,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,15,Discovery,434,434,1.0,0.5506912442396313,0.04608294930875576,0.0018433179723502202,0.3617511520737327,0.22811059907834103,0.41013824884792627,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,15,Validation,449,449,1.0,0.5011135857461024,-3.2182628062360803,-0.12873051224944324,0.48106904231625836,0.46547884187082406,0.053452115812917596,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,15,OOS,187,187,1.0,0.5187165775401069,-2.657754010695187,-0.1063101604278075,0.5187165775401069,0.48128342245989303,0.0,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,30,Discovery,434,434,1.0,0.5345622119815668,-0.32085253456221197,-0.0128341013824885,0.4308755760368664,0.2880184331797235,0.28110599078341014,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,30,Validation,449,449,1.0,0.4922048997772829,-3.6269487750556793,-0.1450779510022272,0.48775055679287305,0.49665924276169265,0.015590200445434299,25.0
imp10_pb5,fixed,25.0,fixed,20.0,,30,OOS,187,187,1.0,0.5187165775401069,-2.657754010695187,-0.1063101604278075,0.5187165775401069,0.48128342245989303,0.0,25.0
