resolver,session,T_offset,horizon,universe,split,n,win,E
vwap_follow,NY_AM,30,30,HIGH,Y2025,87,0.4482758620689655,-10.612068965517242
vwap_follow,NY_AM,30,30,HIGH,Y2026,62,0.532258064516129,9.75
vwap_follow,NY_AM,30,60,ALL,IS,2412,0.4975124378109453,0.4189469320066335
vwap_follow,NY_AM,30,60,ALL,Validation,774,0.5090439276485789,1.4344315245478036
vwap_follow,NY_AM,30,60,ALL,OOS,412,0.5242718446601942,-1.3677184466019416
vwap_follow,NY_AM,30,60,ALL,Y2025,257,0.5408560311284046,1.477626459143969
vwap_follow,NY_AM,30,60,ALL,Y2026,155,0.4967741935483871,-6.085483870967742
vwap_follow,NY_AM,30,60,HIGH,IS,819,0.4884004884004884,0.8873626373626373
vwap_follow,NY_AM,30,60,HIGH,Validation,214,0.49065420560747663,-2.2955607476635516
vwap_follow,NY_AM,30,60,HIGH,OOS,149,0.5503355704697986,-0.21140939597315436
vwap_follow,NY_AM,30,60,HIGH,Y2025,87,0.5632183908045977,-1.2011494252873562
vwap_follow,NY_AM,30,60,HIGH,Y2026,62,0.532258064516129,1.1774193548387097
vwap_follow,NY_AM,60,30,ALL,IS,2404,0.49126455906821964,0.03338186356073211
vwap_follow,NY_AM,60,30,ALL,Validation,774,0.5116279069767442,-0.36078811369509045
vwap_follow,NY_AM,60,30,ALL,OOS,412,0.5218446601941747,3.3483009708737863
vwap_follow,NY_AM,60,30,ALL,Y2025,257,0.5214007782101168,2.5262645914396886
vwap_follow,NY_AM,60,30,ALL,Y2026,155,0.5225806451612903,4.711290322580645
vwap_follow,NY_AM,60,30,HIGH,IS,821,0.49086479902557856,1.0484165651644337
vwap_follow,NY_AM,60,30,HIGH,Validation,240,0.525,0.021875
vwap_follow,NY_AM,60,30,HIGH,OOS,153,0.477124183006536,9.584967320261438
vwap_follow,NY_AM,60,30,HIGH,Y2025,93,0.43010752688172044,5.725806451612903
vwap_follow,NY_AM,60,30,HIGH,Y2026,60,0.55,15.566666666666666
vwap_follow,NY_AM,60,60,ALL,IS,2404,0.5116472545757071,0.19217970049916805
vwap_follow,NY_AM,60,60,ALL,Validation,774,0.5038759689922481,0.7593669250645995
vwap_follow,NY_AM,60,60,ALL,OOS,412,0.5218446601941747,3.3549757281553396
vwap_follow,NY_AM,60,60,ALL,Y2025,257,0.47470817120622566,-4.070038910505836
vwap_follow,NY_AM,60,60,ALL,Y2026,155,0.6,15.666129032258064
vwap_follow,NY_AM,60,60,HIGH,IS,821,0.5066991473812423,0.7786236297198539
vwap_follow,NY_AM,60,60,HIGH,Validation,240,0.5125,-1.015625
vwap_follow,NY_AM,60,60,HIGH,OOS,153,0.5620915032679739,10.137254901960784
vwap_follow,NY_AM,60,60,HIGH,Y2025,93,0.4838709677419355,-3.7903225806451615
vwap_follow,NY_AM,60,60,HIGH,Y2026,60,0.6833333333333333,31.725
vwap_follow,ASIA,30,30,ALL,IS,2083,0.44599135861737876,-0.5039606337013922
vwap_follow,ASIA,30,30,ALL,Validation,774,0.4844961240310077,-0.770671834625323
vwap_follow,ASIA,30,30,ALL,OOS,412,0.5169902912621359,3.0612864077669903
vwap_follow,ASIA,30,30,ALL,Y2025,257,0.490272373540856,0.8647859922178989
vwap_follow,ASIA,30,30,ALL,Y2026,155,0.5612903225806452,6.703225806451613
vwap_follow,ASIA,30,30,HIGH,IS,718,0.46518105849582175,-0.3593314763231198
vwap_follow,ASIA,30,30,HIGH,Validation,207,0.5072463768115942,-2.8357487922705316
vwap_follow,ASIA,30,30,HIGH,OOS,224,0.5044642857142857,3.375
vwap_follow,ASIA,30,30,HIGH,Y2025,128,0.4765625,-0.271484375
vwap_follow,ASIA,30,30,HIGH,Y2026,96,0.5416666666666666,8.236979166666666
vwap_follow,ASIA,30,60,ALL,IS,2083,0.4522323571771483,-0.9204272683629381
vwap_follow,ASIA,30,60,ALL,Validation,774,0.4715762273901809,-1.4492894056847545
vwap_follow,ASIA,30,60,ALL,OOS,412,0.529126213592233,3.0891990291262137
vwap_follow,ASIA,30,60,ALL,Y2025,257,0.49416342412451364,0.5603112840466926
vwap_follow,ASIA,30,60,ALL,Y2026,155,0.5870967741935483,7.282258064516129
vwap_follow,ASIA,30,60,HIGH,IS,718,0.45125348189415043,-0.677924791086351
vwap_follow,ASIA,30,60,HIGH,Validation,207,0.4975845410628019,-2.095410628019324
vwap_follow,ASIA,30,60,HIGH,OOS,224,0.5446428571428571,3.8370535714285716
vwap_follow,ASIA,30,60,HIGH,Y2025,128,0.4921875,-0.388671875
vwap_follow,ASIA,30,60,HIGH,Y2026,96,0.6145833333333334,9.471354166666666
vwap_follow,ASIA,60,30,ALL,IS,1925,0.4592207792207792,-0.012597402597402597
vwap_follow,ASIA,60,30,ALL,Validation,774,0.4844961240310077,-0.4599483204134367
vwap_follow,ASIA,60,30,ALL,OOS,412,0.46116504854368934,0.18385922330097088
vwap_follow,ASIA,60,30,ALL,Y2025,257,0.46303501945525294,1.0136186770428015
vwap_follow,ASIA,60,30,ALL,Y2026,155,0.45806451612903226,-1.1919354838709677
vwap_follow,ASIA,60,30,HIGH,IS,659,0.44461305007587254,0.3235963581183611
vwap_follow,ASIA,60,30,HIGH,Validation,184,0.5,0.6100543478260869
vwap_follow,ASIA,60,30,HIGH,OOS,207,0.42995169082125606,-1.4202898550724639
vwap_follow,ASIA,60,30,HIGH,Y2025,116,0.3879310344827586,-3.2456896551724137
vwap_follow,ASIA,60,30,HIGH,Y2026,91,0.4835164835164835,0.9065934065934066
vwap_follow,ASIA,60,60,ALL,IS,1925,0.48623376623376624,0.30987012987012985
vwap_follow,ASIA,60,60,ALL,Validation,774,0.49483204134366926,-0.6821705426356589
vwap_follow,ASIA,60,60,ALL,OOS,412,0.4878640776699029,-1.6061893203883495
vwap_follow,ASIA,60,60,ALL,Y2025,257,0.5214007782101168,1.674124513618677
vwap_follow,ASIA,60,60,ALL,Y2026,155,0.432258064516129,-7.04516129032258
vwap_follow,ASIA,60,60,HIGH,IS,659,0.49165402124430957,0.5542488619119879
vwap_follow,ASIA,60,60,HIGH,Validation,184,0.5163043478260869,-0.31657608695652173
vwap_follow,ASIA,60,60,HIGH,OOS,207,0.4975845410628019,-1.03743961352657
vwap_follow,ASIA,60,60,HIGH,Y2025,116,0.5258620689655172,3.2413793103448274
vwap_follow,ASIA,60,60,HIGH,Y2026,91,0.46153846153846156,-6.491758241758242
vwap_follow,ASIA,90,30,ALL,IS,1746,0.4713631156930126,0.053837342497136315
vwap_follow,ASIA,90,30,ALL,Validation,774,0.4935400516795866,1.6579457364341086
vwap_follow,ASIA,90,30,ALL,OOS,412,0.5,-0.3628640776699029
vwap_follow,ASIA,90,30,ALL,Y2025,257,0.49416342412451364,-0.6439688715953308
vwap_follow,ASIA,90,30,ALL,Y2026,155,0.5096774193548387,0.1032258064516129
vwap_follow,ASIA,90,30,HIGH,IS,599,0.4741235392320534,0.1515025041736227
vwap_follow,ASIA,90,30,HIGH,Validation,171,0.49707602339181284,7.440058479532164
vwap_follow,ASIA,90,30,HIGH,OOS,202,0.49504950495049505,4.021039603960396
vwap_follow,ASIA,90,30,HIGH,Y2025,113,0.5221238938053098,6.70353982300885
vwap_follow,ASIA,90,30,HIGH,Y2026,89,0.4606741573033708,0.6151685393258427
vwap_follow,ASIA,90,60,ALL,IS,1746,0.4822451317296678,-0.05398052691867125
vwap_follow,ASIA,90,60,ALL,Validation,774,0.4728682170542636,1.1453488372093024
vwap_follow,ASIA,90,60,ALL,OOS,412,0.5412621359223301,1.1092233009708738
vwap_follow,ASIA,90,60,ALL,Y2025,257,0.556420233463035,2.924124513618677
vwap_follow,ASIA,90,60,ALL,Y2026,155,0.5161290322580645,-1.9
vwap_follow,ASIA,90,60,HIGH,IS,599,0.4657762938230384,-0.055926544240400666
vwap_follow,ASIA,90,60,HIGH,Validation,171,0.49122807017543857,6.880116959064328
vwap_follow,ASIA,90,60,HIGH,OOS,202,0.5346534653465347,1.8762376237623761
vwap_follow,ASIA,90,60,HIGH,Y2025,113,0.5752212389380531,8.460176991150442
vwap_follow,ASIA,90,60,HIGH,Y2026,89,0.48314606741573035,-6.48314606741573
vwap_follow,ASIA,120,30,ALL,IS,2181,0.4763869784502522,-0.017996331957817514
vwap_follow,ASIA,120,30,ALL,Validation,774,0.4625322997416021,-2.006782945736434
vwap_follow,ASIA,120,30,ALL,OOS,412,0.5388349514563107,1.8938106796116505
vwap_follow,ASIA,120,30,ALL,Y2025,257,0.5097276264591439,1.9552529182879377
vwap_follow,ASIA,120,30,ALL,Y2026,155,0.5870967741935483,1.7919354838709678
vwap_follow,ASIA,120,30,HIGH,IS,744,0.4717741935483871,-0.22849462365591397
vwap_follow,ASIA,120,30,HIGH,Validation,173,0.45664739884393063,-2.5332369942196533
vwap_follow,ASIA,120,30,HIGH,OOS,194,0.5515463917525774,1.9793814432989691
vwap_follow,ASIA,120,30,HIGH,Y2025,106,0.5,1.9386792452830188
vwap_follow,ASIA,120,30,HIGH,Y2026,88,0.6136363636363636,2.028409090909091
vwap_follow,ASIA,120,60,ALL,IS,2181,0.5020632737276479,0.09066941769830353
vwap_follow,ASIA,120,60,ALL,Validation,774,0.479328165374677,-1.5623385012919897
vwap_follow,ASIA,120,60,ALL,OOS,412,0.5097087378640777,1.7148058252427185
vwap_follow,ASIA,120,60,ALL,Y2025,257,0.5019455252918288,4.035019455252918
vwap_follow,ASIA,120,60,ALL,Y2026,155,0.5225806451612903,-2.132258064516129
vwap_follow,ASIA,120,60,HIGH,IS,744,0.5026881720430108,-0.21001344086021506
vwap_follow,ASIA,120,60,HIGH,Validation,173,0.4508670520231214,-2.0939306358381504
vwap_follow,ASIA,120,60,HIGH,OOS,194,0.5360824742268041,3.3582474226804124
vwap_follow,ASIA,120,60,HIGH,Y2025,106,0.4716981132075472,2.2735849056603774
vwap_follow,ASIA,120,60,HIGH,Y2026,88,0.6136363636363636,4.6647727272727275
vwap_follow,ASIA,180,30,ALL,IS,2098,0.48379408960915155,0.12547664442326026
vwap_follow,ASIA,180,30,ALL,Validation,774,0.49612403100775193,0.4018087855297158
vwap_follow,ASIA,180,30,ALL,OOS,411,0.5036496350364964,1.104014598540146
vwap_follow,ASIA,180,30,ALL,Y2025,256,0.46484375,-0.0185546875
vwap_follow,ASIA,180,30,ALL,Y2026,155,0.567741935483871,2.958064516129032
vwap_follow,ASIA,180,30,HIGH,IS,713,0.5007012622720898,0.26297335203366057
vwap_follow,ASIA,180,30,HIGH,Validation,169,0.4437869822485207,0.13609467455621302
vwap_follow,ASIA,180,30,HIGH,OOS,198,0.5454545454545454,2.8383838383838382
vwap_follow,ASIA,180,30,HIGH,Y2025,104,0.5192307692307693,0.20673076923076922
vwap_follow,ASIA,180,30,HIGH,Y2026,94,0.574468085106383,5.75
vwap_follow,ASIA,180,60,ALL,IS,2098,0.47283126787416585,0.22545281220209723
vwap_follow,ASIA,180,60,ALL,Validation,774,0.48320413436692505,0.3301033591731266
vwap_follow,ASIA,180,60,ALL,OOS,411,0.4768856447688564,-2.3090024330900243
vwap_follow,ASIA,180,60,ALL,Y2025,256,0.44921875,-3.171875
vwap_follow,ASIA,180,60,ALL,Y2026,155,0.5225806451612903,-0.8838709677419355
vwap_follow,ASIA,180,60,HIGH,IS,713,0.4740532959326788,1.508415147265077
vwap_follow,ASIA,180,60,HIGH,Validation,169,0.4970414201183432,0.6405325443786982
vwap_follow,ASIA,180,60,HIGH,OOS,198,0.5151515151515151,1.14520202020202
vwap_follow,ASIA,180,60,HIGH,Y2025,104,0.49038461538461536,-0.8004807692307693
vwap_follow,ASIA,180,60,HIGH,Y2026,94,0.5425531914893617,3.297872340425532
vwap_fade,LONDON,30,30,ALL,IS,2407,0.49106771915247194,-0.2425218113834649
vwap_fade,LONDON,30,30,ALL,Validation,775,0.52,1.0329032258064517
vwap_fade,LONDON,30,30,ALL,OOS,413,0.5205811138014528,1.8789346246973366
vwap_fade,LONDON,30,30,ALL,Y2025,257,0.5097276264591439,1.2577821011673151
vwap_fade,LONDON,30,30,ALL,Y2026,156,0.5384615384615384,2.90224358974359
vwap_fade,LONDON,30,30,HIGH,IS,820,0.4975609756097561,-0.5911585365853659
vwap_fade,LONDON,30,30,HIGH,Validation,324,0.5432098765432098,3.408179012345679
vwap_fade,LONDON,30,30,HIGH,OOS,67,0.5671641791044776,8.701492537313433
vwap_fade,LONDON,30,30,HIGH,Y2025,49,0.5918367346938775,11.392857142857142
vwap_fade,LONDON,30,30,HIGH,Y2026,18,0.5,1.375
vwap_fade,LONDON,30,60,ALL,IS,2407,0.4981304528458662,-0.8739094308267553
vwap_fade,LONDON,30,60,ALL,Validation,775,0.4890322580645161,1.5680645161290323
vwap_fade,LONDON,30,60,ALL,OOS,413,0.5230024213075061,2.824455205811138
vwap_fade,LONDON,30,60,ALL,Y2025,257,0.5252918287937743,0.3453307392996109
vwap_fade,LONDON,30,60,ALL,Y2026,156,0.5192307692307693,6.908653846153846
vwap_fade,LONDON,30,60,HIGH,IS,820,0.5134146341463415,-0.7304878048780488
vwap_fade,LONDON,30,60,HIGH,Validation,324,0.5030864197530864,3.446759259259259
vwap_fade,LONDON,30,60,HIGH,OOS,67,0.5074626865671642,5.604477611940299
vwap_fade,LONDON,30,60,HIGH,Y2025,49,0.5306122448979592,7.153061224489796
vwap_fade,LONDON,30,60,HIGH,Y2026,18,0.4444444444444444,1.3888888888888888
vwap_fade,LONDON,60,30,ALL,IS,2410,0.4962655601659751,-0.3595435684647303
vwap_fade,LONDON,60,30,ALL,Validation,775,0.4941935483870968,-0.014193548387096775
vwap_fade,LONDON,60,30,ALL,OOS,413,0.4552058111380145,-1.9225181598062955
vwap_fade,LONDON,60,30,ALL,Y2025,257,0.48249027237354086,0.6916342412451362
vwap_fade,LONDON,60,30,ALL,Y2026,156,0.41025641025641024,-6.229166666666667
vwap_fade,LONDON,60,30,HIGH,IS,820,0.5060975609756098,-0.4253048780487805
vwap_fade,LONDON,60,30,HIGH,Validation,316,0.5253164556962026,2.4960443037974684
vwap_fade,LONDON,60,30,HIGH,OOS,72,0.3888888888888889,-4.579861111111111
vwap_fade,LONDON,60,30,HIGH,Y2025,57,0.43859649122807015,-0.5833333333333334
vwap_fade,LONDON,60,30,HIGH,Y2026,15,0.2,-19.766666666666666
vwap_fade,LONDON,60,60,ALL,IS,2410,0.4825726141078838,-0.7893153526970954
vwap_fade,LONDON,60,60,ALL,Validation,775,0.5096774193548387,0.5696774193548387
vwap_fade,LONDON,60,60,ALL,OOS,413,0.4721549636803874,-0.9903147699757869
vwap_fade,LONDON,60,60,ALL,Y2025,257,0.48249027237354086,0.0943579766536965
vwap_fade,LONDON,60,60,ALL,Y2026,156,0.4551282051282051,-2.77724358974359
vwap_fade,LONDON,60,60,HIGH,IS,820,0.49878048780487805,-1.0341463414634147
vwap_fade,LONDON,60,60,HIGH,Validation,316,0.5506329113924051,4.502373417721519
vwap_fade,LONDON,60,60,HIGH,OOS,72,0.4305555555555556,-5.027777777777778
vwap_fade,LONDON,60,60,HIGH,Y2025,57,0.42105263157894735,-3.4649122807017543
vwap_fade,LONDON,60,60,HIGH,Y2026,15,0.4666666666666667,-10.966666666666667
vwap_fade,LONDON,90,30,ALL,IS,2405,0.5101871101871102,-0.037733887733887736
vwap_fade,LONDON,90,30,ALL,Validation,775,0.5161290322580645,0.04419354838709678
vwap_fade,LONDON,90,30,ALL,OOS,413,0.4963680387409201,-0.34443099273607747
vwap_fade,LONDON,90,30,ALL,Y2025,257,0.48249027237354086,-1.33852140077821
vwap_fade,LONDON,90,30,ALL,Y2026,156,0.5192307692307693,1.2932692307692308
vwap_fade,LONDON,90,30,HIGH,IS,819,0.5225885225885226,-0.04151404151404151
vwap_fade,LONDON,90,30,HIGH,Validation,331,0.5105740181268882,0.5309667673716012
vwap_fade,LONDON,90,30,HIGH,OOS,89,0.5393258426966292,5.514044943820225
vwap_fade,LONDON,90,30,HIGH,Y2025,62,0.532258064516129,3.3306451612903225
vwap_fade,LONDON,90,30,HIGH,Y2026,27,0.5555555555555556,10.527777777777779
vwap_fade,LONDON,90,60,ALL,IS,2405,0.5081081081081081,-0.011642411642411643
vwap_fade,LONDON,90,60,ALL,Validation,775,0.5058064516129033,0.11129032258064517
vwap_fade,LONDON,90,60,ALL,OOS,413,0.5205811138014528,1.6634382566585957
vwap_fade,LONDON,90,60,ALL,Y2025,257,0.5019455252918288,-0.10116731517509728
vwap_fade,LONDON,90,60,ALL,Y2026,156,0.5512820512820513,4.57051282051282
vwap_fade,LONDON,90,60,HIGH,IS,819,0.5042735042735043,0.05525030525030525
vwap_fade,LONDON,90,60,HIGH,Validation,331,0.5015105740181269,1.0785498489425982
vwap_fade,LONDON,90,60,HIGH,OOS,89,0.5955056179775281,7.140449438202247
vwap_fade,LONDON,90,60,HIGH,Y2025,62,0.5967741935483871,5.596774193548387
vwap_fade,LONDON,90,60,HIGH,Y2026,27,0.5925925925925926,10.685185185185185
vwap_fade,LONDON,120,30,ALL,IS,2395,0.5144050104384134,0.17985386221294364
vwap_fade,LONDON,120,30,ALL,Validation,775,0.5251612903225806,-0.09419354838709677
vwap_fade,LONDON,120,30,ALL,OOS,413,0.5738498789346247,1.673728813559322
vwap_fade,LONDON,120,30,ALL,Y2025,257,0.5914396887159533,3.0233463035019454
vwap_fade,LONDON,120,30,ALL,Y2026,156,0.5448717948717948,-0.5496794871794872
vwap_fade,LONDON,120,30,HIGH,IS,815,0.50920245398773,-0.14141104294478526
vwap_fade,LONDON,120,30,HIGH,Validation,344,0.5406976744186046,0.7100290697674418
vwap_fade,LONDON,120,30,HIGH,OOS,90,0.5777777777777777,1.5888888888888888
vwap_fade,LONDON,120,30,HIGH,Y2025,62,0.5645161290322581,2.600806451612903
vwap_fade,LONDON,120,30,HIGH,Y2026,28,0.6071428571428571,-0.6517857142857143
vwap_fade,LONDON,120,60,ALL,IS,2395,0.5127348643006263,-0.030688935281837162
vwap_fade,LONDON,120,60,ALL,Validation,775,0.5238709677419355,0.40741935483870967
vwap_fade,LONDON,120,60,ALL,OOS,413,0.5375302663438256,3.6979418886198547
vwap_fade,LONDON,120,60,ALL,Y2025,257,0.5486381322957199,5.764591439688716
vwap_fade,LONDON,120,60,ALL,Y2026,156,0.5192307692307693,0.2932692307692308
vwap_fade,LONDON,120,60,HIGH,IS,815,0.4883435582822086,-0.7524539877300613
vwap_fade,LONDON,120,60,HIGH,Validation,344,0.5261627906976745,0.6809593023255814
vwap_fade,LONDON,120,60,HIGH,OOS,90,0.5555555555555556,5.388888888888889
vwap_fade,LONDON,120,60,HIGH,Y2025,62,0.5483870967741935,6.983870967741935
vwap_fade,LONDON,120,60,HIGH,Y2026,28,0.5714285714285714,1.8571428571428572
vwap_fade,NY_PM,30,30,ALL,IS,2336,0.5051369863013698,-0.1273544520547945
vwap_fade,NY_PM,30,30,ALL,Validation,747,0.4979919678714859,1.7098393574297188
vwap_fade,NY_PM,30,30,ALL,OOS,397,0.5138539042821159,0.4760705289672544
vwap_fade,NY_PM,30,30,ALL,Y2025,247,0.5344129554655871,2.756072874493927
vwap_fade,NY_PM,30,30,ALL,Y2026,150,0.48,-3.2783333333333333
vwap_fade,NY_PM,30,30,HIGH,IS,795,0.5106918238993711,-0.20251572327044026
vwap_fade,NY_PM,30,30,HIGH,Validation,274,0.5291970802919708,2.4425182481751824
vwap_fade,NY_PM,30,30,HIGH,OOS,134,0.5298507462686567,1.8059701492537314
vwap_fade,NY_PM,30,30,HIGH,Y2025,91,0.5384615384615384,2.541208791208791
vwap_fade,NY_PM,30,30,HIGH,Y2026,43,0.5116279069767442,0.25
vwap_fade,NY_PM,30,60,ALL,IS,2336,0.4892979452054795,-0.6610659246575342
vwap_fade,NY_PM,30,60,ALL,Validation,747,0.5421686746987951,4.581659973226238
vwap_fade,NY_PM,30,60,ALL,OOS,397,0.4987405541561713,0.9206549118387909
vwap_fade,NY_PM,30,60,ALL,Y2025,247,0.5222672064777328,3.215587044534413
vwap_fade,NY_PM,30,60,ALL,Y2026,150,0.46,-2.8583333333333334
vwap_fade,NY_PM,30,60,HIGH,IS,795,0.4817610062893082,-1.1462264150943395
vwap_fade,NY_PM,30,60,HIGH,Validation,274,0.5255474452554745,2.966240875912409
vwap_fade,NY_PM,30,60,HIGH,OOS,134,0.5298507462686567,-0.8563432835820896
vwap_fade,NY_PM,30,60,HIGH,Y2025,91,0.5274725274725275,-3.629120879120879
vwap_fade,NY_PM,30,60,HIGH,Y2026,43,0.5348837209302325,5.011627906976744
vwap_fade,NY_PM,60,30,ALL,IS,2335,0.5019271948608137,0.12773019271948607
vwap_fade,NY_PM,60,30,ALL,Validation,747,0.4966532797858099,1.7202141900937082
vwap_fade,NY_PM,60,30,ALL,OOS,397,0.4433249370277078,-5.658060453400504
vwap_fade,NY_PM,60,30,ALL,Y2025,247,0.4291497975708502,-7.90080971659919
vwap_fade,NY_PM,60,30,ALL,Y2026,150,0.4666666666666667,-1.965
vwap_fade,NY_PM,60,30,HIGH,IS,794,0.5201511335012594,-0.17915617128463476
vwap_fade,NY_PM,60,30,HIGH,Validation,296,0.5202702702702703,2.4121621621621623
vwap_fade,NY_PM,60,30,HIGH,OOS,142,0.43661971830985913,-10.48943661971831
vwap_fade,NY_PM,60,30,HIGH,Y2025,96,0.46875,-9.416666666666666
vwap_fade,NY_PM,60,30,HIGH,Y2026,46,0.3695652173913043,-12.728260869565217
vwap_fade,NY_PM,60,60,ALL,IS,2335,0.5040685224839401,0.10321199143468951
vwap_fade,NY_PM,60,60,ALL,Validation,747,0.5247657295850067,1.2627175368139223
vwap_fade,NY_PM,60,60,ALL,OOS,397,0.48866498740554154,-6.30352644836272
vwap_fade,NY_PM,60,60,ALL,Y2025,247,0.4979757085020243,-8.323886639676113
vwap_fade,NY_PM,60,60,ALL,Y2026,150,0.47333333333333333,-2.9766666666666666
vwap_fade,NY_PM,60,60,HIGH,IS,794,0.5088161209068011,-0.43419395465994964
vwap_fade,NY_PM,60,60,HIGH,Validation,296,0.5405405405405406,1.7212837837837838
vwap_fade,NY_PM,60,60,HIGH,OOS,142,0.4647887323943662,-16.565140845070424
vwap_fade,NY_PM,60,60,HIGH,Y2025,96,0.4583333333333333,-17.841145833333332
vwap_fade,NY_PM,60,60,HIGH,Y2026,46,0.4782608695652174,-13.902173913043478
vwap_fade,NY_PM,90,30,ALL,IS,2336,0.5196917808219178,0.1606378424657534
vwap_fade,NY_PM,90,30,ALL,Validation,747,0.4926372155287818,-1.144243641231593
vwap_fade,NY_PM,90,30,ALL,OOS,397,0.5415617128463476,4.212846347607053
vwap_fade,NY_PM,90,30,ALL,Y2025,247,0.5506072874493927,5.337044534412955
vwap_fade,NY_PM,90,30,ALL,Y2026,150,0.5266666666666666,2.361666666666667
vwap_fade,NY_PM,90,30,HIGH,IS,794,0.5377833753148614,-0.22292191435768263
vwap_fade,NY_PM,90,30,HIGH,Validation,295,0.4915254237288136,-2.973728813559322
vwap_fade,NY_PM,90,30,HIGH,OOS,142,0.5985915492957746,5.274647887323944
vwap_fade,NY_PM,90,30,HIGH,Y2025,97,0.5876288659793815,6.546391752577319
vwap_fade,NY_PM,90,30,HIGH,Y2026,45,0.6222222222222222,2.533333333333333
vwap_fade,NY_PM,90,60,ALL,IS,2336,0.4897260273972603,-0.1936001712328767
vwap_fade,NY_PM,90,60,ALL,Validation,747,0.4926372155287818,-3.464190093708166
vwap_fade,NY_PM,90,60,ALL,OOS,397,0.5138539042821159,3.38727959697733
vwap_fade,NY_PM,90,60,ALL,Y2025,247,0.5101214574898786,6.5354251012145745
vwap_fade,NY_PM,90,60,ALL,Y2026,150,0.52,-1.7966666666666666
vwap_fade,NY_PM,90,60,HIGH,IS,794,0.47858942065491183,-1.3482367758186398
vwap_fade,NY_PM,90,60,HIGH,Validation,295,0.46440677966101696,-6.307627118644068
vwap_fade,NY_PM,90,60,HIGH,OOS,142,0.5422535211267606,2.670774647887324
vwap_fade,NY_PM,90,60,HIGH,Y2025,97,0.5567010309278351,6.65979381443299
vwap_fade,NY_PM,90,60,HIGH,Y2026,45,0.5111111111111111,-5.927777777777778
vwap_fade,NY_PM,120,30,ALL,IS,2336,0.4901541095890411,0.030500856164383562
vwap_fade,NY_PM,120,30,ALL,Validation,747,0.5033467202141901,-1.2630522088353413
vwap_fade,NY_PM,120,30,ALL,OOS,397,0.5012594458438288,-3.551007556675063
vwap_fade,NY_PM,120,30,ALL,Y2025,247,0.5060728744939271,-4.954453441295547
vwap_fade,NY_PM,120,30,ALL,Y2026,150,0.49333333333333335,-1.24
vwap_fade,NY_PM,120,30,HIGH,IS,794,0.491183879093199,0.4121536523929471
vwap_fade,NY_PM,120,30,HIGH,Validation,297,0.5117845117845118,-2.201178451178451
vwap_fade,NY_PM,120,30,HIGH,OOS,137,0.5328467153284672,-2.6806569343065694
vwap_fade,NY_PM,120,30,HIGH,Y2025,97,0.5051546391752577,-7.492268041237113
vwap_fade,NY_PM,120,30,HIGH,Y2026,40,0.6,8.9875
vwap_fade,NY_PM,120,60,ALL,IS,2336,0.5115582191780822,0.6178296232876712
vwap_fade,NY_PM,120,60,ALL,Validation,747,0.47121820615796517,-3.3393574297188753
vwap_fade,NY_PM,120,60,ALL,OOS,397,0.49370277078085645,-3.1353904282115868
vwap_fade,NY_PM,120,60,ALL,Y2025,247,0.5060728744939271,-2.4908906882591095
vwap_fade,NY_PM,120,60,ALL,Y2026,150,0.47333333333333333,-4.196666666666666
vwap_fade,NY_PM,120,60,HIGH,IS,794,0.5062972292191436,0.10579345088161209
vwap_fade,NY_PM,120,60,HIGH,Validation,297,0.468013468013468,-4.194444444444445
vwap_fade,NY_PM,120,60,HIGH,OOS,137,0.5182481751824818,-0.9744525547445255
