session,resolver,T_offset,horizon,universe,split,n,win,E,E_net
NY_AM,rs_continue,90,15,LOW,OOS,141,0.48226950354609927,-1.9574468085106382,-2.9574468085106385
NY_AM,rs_continue,90,15,LOW,Y2025,87,0.41379310344827586,-9.307471264367816,-10.307471264367816
NY_AM,rs_continue,90,15,LOW,Y2026,54,0.5925925925925926,9.88425925925926,8.88425925925926
NY_AM,rs_continue,90,30,ALL,IS,2403,0.5043695380774033,0.33843112775697043,-0.6615688722430295
NY_AM,rs_continue,90,30,ALL,Validation,774,0.4909560723514212,0.8239664082687338,-0.17603359173126615
NY_AM,rs_continue,90,30,ALL,OOS,412,0.4830097087378641,-0.5194174757281553,-1.5194174757281553
NY_AM,rs_continue,90,30,ALL,Y2025,257,0.4708171206225681,-4.311284046692607,-5.311284046692607
NY_AM,rs_continue,90,30,ALL,Y2026,155,0.5032258064516129,5.767741935483871,4.767741935483871
NY_AM,rs_continue,90,30,HIGH,IS,817,0.49326805385556916,-0.3020195838433293,-1.3020195838433293
NY_AM,rs_continue,90,30,HIGH,Validation,249,0.5261044176706827,-0.2921686746987952,-1.2921686746987953
NY_AM,rs_continue,90,30,HIGH,OOS,135,0.5259259259259259,5.053703703703704,4.053703703703704
NY_AM,rs_continue,90,30,HIGH,Y2025,81,0.49382716049382713,-6.033950617283951,-7.033950617283951
NY_AM,rs_continue,90,30,HIGH,Y2026,54,0.5740740740740741,21.685185185185187,20.685185185185187
NY_AM,rs_continue,90,30,LOW,IS,793,0.519546027742749,0.6866330390920555,-0.3133669609079445
NY_AM,rs_continue,90,30,LOW,Validation,286,0.4965034965034965,3.6861888111888113,2.6861888111888113
NY_AM,rs_continue,90,30,LOW,OOS,141,0.425531914893617,-9.108156028368795,-10.108156028368795
NY_AM,rs_continue,90,30,LOW,Y2025,87,0.42528735632183906,-9.709770114942529,-10.709770114942529
NY_AM,rs_continue,90,30,LOW,Y2026,54,0.42592592592592593,-8.13888888888889,-9.13888888888889
NY_AM,agree_follow,15,15,ALL,IS,1867,0.4922335297268345,-0.43344938403856453,-1.4334493840385645
NY_AM,agree_follow,15,15,ALL,Validation,605,0.5223140495867769,-0.14421487603305785,-1.144214876033058
NY_AM,agree_follow,15,15,ALL,OOS,343,0.4956268221574344,-0.12682215743440234,-1.1268221574344024
NY_AM,agree_follow,15,15,ALL,Y2025,214,0.5280373831775701,0.9415887850467289,-0.05841121495327103
NY_AM,agree_follow,15,15,ALL,Y2026,129,0.4418604651162791,-1.8992248062015504,-2.89922480620155
NY_AM,agree_follow,15,15,HIGH,IS,674,0.5,0.3557121661721068,-0.6442878338278932
NY_AM,agree_follow,15,15,HIGH,Validation,187,0.5561497326203209,-0.6243315508021391,-1.624331550802139
NY_AM,agree_follow,15,15,HIGH,OOS,121,0.5206611570247934,4.799586776859504,3.799586776859504
NY_AM,agree_follow,15,15,HIGH,Y2025,71,0.5352112676056338,2.563380281690141,1.5633802816901408
NY_AM,agree_follow,15,15,HIGH,Y2026,50,0.5,7.975,6.975
NY_AM,agree_follow,15,15,LOW,IS,589,0.47368421052631576,-1.0466893039049237,-2.0466893039049237
NY_AM,agree_follow,15,15,LOW,Validation,233,0.5278969957081545,1.7929184549356223,0.7929184549356223
NY_AM,agree_follow,15,15,LOW,OOS,123,0.4959349593495935,-1.241869918699187,-2.241869918699187
NY_AM,agree_follow,15,15,LOW,Y2025,78,0.5256410256410257,-3.480769230769231,-4.480769230769231
NY_AM,agree_follow,15,15,LOW,Y2026,45,0.4444444444444444,2.638888888888889,1.6388888888888888
NY_AM,agree_follow,15,30,ALL,IS,1867,0.5018746652383503,-0.6929566148901982,-1.6929566148901982
NY_AM,agree_follow,15,30,ALL,Validation,605,0.5173553719008265,2.5504132231404957,1.550413223140496
NY_AM,agree_follow,15,30,ALL,OOS,343,0.4839650145772595,-6.7317784256559765,-7.7317784256559765
NY_AM,agree_follow,15,30,ALL,Y2025,214,0.49065420560747663,-3.552570093457944,-4.552570093457944
NY_AM,agree_follow,15,30,ALL,Y2026,129,0.4728682170542636,-12.005813953488373,-13.005813953488373
NY_AM,agree_follow,15,30,HIGH,IS,674,0.5356083086053413,1.3842729970326408,0.38427299703264095
NY_AM,agree_follow,15,30,HIGH,Validation,187,0.4919786096256685,-0.5574866310160428,-1.5574866310160427
NY_AM,agree_follow,15,30,HIGH,OOS,121,0.48760330578512395,5.8429752066115705,4.8429752066115705
NY_AM,agree_follow,15,30,HIGH,Y2025,71,0.4507042253521127,-2.433098591549296,-3.433098591549296
NY_AM,agree_follow,15,30,HIGH,Y2026,50,0.54,17.595,16.595
NY_AM,agree_follow,15,30,LOW,IS,589,0.48047538200339557,-2.1320033955857385,-3.1320033955857385
NY_AM,agree_follow,15,30,LOW,Validation,233,0.5364806866952789,5.101931330472103,4.101931330472103
NY_AM,agree_follow,15,30,LOW,OOS,123,0.4878048780487805,-10.939024390243903,-11.939024390243903
NY_AM,agree_follow,15,30,LOW,Y2025,78,0.5256410256410257,-8.115384615384615,-9.115384615384615
NY_AM,agree_follow,15,30,LOW,Y2026,45,0.4222222222222222,-15.833333333333334,-16.833333333333332
NY_AM,agree_follow,30,15,ALL,IS,1900,0.49315789473684213,0.35789473684210527,-0.6421052631578947
NY_AM,agree_follow,30,15,ALL,Validation,624,0.5,-0.19631410256410256,-1.1963141025641026
NY_AM,agree_follow,30,15,ALL,OOS,344,0.5,-0.36119186046511625,-1.3611918604651163
NY_AM,agree_follow,30,15,ALL,Y2025,218,0.4954128440366973,0.22477064220183487,-0.7752293577981652
NY_AM,agree_follow,30,15,ALL,Y2026,126,0.5079365079365079,-1.375,-2.375
NY_AM,agree_follow,30,15,HIGH,IS,680,0.48970588235294116,0.643014705882353,-0.35698529411764707
NY_AM,agree_follow,30,15,HIGH,Validation,191,0.5235602094240838,3.992146596858639,2.992146596858639
NY_AM,agree_follow,30,15,HIGH,OOS,138,0.5072463768115942,2.9565217391304346,1.9565217391304348
NY_AM,agree_follow,30,15,HIGH,Y2025,83,0.46987951807228917,-0.6626506024096386,-1.6626506024096386
NY_AM,agree_follow,30,15,HIGH,Y2026,55,0.5636363636363636,8.418181818181818,7.418181818181818
NY_AM,agree_follow,30,15,LOW,IS,591,0.5008460236886633,0.5346869712351946,-0.4653130287648054
NY_AM,agree_follow,30,15,LOW,Validation,219,0.5342465753424658,0.8595890410958904,-0.1404109589041096
NY_AM,agree_follow,30,15,LOW,OOS,96,0.5,-9.302083333333334,-10.302083333333334
NY_AM,agree_follow,30,15,LOW,Y2025,59,0.5254237288135594,-5.834745762711864,-6.834745762711864
NY_AM,agree_follow,30,15,LOW,Y2026,37,0.4594594594594595,-14.83108108108108,-15.83108108108108
NY_AM,agree_follow,30,30,ALL,IS,1900,0.49105263157894735,0.42697368421052634,-0.5730263157894737
NY_AM,agree_follow,30,30,ALL,Validation,624,0.5224358974358975,-1.2848557692307692,-2.284855769230769
NY_AM,agree_follow,30,30,ALL,OOS,344,0.49709302325581395,-3.5864825581395348,-4.586482558139535
NY_AM,agree_follow,30,30,ALL,Y2025,218,0.5045871559633027,-6.277522935779817,-7.277522935779817
NY_AM,agree_follow,30,30,ALL,Y2026,126,0.48412698412698413,1.0694444444444444,0.06944444444444445
NY_AM,agree_follow,30,30,HIGH,IS,680,0.48676470588235293,0.4621323529411765,-0.5378676470588235
NY_AM,agree_follow,30,30,HIGH,Validation,191,0.518324607329843,-0.36387434554973824,-1.3638743455497382
NY_AM,agree_follow,30,30,HIGH,OOS,138,0.4782608695652174,0.2391304347826087,-0.7608695652173914
NY_AM,agree_follow,30,30,HIGH,Y2025,83,0.43373493975903615,-10.174698795180722,-11.174698795180722
NY_AM,agree_follow,30,30,HIGH,Y2026,55,0.5454545454545454,15.954545454545455,14.954545454545455
NY_AM,agree_follow,30,30,LOW,IS,591,0.5160744500846024,1.3671742808798646,0.36717428087986465
NY_AM,agree_follow,30,30,LOW,Validation,219,0.5844748858447488,4.581050228310502,3.5810502283105023
NY_AM,agree_follow,30,30,LOW,OOS,96,0.5,-4.6640625,-5.6640625
NY_AM,agree_follow,30,30,LOW,Y2025,59,0.5932203389830508,-0.13135593220338984,-1.13135593220339
NY_AM,agree_follow,30,30,LOW,Y2026,37,0.35135135135135137,-11.891891891891891,-12.891891891891891
NY_AM,agree_follow,60,15,ALL,IS,1965,0.47430025445292623,-0.4217557251908397,-1.4217557251908397
NY_AM,agree_follow,60,15,ALL,Validation,644,0.4984472049689441,0.28998447204968947,-0.7100155279503105
NY_AM,agree_follow,60,15,ALL,OOS,354,0.5621468926553672,3.935734463276836,2.935734463276836
NY_AM,agree_follow,60,15,ALL,Y2025,222,0.6036036036036037,8.195945945945946,7.195945945945946
NY_AM,agree_follow,60,15,ALL,Y2026,132,0.49242424242424243,-3.2291666666666665,-4.229166666666667
NY_AM,agree_follow,60,15,HIGH,IS,706,0.46175637393767704,0.3197592067988669,-0.6802407932011332
NY_AM,agree_follow,60,15,HIGH,Validation,218,0.463302752293578,-2.322247706422018,-3.322247706422018
NY_AM,agree_follow,60,15,HIGH,OOS,143,0.5804195804195804,9.835664335664335,8.835664335664335
NY_AM,agree_follow,60,15,HIGH,Y2025,88,0.5909090909090909,10.292613636363637,9.292613636363637
NY_AM,agree_follow,60,15,HIGH,Y2026,55,0.5636363636363636,9.104545454545455,8.104545454545455
NY_AM,agree_follow,60,15,LOW,IS,608,0.5098684210526315,-0.25945723684210525,-1.2594572368421053
NY_AM,agree_follow,60,15,LOW,Validation,215,0.5488372093023256,2.374418604651163,1.3744186046511628
NY_AM,agree_follow,60,15,LOW,OOS,107,0.5700934579439252,4.299065420560748,3.2990654205607477
NY_AM,agree_follow,60,15,LOW,Y2025,67,0.6268656716417911,9.902985074626866,8.902985074626866
NY_AM,agree_follow,60,15,LOW,Y2026,40,0.475,-5.0875,-6.0875
NY_AM,agree_follow,60,30,ALL,IS,1965,0.48854961832061067,-0.705470737913486,-1.705470737913486
NY_AM,agree_follow,60,30,ALL,Validation,644,0.5341614906832298,0.6774068322981367,-0.32259316770186336
NY_AM,agree_follow,60,30,ALL,OOS,354,0.5536723163841808,2.678672316384181,1.6786723163841808
NY_AM,agree_follow,60,30,ALL,Y2025,222,0.581081081081081,8.952702702702704,7.952702702702703
NY_AM,agree_follow,60,30,ALL,Y2026,132,0.5075757575757576,-7.8731060606060606,-8.87310606060606
NY_AM,agree_follow,60,30,HIGH,IS,706,0.49008498583569404,0.006728045325779037,-0.9932719546742209
NY_AM,agree_follow,60,30,HIGH,Validation,218,0.5412844036697247,-0.3463302752293578,-1.3463302752293578
NY_AM,agree_follow,60,30,HIGH,OOS,143,0.5244755244755245,14.718531468531468,13.718531468531468
NY_AM,agree_follow,60,30,HIGH,Y2025,88,0.5227272727272727,18.079545454545453,17.079545454545453
NY_AM,agree_follow,60,30,HIGH,Y2026,55,0.5272727272727272,9.340909090909092,8.340909090909092
NY_AM,agree_follow,60,30,LOW,IS,608,0.4967105263157895,-0.3807565789473684,-1.3807565789473684
NY_AM,agree_follow,60,30,LOW,Validation,215,0.5255813953488372,-0.1372093023255814,-1.1372093023255814
NY_AM,agree_follow,60,30,LOW,OOS,107,0.5981308411214953,-2.6869158878504673,-3.6869158878504673
NY_AM,agree_follow,60,30,LOW,Y2025,67,0.6268656716417911,1.541044776119403,0.5410447761194029
