market,pattern,side,signal_time,year,entry,exit,gross_pts,net_pts,split
NQ,pin_bar,short,2011-01-18 11:59:00-05:00,2011,2319.5,2321.25,-1.75,-2.75,IS
NQ,three_bar_reversal,long,2011-01-18 14:09:00-05:00,2011,2325.0,2325.0,0.0,-1.0,IS
NQ,engulfing,short,2011-01-24 09:54:00-05:00,2011,2272.25,2278.5,-6.25,-7.25,IS
NQ,pin_bar,long,2011-01-24 10:04:00-05:00,2011,2270.0,2281.5,11.5,10.5,IS
NQ,three_bar_reversal,short,2011-01-24 10:19:00-05:00,2011,2270.5,2282.75,-12.25,-13.25,IS
NQ,engulfing,long,2011-01-24 10:24:00-05:00,2011,2274.25,2286.0,11.75,10.75,IS
NQ,pin_bar,short,2011-01-24 11:34:00-05:00,2011,2288.5,2293.5,-5.0,-6.0,IS
NQ,inside_breakout,long,2011-01-24 12:04:00-05:00,2011,2292.5,2293.5,1.0,0.0,IS
NQ,inside_breakout,short,2011-01-24 13:59:00-05:00,2011,2294.75,2296.0,-1.25,-2.25,IS
NQ,inside_fakeout,long,2011-01-24 13:59:00-05:00,2011,2294.75,2296.0,1.25,0.25,IS
NQ,engulfing,short,2011-01-31 09:49:00-05:00,2011,2259.25,2266.5,-7.25,-8.25,IS
NQ,inside_fakeout,long,2011-01-31 09:59:00-05:00,2011,2257.75,2268.75,11.0,10.0,IS
NQ,engulfing,long,2011-01-31 10:04:00-05:00,2011,2261.75,2271.0,9.25,8.25,IS
NQ,pin_bar,short,2011-01-31 10:09:00-05:00,2011,2261.0,2270.25,-9.25,-10.25,IS
NQ,pin_bar,long,2011-01-31 10:19:00-05:00,2011,2260.0,2270.75,10.75,9.75,IS
NQ,three_bar_reversal,long,2011-01-31 10:59:00-05:00,2011,2269.0,2273.5,4.5,3.5,IS
NQ,three_bar_reversal,short,2011-01-31 13:39:00-05:00,2011,2278.5,2273.25,5.25,4.25,IS
NQ,inside_fakeout,short,2011-01-31 14:04:00-05:00,2011,2280.25,2275.5,4.75,3.75,IS
NQ,inside_breakout,short,2011-01-31 14:49:00-05:00,2011,2270.0,2277.75,-7.75,-8.75,IS
NQ,engulfing,short,2011-02-07 09:54:00-05:00,2011,2341.75,2351.0,-9.25,-10.25,IS
NQ,engulfing,long,2011-02-07 10:24:00-05:00,2011,2349.75,2354.5,4.75,3.75,IS
NQ,pin_bar,short,2011-02-07 10:29:00-05:00,2011,2349.25,2355.25,-6.0,-7.0,IS
NQ,three_bar_reversal,long,2011-02-07 10:39:00-05:00,2011,2351.0,2357.5,6.5,5.5,IS
NQ,inside_fakeout,short,2011-02-07 10:54:00-05:00,2011,2351.0,2355.0,-4.0,-5.0,IS
NQ,inside_breakout,long,2011-02-07 11:04:00-05:00,2011,2354.5,2355.0,0.5,-0.5,IS
NQ,inside_fakeout,long,2011-02-07 11:24:00-05:00,2011,2354.75,2355.5,0.75,-0.25,IS
NQ,three_bar_reversal,short,2011-02-07 11:44:00-05:00,2011,2356.25,2357.0,-0.75,-1.75,IS
NQ,inside_breakout,short,2011-02-07 12:59:00-05:00,2011,2356.5,2355.5,1.0,0.0,IS
NQ,engulfing,long,2011-02-14 09:49:00-05:00,2011,2381.75,2380.75,-1.0,-2.0,IS
NQ,engulfing,short,2011-02-14 10:29:00-05:00,2011,2384.75,2382.5,2.25,1.25,IS
NQ,three_bar_reversal,short,2011-02-14 10:29:00-05:00,2011,2384.75,2382.5,2.25,1.25,IS
NQ,pin_bar,long,2011-02-14 10:59:00-05:00,2011,2381.25,2384.25,3.0,2.0,IS
NQ,inside_fakeout,long,2011-02-14 10:59:00-05:00,2011,2381.25,2384.25,3.0,2.0,IS
NQ,inside_breakout,short,2011-02-14 11:54:00-05:00,2011,2382.75,2385.25,-2.5,-3.5,IS
NQ,three_bar_reversal,long,2011-02-14 11:59:00-05:00,2011,2384.25,2384.75,0.5,-0.5,IS
NQ,engulfing,short,2011-02-21 10:04:00-05:00,2011,2380.0,2367.75,12.25,11.25,IS
NQ,inside_breakout,short,2011-02-21 10:24:00-05:00,2011,2375.0,2367.25,7.75,6.75,IS
NQ,inside_fakeout,long,2011-02-21 10:24:00-05:00,2011,2375.0,2367.25,-7.75,-8.75,IS
NQ,engulfing,long,2011-02-22 09:49:00-05:00,2011,2351.75,2364.25,12.5,11.5,IS
NQ,engulfing,short,2011-02-22 10:04:00-05:00,2011,2354.0,2360.0,-6.0,-7.0,IS
NQ,three_bar_reversal,short,2011-02-22 10:04:00-05:00,2011,2354.0,2360.0,-6.0,-7.0,IS
NQ,three_bar_reversal,long,2011-02-22 10:39:00-05:00,2011,2362.25,2349.0,-13.25,-14.25,IS
NQ,pin_bar,short,2011-02-22 10:49:00-05:00,2011,2364.5,2348.25,16.25,15.25,IS
NQ,pin_bar,long,2011-02-22 12:09:00-05:00,2011,2346.0,2331.75,-14.25,-15.25,IS
NQ,inside_breakout,short,2011-02-22 13:24:00-05:00,2011,2326.5,2326.75,-0.25,-1.25,IS
NQ,inside_fakeout,long,2011-02-22 13:24:00-05:00,2011,2326.5,2326.75,0.25,-0.75,IS
NQ,engulfing,long,2011-02-28 10:04:00-05:00,2011,2361.0,2357.75,-3.25,-4.25,IS
NQ,pin_bar,short,2011-02-28 10:24:00-05:00,2011,2360.75,2356.25,4.5,3.5,IS
NQ,engulfing,short,2011-02-28 10:39:00-05:00,2011,2358.5,2350.25,8.25,7.25,IS
NQ,three_bar_reversal,short,2011-02-28 11:59:00-05:00,2011,2351.75,2343.25,8.5,7.5,IS
NQ,three_bar_reversal,long,2011-02-28 12:09:00-05:00,2011,2352.25,2341.75,-10.5,-11.5,IS
NQ,pin_bar,long,2011-02-28 13:49:00-05:00,2011,2342.5,2343.5,1.0,0.0,IS
NQ,inside_breakout,long,2011-02-28 14:29:00-05:00,2011,2345.0,2347.25,2.25,1.25,IS
NQ,inside_fakeout,long,2011-02-28 14:54:00-05:00,2011,2344.0,2348.75,4.75,3.75,IS
NQ,inside_breakout,long,2011-03-07 10:24:00-05:00,2011,2360.0,2334.0,-26.0,-27.0,IS
NQ,three_bar_reversal,long,2011-03-07 10:24:00-05:00,2011,2360.0,2334.0,-26.0,-27.0,IS
NQ,engulfing,short,2011-03-07 10:54:00-05:00,2011,2337.25,2316.25,21.0,20.0,IS
NQ,engulfing,long,2011-03-07 11:19:00-05:00,2011,2334.25,2323.25,-11.0,-12.0,IS
NQ,three_bar_reversal,short,2011-03-07 12:44:00-05:00,2011,2316.25,2313.25,3.0,2.0,IS
NQ,pin_bar,long,2011-03-07 13:14:00-05:00,2011,2310.25,2311.5,1.25,0.25,IS
NQ,inside_fakeout,long,2011-03-07 13:14:00-05:00,2011,2310.25,2311.5,1.25,0.25,IS
NQ,pin_bar,short,2011-03-07 13:39:00-05:00,2011,2313.0,2319.5,-6.5,-7.5,IS
NQ,inside_fakeout,short,2011-03-07 14:49:00-05:00,2011,2320.5,2331.0,-10.5,-11.5,IS
NQ,engulfing,long,2011-03-14 09:49:00-04:00,2011,2293.75,2287.75,-6.0,-7.0,IS
NQ,engulfing,short,2011-03-14 10:09:00-04:00,2011,2294.0,2281.25,12.75,11.75,IS
NQ,three_bar_reversal,short,2011-03-14 10:09:00-04:00,2011,2294.0,2281.25,12.75,11.75,IS
NQ,pin_bar,long,2011-03-14 10:39:00-04:00,2011,2283.5,2275.25,-8.25,-9.25,IS
NQ,three_bar_reversal,long,2011-03-14 11:24:00-04:00,2011,2277.0,2276.0,-1.0,-2.0,IS
NQ,inside_fakeout,long,2011-03-14 12:14:00-04:00,2011,2275.0,2282.75,7.75,6.75,IS
NQ,inside_breakout,long,2011-03-14 12:59:00-04:00,2011,2278.25,2280.25,2.0,1.0,IS
NQ,inside_breakout,short,2011-03-14 14:34:00-04:00,2011,2282.25,2285.25,-3.0,-4.0,IS
NQ,inside_fakeout,long,2011-03-15 10:09:00-04:00,2011,2228.0,2239.25,11.25,10.25,IS
NQ,inside_breakout,long,2011-03-15 10:24:00-04:00,2011,2234.0,2242.5,8.5,7.5,IS
NQ,engulfing,long,2011-03-15 10:39:00-04:00,2011,2239.0,2249.0,10.0,9.0,IS
NQ,inside_breakout,short,2011-03-15 11:04:00-04:00,2011,2239.5,2253.0,-13.5,-14.5,IS
NQ,three_bar_reversal,long,2011-03-15 11:14:00-04:00,2011,2242.5,2255.75,13.25,12.25,IS
NQ,engulfing,short,2011-03-15 11:24:00-04:00,2011,2242.5,2253.0,-10.5,-11.5,IS
NQ,three_bar_reversal,short,2011-03-15 11:49:00-04:00,2011,2248.0,2246.75,1.25,0.25,IS
NQ,pin_bar,long,2011-03-15 12:49:00-04:00,2011,2247.0,2249.0,2.0,1.0,IS
NQ,inside_fakeout,short,2011-03-15 13:04:00-04:00,2011,2248.5,2250.25,-1.75,-2.75,IS
NQ,inside_fakeout,long,2011-03-21 10:04:00-04:00,2011,2262.25,2269.25,7.0,6.0,IS
NQ,engulfing,long,2011-03-21 10:09:00-04:00,2011,2264.25,2270.0,5.75,4.75,IS
NQ,three_bar_reversal,long,2011-03-21 10:24:00-04:00,2011,2263.5,2268.5,5.0,4.0,IS
NQ,engulfing,short,2011-03-21 10:54:00-04:00,2011,2263.75,2264.0,-0.25,-1.25,IS
NQ,inside_breakout,long,2011-03-21 13:59:00-04:00,2011,2263.5,2260.75,-2.75,-3.75,IS
NQ,inside_breakout,short,2011-03-21 14:24:00-04:00,2011,2262.75,2257.75,5.0,4.0,IS
NQ,three_bar_reversal,short,2011-03-21 14:24:00-04:00,2011,2262.75,2257.75,5.0,4.0,IS
NQ,engulfing,long,2011-03-22 10:04:00-04:00,2011,2257.75,2255.0,-2.75,-3.75,IS
NQ,engulfing,short,2011-03-22 10:14:00-04:00,2011,2256.25,2252.75,3.5,2.5,IS
NQ,three_bar_reversal,short,2011-03-22 10:14:00-04:00,2011,2256.25,2252.75,3.5,2.5,IS
NQ,pin_bar,long,2011-03-22 10:19:00-04:00,2011,2257.25,2254.25,-3.0,-4.0,IS
NQ,inside_breakout,short,2011-03-22 10:44:00-04:00,2011,2260.0,2257.0,3.0,2.0,IS
NQ,inside_fakeout,long,2011-03-22 10:44:00-04:00,2011,2260.0,2257.0,-3.0,-4.0,IS
NQ,inside_breakout,long,2011-03-22 12:19:00-04:00,2011,2258.75,2254.5,-4.25,-5.25,IS
NQ,three_bar_reversal,long,2011-03-22 14:34:00-04:00,2011,2254.0,2257.0,3.0,2.0,IS
NQ,engulfing,long,2011-03-25 09:49:00-04:00,2011,2316.5,2325.0,8.5,7.5,IS
NQ,three_bar_reversal,long,2011-03-25 09:49:00-04:00,2011,2316.5,2325.0,8.5,7.5,IS
NQ,inside_breakout,short,2011-03-25 10:14:00-04:00,2011,2313.75,2327.5,-13.75,-14.75,IS
NQ,inside_fakeout,long,2011-03-25 10:14:00-04:00,2011,2313.75,2327.5,13.75,12.75,IS
NQ,inside_breakout,long,2011-03-25 10:29:00-04:00,2011,2317.0,2325.75,8.75,7.75,IS
NQ,pin_bar,long,2011-03-25 11:34:00-04:00,2011,2326.75,2323.5,-3.25,-4.25,IS
NQ,engulfing,short,2011-03-25 12:24:00-04:00,2011,2327.5,2323.5,4.0,3.0,IS
NQ,pin_bar,short,2011-03-28 09:59:00-04:00,2011,2318.75,2317.25,1.5,0.5,IS
NQ,inside_breakout,long,2011-03-28 10:14:00-04:00,2011,2321.0,2318.5,-2.5,-3.5,IS
NQ,engulfing,long,2011-03-28 10:34:00-04:00,2011,2319.25,2316.25,-3.0,-4.0,IS
NQ,inside_fakeout,short,2011-03-28 10:49:00-04:00,2011,2320.75,2312.75,8.0,7.0,IS
NQ,pin_bar,long,2011-03-28 11:49:00-04:00,2011,2313.0,2314.5,1.5,0.5,IS
NQ,engulfing,short,2011-03-28 12:09:00-04:00,2011,2314.75,2316.25,-1.5,-2.5,IS
NQ,three_bar_reversal,short,2011-03-28 14:49:00-04:00,2011,2313.25,2302.25,11.0,10.0,IS
NQ,inside_breakout,short,2011-03-31 10:04:00-04:00,2011,2329.25,2336.75,-7.5,-8.5,IS
NQ,inside_fakeout,long,2011-03-31 10:04:00-04:00,2011,2329.25,2336.75,7.5,6.5,IS
NQ,pin_bar,long,2011-03-31 10:09:00-04:00,2011,2329.25,2334.25,5.0,4.0,IS
NQ,pin_bar,short,2011-03-31 10:19:00-04:00,2011,2331.75,2335.0,-3.25,-4.25,IS
NQ,engulfing,long,2011-03-31 10:24:00-04:00,2011,2335.0,2332.0,-3.0,-4.0,IS
NQ,engulfing,short,2011-03-31 10:49:00-04:00,2011,2336.0,2331.25,4.75,3.75,IS
NQ,three_bar_reversal,short,2011-03-31 10:49:00-04:00,2011,2336.0,2331.25,4.75,3.75,IS
NQ,three_bar_reversal,long,2011-03-31 10:59:00-04:00,2011,2337.75,2329.75,-8.0,-9.0,IS
NQ,inside_breakout,long,2011-03-31 14:09:00-04:00,2011,2336.75,2337.0,0.25,-0.75,IS
NQ,pin_bar,long,2011-04-04 10:09:00-04:00,2011,2333.25,2330.75,-2.5,-3.5,IS
NQ,three_bar_reversal,short,2011-04-04 10:29:00-04:00,2011,2332.0,2336.0,-4.0,-5.0,IS
NQ,inside_fakeout,short,2011-04-04 10:39:00-04:00,2011,2335.0,2334.75,0.25,-0.75,IS
NQ,engulfing,long,2011-04-04 10:44:00-04:00,2011,2335.5,2335.25,-0.25,-1.25,IS
NQ,engulfing,short,2011-04-04 10:49:00-04:00,2011,2335.0,2335.75,-0.75,-1.75,IS
NQ,inside_breakout,short,2011-04-04 12:49:00-04:00,2011,2331.25,2325.25,6.0,5.0,IS
NQ,inside_fakeout,long,2011-04-04 12:49:00-04:00,2011,2331.25,2325.25,-6.0,-7.0,IS
NQ,engulfing,long,2011-04-11 09:49:00-04:00,2011,2325.75,2319.0,-6.75,-7.75,IS
NQ,three_bar_reversal,long,2011-04-11 09:49:00-04:00,2011,2325.75,2319.0,-6.75,-7.75,IS
NQ,inside_breakout,long,2011-04-11 10:49:00-04:00,2011,2319.0,2313.75,-5.25,-6.25,IS
NQ,engulfing,short,2011-04-11 11:24:00-04:00,2011,2317.0,2311.25,5.75,4.75,IS
NQ,three_bar_reversal,short,2011-04-11 11:24:00-04:00,2011,2317.0,2311.25,5.75,4.75,IS
NQ,inside_breakout,short,2011-04-11 11:49:00-04:00,2011,2313.5,2309.75,3.75,2.75,IS
NQ,inside_fakeout,long,2011-04-11 11:49:00-04:00,2011,2313.5,2309.75,-3.75,-4.75,IS
NQ,pin_bar,short,2011-04-11 12:54:00-04:00,2011,2309.25,2310.0,-0.75,-1.75,IS
NQ,pin_bar,long,2011-04-11 13:04:00-04:00,2011,2306.75,2311.0,4.25,3.25,IS
NQ,engulfing,long,2011-04-14 09:54:00-04:00,2011,2292.75,2300.75,8.0,7.0,IS
NQ,engulfing,short,2011-04-14 10:14:00-04:00,2011,2294.5,2297.5,-3.0,-4.0,IS
NQ,inside_breakout,long,2011-04-14 10:29:00-04:00,2011,2303.25,2296.25,-7.0,-8.0,IS
NQ,three_bar_reversal,short,2011-04-14 10:44:00-04:00,2011,2300.25,2296.25,4.0,3.0,IS
NQ,pin_bar,long,2011-04-14 11:19:00-04:00,2011,2298.0,2301.0,3.0,2.0,IS
NQ,pin_bar,short,2011-04-14 12:24:00-04:00,2011,2301.0,2297.5,3.5,2.5,IS
NQ,inside_fakeout,short,2011-04-14 13:39:00-04:00,2011,2299.25,2302.5,-3.25,-4.25,IS
NQ,inside_fakeout,long,2011-04-14 13:54:00-04:00,2011,2296.5,2303.75,7.25,6.25,IS
NQ,engulfing,long,2011-04-15 09:54:00-04:00,2011,2293.0,2301.5,8.5,7.5,IS
NQ,three_bar_reversal,long,2011-04-15 09:54:00-04:00,2011,2293.0,2301.5,8.5,7.5,IS
NQ,pin_bar,short,2011-04-15 10:34:00-04:00,2011,2298.0,2306.75,-8.75,-9.75,IS
NQ,engulfing,short,2011-04-15 11:54:00-04:00,2011,2305.75,2312.5,-6.75,-7.75,IS
NQ,inside_fakeout,short,2011-04-15 13:04:00-04:00,2011,2312.0,2306.5,5.5,4.5,IS
NQ,three_bar_reversal,short,2011-04-15 13:59:00-04:00,2011,2306.25,2307.5,-1.25,-2.25,IS
NQ,engulfing,short,2011-04-18 09:54:00-04:00,2011,2266.25,2256.75,9.5,8.5,IS
NQ,pin_bar,long,2011-04-18 10:19:00-04:00,2011,2257.75,2255.75,-2.0,-3.0,IS
NQ,inside_fakeout,short,2011-04-18 10:19:00-04:00,2011,2257.75,2255.75,2.0,1.0,IS
NQ,engulfing,long,2011-04-18 10:34:00-04:00,2011,2260.25,2258.75,-1.5,-2.5,IS
NQ,inside_breakout,short,2011-04-18 10:44:00-04:00,2011,2255.75,2261.75,-6.0,-7.0,IS
NQ,inside_fakeout,long,2011-04-18 10:44:00-04:00,2011,2255.75,2261.75,6.0,5.0,IS
NQ,three_bar_reversal,long,2011-04-18 10:54:00-04:00,2011,2256.75,2263.5,6.75,5.75,IS
NQ,inside_breakout,long,2011-04-18 11:24:00-04:00,2011,2259.5,2261.75,2.25,1.25,IS
NQ,three_bar_reversal,short,2011-04-18 14:04:00-04:00,2011,2270.75,2279.5,-8.75,-9.75,IS
NQ,engulfing,short,2011-04-19 09:49:00-04:00,2011,2292.5,2287.5,5.0,4.0,IS
NQ,inside_fakeout,short,2011-04-19 09:49:00-04:00,2011,2292.5,2287.5,5.0,4.0,IS
NQ,engulfing,long,2011-04-19 10:09:00-04:00,2011,2291.75,2288.25,-3.5,-4.5,IS
NQ,pin_bar,short,2011-04-19 10:14:00-04:00,2011,2291.25,2285.75,5.5,4.5,IS
NQ,three_bar_reversal,short,2011-04-19 11:14:00-04:00,2011,2285.75,2287.75,-2.0,-3.0,IS
NQ,inside_fakeout,long,2011-04-19 12:29:00-04:00,2011,2286.0,2292.0,6.0,5.0,IS
NQ,three_bar_reversal,long,2011-04-19 12:54:00-04:00,2011,2288.25,2296.25,8.0,7.0,IS
NQ,inside_fakeout,long,2011-04-20 09:54:00-04:00,2011,2343.5,2355.75,12.25,11.25,IS
NQ,engulfing,long,2011-04-20 10:49:00-04:00,2011,2356.0,2353.5,-2.5,-3.5,IS
NQ,engulfing,short,2011-04-20 12:29:00-04:00,2011,2353.5,2351.25,2.25,1.25,IS
NQ,inside_breakout,short,2011-04-20 12:59:00-04:00,2011,2350.5,2353.5,-3.0,-4.0,IS
NQ,three_bar_reversal,short,2011-04-20 13:14:00-04:00,2011,2349.5,2351.25,-1.75,-2.75,IS
NQ,three_bar_reversal,long,2011-04-20 13:44:00-04:00,2011,2351.25,2354.0,2.75,1.75,IS
NQ,pin_bar,long,2011-04-25 10:29:00-04:00,2011,2374.5,2373.5,-1.0,-2.0,IS
NQ,engulfing,long,2011-04-25 10:29:00-04:00,2011,2374.5,2373.5,-1.0,-2.0,IS
NQ,pin_bar,short,2011-04-25 10:49:00-04:00,2011,2374.5,2374.0,0.5,-0.5,IS
NQ,three_bar_reversal,short,2011-04-25 11:09:00-04:00,2011,2372.5,2376.75,-4.25,-5.25,IS
NQ,engulfing,short,2011-04-25 13:44:00-04:00,2011,2377.5,2379.75,-2.25,-3.25,IS
NQ,three_bar_reversal,short,2011-05-02 10:09:00-04:00,2011,2403.5,2413.5,-10.0,-11.0,IS
NQ,inside_breakout,long,2011-05-02 10:19:00-04:00,2011,2409.25,2411.75,2.5,1.5,IS
NQ,engulfing,long,2011-05-02 10:49:00-04:00,2011,2413.25,2402.0,-11.25,-12.25,IS
NQ,inside_breakout,short,2011-05-02 11:34:00-04:00,2011,2405.5,2397.25,8.25,7.25,IS
NQ,inside_fakeout,long,2011-05-02 11:34:00-04:00,2011,2405.5,2397.25,-8.25,-9.25,IS
NQ,engulfing,short,2011-05-02 12:19:00-04:00,2011,2402.25,2403.25,-1.0,-2.0,IS
NQ,pin_bar,long,2011-05-02 12:34:00-04:00,2011,2397.25,2406.25,9.0,8.0,IS
NQ,three_bar_reversal,long,2011-05-02 12:54:00-04:00,2011,2399.5,2404.75,5.25,4.25,IS
NQ,pin_bar,short,2011-05-02 13:39:00-04:00,2011,2406.0,2406.5,-0.5,-1.5,IS
NQ,engulfing,long,2011-05-05 09:59:00-04:00,2011,2383.5,2383.75,0.25,-0.75,IS
NQ,pin_bar,short,2011-05-05 10:09:00-04:00,2011,2386.75,2380.25,6.5,5.5,IS
NQ,engulfing,short,2011-05-05 10:29:00-04:00,2011,2381.0,2383.5,-2.5,-3.5,IS
NQ,three_bar_reversal,short,2011-05-05 11:09:00-04:00,2011,2380.25,2397.0,-16.75,-17.75,IS
NQ,pin_bar,long,2011-05-05 11:19:00-04:00,2011,2379.25,2395.75,16.5,15.5,IS
NQ,three_bar_reversal,long,2011-05-05 12:44:00-04:00,2011,2392.5,2387.75,-4.75,-5.75,IS
NQ,inside_breakout,short,2011-05-05 12:54:00-04:00,2011,2388.25,2388.25,-0.0,-1.0,IS
NQ,inside_fakeout,long,2011-05-05 12:54:00-04:00,2011,2388.25,2388.25,0.0,-1.0,IS
NQ,engulfing,short,2011-05-06 10:04:00-04:00,2011,2393.0,2401.25,-8.25,-9.25,IS
NQ,engulfing,long,2011-05-06 10:24:00-04:00,2011,2396.25,2406.5,10.25,9.25,IS
NQ,three_bar_reversal,long,2011-05-06 10:39:00-04:00,2011,2396.5,2405.0,8.5,7.5,IS
NQ,inside_fakeout,long,2011-05-06 11:59:00-04:00,2011,2406.5,2395.5,-11.0,-12.0,IS
NQ,inside_fakeout,short,2011-05-06 13:04:00-04:00,2011,2394.75,2385.5,9.25,8.25,IS
NQ,pin_bar,short,2011-05-06 14:54:00-04:00,2011,2376.5,2382.0,-5.5,-6.5,IS
NQ,three_bar_reversal,short,2011-05-09 10:19:00-04:00,2011,2379.0,2383.0,-4.0,-5.0,IS
NQ,pin_bar,long,2011-05-09 10:24:00-04:00,2011,2379.25,2380.5,1.25,0.25,IS
NQ,engulfing,short,2011-05-09 10:29:00-04:00,2011,2377.5,2382.0,-4.5,-5.5,IS
NQ,engulfing,long,2011-05-09 10:54:00-04:00,2011,2382.0,2387.25,5.25,4.25,IS
NQ,pin_bar,short,2011-05-09 10:59:00-04:00,2011,2381.5,2389.5,-8.0,-9.0,IS
NQ,inside_fakeout,short,2011-05-09 11:19:00-04:00,2011,2383.0,2395.5,-12.5,-13.5,IS
NQ,three_bar_reversal,long,2011-05-09 12:34:00-04:00,2011,2394.75,2393.75,-1.0,-2.0,IS
NQ,inside_fakeout,long,2011-05-09 13:59:00-04:00,2011,2395.0,2391.25,-3.75,-4.75,IS
NQ,three_bar_reversal,short,2011-05-16 09:49:00-04:00,2011,2366.25,2366.0,0.25,-0.75,IS
NQ,pin_bar,long,2011-05-16 09:54:00-04:00,2011,2366.5,2367.75,1.25,0.25,IS
NQ,engulfing,short,2011-05-16 09:59:00-04:00,2011,2366.25,2368.0,-1.75,-2.75,IS
NQ,engulfing,long,2011-05-16 10:04:00-04:00,2011,2368.0,2371.0,3.0,2.0,IS
NQ,pin_bar,short,2011-05-16 10:09:00-04:00,2011,2368.0,2368.25,-0.25,-1.25,IS
NQ,three_bar_reversal,long,2011-05-16 11:34:00-04:00,2011,2366.5,2353.5,-13.0,-14.0,IS
NQ,engulfing,long,2011-05-24 09:54:00-04:00,2011,2315.25,2310.25,-5.0,-6.0,IS
NQ,engulfing,short,2011-05-24 10:04:00-04:00,2011,2312.5,2312.25,0.25,-0.75,IS
NQ,three_bar_reversal,short,2011-05-24 10:04:00-04:00,2011,2312.5,2312.25,0.25,-0.75,IS
NQ,pin_bar,short,2011-05-24 10:24:00-04:00,2011,2316.0,2310.0,6.0,5.0,IS
NQ,three_bar_reversal,long,2011-05-24 11:34:00-04:00,2011,2311.5,2306.25,-5.25,-6.25,IS
NQ,inside_fakeout,long,2011-05-24 11:44:00-04:00,2011,2308.5,2307.75,-0.75,-1.75,IS
NQ,inside_breakout,short,2011-05-24 12:04:00-04:00,2011,2305.5,2307.0,-1.5,-2.5,IS
NQ,pin_bar,long,2011-05-24 13:24:00-04:00,2011,2305.0,2309.25,4.25,3.25,IS
NQ,engulfing,long,2011-05-25 09:49:00-04:00,2011,2307.25,2307.5,0.25,-0.75,IS
NQ,pin_bar,short,2011-05-25 09:59:00-04:00,2011,2304.75,2305.75,-1.0,-2.0,IS
NQ,inside_breakout,short,2011-05-25 10:49:00-04:00,2011,2307.5,2312.0,-4.5,-5.5,IS
NQ,inside_fakeout,long,2011-05-25 10:49:00-04:00,2011,2307.5,2312.0,4.5,3.5,IS
NQ,inside_fakeout,short,2011-05-25 11:09:00-04:00,2011,2307.0,2312.25,-5.25,-6.25,IS
NQ,engulfing,short,2011-05-25 11:19:00-04:00,2011,2307.0,2311.5,-4.5,-5.5,IS
NQ,pin_bar,long,2011-05-25 11:59:00-04:00,2011,2312.25,2312.5,0.25,-0.75,IS
NQ,three_bar_reversal,long,2011-05-25 12:59:00-04:00,2011,2312.5,2309.0,-3.5,-4.5,IS
NQ,pin_bar,long,2011-05-31 09:49:00-04:00,2011,2359.75,2350.75,-9.0,-10.0,IS
NQ,engulfing,short,2011-05-31 09:54:00-04:00,2011,2359.25,2350.75,8.5,7.5,IS
NQ,inside_fakeout,short,2011-05-31 10:49:00-04:00,2011,2350.75,2350.5,0.25,-0.75,IS
NQ,engulfing,long,2011-05-31 11:14:00-04:00,2011,2350.75,2349.5,-1.25,-2.25,IS
NQ,three_bar_reversal,long,2011-05-31 12:09:00-04:00,2011,2350.0,2354.0,4.0,3.0,IS
NQ,three_bar_reversal,short,2011-05-31 12:34:00-04:00,2011,2348.25,2354.25,-6.0,-7.0,IS
NQ,pin_bar,short,2011-05-31 12:49:00-04:00,2011,2350.0,2357.25,-7.25,-8.25,IS
NQ,inside_breakout,long,2011-05-31 13:04:00-04:00,2011,2352.5,2358.5,6.0,5.0,IS
NQ,inside_fakeout,short,2011-06-02 10:14:00-04:00,2011,2331.5,2327.0,4.5,3.5,IS
NQ,engulfing,short,2011-06-02 10:19:00-04:00,2011,2330.25,2326.5,3.75,2.75,IS
NQ,engulfing,long,2011-06-02 10:29:00-04:00,2011,2332.5,2322.5,-10.0,-11.0,IS
NQ,three_bar_reversal,long,2011-06-02 10:29:00-04:00,2011,2332.5,2322.5,-10.0,-11.0,IS
NQ,pin_bar,long,2011-06-02 11:44:00-04:00,2011,2320.0,2322.0,2.0,1.0,IS
NQ,inside_fakeout,long,2011-06-02 11:44:00-04:00,2011,2320.0,2322.0,2.0,1.0,IS
NQ,three_bar_reversal,short,2011-06-02 11:49:00-04:00,2011,2316.0,2321.5,-5.5,-6.5,IS
NQ,inside_breakout,long,2011-06-02 11:59:00-04:00,2011,2320.5,2324.25,3.75,2.75,IS
NQ,engulfing,short,2011-06-06 09:49:00-04:00,2011,2294.25,2289.25,5.0,4.0,IS
NQ,inside_fakeout,long,2011-06-06 09:54:00-04:00,2011,2296.0,2289.75,-6.25,-7.25,IS
NQ,pin_bar,long,2011-06-06 09:59:00-04:00,2011,2296.25,2288.75,-7.5,-8.5,IS
NQ,three_bar_reversal,short,2011-06-06 10:04:00-04:00,2011,2292.5,2293.5,-1.0,-2.0,IS
NQ,inside_breakout,short,2011-06-06 10:19:00-04:00,2011,2289.5,2294.75,-5.25,-6.25,IS
NQ,engulfing,long,2011-06-06 10:54:00-04:00,2011,2289.75,2294.75,5.0,4.0,IS
NQ,three_bar_reversal,long,2011-06-06 12:09:00-04:00,2011,2295.25,2291.0,-4.25,-5.25,IS
NQ,engulfing,long,2011-06-08 10:04:00-04:00,2011,2259.25,2266.25,7.0,6.0,IS
NQ,pin_bar,short,2011-06-08 10:19:00-04:00,2011,2260.5,2259.5,1.0,0.0,IS
NQ,engulfing,short,2011-06-08 10:34:00-04:00,2011,2257.75,2258.5,-0.75,-1.75,IS
