market,signal_time,year,split,side,horizon_min,level,entry,signed_return_pts,mfe_pts,mae_pts,close_beyond_level,failed_through_level
NQ,2010-06-20 18:44:00-04:00,2010,IS,long,60,1876.0,1930.0,1.5,2.25,-1.5,1,0
NQ,2010-06-21 10:59:00-04:00,2010,IS,short,1,1924.25,1922.25,-0.0,0.5,-1.0,1,0
NQ,2010-06-21 10:59:00-04:00,2010,IS,short,5,1924.25,1922.25,-1.5,2.25,-1.75,1,0
NQ,2010-06-21 10:59:00-04:00,2010,IS,short,15,1924.25,1922.25,-2.0,2.25,-2.5,0,1
NQ,2010-06-21 10:59:00-04:00,2010,IS,short,30,1924.25,1922.25,-1.75,2.25,-5.75,1,1
NQ,2010-06-21 10:59:00-04:00,2010,IS,short,60,1924.25,1922.25,2.25,4.25,-5.75,1,1
NQ,2010-06-24 20:14:00-04:00,2010,IS,short,1,1883.75,1849.25,0.25,0.25,-0.0,1,0
NQ,2010-06-24 20:14:00-04:00,2010,IS,short,5,1883.75,1849.25,1.25,1.5,-0.0,1,0
NQ,2010-06-24 20:14:00-04:00,2010,IS,short,15,1883.75,1849.25,1.25,1.75,-0.0,1,0
NQ,2010-06-24 20:14:00-04:00,2010,IS,short,30,1883.75,1849.25,5.5,22.0,-7.25,1,0
NQ,2010-06-24 20:14:00-04:00,2010,IS,short,60,1883.75,1849.25,9.5,22.0,-7.25,1,0
NQ,2010-06-27 20:14:00-04:00,2010,IS,short,1,1848.0,1838.75,0.5,0.5,-0.0,1,0
NQ,2010-06-27 20:14:00-04:00,2010,IS,short,5,1848.0,1838.75,-1.25,0.5,-2.0,1,0
NQ,2010-06-27 20:14:00-04:00,2010,IS,short,15,1848.0,1838.75,-0.75,0.75,-2.0,1,0
NQ,2010-06-27 20:14:00-04:00,2010,IS,short,30,1848.0,1838.75,1.0,1.25,-2.5,1,0
NQ,2010-06-27 20:14:00-04:00,2010,IS,short,60,1848.0,1838.75,-2.5,1.25,-3.0,1,0
NQ,2010-06-28 11:29:00-04:00,2010,IS,long,1,1847.0,1848.5,0.75,0.75,-0.25,1,0
NQ,2010-06-28 11:29:00-04:00,2010,IS,long,5,1847.0,1848.5,-0.5,1.25,-1.25,1,0
NQ,2010-06-28 11:29:00-04:00,2010,IS,long,15,1847.0,1848.5,0.25,3.0,-1.25,1,0
NQ,2010-06-28 11:29:00-04:00,2010,IS,long,30,1847.0,1848.5,-2.75,3.0,-3.5,0,1
NQ,2010-06-28 11:29:00-04:00,2010,IS,long,60,1847.0,1848.5,-3.75,3.0,-8.75,0,1
NQ,2010-06-29 19:59:00-04:00,2010,IS,short,1,1833.25,1764.5,-0.75,-0.0,-0.75,1,0
NQ,2010-06-29 19:59:00-04:00,2010,IS,short,5,1833.25,1764.5,-0.5,-0.0,-0.75,1,0
NQ,2010-06-29 19:59:00-04:00,2010,IS,short,15,1833.25,1764.5,0.75,0.75,-0.75,1,0
NQ,2010-06-29 19:59:00-04:00,2010,IS,short,30,1833.25,1764.5,2.25,3.25,-0.75,1,0
NQ,2010-06-29 19:59:00-04:00,2010,IS,short,60,1833.25,1764.5,30.5,32.25,-0.75,1,0
NQ,2010-06-30 18:14:00-04:00,2010,IS,short,1,1748.0,1733.75,0.25,0.25,-0.0,1,0
NQ,2010-06-30 18:14:00-04:00,2010,IS,short,5,1748.0,1733.75,-0.0,0.5,-0.5,1,0
NQ,2010-06-30 18:14:00-04:00,2010,IS,short,15,1748.0,1733.75,-0.5,0.5,-1.75,1,0
NQ,2010-06-30 18:14:00-04:00,2010,IS,short,30,1748.0,1733.75,-0.25,0.5,-1.75,1,0
NQ,2010-06-30 18:14:00-04:00,2010,IS,short,60,1748.0,1733.75,-3.25,0.5,-3.5,1,0
NQ,2010-07-04 22:14:00-04:00,2010,IS,short,1,1732.25,1722.75,-1.25,-0.0,-1.25,1,0
NQ,2010-07-04 22:14:00-04:00,2010,IS,short,5,1732.25,1722.75,-4.25,-0.0,-4.25,1,0
NQ,2010-07-04 22:14:00-04:00,2010,IS,short,15,1732.25,1722.75,-3.75,-0.0,-5.0,1,0
NQ,2010-07-04 22:14:00-04:00,2010,IS,short,30,1732.25,1722.75,-3.25,-0.0,-5.0,1,0
NQ,2010-07-04 22:14:00-04:00,2010,IS,short,60,1732.25,1722.75,-0.25,-0.0,-5.0,1,0
NQ,2010-07-05 20:14:00-04:00,2010,IS,short,1,1719.75,1710.75,-0.25,-0.0,-0.5,1,0
NQ,2010-07-05 20:14:00-04:00,2010,IS,short,5,1719.75,1710.75,3.0,5.0,-0.75,1,0
NQ,2010-07-05 20:14:00-04:00,2010,IS,short,15,1719.75,1710.75,4.0,5.0,-0.75,1,0
NQ,2010-07-05 20:14:00-04:00,2010,IS,short,30,1719.75,1710.75,3.75,5.0,-0.75,1,0
NQ,2010-07-05 20:14:00-04:00,2010,IS,short,60,1719.75,1710.75,2.0,5.0,-0.75,1,0
NQ,2010-07-06 03:14:00-04:00,2010,IS,long,1,1726.5,1728.0,0.25,0.25,0.0,1,0
NQ,2010-07-06 03:14:00-04:00,2010,IS,long,5,1726.5,1728.0,3.25,3.25,0.0,1,0
NQ,2010-07-06 03:14:00-04:00,2010,IS,long,15,1726.5,1728.0,3.25,4.25,0.0,1,0
NQ,2010-07-06 03:14:00-04:00,2010,IS,long,30,1726.5,1728.0,7.0,7.25,0.0,1,0
NQ,2010-07-06 03:14:00-04:00,2010,IS,long,60,1726.5,1728.0,9.75,10.25,0.0,1,0
NQ,2010-07-11 21:44:00-04:00,2010,IS,long,1,1756.0,1808.75,0.0,0.25,0.0,1,0
NQ,2010-07-11 21:44:00-04:00,2010,IS,long,5,1756.0,1808.75,-1.25,0.25,-1.75,1,0
NQ,2010-07-11 21:44:00-04:00,2010,IS,long,15,1756.0,1808.75,-1.75,0.25,-2.0,1,0
NQ,2010-07-11 21:44:00-04:00,2010,IS,long,30,1756.0,1808.75,1.25,2.0,-2.25,1,0
NQ,2010-07-11 21:44:00-04:00,2010,IS,long,60,1756.0,1808.75,0.0,2.0,-2.25,1,0
NQ,2010-07-12 20:29:00-04:00,2010,IS,long,1,1821.75,1828.0,-0.25,0.0,-0.25,1,0
NQ,2010-07-12 20:29:00-04:00,2010,IS,long,5,1821.75,1828.0,-0.5,0.0,-1.0,1,0
NQ,2010-07-12 20:29:00-04:00,2010,IS,long,15,1821.75,1828.0,0.75,1.5,-1.0,1,0
NQ,2010-07-12 20:29:00-04:00,2010,IS,long,30,1821.75,1828.0,36.75,37.0,-1.0,1,0
NQ,2010-07-12 20:29:00-04:00,2010,IS,long,60,1821.75,1828.0,35.5,37.0,-1.0,1,0
NQ,2010-07-13 18:44:00-04:00,2010,IS,long,1,1829.5,1863.5,0.0,0.0,0.0,1,0
NQ,2010-07-13 18:44:00-04:00,2010,IS,long,5,1829.5,1863.5,-0.5,0.0,-0.5,1,0
NQ,2010-07-13 18:44:00-04:00,2010,IS,long,15,1829.5,1863.5,0.25,0.25,-1.0,1,0
NQ,2010-07-13 18:44:00-04:00,2010,IS,long,30,1829.5,1863.5,-0.75,0.25,-1.0,1,0
NQ,2010-07-13 18:44:00-04:00,2010,IS,long,60,1829.5,1863.5,0.0,0.25,-45.5,1,0
NQ,2010-07-18 18:14:00-04:00,2010,IS,short,1,1806.25,1796.25,0.25,0.25,-0.0,1,0
NQ,2010-07-18 18:14:00-04:00,2010,IS,short,5,1806.25,1796.25,-0.0,0.25,-0.5,1,0
NQ,2010-07-18 18:14:00-04:00,2010,IS,short,15,1806.25,1796.25,-0.5,0.25,-1.75,1,0
NQ,2010-07-18 18:14:00-04:00,2010,IS,short,30,1806.25,1796.25,-2.75,0.25,-3.5,1,0
NQ,2010-07-18 18:14:00-04:00,2010,IS,short,60,1806.25,1796.25,-3.5,0.25,-5.25,1,0
NQ,2010-07-19 09:44:00-04:00,2010,IS,long,1,1813.25,1814.5,1.75,3.5,0.0,1,0
NQ,2010-07-19 09:44:00-04:00,2010,IS,long,5,1813.25,1814.5,1.75,3.5,0.0,1,0
NQ,2010-07-19 09:44:00-04:00,2010,IS,long,15,1813.25,1814.5,-2.75,3.75,-3.5,0,1
NQ,2010-07-19 09:44:00-04:00,2010,IS,long,30,1813.25,1814.5,-8.25,3.75,-11.25,0,1
NQ,2010-07-19 09:44:00-04:00,2010,IS,long,60,1813.25,1814.5,-12.5,3.75,-17.0,0,1
NQ,2010-07-20 20:29:00-04:00,2010,IS,long,1,1821.25,1846.75,0.5,0.75,0.0,1,0
NQ,2010-07-20 20:29:00-04:00,2010,IS,long,5,1821.25,1846.75,-0.5,0.75,-0.5,1,0
NQ,2010-07-20 20:29:00-04:00,2010,IS,long,15,1821.25,1846.75,0.0,0.75,-0.75,1,0
NQ,2010-07-20 20:29:00-04:00,2010,IS,long,30,1821.25,1846.75,-32.75,0.75,-34.25,0,1
NQ,2010-07-20 20:29:00-04:00,2010,IS,long,60,1821.25,1846.75,-30.75,0.75,-34.25,0,1
NQ,2010-07-25 20:44:00-04:00,2010,IS,long,1,1849.0,1876.0,0.0,0.0,0.0,1,0
NQ,2010-07-25 20:44:00-04:00,2010,IS,long,5,1849.0,1876.0,0.25,0.5,0.0,1,0
NQ,2010-07-25 20:44:00-04:00,2010,IS,long,15,1849.0,1876.0,0.75,1.25,0.0,1,0
NQ,2010-07-25 20:44:00-04:00,2010,IS,long,30,1849.0,1876.0,2.75,3.0,0.0,1,0
NQ,2010-07-25 20:44:00-04:00,2010,IS,long,60,1849.0,1876.0,5.75,7.25,0.0,1,0
NQ,2010-07-26 09:44:00-04:00,2010,IS,short,1,1869.25,1868.5,-1.5,0.25,-1.75,0,1
NQ,2010-07-26 09:44:00-04:00,2010,IS,short,5,1869.25,1868.5,-1.5,0.25,-3.0,0,1
NQ,2010-07-26 09:44:00-04:00,2010,IS,short,15,1869.25,1868.5,-3.25,1.75,-5.25,0,1
NQ,2010-07-26 09:44:00-04:00,2010,IS,short,30,1869.25,1868.5,-11.75,1.75,-12.75,0,1
NQ,2010-07-26 09:44:00-04:00,2010,IS,short,60,1869.25,1868.5,-6.5,1.75,-12.75,0,1
NQ,2010-08-01 18:14:00-04:00,2010,IS,short,1,1875.75,1870.0,-0.0,-0.0,-0.0,1,0
NQ,2010-08-01 18:14:00-04:00,2010,IS,short,5,1875.75,1870.0,0.5,0.5,-0.5,1,0
NQ,2010-08-01 18:14:00-04:00,2010,IS,short,15,1875.75,1870.0,2.5,2.75,-0.5,1,0
NQ,2010-08-01 18:14:00-04:00,2010,IS,short,30,1875.75,1870.0,2.5,3.0,-0.5,1,0
NQ,2010-08-01 18:14:00-04:00,2010,IS,short,60,1875.75,1870.0,1.25,3.0,-0.5,1,0
NQ,2010-08-02 10:14:00-04:00,2010,IS,long,1,1886.25,1896.25,-0.25,1.25,-0.5,1,0
NQ,2010-08-02 10:14:00-04:00,2010,IS,long,5,1886.25,1896.25,0.0,2.25,-0.75,1,0
NQ,2010-08-02 10:14:00-04:00,2010,IS,long,15,1886.25,1896.25,-0.5,2.25,-1.25,1,0
NQ,2010-08-02 10:14:00-04:00,2010,IS,long,30,1886.25,1896.25,-1.5,2.25,-3.75,1,0
NQ,2010-08-02 10:14:00-04:00,2010,IS,long,60,1886.25,1896.25,-1.25,2.25,-3.75,1,0
NQ,2010-08-09 02:14:00-04:00,2010,IS,long,1,1901.75,1908.25,0.0,0.25,0.0,1,0
NQ,2010-08-09 02:14:00-04:00,2010,IS,long,5,1901.75,1908.25,0.0,0.25,-0.5,1,0
NQ,2010-08-09 02:14:00-04:00,2010,IS,long,15,1901.75,1908.25,-1.0,0.25,-1.0,1,0
NQ,2010-08-09 02:14:00-04:00,2010,IS,long,30,1901.75,1908.25,-2.25,0.25,-2.5,1,0
NQ,2010-08-09 02:14:00-04:00,2010,IS,long,60,1901.75,1908.25,-2.5,0.25,-3.5,1,0
NQ,2010-08-11 18:44:00-04:00,2010,IS,short,1,1907.25,1819.0,-0.0,-0.0,-0.0,1,0
NQ,2010-08-11 18:44:00-04:00,2010,IS,short,5,1907.25,1819.0,-1.0,0.5,-1.0,1,0
NQ,2010-08-11 18:44:00-04:00,2010,IS,short,15,1907.25,1819.0,-0.25,0.5,-1.75,1,0
NQ,2010-08-11 18:44:00-04:00,2010,IS,short,30,1907.25,1819.0,-1.0,0.5,-1.75,1,0
NQ,2010-08-11 18:44:00-04:00,2010,IS,short,60,1907.25,1819.0,-2.5,0.5,-3.25,1,0
NQ,2010-08-15 20:14:00-04:00,2010,IS,short,1,1812.75,1812.0,-0.5,-0.0,-0.75,1,0
NQ,2010-08-15 20:14:00-04:00,2010,IS,short,5,1812.75,1812.0,-1.75,-0.0,-2.25,0,1
NQ,2010-08-15 20:14:00-04:00,2010,IS,short,15,1812.75,1812.0,1.75,3.75,-2.25,1,1
NQ,2010-08-15 20:14:00-04:00,2010,IS,short,30,1812.75,1812.0,4.0,5.25,-2.25,1,1
NQ,2010-08-15 20:14:00-04:00,2010,IS,short,60,1812.75,1812.0,6.0,6.75,-2.25,1,1
NQ,2010-08-16 10:14:00-04:00,2010,IS,long,1,1820.75,1821.25,2.25,2.5,-0.25,1,0
NQ,2010-08-16 10:14:00-04:00,2010,IS,long,5,1820.75,1821.25,3.5,4.75,-0.75,1,0
NQ,2010-08-16 10:14:00-04:00,2010,IS,long,15,1820.75,1821.25,3.5,5.0,-0.75,1,0
NQ,2010-08-16 10:14:00-04:00,2010,IS,long,30,1820.75,1821.25,7.75,9.0,-0.75,1,0
NQ,2010-08-16 10:14:00-04:00,2010,IS,long,60,1820.75,1821.25,4.0,9.0,-0.75,1,0
NQ,2010-08-18 20:29:00-04:00,2010,IS,long,1,1833.25,1839.5,0.0,0.0,0.0,1,0
NQ,2010-08-18 20:29:00-04:00,2010,IS,long,5,1833.25,1839.5,-16.75,0.25,-17.75,0,1
NQ,2010-08-18 20:29:00-04:00,2010,IS,long,15,1833.25,1839.5,-17.0,0.25,-17.75,0,1
NQ,2010-08-18 20:29:00-04:00,2010,IS,long,30,1833.25,1839.5,-17.25,0.25,-17.75,0,1
NQ,2010-08-18 20:29:00-04:00,2010,IS,long,60,1833.25,1839.5,-16.75,0.25,-18.25,0,1
NQ,2010-08-23 10:14:00-04:00,2010,IS,short,1,1829.0,1826.25,1.75,2.25,-0.0,1,0
NQ,2010-08-23 10:14:00-04:00,2010,IS,short,5,1829.0,1826.25,1.0,3.5,-0.0,1,0
NQ,2010-08-23 10:14:00-04:00,2010,IS,short,15,1829.0,1826.25,5.25,6.75,-0.0,1,0
NQ,2010-08-23 10:14:00-04:00,2010,IS,short,30,1829.0,1826.25,10.0,10.25,-0.0,1,0
NQ,2010-08-23 10:14:00-04:00,2010,IS,short,60,1829.0,1826.25,11.25,16.75,-0.0,1,0
NQ,2010-08-29 20:14:00-04:00,2010,IS,short,1,1804.75,1795.5,-0.25,-0.0,-0.25,1,0
NQ,2010-08-29 20:14:00-04:00,2010,IS,short,5,1804.75,1795.5,-0.75,-0.0,-0.75,1,0
NQ,2010-08-29 20:14:00-04:00,2010,IS,short,15,1804.75,1795.5,-1.0,-0.0,-1.5,1,0
NQ,2010-08-29 20:14:00-04:00,2010,IS,short,30,1804.75,1795.5,-0.75,-0.0,-1.5,1,0
NQ,2010-08-29 20:14:00-04:00,2010,IS,short,60,1804.75,1795.5,-9.0,-0.0,-10.0,1,0
NQ,2010-08-30 20:14:00-04:00,2010,IS,short,1,1768.25,1767.5,-0.5,0.25,-0.5,1,0
NQ,2010-08-30 20:14:00-04:00,2010,IS,short,5,1768.25,1767.5,-0.75,0.25,-0.75,0,1
NQ,2010-08-30 20:14:00-04:00,2010,IS,short,15,1768.25,1767.5,-0.75,0.25,-2.0,0,1
NQ,2010-08-30 20:14:00-04:00,2010,IS,short,30,1768.25,1767.5,-0.75,0.25,-2.0,0,1
NQ,2010-08-30 20:14:00-04:00,2010,IS,short,60,1768.25,1767.5,-6.75,0.25,-7.0,0,1
NQ,2010-09-01 20:44:00-04:00,2010,IS,long,1,1790.75,1816.25,0.25,0.25,0.0,1,0
NQ,2010-09-01 20:44:00-04:00,2010,IS,long,5,1790.75,1816.25,0.0,0.25,-0.25,1,0
NQ,2010-09-01 20:44:00-04:00,2010,IS,long,15,1790.75,1816.25,0.0,0.5,-0.25,1,0
NQ,2010-09-01 20:44:00-04:00,2010,IS,long,30,1790.75,1816.25,0.0,0.5,-0.25,1,0
NQ,2010-09-01 20:44:00-04:00,2010,IS,long,60,1790.75,1816.25,21.5,22.75,-1.0,1,0
NQ,2010-09-06 03:14:00-04:00,2010,IS,long,1,1817.5,1870.5,0.25,0.25,0.0,1,0
NQ,2010-09-06 03:14:00-04:00,2010,IS,long,5,1817.5,1870.5,-0.5,0.25,-0.75,1,0
NQ,2010-09-06 03:14:00-04:00,2010,IS,long,15,1817.5,1870.5,-0.25,0.25,-1.0,1,0
NQ,2010-09-06 03:14:00-04:00,2010,IS,long,30,1817.5,1870.5,0.5,1.0,-1.0,1,0
NQ,2010-09-06 03:14:00-04:00,2010,IS,long,60,1817.5,1870.5,-2.25,1.0,-2.25,1,0
NQ,2010-09-12 18:14:00-04:00,2010,IS,long,1,1864.75,1899.5,-0.25,0.0,-0.25,1,0
NQ,2010-09-12 18:14:00-04:00,2010,IS,long,5,1864.75,1899.5,-0.5,0.0,-0.75,1,0
NQ,2010-09-12 18:14:00-04:00,2010,IS,long,15,1864.75,1899.5,-0.5,0.0,-1.0,1,0
NQ,2010-09-12 18:14:00-04:00,2010,IS,long,30,1864.75,1899.5,-1.25,0.0,-2.0,1,0
NQ,2010-09-12 18:14:00-04:00,2010,IS,long,60,1864.75,1899.5,0.25,0.5,-2.0,1,0
NQ,2010-09-19 18:14:00-04:00,2010,IS,long,1,1922.75,1952.25,0.0,0.0,0.0,1,0
NQ,2010-09-19 18:14:00-04:00,2010,IS,long,5,1922.75,1952.25,-0.25,0.25,-0.25,1,0
NQ,2010-09-19 18:14:00-04:00,2010,IS,long,15,1922.75,1952.25,-2.25,0.25,-2.5,1,0
NQ,2010-09-19 18:14:00-04:00,2010,IS,long,30,1922.75,1952.25,-2.25,0.25,-2.5,1,0
NQ,2010-09-19 18:14:00-04:00,2010,IS,long,60,1922.75,1952.25,-2.75,0.25,-2.75,1,0
NQ,2010-09-26 18:14:00-04:00,2010,IS,long,1,1990.75,2027.0,0.25,0.25,0.0,1,0
NQ,2010-09-26 18:14:00-04:00,2010,IS,long,5,1990.75,2027.0,1.5,1.75,0.0,1,0
NQ,2010-09-26 18:14:00-04:00,2010,IS,long,15,1990.75,2027.0,0.5,3.25,0.0,1,0
NQ,2010-09-26 18:14:00-04:00,2010,IS,long,30,1990.75,2027.0,-1.25,3.25,-1.25,1,0
NQ,2010-09-26 18:14:00-04:00,2010,IS,long,60,1990.75,2027.0,0.25,3.25,-1.5,1,0
NQ,2010-09-27 09:44:00-04:00,2010,IS,short,1,2018.25,2015.5,-0.25,0.75,-2.75,1,0
NQ,2010-09-27 09:44:00-04:00,2010,IS,short,5,2018.25,2015.5,1.75,2.25,-2.75,1,0
NQ,2010-09-27 09:44:00-04:00,2010,IS,short,15,2018.25,2015.5,1.25,2.75,-3.0,1,1
NQ,2010-09-27 09:44:00-04:00,2010,IS,short,30,2018.25,2015.5,1.5,2.75,-3.0,1,1
NQ,2010-09-27 09:44:00-04:00,2010,IS,short,60,2018.25,2015.5,-3.25,3.25,-3.5,0,1
NQ,2010-09-30 20:14:00-04:00,2010,IS,short,1,2007.75,2001.25,0.5,0.5,-0.0,1,0
NQ,2010-09-30 20:14:00-04:00,2010,IS,short,5,2007.75,2001.25,0.25,0.75,-0.25,1,0
NQ,2010-09-30 20:14:00-04:00,2010,IS,short,15,2007.75,2001.25,-0.25,1.0,-0.5,1,0
NQ,2010-09-30 20:14:00-04:00,2010,IS,short,30,2007.75,2001.25,6.75,16.25,-14.25,1,0
NQ,2010-09-30 20:14:00-04:00,2010,IS,short,60,2007.75,2001.25,8.5,16.25,-14.25,1,0
NQ,2010-10-03 18:14:00-04:00,2010,IS,short,1,1998.25,1993.0,-0.0,-0.0,-0.0,1,0
NQ,2010-10-03 18:14:00-04:00,2010,IS,short,5,1998.25,1993.0,0.5,0.5,-0.0,1,0
NQ,2010-10-03 18:14:00-04:00,2010,IS,short,15,1998.25,1993.0,-0.5,0.5,-0.75,1,0
NQ,2010-10-03 18:14:00-04:00,2010,IS,short,30,1998.25,1993.0,3.5,3.75,-0.75,1,0
NQ,2010-10-03 18:14:00-04:00,2010,IS,short,60,1998.25,1993.0,3.5,5.0,-0.75,1,0
NQ,2010-10-04 09:44:00-04:00,2010,IS,long,1,1990.75,1995.25,-0.75,0.75,-0.75,1,0
NQ,2010-10-04 09:44:00-04:00,2010,IS,long,5,1990.75,1995.25,-1.5,0.75,-3.0,1,0
NQ,2010-10-04 09:44:00-04:00,2010,IS,long,15,1990.75,1995.25,-8.0,0.75,-10.25,0,1
NQ,2010-10-04 09:44:00-04:00,2010,IS,long,30,1990.75,1995.25,-8.25,0.75,-14.0,0,1
NQ,2010-10-04 09:44:00-04:00,2010,IS,long,60,1990.75,1995.25,-12.0,0.75,-14.0,0,1
NQ,2010-10-06 18:14:00-04:00,2010,IS,long,1,1979.25,2005.0,0.25,0.25,0.0,1,0
NQ,2010-10-06 18:14:00-04:00,2010,IS,long,5,1979.25,2005.0,0.25,0.75,0.0,1,0
NQ,2010-10-06 18:14:00-04:00,2010,IS,long,15,1979.25,2005.0,0.0,0.75,0.0,1,0
NQ,2010-10-06 18:14:00-04:00,2010,IS,long,30,1979.25,2005.0,-0.25,0.75,-0.75,1,0
NQ,2010-10-06 18:14:00-04:00,2010,IS,long,60,1979.25,2005.0,0.0,19.5,-14.75,1,0
NQ,2010-10-10 18:14:00-04:00,2010,IS,long,1,2005.25,2025.5,0.0,0.0,0.0,1,0
NQ,2010-10-10 18:14:00-04:00,2010,IS,long,5,2005.25,2025.5,-0.25,0.0,-1.0,1,0
NQ,2010-10-10 18:14:00-04:00,2010,IS,long,15,2005.25,2025.5,1.5,1.5,-1.0,1,0
NQ,2010-10-10 18:14:00-04:00,2010,IS,long,30,2005.25,2025.5,1.75,2.5,-1.0,1,0
NQ,2010-10-10 18:14:00-04:00,2010,IS,long,60,2005.25,2025.5,2.75,4.0,-1.0,1,0
NQ,2010-10-11 15:29:00-04:00,2010,IS,short,1,2025.75,2025.0,0.5,0.75,-0.25,1,0
NQ,2010-10-11 15:29:00-04:00,2010,IS,short,5,2025.75,2025.0,3.25,3.25,-0.25,1,0
NQ,2010-10-11 15:29:00-04:00,2010,IS,short,15,2025.75,2025.0,3.25,6.25,-0.25,1,0
NQ,2010-10-11 15:29:00-04:00,2010,IS,short,30,2025.75,2025.0,-0.0,6.25,-0.25,1,0
NQ,2010-10-11 15:29:00-04:00,2010,IS,short,60,2025.75,2025.0,-1.0,6.25,-2.25,0,1
NQ,2010-10-13 20:29:00-04:00,2010,IS,long,1,2034.25,2059.5,0.25,0.25,0.0,1,0
NQ,2010-10-13 20:29:00-04:00,2010,IS,long,5,2034.25,2059.5,0.75,1.0,0.0,1,0
NQ,2010-10-13 20:29:00-04:00,2010,IS,long,15,2034.25,2059.5,10.5,11.25,0.0,1,0
NQ,2010-10-13 20:29:00-04:00,2010,IS,long,30,2034.25,2059.5,12.0,12.0,0.0,1,0
NQ,2010-10-13 20:29:00-04:00,2010,IS,long,60,2034.25,2059.5,10.5,12.0,0.0,1,0
NQ,2010-10-14 18:14:00-04:00,2010,IS,long,1,2060.0,2070.0,0.25,0.25,0.0,1,0
NQ,2010-10-14 18:14:00-04:00,2010,IS,long,5,2060.0,2070.0,0.25,1.0,0.0,1,0
NQ,2010-10-14 18:14:00-04:00,2010,IS,long,15,2060.0,2070.0,1.5,1.5,0.0,1,0
NQ,2010-10-14 18:14:00-04:00,2010,IS,long,30,2060.0,2070.0,0.75,1.5,0.0,1,0
NQ,2010-10-14 18:14:00-04:00,2010,IS,long,60,2060.0,2070.0,-2.25,1.5,-2.5,1,0
NQ,2010-10-17 18:14:00-04:00,2010,IS,long,1,2070.75,2094.5,0.0,0.25,0.0,1,0
NQ,2010-10-17 18:14:00-04:00,2010,IS,long,5,2070.75,2094.5,0.25,0.5,0.0,1,0
NQ,2010-10-17 18:14:00-04:00,2010,IS,long,15,2070.75,2094.5,0.75,0.75,0.0,1,0
NQ,2010-10-17 18:14:00-04:00,2010,IS,long,30,2070.75,2094.5,0.5,2.25,-0.25,1,0
NQ,2010-10-17 18:14:00-04:00,2010,IS,long,60,2070.75,2094.5,-2.25,2.25,-2.5,1,0
NQ,2010-10-18 18:14:00-04:00,2010,IS,short,1,2089.5,2066.0,-0.5,0.25,-0.5,1,0
NQ,2010-10-18 18:14:00-04:00,2010,IS,short,5,2089.5,2066.0,-0.25,0.25,-0.5,1,0
NQ,2010-10-18 18:14:00-04:00,2010,IS,short,15,2089.5,2066.0,2.5,2.5,-0.5,1,0
NQ,2010-10-18 18:14:00-04:00,2010,IS,short,30,2089.5,2066.0,1.0,2.75,-0.5,1,0
NQ,2010-10-18 18:14:00-04:00,2010,IS,short,60,2089.5,2066.0,-0.75,2.75,-0.75,1,0
NQ,2010-10-24 18:14:00-04:00,2010,IS,long,1,2104.75,2105.75,0.0,0.0,0.0,1,0
NQ,2010-10-24 18:14:00-04:00,2010,IS,long,5,2104.75,2105.75,0.75,1.0,-0.25,1,0
NQ,2010-10-24 18:14:00-04:00,2010,IS,long,15,2104.75,2105.75,0.0,1.5,-0.25,1,0
NQ,2010-10-24 18:14:00-04:00,2010,IS,long,30,2104.75,2105.75,-2.0,1.5,-2.5,0,1
NQ,2010-10-24 18:14:00-04:00,2010,IS,long,60,2104.75,2105.75,-3.0,1.5,-3.75,0,1
NQ,2010-10-25 09:29:00-04:00,2010,IS,short,1,2111.5,2109.75,-1.0,0.5,-1.75,1,0
NQ,2010-10-25 09:29:00-04:00,2010,IS,short,5,2111.5,2109.75,-4.5,0.5,-5.5,0,1
NQ,2010-10-25 09:29:00-04:00,2010,IS,short,15,2111.5,2109.75,-11.0,0.5,-12.0,0,1
NQ,2010-10-25 09:29:00-04:00,2010,IS,short,30,2111.5,2109.75,-12.5,0.5,-14.25,0,1
NQ,2010-10-25 09:29:00-04:00,2010,IS,short,60,2111.5,2109.75,-11.75,0.5,-15.75,0,1
NQ,2010-10-26 20:29:00-04:00,2010,IS,long,1,2121.0,2123.75,-0.75,0.25,-1.5,1,0
NQ,2010-10-26 20:29:00-04:00,2010,IS,long,5,2121.0,2123.75,-1.0,0.25,-2.0,1,0
NQ,2010-10-26 20:29:00-04:00,2010,IS,long,15,2121.0,2123.75,-3.75,0.25,-4.0,0,1
NQ,2010-10-26 20:29:00-04:00,2010,IS,long,30,2121.0,2123.75,-3.75,0.25,-4.5,0,1
NQ,2010-10-26 20:29:00-04:00,2010,IS,long,60,2121.0,2123.75,-1.25,0.25,-4.5,1,1
NQ,2010-10-31 18:14:00-04:00,2010,IS,long,1,2125.0,2129.25,0.0,0.0,-0.25,1,0
NQ,2010-10-31 18:14:00-04:00,2010,IS,long,5,2125.0,2129.25,3.0,3.5,-0.25,1,0
NQ,2010-10-31 18:14:00-04:00,2010,IS,long,15,2125.0,2129.25,2.75,3.5,-0.25,1,0
NQ,2010-10-31 18:14:00-04:00,2010,IS,long,30,2125.0,2129.25,2.5,3.5,-0.25,1,0
NQ,2010-10-31 18:14:00-04:00,2010,IS,long,60,2125.0,2129.25,3.25,3.75,-0.25,1,0
NQ,2010-11-01 11:29:00-04:00,2010,IS,short,1,2126.0,2123.5,1.25,1.25,-0.25,1,0
NQ,2010-11-01 11:29:00-04:00,2010,IS,short,5,2126.0,2123.5,1.0,1.5,-0.25,1,0
