mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long
vol_accel_follow,90,10,IS,278,0.4136690647482014,-0.3839928057553957,0.33902439024390246,820.0,0.4358974358974359,-0.022228371149234483,-0.061343233105823014,-0.09120898403228639
vol_decel_follow,90,10,IS,271,0.4280442804428044,-0.6946494464944649,0.3304878048780488,820.0,0.4358974358974359,-0.0078531554546315,-0.37199987384489225,-0.0768337683376834
heavy_vol_follow,90,10,IS,270,0.43703703703703706,-0.8981481481481481,0.32926829268292684,820.0,0.4358974358974359,0.001139601139601154,-0.5754985754985755,-0.06784101174345075
thin_vol_follow,90,10,IS,279,0.45161290322580644,0.7517921146953405,0.3402439024390244,820.0,0.4358974358974359,0.015715467328370536,1.0744416873449132,-0.05326514555468137
hivol_impulse,90,10,IS,307,0.41042345276872966,-0.255700325732899,0.374390243902439,820.0,0.4358974358974359,-0.025473983128706246,0.06694924691667364,-0.09445459601175815
lovol_move,90,10,IS,291,0.47766323024054985,-0.26890034364261167,0.3548780487804878,820.0,0.4358974358974359,0.04176579434311395,0.053749229006961,-0.027214818539937957
vol_exp_dir,90,10,IS,278,0.4136690647482014,-0.3839928057553957,0.33902439024390246,820.0,0.4358974358974359,-0.022228371149234483,-0.061343233105823014,-0.09120898403228639
vol_exp_efficient,90,10,IS,102,0.43137254901960786,0.9117647058823529,0.12439024390243902,820.0,0.4358974358974359,-0.004524886877828038,1.2344142785319256,-0.07350549976087994
hivol_efficient,90,10,IS,104,0.4326923076923077,-3.2572115384615383,0.12682926829268293,820.0,0.4358974358974359,-0.0032051282051281937,-2.9345619658119655,-0.0721857410881801
HIGH_ALONE_FOLLOW,90,15,IS,819,0.4456654456654457,-0.28174603174603174,0.998780487804878,,,,,
HIGH_ALONE_LONG,90,15,IS,820,0.5329268292682927,-0.0722560975609756,1.0,,,,,
tod_high_vol_follow,90,15,IS,307,0.4364820846905538,-0.7288273615635179,0.374390243902439,820.0,0.4456654456654457,-0.009183360974891919,-0.44708132981748616,-0.09644474457773894
tod_low_vol_follow,90,15,IS,291,0.49140893470790376,0.16237113402061856,0.3548780487804878,820.0,0.4456654456654457,0.04574348904245806,0.4441171657666503,-0.04151789456038896
vol_pct_high_follow,90,15,IS,307,0.4364820846905538,-0.7288273615635179,0.374390243902439,820.0,0.4456654456654457,-0.009183360974891919,-0.44708132981748616,-0.09644474457773894
vol_pct_low_follow,90,15,IS,291,0.49140893470790376,0.16237113402061856,0.3548780487804878,820.0,0.4456654456654457,0.04574348904245806,0.4441171657666503,-0.04151789456038896
vol_accel_follow,90,15,IS,278,0.42805755395683454,-0.4784172661870504,0.33902439024390246,820.0,0.4456654456654457,-0.017607891708611156,-0.19667123444101864,-0.10486927531145818
vol_decel_follow,90,15,IS,271,0.4354243542435424,-0.5553505535055351,0.3304878048780488,820.0,0.4456654456654457,-0.01024109142190327,-0.27360452175950334,-0.09750247502475029
heavy_vol_follow,90,15,IS,270,0.45185185185185184,-0.6916666666666667,0.32926829268292684,820.0,0.4456654456654457,0.006186406186406146,-0.4099206349206349,-0.08107497741644087
thin_vol_follow,90,15,IS,279,0.4946236559139785,0.8611111111111112,0.3402439024390244,820.0,0.4456654456654457,0.04895821024853281,1.1428571428571428,-0.03830317335431421
hivol_impulse,90,15,IS,307,0.4364820846905538,-0.7288273615635179,0.374390243902439,820.0,0.4456654456654457,-0.009183360974891919,-0.44708132981748616,-0.09644474457773894
lovol_move,90,15,IS,291,0.49140893470790376,0.16237113402061856,0.3548780487804878,820.0,0.4456654456654457,0.04574348904245806,0.4441171657666503,-0.04151789456038896
vol_exp_dir,90,15,IS,278,0.42805755395683454,-0.4784172661870504,0.33902439024390246,820.0,0.4456654456654457,-0.017607891708611156,-0.19667123444101864,-0.10486927531145818
vol_exp_efficient,90,15,IS,102,0.43137254901960786,0.49264705882352944,0.12439024390243902,820.0,0.4456654456654457,-0.014292896645837827,0.7743930905695612,-0.10155428024868485
hivol_efficient,90,15,IS,104,0.4519230769230769,-1.7115384615384615,0.12682926829268293,820.0,0.4456654456654457,0.006257631257631235,-1.4297924297924296,-0.08100375234521578
HIGH_ALONE_FOLLOW,90,30,IS,819,0.47985347985347987,-0.24053724053724054,0.998780487804878,,,,,
HIGH_ALONE_LONG,90,30,IS,820,0.5463414634146342,0.6777439024390244,1.0,,,,,
tod_high_vol_follow,90,30,IS,307,0.4788273615635179,-1.3004885993485342,0.374390243902439,820.0,0.47985347985347987,-0.0010261182899619636,-1.0599513588112937,-0.06751410185111628
tod_low_vol_follow,90,30,IS,291,0.5120274914089347,0.7560137457044673,0.3548780487804878,820.0,0.47985347985347987,0.032174011555454796,0.9965509862417079,-0.03431397200569952
vol_pct_high_follow,90,30,IS,307,0.4788273615635179,-1.3004885993485342,0.374390243902439,820.0,0.47985347985347987,-0.0010261182899619636,-1.0599513588112937,-0.06751410185111628
vol_pct_low_follow,90,30,IS,291,0.5120274914089347,0.7560137457044673,0.3548780487804878,820.0,0.47985347985347987,0.032174011555454796,0.9965509862417079,-0.03431397200569952
vol_accel_follow,90,30,IS,278,0.4568345323741007,-0.5323741007194245,0.33902439024390246,820.0,0.47985347985347987,-0.02301894747937916,-0.2918368601821839,-0.08950693104053348
vol_decel_follow,90,30,IS,271,0.4907749077490775,-0.20848708487084872,0.3304878048780488,820.0,0.47985347985347987,0.010921427895597635,0.03205015566639183,-0.05556655566555668
heavy_vol_follow,90,30,IS,270,0.48148148148148145,-0.6555555555555556,0.32926829268292684,820.0,0.47985347985347987,0.0016280016280015852,-0.415018315018315,-0.06485998193315273
thin_vol_follow,90,30,IS,279,0.5448028673835126,1.0618279569892473,0.3402439024390244,820.0,0.47985347985347987,0.06494938753003271,1.3023651975264878,-0.0015385960311216085
hivol_impulse,90,30,IS,307,0.4788273615635179,-1.3004885993485342,0.374390243902439,820.0,0.47985347985347987,-0.0010261182899619636,-1.0599513588112937,-0.06751410185111628
lovol_move,90,30,IS,291,0.5120274914089347,0.7560137457044673,0.3548780487804878,820.0,0.47985347985347987,0.032174011555454796,0.9965509862417079,-0.03431397200569952
vol_exp_dir,90,30,IS,278,0.4568345323741007,-0.5323741007194245,0.33902439024390246,820.0,0.47985347985347987,-0.02301894747937916,-0.2918368601821839,-0.08950693104053348
vol_exp_efficient,90,30,IS,102,0.4411764705882353,-1.2843137254901962,0.12439024390243902,820.0,0.47985347985347987,-0.03867700926524459,-1.0437764849529556,-0.1051649928263989
hivol_efficient,90,30,IS,104,0.46153846153846156,-2.548076923076923,0.12682926829268293,820.0,0.47985347985347987,-0.018315018315018305,-2.3075396825396823,-0.08480300187617262
HIGH_ALONE_FOLLOW,90,10,Validation,246,0.556910569105691,2.1686991869918697,1.0,,,,,
HIGH_ALONE_LONG,90,10,Validation,246,0.5365853658536586,0.5772357723577236,1.0,,,,,
tod_high_vol_follow,90,10,Validation,104,0.4519230769230769,-0.3605769230769231,0.42276422764227645,246.0,0.556910569105691,-0.1049874921826141,-2.5292761100687926,-0.08466228893058164
tod_low_vol_follow,90,10,Validation,78,0.5769230769230769,0.42948717948717946,0.3170731707317073,246.0,0.556910569105691,0.02001250781738584,-1.7392120075046902,0.0403377110694183
vol_pct_high_follow,90,10,Validation,104,0.4519230769230769,-0.3605769230769231,0.42276422764227645,246.0,0.556910569105691,-0.1049874921826141,-2.5292761100687926,-0.08466228893058164
vol_pct_low_follow,90,10,Validation,78,0.5769230769230769,0.42948717948717946,0.3170731707317073,246.0,0.556910569105691,0.02001250781738584,-1.7392120075046902,0.0403377110694183
vol_accel_follow,90,10,Validation,81,0.6296296296296297,5.422839506172839,0.32926829268292684,246.0,0.556910569105691,0.07271906052393862,3.2541403191809697,0.09304426377597108
vol_decel_follow,90,10,Validation,69,0.5507246376811594,2.2971014492753623,0.2804878048780488,246.0,0.556910569105691,-0.00618593142453161,0.1284022622834926,0.014139271827500854
heavy_vol_follow,90,10,Validation,36,0.5555555555555556,2.0555555555555554,0.14634146341463414,246.0,0.556910569105691,-0.0013550135501354532,-0.11314363143631434,0.01897018970189701
thin_vol_follow,90,10,Validation,177,0.5536723163841808,3.5254237288135593,0.7195121951219512,246.0,0.556910569105691,-0.0032382527215102375,1.3567245418216896,0.017086950530522227
hivol_impulse,90,10,Validation,104,0.4519230769230769,-0.3605769230769231,0.42276422764227645,246.0,0.556910569105691,-0.1049874921826141,-2.5292761100687926,-0.08466228893058164
lovol_move,90,10,Validation,78,0.5769230769230769,0.42948717948717946,0.3170731707317073,246.0,0.556910569105691,0.02001250781738584,-1.7392120075046902,0.0403377110694183
vol_exp_dir,90,10,Validation,81,0.6296296296296297,5.422839506172839,0.32926829268292684,246.0,0.556910569105691,0.07271906052393862,3.2541403191809697,0.09304426377597108
vol_exp_efficient,90,10,Validation,28,0.6071428571428571,3.2232142857142856,0.11382113821138211,246.0,0.556910569105691,0.05023228803716606,1.0545150987224159,0.07055749128919853
hivol_efficient,90,10,Validation,41,0.4634146341463415,-6.164634146341464,0.16666666666666666,246.0,0.556910569105691,-0.09349593495934955,-8.333333333333334,-0.07317073170731708
HIGH_ALONE_FOLLOW,90,15,Validation,246,0.524390243902439,2.6463414634146343,1.0,,,,,
HIGH_ALONE_LONG,90,15,Validation,246,0.5487804878048781,1.3678861788617886,1.0,,,,,
tod_high_vol_follow,90,15,Validation,104,0.4519230769230769,-0.6442307692307693,0.42276422764227645,246.0,0.524390243902439,-0.07246716697936212,-3.2905722326454034,-0.09685741088180116
tod_low_vol_follow,90,15,Validation,78,0.5,2.451923076923077,0.3170731707317073,246.0,0.524390243902439,-0.024390243902439046,-0.19441838649155718,-0.04878048780487809
vol_pct_high_follow,90,15,Validation,104,0.4519230769230769,-0.6442307692307693,0.42276422764227645,246.0,0.524390243902439,-0.07246716697936212,-3.2905722326454034,-0.09685741088180116
vol_pct_low_follow,90,15,Validation,78,0.5,2.451923076923077,0.3170731707317073,246.0,0.524390243902439,-0.024390243902439046,-0.19441838649155718,-0.04878048780487809
vol_accel_follow,90,15,Validation,81,0.5925925925925926,6.716049382716049,0.32926829268292684,246.0,0.524390243902439,0.06820234869015351,4.069707919301415,0.04381210478771447
vol_decel_follow,90,15,Validation,69,0.463768115942029,3.3260869565217392,0.2804878048780488,246.0,0.524390243902439,-0.060622127960410055,0.679745493107105,-0.0850123718628491
heavy_vol_follow,90,15,Validation,36,0.5,-1.3194444444444444,0.14634146341463414,246.0,0.524390243902439,-0.024390243902439046,-3.965785907859079,-0.04878048780487809
thin_vol_follow,90,15,Validation,177,0.536723163841808,5.0240112994350286,0.7195121951219512,246.0,0.524390243902439,0.012332919939368914,2.3776698360203943,-0.012057323963070132
hivol_impulse,90,15,Validation,104,0.4519230769230769,-0.6442307692307693,0.42276422764227645,246.0,0.524390243902439,-0.07246716697936212,-3.2905722326454034,-0.09685741088180116
lovol_move,90,15,Validation,78,0.5,2.451923076923077,0.3170731707317073,246.0,0.524390243902439,-0.024390243902439046,-0.19441838649155718,-0.04878048780487809
vol_exp_dir,90,15,Validation,81,0.5925925925925926,6.716049382716049,0.32926829268292684,246.0,0.524390243902439,0.06820234869015351,4.069707919301415,0.04381210478771447
vol_exp_efficient,90,15,Validation,28,0.4642857142857143,1.9107142857142858,0.11382113821138211,246.0,0.524390243902439,-0.060104529616724744,-0.7356271777003485,-0.08449477351916379
hivol_efficient,90,15,Validation,41,0.4146341463414634,-10.310975609756097,0.16666666666666666,246.0,0.524390243902439,-0.10975609756097565,-12.957317073170731,-0.1341463414634147
HIGH_ALONE_FOLLOW,90,30,Validation,246,0.540650406504065,2.5813008130081303,1.0,,,,,
HIGH_ALONE_LONG,90,30,Validation,246,0.516260162601626,0.5548780487804879,1.0,,,,,
tod_high_vol_follow,90,30,Validation,104,0.5,-1.4543269230769231,0.42276422764227645,246.0,0.540650406504065,-0.04065040650406504,-4.035627736085053,-0.016260162601625994
tod_low_vol_follow,90,30,Validation,78,0.5,-0.7756410256410257,0.3170731707317073,246.0,0.540650406504065,-0.04065040650406504,-3.356941838649156,-0.016260162601625994
vol_pct_high_follow,90,30,Validation,104,0.5,-1.4543269230769231,0.42276422764227645,246.0,0.540650406504065,-0.04065040650406504,-4.035627736085053,-0.016260162601625994
vol_pct_low_follow,90,30,Validation,78,0.5,-0.7756410256410257,0.3170731707317073,246.0,0.540650406504065,-0.04065040650406504,-3.356941838649156,-0.016260162601625994
vol_accel_follow,90,30,Validation,81,0.5802469135802469,3.4814814814814814,0.32926829268292684,246.0,0.540650406504065,0.0395965070761819,0.9001806684733511,0.06398675097862094
vol_decel_follow,90,30,Validation,69,0.5362318840579711,5.115942028985507,0.2804878048780488,246.0,0.540650406504065,-0.004418522446093975,2.5346412159773766,0.01997172145634507
heavy_vol_follow,90,30,Validation,36,0.5833333333333334,10.166666666666666,0.14634146341463414,246.0,0.540650406504065,0.04268292682926833,7.585365853658535,0.06707317073170738
thin_vol_follow,90,30,Validation,177,0.5141242937853108,1.5875706214689265,0.7195121951219512,246.0,0.540650406504065,-0.02652611271875427,-0.9937301915392038,-0.002135868816315223
hivol_impulse,90,30,Validation,104,0.5,-1.4543269230769231,0.42276422764227645,246.0,0.540650406504065,-0.04065040650406504,-4.035627736085053,-0.016260162601625994
lovol_move,90,30,Validation,78,0.5,-0.7756410256410257,0.3170731707317073,246.0,0.540650406504065,-0.04065040650406504,-3.356941838649156,-0.016260162601625994
vol_exp_dir,90,30,Validation,81,0.5802469135802469,3.4814814814814814,0.32926829268292684,246.0,0.540650406504065,0.0395965070761819,0.9001806684733511,0.06398675097862094
vol_exp_efficient,90,30,Validation,28,0.5357142857142857,-3.4642857142857144,0.11382113821138211,246.0,0.540650406504065,-0.004936120789779341,-6.045586527293844,0.019454123112659705
hivol_efficient,90,30,Validation,41,0.3902439024390244,-14.524390243902438,0.16666666666666666,246.0,0.540650406504065,-0.15040650406504064,-17.10569105691057,-0.1260162601626016
HIGH_ALONE_FOLLOW,90,10,OOS,128,0.515625,-0.8359375,1.0,,,,,
HIGH_ALONE_LONG,90,10,OOS,128,0.515625,0.9453125,1.0,,,,,
tod_high_vol_follow,90,10,OOS,58,0.5344827586206896,1.6939655172413792,0.453125,128.0,0.515625,0.018857758620689613,2.529903017241379,0.018857758620689613
tod_low_vol_follow,90,10,OOS,31,0.5161290322580645,-6.056451612903226,0.2421875,128.0,0.515625,0.0005040322580645018,-5.220514112903226,0.0005040322580645018
vol_pct_high_follow,90,10,OOS,58,0.5344827586206896,1.6939655172413792,0.453125,128.0,0.515625,0.018857758620689613,2.529903017241379,0.018857758620689613
vol_pct_low_follow,90,10,OOS,31,0.5161290322580645,-6.056451612903226,0.2421875,128.0,0.515625,0.0005040322580645018,-5.220514112903226,0.0005040322580645018
vol_accel_follow,90,10,OOS,49,0.5306122448979592,-0.5306122448979592,0.3828125,128.0,0.515625,0.014987244897959218,0.3053252551020408,0.014987244897959218
vol_decel_follow,90,10,OOS,31,0.3870967741935484,-11.024193548387096,0.2421875,128.0,0.515625,-0.12852822580645162,-10.188256048387096,-0.12852822580645162
thin_vol_follow,90,10,OOS,115,0.5304347826086957,0.6347826086956522,0.8984375,128.0,0.515625,0.014809782608695699,1.470720108695652,0.014809782608695699
hivol_impulse,90,10,OOS,58,0.5344827586206896,1.6939655172413792,0.453125,128.0,0.515625,0.018857758620689613,2.529903017241379,0.018857758620689613
lovol_move,90,10,OOS,31,0.5161290322580645,-6.056451612903226,0.2421875,128.0,0.515625,0.0005040322580645018,-5.220514112903226,0.0005040322580645018
vol_exp_dir,90,10,OOS,49,0.5306122448979592,-0.5306122448979592,0.3828125,128.0,0.515625,0.014987244897959218,0.3053252551020408,0.014987244897959218
HIGH_ALONE_FOLLOW,90,15,OOS,128,0.484375,-5.1796875,1.0,,,,,
HIGH_ALONE_LONG,90,15,OOS,128,0.546875,-0.0390625,1.0,,,,,
tod_high_vol_follow,90,15,OOS,58,0.46551724137931033,-7.568965517241379,0.453125,128.0,0.484375,-0.01885775862068967,-2.389278017241379,-0.08135775862068967
tod_low_vol_follow,90,15,OOS,31,0.4838709677419355,-7.92741935483871,0.2421875,128.0,0.484375,-0.0005040322580645018,-2.74773185483871,-0.0630040322580645
vol_pct_high_follow,90,15,OOS,58,0.46551724137931033,-7.568965517241379,0.453125,128.0,0.484375,-0.01885775862068967,-2.389278017241379,-0.08135775862068967
vol_pct_low_follow,90,15,OOS,31,0.4838709677419355,-7.92741935483871,0.2421875,128.0,0.484375,-0.0005040322580645018,-2.74773185483871,-0.0630040322580645
vol_accel_follow,90,15,OOS,49,0.42857142857142855,-4.673469387755102,0.3828125,128.0,0.484375,-0.05580357142857145,0.5062181122448983,-0.11830357142857145
vol_decel_follow,90,15,OOS,31,0.45161290322580644,-19.298387096774192,0.2421875,128.0,0.484375,-0.03276209677419356,-14.118699596774192,-0.09526209677419356
thin_vol_follow,90,15,OOS,115,0.5043478260869565,-3.734782608695652,0.8984375,128.0,0.484375,0.019972826086956497,1.4449048913043478,-0.0425271739130435
hivol_impulse,90,15,OOS,58,0.46551724137931033,-7.568965517241379,0.453125,128.0,0.484375,-0.01885775862068967,-2.389278017241379,-0.08135775862068967
lovol_move,90,15,OOS,31,0.4838709677419355,-7.92741935483871,0.2421875,128.0,0.484375,-0.0005040322580645018,-2.74773185483871,-0.0630040322580645
vol_exp_dir,90,15,OOS,49,0.42857142857142855,-4.673469387755102,0.3828125,128.0,0.484375,-0.05580357142857145,0.5062181122448983,-0.11830357142857145
HIGH_ALONE_FOLLOW,90,30,OOS,128,0.453125,-2.81640625,1.0,,,,,
HIGH_ALONE_LONG,90,30,OOS,128,0.5625,-4.2578125,1.0,,,,,
tod_high_vol_follow,90,30,OOS,58,0.43103448275862066,-5.3405172413793105,0.453125,128.0,0.453125,-0.022090517241379337,-2.5241109913793105,-0.13146551724137934
tod_low_vol_follow,90,30,OOS,31,0.4838709677419355,-5.435483870967742,0.2421875,128.0,0.453125,0.030745967741935498,-2.619077620967742,-0.0786290322580645
vol_pct_high_follow,90,30,OOS,58,0.43103448275862066,-5.3405172413793105,0.453125,128.0,0.453125,-0.022090517241379337,-2.5241109913793105,-0.13146551724137934
vol_pct_low_follow,90,30,OOS,31,0.4838709677419355,-5.435483870967742,0.2421875,128.0,0.453125,0.030745967741935498,-2.619077620967742,-0.0786290322580645
