mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow
HIGH_ALONE_FOLLOW,60,10,ALL,1181,0.48010160880609654,0.8183742591024555,0.9974662162162162,,,,
HIGH_ALONE_LONG,60,10,ALL,1184,0.49915540540540543,-0.8534628378378378,1.0,,,,
align_1_5,60,10,ALL,761,0.469119579500657,0.1228646517739816,0.6427364864864865,1184.0,0.48010160880609654,-0.010982029305439511,-0.6955096073284739
align_1_5_15,60,10,ALL,548,0.4562043795620438,-0.333029197080292,0.46283783783783783,1184.0,0.48010160880609654,-0.023897229244052742,-1.1514034561827475
align_5_15,60,10,ALL,804,0.44776119402985076,-0.3843283582089552,0.6790540540540541,1184.0,0.48010160880609654,-0.032340414776245774,-1.2027026173114108
accel_with_med,60,10,ALL,588,0.4370748299319728,-1.378826530612245,0.4966216216216216,1184.0,0.48010160880609654,-0.04302677887412376,-2.1972007897147003
rev_short_vs_med,60,10,ALL,448,0.4642857142857143,-0.6350446428571429,0.3783783783783784,1184.0,0.48010160880609654,-0.015815894520382234,-1.4534189019595984
disagree_follow_short,60,10,ALL,448,0.5267857142857143,0.6350446428571429,0.3783783783783784,1184.0,0.48010160880609654,0.046684105479617766,-0.18332961624531263
follow_5,60,10,ALL,1162,0.4621342512908778,0.004733218588640275,0.981418918918919,1184.0,0.48010160880609654,-0.017967357515218718,-0.8136410405138153
follow_15,60,10,ALL,1170,0.45384615384615384,-0.5121794871794871,0.9881756756756757,1184.0,0.48010160880609654,-0.026255454959942692,-1.3305537462819426
persist_5m,60,10,ALL,568,0.45774647887323944,-0.03653169014084507,0.4797297297297297,1184.0,0.48010160880609654,-0.0223551299328571,-0.8549059492433007
flip_5m,60,10,ALL,573,0.47469458987783597,0.1012216404886562,0.4839527027027027,1184.0,0.48010160880609654,-0.005407018928260565,-0.7171526186137993
HIGH_ALONE_FOLLOW,60,15,ALL,1181,0.4758679085520745,1.121930567315834,0.9974662162162162,,,,
HIGH_ALONE_LONG,60,15,ALL,1184,0.4797297297297297,-1.3902027027027026,1.0,,,,
align_1_5,60,15,ALL,761,0.45860709592641263,0.06241787122207622,0.6427364864864865,1184.0,0.4758679085520745,-0.01726081262566187,-1.0595126960937578
align_1_5_15,60,15,ALL,548,0.4562043795620438,0.07572992700729927,0.46283783783783783,1184.0,0.4758679085520745,-0.01966352899003071,-1.0462006403085347
align_5_15,60,15,ALL,804,0.4502487562189055,-0.22605721393034825,0.6790540540540541,1184.0,0.4758679085520745,-0.025619152333169026,-1.3479877812461822
accel_with_med,60,15,ALL,588,0.46258503401360546,-0.8278061224489796,0.4966216216216216,1184.0,0.4758679085520745,-0.013282874538469047,-1.9497366897648134
rev_short_vs_med,60,15,ALL,448,0.48214285714285715,-0.21819196428571427,0.3783783783783784,1184.0,0.4758679085520745,0.0062749485907826474,-1.3401225316015482
disagree_follow_short,60,15,ALL,448,0.49776785714285715,0.21819196428571427,0.3783783783783784,1184.0,0.4758679085520745,0.021899948590782647,-0.9037386030301197
follow_5,60,15,ALL,1162,0.4535283993115318,-0.23537005163511188,0.981418918918919,1184.0,0.4758679085520745,-0.022339509240542677,-1.3573006189509458
follow_15,60,15,ALL,1170,0.4717948717948718,-0.07179487179487179,0.9881756756756757,1184.0,0.4758679085520745,-0.004073036757202719,-1.1937254391107057
persist_5m,60,15,ALL,568,0.43485915492957744,-0.5977112676056338,0.4797297297297297,1184.0,0.4758679085520745,-0.04100875362249706,-1.7196418349214677
flip_5m,60,15,ALL,573,0.47294938917975565,0.15837696335078533,0.4839527027027027,1184.0,0.4758679085520745,-0.0029185193723188507,-0.9635536039650486
HIGH_ALONE_FOLLOW,60,30,ALL,1181,0.4961896697713802,0.48158340389500426,0.9974662162162162,,,,
HIGH_ALONE_LONG,60,30,ALL,1184,0.512668918918919,-0.7641469594594594,1.0,,,,
align_1_5,60,30,ALL,761,0.4835742444152431,-1.4875164257555848,0.6427364864864865,1184.0,0.4961896697713802,-0.012615425356137078,-1.969099829650589
align_1_5_15,60,30,ALL,548,0.4762773722627737,-1.8416970802919708,0.46283783783783783,1184.0,0.4961896697713802,-0.019912297508606458,-2.323280484186975
align_5_15,60,30,ALL,804,0.4689054726368159,-1.4673507462686568,0.6790540540540541,1184.0,0.4961896697713802,-0.02728419713456426,-1.948934150163661
accel_with_med,60,30,ALL,588,0.4880952380952381,-0.9081632653061225,0.4966216216216216,1184.0,0.4961896697713802,-0.0080944316761421,-1.3897466692011267
rev_short_vs_med,60,30,ALL,448,0.47544642857142855,0.17131696428571427,0.3783783783783784,1184.0,0.4961896697713802,-0.020743241199951634,-0.31026643960929
disagree_follow_short,60,30,ALL,448,0.5111607142857143,-0.17131696428571427,0.3783783783783784,1184.0,0.4961896697713802,0.01497104451433412,-0.6529003681807185
follow_5,60,30,ALL,1162,0.4724612736660929,-1.4193201376936317,0.981418918918919,1184.0,0.4961896697713802,-0.023728396105287264,-1.900903541588636
follow_15,60,30,ALL,1170,0.48376068376068376,-0.5745726495726495,0.9881756756756757,1184.0,0.4961896697713802,-0.012428986010696419,-1.0561560534676537
persist_5m,60,30,ALL,568,0.47183098591549294,-1.2706866197183098,0.4797297297297297,1184.0,0.4961896697713802,-0.024358683855887242,-1.752270023613314
flip_5m,60,30,ALL,573,0.47469458987783597,-1.5013089005235603,0.4839527027027027,1184.0,0.4961896697713802,-0.02149507989354421,-1.9828923044185645
HIGH_ALONE_FOLLOW,65,10,IS,818,0.5061124694376528,0.6512836185819071,0.9975609756097561,,,,
HIGH_ALONE_LONG,65,10,IS,820,0.4902439024390244,-0.3545731707317073,1.0,,,,
align_1_5,65,10,IS,473,0.5031712473572939,0.47832980972515854,0.5768292682926829,820.0,0.5061124694376528,-0.002941222080358852,-0.17295380885674855
align_1_5_15,65,10,IS,337,0.49554896142433236,0.7737388724035609,0.41097560975609754,820.0,0.5061124694376528,-0.0105635080133204,0.12245525382165379
align_5_15,65,10,IS,540,0.5037037037037037,0.6074074074074074,0.6585365853658537,820.0,0.5061124694376528,-0.002408765733949103,-0.04387621117449969
accel_with_med,65,10,IS,349,0.498567335243553,0.7385386819484241,0.42560975609756097,820.0,0.5061124694376528,-0.007545134194099745,0.087255063366517
rev_short_vs_med,65,10,IS,316,0.509493670886076,0.4319620253164557,0.3853658536585366,820.0,0.5061124694376528,0.0033812014484232433,-0.21932159326545136
disagree_follow_short,65,10,IS,316,0.4778481012658228,-0.4319620253164557,0.3853658536585366,820.0,0.5061124694376528,-0.02826436817182998,-1.0832456438983629
follow_5,65,10,IS,796,0.5050251256281407,0.43655778894472363,0.9707317073170731,820.0,0.5061124694376528,-0.0010873438095120314,-0.21472582963718345
follow_15,65,10,IS,808,0.5,0.44863861386138615,0.9853658536585366,820.0,0.5061124694376528,-0.006112469437652757,-0.20264500472052094
persist_5m,65,10,IS,384,0.484375,0.15625,0.4682926829268293,820.0,0.5061124694376528,-0.021737469437652757,-0.4950336185819071
flip_5m,65,10,IS,392,0.5280612244897959,0.8080357142857143,0.47804878048780486,820.0,0.5061124694376528,0.02194875505214311,0.15675209570380721
HIGH_ALONE_FOLLOW,65,15,IS,818,0.5036674816625917,0.5378973105134475,0.9975609756097561,,,,
HIGH_ALONE_LONG,65,15,IS,820,0.5109756097560976,0.2774390243902439,1.0,,,,
align_1_5,65,15,IS,473,0.5264270613107822,0.4963002114164905,0.5768292682926829,820.0,0.5036674816625917,0.02275957964819053,-0.04159709909695697
align_1_5_15,65,15,IS,337,0.5222551928783383,0.8946587537091988,0.41097560975609754,820.0,0.5036674816625917,0.01858771121574665,0.3567614431957513
align_5_15,65,15,IS,540,0.5203703703703704,0.8375,0.6585365853658537,820.0,0.5036674816625917,0.016702888707778696,0.29960268948655255
accel_with_med,65,15,IS,349,0.5214899713467048,0.9240687679083095,0.42560975609756097,820.0,0.5036674816625917,0.017822489684113152,0.386171457394862
rev_short_vs_med,65,15,IS,316,0.509493670886076,0.8457278481012658,0.3853658536585366,820.0,0.5036674816625917,0.005826189223484324,0.3078305375878183
disagree_follow_short,65,15,IS,316,0.4778481012658228,-0.8457278481012658,0.3853658536585366,820.0,0.5036674816625917,-0.0258193803967689,-1.3836251586147132
follow_5,65,15,IS,796,0.5188442211055276,0.6529522613065326,0.9707317073170731,820.0,0.5036674816625917,0.01517673944293596,0.11505495079308514
follow_15,65,15,IS,808,0.5136138613861386,0.5603341584158416,0.9853658536585366,820.0,0.5036674816625917,0.00994637972354695,0.022436847902394086
persist_5m,65,15,IS,384,0.5026041666666666,0.3990885416666667,0.4682926829268293,820.0,0.5036674816625917,-0.0010633149959250465,-0.13880876884678078
flip_5m,65,15,IS,392,0.5357142857142857,0.9661989795918368,0.47804878048780486,820.0,0.5036674816625917,0.03204680405169402,0.4283016690783893
HIGH_ALONE_FOLLOW,65,30,IS,818,0.5183374083129584,0.6436430317848411,0.9975609756097561,,,,
HIGH_ALONE_LONG,65,30,IS,820,0.525609756097561,-0.29634146341463413,1.0,,,,
align_1_5,65,30,IS,473,0.5412262156448203,1.8213530655391121,0.5768292682926829,820.0,0.5183374083129584,0.022888807331861938,1.1777100337542712
align_1_5_15,65,30,IS,337,0.5578635014836796,2.3820474777448073,0.41097560975609754,820.0,0.5183374083129584,0.0395260931707212,1.7384044459599663
align_5_15,65,30,IS,540,0.5277777777777778,1.4833333333333334,0.6585365853658537,820.0,0.5183374083129584,0.00944036946481941,0.8396903015484923
accel_with_med,65,30,IS,349,0.5873925501432665,3.2478510028653296,0.42560975609756097,820.0,0.5183374083129584,0.06905514183030814,2.6042079710804886
rev_short_vs_med,65,30,IS,316,0.49050632911392406,0.0490506329113924,0.3853658536585366,820.0,0.5183374083129584,-0.027831079199034325,-0.5945923988734486
disagree_follow_short,65,30,IS,316,0.49683544303797467,-0.0490506329113924,0.3853658536585366,820.0,0.5183374083129584,-0.021501965274983714,-0.6926936646962335
follow_5,65,30,IS,796,0.5150753768844221,1.1940954773869348,0.9707317073170731,820.0,0.5183374083129584,-0.003262031428536316,0.5504524456020937
follow_15,65,30,IS,808,0.5235148514851485,0.9591584158415841,0.9853658536585366,820.0,0.5183374083129584,0.005177443172190155,0.31551538405674306
persist_5m,65,30,IS,384,0.5208333333333334,1.1751302083333333,0.4682926829268293,820.0,0.5183374083129584,0.0024959250203749894,0.5314871765484922
flip_5m,65,30,IS,392,0.5076530612244898,1.2104591836734695,0.47804878048780486,820.0,0.5183374083129584,-0.010684347088468549,0.5668161518886284
HIGH_ALONE_FOLLOW,65,10,Validation,239,0.4686192468619247,-1.2217573221757323,1.0,,,,
HIGH_ALONE_LONG,65,10,Validation,239,0.5230125523012552,0.6652719665271967,1.0,,,,
align_1_5,65,10,Validation,141,0.5035460992907801,0.7677304964539007,0.5899581589958159,239.0,0.4686192468619247,0.034926852428855404,1.989487818629633
align_1_5_15,65,10,Validation,99,0.5050505050505051,0.6035353535353535,0.41422594142259417,239.0,0.4686192468619247,0.036431258188580395,1.8252926757110859
align_5_15,65,10,Validation,160,0.5125,-0.246875,0.6694560669456067,239.0,0.4686192468619247,0.04388075313807527,0.9748823221757323
accel_with_med,65,10,Validation,100,0.45,-2.555,0.41841004184100417,239.0,0.4686192468619247,-0.018619246861924676,-1.3332426778242679
rev_short_vs_med,65,10,Validation,100,0.51,-1.1375,0.41841004184100417,239.0,0.4686192468619247,0.04138075313807532,0.08425732217573234
disagree_follow_short,65,10,Validation,100,0.48,1.1375,0.41841004184100417,239.0,0.4686192468619247,0.011380753138075295,2.3592573221757323
follow_5,65,10,Validation,238,0.5294117647058824,0.5850840336134454,0.99581589958159,239.0,0.4686192468619247,0.06079251784395767,1.8068413557891776
follow_15,65,10,Validation,236,0.4872881355932203,-0.7574152542372882,0.9874476987447699,239.0,0.4686192468619247,0.01866888873129563,0.4643420679384441
persist_5m,65,10,Validation,131,0.5419847328244275,1.515267175572519,0.5481171548117155,239.0,0.4686192468619247,0.07336548596250281,2.7370244977482514
flip_5m,65,10,Validation,106,0.5094339622641509,-0.8349056603773585,0.4435146443514644,239.0,0.4686192468619247,0.040814715402226254,0.3868516617983738
HIGH_ALONE_FOLLOW,65,15,Validation,239,0.48535564853556484,-1.786610878661088,1.0,,,,
HIGH_ALONE_LONG,65,15,Validation,239,0.5313807531380753,1.8661087866108788,1.0,,,,
align_1_5,65,15,Validation,141,0.5460992907801419,4.25,0.5899581589958159,239.0,0.48535564853556484,0.06074364224457701,6.036610878661088
align_1_5_15,65,15,Validation,99,0.5353535353535354,3.6843434343434343,0.41422594142259417,239.0,0.48535564853556484,0.049997886817970516,5.470954313004523
align_5_15,65,15,Validation,160,0.5375,1.759375,0.6694560669456067,239.0,0.48535564853556484,0.052144351464435135,3.545985878661088
accel_with_med,65,15,Validation,100,0.5,0.55,0.41841004184100417,239.0,0.48535564853556484,0.014644351464435157,2.336610878661088
rev_short_vs_med,65,15,Validation,100,0.5,-2.9525,0.41841004184100417,239.0,0.48535564853556484,0.014644351464435157,-1.1658891213389122
disagree_follow_short,65,15,Validation,100,0.5,2.9525,0.41841004184100417,239.0,0.48535564853556484,0.014644351464435157,4.739110878661088
follow_5,65,15,Validation,238,0.5504201680672269,2.8949579831932772,0.99581589958159,239.0,0.48535564853556484,0.06506451953166209,4.681568861854365
follow_15,65,15,Validation,236,0.5042372881355932,-0.3908898305084746,0.9874476987447699,239.0,0.48535564853556484,0.018881639600028366,1.3957210481526134
persist_5m,65,15,Validation,131,0.5419847328244275,2.0438931297709924,0.5481171548117155,239.0,0.48535564853556484,0.05662908428886265,3.8305040084320803
flip_5m,65,15,Validation,106,0.5566037735849056,3.672169811320755,0.4435146443514644,239.0,0.48535564853556484,0.0712481250493408,5.458780689981843
HIGH_ALONE_FOLLOW,65,30,Validation,239,0.5271966527196653,-0.14435146443514643,1.0,,,,
HIGH_ALONE_LONG,65,30,Validation,239,0.5397489539748954,2.9728033472803346,1.0,,,,
align_1_5,65,30,Validation,141,0.5531914893617021,9.28014184397163,0.5899581589958159,239.0,0.5271966527196653,0.025994836642036834,9.424493308406777
align_1_5_15,65,30,Validation,99,0.5454545454545454,8.406565656565656,0.41422594142259417,239.0,0.5271966527196653,0.0182578927348801,8.550917121000802
align_5_15,65,30,Validation,160,0.525,4.90625,0.6694560669456067,239.0,0.5271966527196653,-0.002196652719665293,5.050601464435147
accel_with_med,65,30,Validation,100,0.51,4.655,0.41841004184100417,239.0,0.5271966527196653,-0.017196652719665306,4.799351464435147
rev_short_vs_med,65,30,Validation,100,0.47,-4.3675,0.41841004184100417,239.0,0.5271966527196653,-0.05719665271966534,-4.223148535564853
disagree_follow_short,65,30,Validation,100,0.53,4.3675,0.41841004184100417,239.0,0.5271966527196653,0.0028033472803347115,4.511851464435146
follow_5,65,30,Validation,238,0.5294117647058824,6.04936974789916,0.99581589958159,239.0,0.5271966527196653,0.0022151119862170443,6.193721212334307
follow_15,65,30,Validation,236,0.5084745762711864,1.1440677966101696,0.9874476987447699,239.0,0.5271966527196653,-0.018722076448478897,1.288419261045316
persist_5m,65,30,Validation,131,0.5343511450381679,4.0534351145038165,0.5481171548117155,239.0,0.5271966527196653,0.0071544923185026255,4.197786578938963
flip_5m,65,30,Validation,106,0.5188679245283019,8.337264150943396,0.4435146443514644,239.0,0.5271966527196653,-0.008328728191363433,8.481615615378542
HIGH_ALONE_FOLLOW,65,10,OOS,134,0.5223880597014925,3.1044776119402986,1.0,,,,
HIGH_ALONE_LONG,65,10,OOS,134,0.47761194029850745,-4.111940298507463,1.0,,,,
align_1_5,65,10,OOS,104,0.5096153846153846,-1.3653846153846154,0.7761194029850746,134.0,0.5223880597014925,-0.01277267508610791,-4.469862227324914
align_1_5_15,65,10,OOS,79,0.5189873417721519,-1.0569620253164558,0.5895522388059702,134.0,0.5223880597014925,-0.003400717929340602,-4.161439637256755
align_5_15,65,10,OOS,101,0.504950495049505,-0.9529702970297029,0.753731343283582,134.0,0.5223880597014925,-0.017437564651987536,-4.057447908970001
accel_with_med,65,10,OOS,68,0.5147058823529411,-3.735294117647059,0.5074626865671642,134.0,0.5223880597014925,-0.007682177348551367,-6.8397717295873575
rev_short_vs_med,65,10,OOS,46,0.4782608695652174,2.5434782608695654,0.34328358208955223,134.0,0.5223880597014925,-0.044127190136275085,-0.5609993510707332
disagree_follow_short,65,10,OOS,46,0.5,-2.5434782608695654,0.34328358208955223,134.0,0.5223880597014925,-0.02238805970149249,-5.647955872809864
follow_5,65,10,OOS,134,0.5074626865671642,-0.7611940298507462,1.0,134.0,0.5223880597014925,-0.01492537313432829,-3.865671641791045
follow_15,65,10,OOS,134,0.4925373134328358,-0.6753731343283582,1.0,134.0,0.5223880597014925,-0.02985074626865669,-3.779850746268657
persist_5m,65,10,OOS,76,0.4868421052631579,-4.292763157894737,0.5671641791044776,134.0,0.5223880597014925,-0.03554595443833458,-7.397240769835036
flip_5m,65,10,OOS,58,0.5344827586206896,3.8663793103448274,0.43283582089552236,134.0,0.5223880597014925,0.012094698919197122,0.7619016984045288
HIGH_ALONE_FOLLOW,65,15,OOS,134,0.5149253731343284,4.272388059701493,1.0,,,,
HIGH_ALONE_LONG,65,15,OOS,134,0.43283582089552236,-5.037313432835821,1.0,,,,
align_1_5,65,15,OOS,104,0.5,-0.6033653846153846,0.7761194029850746,134.0,0.5149253731343284,-0.014925373134328401,-4.875753444316878
align_1_5_15,65,15,OOS,79,0.4936708860759494,-0.8860759493670886,0.5895522388059702,134.0,0.5149253731343284,-0.021254487058379012,-5.158464009068582
align_5_15,65,15,OOS,101,0.4752475247524752,-4.037128712871287,0.753731343283582,134.0,0.5149253731343284,-0.039677848381853176,-8.309516772572781
accel_with_med,65,15,OOS,68,0.45588235294117646,-6.025735294117647,0.5074626865671642,134.0,0.5149253731343284,-0.05904302019315194,-10.29812335381914
rev_short_vs_med,65,15,OOS,46,0.45652173913043476,-7.320652173913044,0.34328358208955223,134.0,0.5149253731343284,-0.058403634003893645,-11.593040233614538
disagree_follow_short,65,15,OOS,46,0.5434782608695652,7.320652173913044,0.34328358208955223,134.0,0.5149253731343284,0.028552887735236787,3.048264114211551
follow_5,65,15,OOS,134,0.4925373134328358,-2.955223880597015,1.0,134.0,0.5149253731343284,-0.022388059701492602,-7.227611940298508
follow_15,65,15,OOS,134,0.4701492537313433,-3.1305970149253732,1.0,134.0,0.5149253731343284,-0.04477611940298509,-7.402985074626866
persist_5m,65,15,OOS,76,0.39473684210526316,-7.904605263157895,0.5671641791044776,134.0,0.5149253731343284,-0.12018853102906524,-12.176993322859389
flip_5m,65,15,OOS,58,0.6206896551724138,3.5301724137931036,0.43283582089552236,134.0,0.5149253731343284,0.10576428203808541,-0.7422156459083893
HIGH_ALONE_FOLLOW,65,30,OOS,134,0.5298507462686567,7.6585820895522385,1.0,,,,
HIGH_ALONE_LONG,65,30,OOS,134,0.4626865671641791,-7.05410447761194,1.0,,,,
align_1_5,65,30,OOS,104,0.5769230769230769,-2.014423076923077,0.7761194029850746,134.0,0.5298507462686567,0.04707233065442018,-9.673005166475315
align_1_5_15,65,30,OOS,79,0.5822784810126582,-3.7848101265822787,0.5895522388059702,134.0,0.5298507462686567,0.05242773474400153,-11.443392216134518
align_5_15,65,30,OOS,101,0.5544554455445545,-8.945544554455445,0.753731343283582,134.0,0.5298507462686567,0.024604699275897812,-16.604126644007685
accel_with_med,65,30,OOS,68,0.5588235294117647,-6.930147058823529,0.5074626865671642,134.0,0.5298507462686567,0.028972783143108027,-14.588729148375768
rev_short_vs_med,65,30,OOS,46,0.43478260869565216,-16.777173913043477,0.34328358208955223,134.0,0.5298507462686567,-0.09506813757300453,-24.435756002595717
disagree_follow_short,65,30,OOS,46,0.5652173913043478,16.777173913043477,0.34328358208955223,134.0,0.5298507462686567,0.03536664503569109,9.118591823491238
follow_5,65,30,OOS,134,0.5522388059701493,-6.8638059701492535,1.0,134.0,0.5298507462686567,0.022388059701492602,-14.522388059701491
follow_15,65,30,OOS,134,0.5298507462686567,-6.621268656716418,1.0,134.0,0.5298507462686567,0.0,-14.279850746268657
persist_5m,65,30,OOS,76,0.5526315789473685,-11.677631578947368,0.5671641791044776,134.0,0.5298507462686567,0.022780832678711782,-19.336213668499607
flip_5m,65,30,OOS,58,0.5517241379310345,-0.5560344827586207,0.43283582089552236,134.0,0.5298507462686567,0.021873391662377784,-8.21461657231086
HIGH_ALONE_FOLLOW,65,10,ALL,1191,0.5004198152812762,0.5514273719563392,0.9983235540653814,,,,
HIGH_ALONE_LONG,65,10,ALL,1193,0.4953897736797988,-0.5722967309304275,1.0,,,,
align_1_5,65,10,ALL,718,0.5041782729805014,0.2681058495821727,0.6018440905280805,1193.0,0.5004198152812762,0.003758457699225226,-0.28332152237416647
align_1_5_15,65,10,ALL,515,0.5009708737864078,0.4601941747572815,0.4316848281642917,1193.0,0.5004198152812762,0.0005510585051315964,-0.09123319719905765
align_5_15,65,10,ALL,801,0.5056179775280899,0.24001248439450687,0.6714165968147527,1193.0,0.5004198152812762,0.005198162246813687,-0.31141488756183233
accel_with_med,65,10,ALL,517,0.4912959381044487,-0.48694390715667313,0.4333612740989103,1193.0,0.5004198152812762,-0.0091238771768275,-1.0383712791130124
rev_short_vs_med,65,10,ALL,462,0.5064935064935064,0.3024891774891775,0.38725901089689857,1193.0,0.5004198152812762,0.006073691212230226,-0.2489381944671617
disagree_follow_short,65,10,ALL,462,0.4805194805194805,-0.3024891774891775,0.38725901089689857,1193.0,0.5004198152812762,-0.0199003347617957,-0.8539165494455166
follow_5,65,10,ALL,1168,0.5102739726027398,0.3294092465753425,0.9790444258172674,1193.0,0.5004198152812762,0.009854157321463552,-0.2220181253809967
follow_15,65,10,ALL,1178,0.4966044142614601,0.07915959252971137,0.9874266554903605,1193.0,0.5004198152812762,-0.0038154010198160893,-0.4722677794266278
persist_5m,65,10,ALL,591,0.49746192893401014,-0.11463620981387479,0.4953897736797988,1193.0,0.5004198152812762,-0.00295788634726607,-0.666063581770214
flip_5m,65,10,ALL,556,0.5251798561151079,0.8138489208633094,0.4660519698239732,1193.0,0.5004198152812762,0.024760040833831654,0.2624215489069702
