mechanism,T_offset,horizon,split,n,win,mean,rate,delta_vs_50,n_base,delta_vs_long
follow_15_ext,15,15,OOS,145,0.46206896551724136,-5.317241379310345,0.35194174757281554,-0.03793103448275864,412.0,-0.05977569467693339
fade_15_ext,15,15,OOS,145,0.5310344827586206,5.317241379310345,0.35194174757281554,0.03103448275862064,412.0,0.009189822564445893
run_continue,15,15,OOS,105,0.5238095238095238,2.3119047619047617,0.25485436893203883,0.023809523809523836,412.0,0.0019648636153490884
run_fade,15,15,OOS,105,0.47619047619047616,-2.3119047619047617,0.25485436893203883,-0.023809523809523836,412.0,-0.045654184003698584
alt_fade,15,15,OOS,94,0.5212765957446809,5.1436170212765955,0.22815533980582525,0.021276595744680882,412.0,-0.0005680644494938658
UNCOND_LONG,15,30,OOS,412,0.5242718446601942,3.158980582524272,1.0,0.024271844660194164,,
follow_1,15,30,OOS,410,0.5317073170731708,-3.7353658536585366,0.9951456310679612,0.03170731707317076,412.0,0.007435472412976596
fade_1,15,30,OOS,410,0.4682926829268293,3.7353658536585366,0.9951456310679612,-0.031707317073170704,412.0,-0.05597916173336487
follow_1_ext,15,30,OOS,154,0.538961038961039,-0.1737012987012987,0.3737864077669903,0.038961038961038974,412.0,0.01468919430084481
fade_1_ext,15,30,OOS,154,0.461038961038961,0.1737012987012987,0.3737864077669903,-0.038961038961038974,412.0,-0.06323288362123314
follow_5,15,30,OOS,409,0.5330073349633252,-1.3441320293398533,0.9927184466019418,0.0330073349633252,412.0,0.008735490303131033
fade_5,15,30,OOS,409,0.4669926650366748,1.3441320293398533,0.9927184466019418,-0.0330073349633252,412.0,-0.05727917962351936
follow_5_ext,15,30,OOS,165,0.5151515151515151,-5.037878787878788,0.40048543689320387,0.015151515151515138,412.0,-0.009120329508679026
fade_5_ext,15,30,OOS,165,0.48484848484848486,5.037878787878788,0.40048543689320387,-0.015151515151515138,412.0,-0.0394233598117093
follow_15,15,30,OOS,412,0.4854368932038835,-6.461165048543689,1.0,-0.014563106796116498,412.0,-0.03883495145631066
fade_15,15,30,OOS,412,0.5145631067961165,6.461165048543689,1.0,0.014563106796116498,412.0,-0.009708737864077666
follow_15_ext,15,30,OOS,145,0.4896551724137931,-11.920689655172414,0.35194174757281554,-0.010344827586206917,412.0,-0.03461667224640108
fade_15_ext,15,30,OOS,145,0.5103448275862069,11.920689655172414,0.35194174757281554,0.010344827586206917,412.0,-0.013927017073987247
run_continue,15,30,OOS,105,0.5523809523809524,-1.6547619047619047,0.25485436893203883,0.05238095238095242,412.0,0.028109107720758253
run_fade,15,30,OOS,105,0.44761904761904764,1.6547619047619047,0.25485436893203883,-0.05238095238095236,412.0,-0.07665279704114653
alt_fade,15,30,OOS,94,0.43617021276595747,4.61968085106383,0.22815533980582525,-0.06382978723404253,412.0,-0.0881016318942367
UNCOND_LONG,15,60,OOS,412,0.5509708737864077,1.7949029126213591,1.0,0.050970873786407744,,
follow_1,15,60,OOS,410,0.5097560975609756,0.7536585365853659,0.9951456310679612,0.009756097560975618,412.0,-0.041214776225432126
fade_1,15,60,OOS,410,0.4878048780487805,-0.7536585365853659,0.9951456310679612,-0.012195121951219523,412.0,-0.06316599573762727
follow_1_ext,15,60,OOS,154,0.5,0.5876623376623377,0.3737864077669903,0.0,412.0,-0.050970873786407744
fade_1_ext,15,60,OOS,154,0.4935064935064935,-0.5876623376623377,0.3737864077669903,-0.006493506493506496,412.0,-0.05746438027991424
follow_5,15,60,OOS,409,0.5574572127139364,7.522616136919315,0.9927184466019418,0.057457212713936445,412.0,0.006486338927528701
fade_5,15,60,OOS,409,0.4400977995110024,-7.522616136919315,0.9927184466019418,-0.05990220048899758,412.0,-0.11087307427540533
follow_5_ext,15,60,OOS,165,0.5333333333333333,5.6878787878787875,0.40048543689320387,0.033333333333333326,412.0,-0.01763754045307442
fade_5_ext,15,60,OOS,165,0.4666666666666667,-5.6878787878787875,0.40048543689320387,-0.033333333333333326,412.0,-0.08430420711974107
follow_15,15,60,OOS,412,0.5388349514563107,2.6177184466019416,1.0,0.03883495145631066,412.0,-0.012135922330097082
fade_15,15,60,OOS,412,0.4587378640776699,-2.6177184466019416,1.0,-0.04126213592233008,412.0,-0.09223300970873782
follow_15_ext,15,60,OOS,145,0.5793103448275863,1.893103448275862,0.35194174757281554,0.07931034482758625,412.0,0.02833947104117851
fade_15_ext,15,60,OOS,145,0.4206896551724138,-1.893103448275862,0.35194174757281554,-0.0793103448275862,412.0,-0.13028121861399394
run_continue,15,60,OOS,105,0.6095238095238096,13.469047619047618,0.25485436893203883,0.10952380952380958,412.0,0.058552935737401834
run_fade,15,60,OOS,105,0.3904761904761905,-13.469047619047618,0.25485436893203883,-0.10952380952380952,412.0,-0.16049468331021727
alt_fade,15,60,OOS,94,0.4574468085106383,-1.377659574468085,0.22815533980582525,-0.04255319148936171,412.0,-0.09352406527576945
UNCOND_LONG,30,5,IS,2402,0.4954204829308909,-0.1059533721898418,1.0,-0.004579517069109085,,
follow_1,30,5,IS,2318,0.4771354616048318,-0.2799827437446074,0.9650291423813488,-0.02286453839516822,2402.0,-0.018285021326059137
fade_1,30,5,IS,2318,0.5047454702329595,0.2799827437446074,0.9650291423813488,0.004745470232959459,2402.0,0.009324987302068544
follow_1_ext,30,5,IS,817,0.4883720930232558,-0.26407588739290083,0.3401332223147377,-0.011627906976744207,2402.0,-0.007048389907635122
fade_1_ext,30,5,IS,817,0.4920440636474908,0.26407588739290083,0.3401332223147377,-0.007955936352509185,2402.0,-0.0033764192834001006
follow_5,30,5,IS,2366,0.4923922231614539,0.23182586644125106,0.9850124895920067,-0.0076077768385460764,2402.0,-0.0030282597694369917
fade_5,30,5,IS,2366,0.4902789518174134,-0.23182586644125106,0.9850124895920067,-0.009721048182586622,2402.0,-0.005141531113477538
follow_5_ext,30,5,IS,817,0.4883720930232558,0.41554467564259484,0.3401332223147377,-0.011627906976744207,2402.0,-0.007048389907635122
fade_5_ext,30,5,IS,817,0.49571603427172584,-0.41554467564259484,0.3401332223147377,-0.004283965728274164,2402.0,0.00029555134083492085
follow_15,30,5,IS,2369,0.4938792739552554,0.2313212325875897,0.9862614487926727,-0.006120726044744618,2402.0,-0.001541208975635533
fade_15,30,5,IS,2369,0.48839172646686363,-0.2313212325875897,0.9862614487926727,-0.01160827353313637,2402.0,-0.007028756464027286
follow_15_ext,30,5,IS,817,0.47613219094247244,0.5954712362301101,0.3401332223147377,-0.023867809057527556,2402.0,-0.01928829198841847
fade_15_ext,30,5,IS,817,0.5042839657282742,-0.5954712362301101,0.3401332223147377,0.004283965728274164,2402.0,0.008863482797383249
follow_30,30,5,IS,2386,0.4815590947191953,0.11609388097233864,0.9933388842631141,-0.01844090528080472,2402.0,-0.013861388211695636
fade_30,30,5,IS,2386,0.5,-0.11609388097233864,0.9933388842631141,0.0,2402.0,0.004579517069109085
follow_30_ext,30,5,IS,817,0.5067319461444308,0.50734394124847,0.3401332223147377,0.006731946144430845,2402.0,0.01131146321353993
fade_30_ext,30,5,IS,817,0.47613219094247244,-0.50734394124847,0.3401332223147377,-0.023867809057527556,2402.0,-0.01928829198841847
run_continue,30,5,IS,465,0.4946236559139785,0.4252688172043011,0.1935886761032473,-0.005376344086021501,2402.0,-0.0007968270169124159
run_fade,30,5,IS,465,0.4946236559139785,-0.4252688172043011,0.1935886761032473,-0.005376344086021501,2402.0,-0.0007968270169124159
alt_fade,30,5,IS,539,0.5102040816326531,0.7421150278293135,0.2243963363863447,0.010204081632653073,2402.0,0.014783598701762157
UNCOND_LONG,30,15,IS,2402,0.507910074937552,-0.505308076602831,1.0,0.007910074937552025,,
follow_1,30,15,IS,2318,0.4870578084555651,-0.5285806729939603,0.9650291423813488,-0.012942191544434878,2402.0,-0.020852266481986903
fade_1,30,15,IS,2318,0.49654874892148404,0.5285806729939603,0.9650291423813488,-0.00345125107851596,2402.0,-0.011361326016067985
follow_1_ext,30,15,IS,817,0.5067319461444308,-0.1153610771113831,0.3401332223147377,0.006731946144430845,2402.0,-0.0011781287931211804
fade_1_ext,30,15,IS,817,0.47980416156670747,0.1153610771113831,0.3401332223147377,-0.020195838433292534,2402.0,-0.02810591337084456
follow_5,30,15,IS,2366,0.49323753169907014,0.5020076077768385,0.9850124895920067,-0.006762468300929858,2402.0,-0.014672543238481883
fade_5,30,15,IS,2366,0.4907016060862215,-0.5020076077768385,0.9850124895920067,-0.009298393913778513,2402.0,-0.01720846885133054
follow_5_ext,30,15,IS,817,0.4969400244798042,0.33935128518971847,0.3401332223147377,-0.0030599755201958234,2402.0,-0.010970050457747849
fade_5_ext,30,15,IS,817,0.4847001223990208,-0.33935128518971847,0.3401332223147377,-0.015299877600979173,2402.0,-0.023209952538531198
follow_15,30,15,IS,2369,0.5031658927817645,0.5674335162515829,0.9862614487926727,0.00316589278176449,2402.0,-0.004744182155787535
fade_15,30,15,IS,2369,0.480793583790629,-0.5674335162515829,0.9862614487926727,-0.019206416209371024,2402.0,-0.02711649114692305
follow_15_ext,30,15,IS,817,0.5055079559363526,1.3007955936352509,0.3401332223147377,0.00550795593635256,2402.0,-0.0024021190011994653
fade_15_ext,30,15,IS,817,0.4810281517747858,-1.3007955936352509,0.3401332223147377,-0.018971848225214194,2402.0,-0.02688192316276622
follow_30,30,15,IS,2386,0.48910310142497904,0.33539396479463535,0.9933388842631141,-0.010896898575020963,2402.0,-0.01880697351257299
fade_30,30,15,IS,2386,0.49497066219614416,-0.33539396479463535,0.9933388842631141,-0.005029337803855838,2402.0,-0.012939412741407863
follow_30_ext,30,15,IS,817,0.5299877600979193,1.0862913096695226,0.3401332223147377,0.029987760097919258,2402.0,0.022077685160367233
fade_30_ext,30,15,IS,817,0.4565483476132191,-1.0862913096695226,0.3401332223147377,-0.04345165238678089,2402.0,-0.05136172732433292
run_continue,30,15,IS,465,0.5075268817204301,0.4311827956989247,0.1935886761032473,0.007526881720430145,2402.0,-0.0003831932171218799
run_fade,30,15,IS,465,0.47956989247311826,-0.4311827956989247,0.1935886761032473,-0.020430107526881736,2402.0,-0.02834018246443376
alt_fade,30,15,IS,539,0.5083487940630798,1.217068645640074,0.2243963363863447,0.008348794063079756,2402.0,0.0004387191255277312
UNCOND_LONG,30,30,IS,2402,0.525811823480433,0.23178601165695253,1.0,0.025811823480432983,,
follow_1,30,30,IS,2318,0.49223468507333906,0.007441760138050043,0.9650291423813488,-0.007765314926660938,2402.0,-0.03357713840709392
fade_1,30,30,IS,2318,0.495685936151855,-0.007441760138050043,0.9650291423813488,-0.004314063848144978,2402.0,-0.03012588732857796
follow_1_ext,30,30,IS,817,0.5030599755201959,0.24877600979192166,0.3401332223147377,0.003059975520195879,2402.0,-0.022751847960237104
fade_1_ext,30,30,IS,817,0.4847001223990208,-0.24877600979192166,0.3401332223147377,-0.015299877600979173,2402.0,-0.041111701081412155
follow_5,30,30,IS,2366,0.4881656804733728,0.6172865595942519,0.9850124895920067,-0.011834319526627224,2402.0,-0.03764614300706021
fade_5,30,30,IS,2366,0.4995773457311919,-0.6172865595942519,0.9850124895920067,-0.0004226542688081092,2402.0,-0.026234477749241092
follow_5_ext,30,30,IS,817,0.4944920440636475,0.9078947368421053,0.3401332223147377,-0.005507955936352504,2402.0,-0.03131977941678549
fade_5_ext,30,30,IS,817,0.4883720930232558,-0.9078947368421053,0.3401332223147377,-0.011627906976744207,2402.0,-0.03743973045717719
follow_15,30,30,IS,2369,0.49641198818066695,0.6304347826086957,0.9862614487926727,-0.003588011819333048,2402.0,-0.02939983529976603
fade_15,30,30,IS,2369,0.4913465597298438,-0.6304347826086957,0.9862614487926727,-0.008653440270156187,2402.0,-0.03446526375058917
follow_15_ext,30,30,IS,817,0.4908200734394125,1.4342105263157894,0.3401332223147377,-0.009179926560587526,2402.0,-0.03499175004102051
fade_15_ext,30,30,IS,817,0.4944920440636475,-1.4342105263157894,0.3401332223147377,-0.005507955936352504,2402.0,-0.03131977941678549
follow_30,30,30,IS,2386,0.4844928751047779,0.5971290863369656,0.9933388842631141,-0.015507124895222102,2402.0,-0.041318948375655085
fade_30,30,30,IS,2386,0.5033528918692373,-0.5971290863369656,0.9933388842631141,0.0033528918692372622,2402.0,-0.02245893161119572
follow_30_ext,30,30,IS,817,0.5128518971848225,2.2744798041615666,0.3401332223147377,0.012851897184822492,2402.0,-0.012959926295610491
fade_30_ext,30,30,IS,817,0.4749082007343941,-2.2744798041615666,0.3401332223147377,-0.025091799265605896,2402.0,-0.05090362274603888
run_continue,30,30,IS,465,0.4989247311827957,1.8150537634408601,0.1935886761032473,-0.0010752688172043223,2402.0,-0.026887092297637305
run_fade,30,30,IS,465,0.4881720430107527,-1.8150537634408601,0.1935886761032473,-0.011827956989247324,2402.0,-0.037639780469680306
alt_fade,30,30,IS,539,0.4935064935064935,0.7741187384044527,0.2243963363863447,-0.006493506493506496,2402.0,-0.03230532997393948
UNCOND_LONG,30,60,IS,2402,0.5295587010824313,-0.4060158201498751,1.0,0.029558701082431305,,
follow_1,30,60,IS,2318,0.5012942191544435,0.12650992234685074,0.9650291423813488,0.0012942191544434989,2402.0,-0.028264481927987806
fade_1,30,60,IS,2318,0.4926660914581536,-0.12650992234685074,0.9650291423813488,-0.007333908541846401,2402.0,-0.036892609624277706
follow_1_ext,30,60,IS,817,0.5104039167686658,0.1689106487148103,0.3401332223147377,0.01040391676866581,2402.0,-0.019154784313765494
fade_1_ext,30,60,IS,817,0.48592411260709917,-0.1689106487148103,0.3401332223147377,-0.014075887392900832,2402.0,-0.04363458847533214
follow_5,30,60,IS,2366,0.5004226542688082,0.1995984784446323,0.9850124895920067,0.0004226542688081647,2402.0,-0.02913604681362314
fade_5,30,60,IS,2366,0.49366018596787825,-0.1995984784446323,0.9850124895920067,-0.006339814032121749,2402.0,-0.03589851511455305
follow_5_ext,30,60,IS,817,0.5042839657282742,0.8757649938800489,0.3401332223147377,0.004283965728274164,2402.0,-0.02527473535415714
fade_5_ext,30,60,IS,817,0.48714810281517745,-0.8757649938800489,0.3401332223147377,-0.012851897184822547,2402.0,-0.04241059826725385
follow_15,30,60,IS,2369,0.5065428450823132,0.4511397214014352,0.9862614487926727,0.006542845082313176,2402.0,-0.02301585600011813
fade_15,30,60,IS,2369,0.48754748839172646,-0.4511397214014352,0.9862614487926727,-0.012452511608273542,2402.0,-0.04201121269070485
follow_15_ext,30,60,IS,817,0.5042839657282742,1.5590575275397798,0.3401332223147377,0.004283965728274164,2402.0,-0.02527473535415714
fade_15_ext,30,60,IS,817,0.48959608323133413,-1.5590575275397798,0.3401332223147377,-0.010403916768665866,2402.0,-0.03996261785109717
follow_30,30,60,IS,2386,0.480720871751886,-0.004610226320201173,0.9933388842631141,-0.019279128248114008,2402.0,-0.04883782933054531
fade_30,30,60,IS,2386,0.5138306789606035,0.004610226320201173,0.9933388842631141,0.013830678960603526,2402.0,-0.015728022121827778
follow_30_ext,30,60,IS,817,0.5165238678090576,2.1765605875153,0.3401332223147377,0.01652386780905757,2402.0,-0.013034833273373736
fade_30_ext,30,60,IS,817,0.4785801713586291,-2.1765605875153,0.3401332223147377,-0.021419828641370875,2402.0,-0.05097852972380218
run_continue,30,60,IS,465,0.513978494623656,2.8102150537634407,0.1935886761032473,0.013978494623655968,2402.0,-0.015580206458775336
run_fade,30,60,IS,465,0.4774193548387097,-2.8102150537634407,0.1935886761032473,-0.022580645161290325,2402.0,-0.05213934624372163
alt_fade,30,60,IS,539,0.4897959183673469,0.9944341372912802,0.2243963363863447,-0.010204081632653073,2402.0,-0.03976278271508438
UNCOND_LONG,30,5,Validation,774,0.5180878552971576,-1.0859173126614987,1.0,0.018087855297157618,,
follow_1,30,5,Validation,769,0.4811443433029909,-0.9639141742522757,0.9935400516795866,-0.018855656697009116,774.0,-0.03694351199416673
fade_1,30,5,Validation,769,0.5149544863459038,0.9639141742522757,0.9935400516795866,0.014954486345903795,774.0,-0.003133368951253823
follow_1_ext,30,5,Validation,301,0.4883720930232558,-0.6104651162790697,0.3888888888888889,-0.011627906976744207,774.0,-0.029715762273901825
fade_1_ext,30,5,Validation,301,0.5083056478405316,0.6104651162790697,0.3888888888888889,0.00830564784053156,774.0,-0.009782207456626058
follow_5,30,5,Validation,769,0.4967490247074122,-0.11605981794538361,0.9935400516795866,-0.0032509752925877766,774.0,-0.021338830589745394
fade_5,30,5,Validation,769,0.49934980494148246,0.11605981794538361,0.9935400516795866,-0.0006501950585175442,774.0,-0.018738050355675162
follow_5_ext,30,5,Validation,310,0.5161290322580645,0.19112903225806452,0.4005167958656331,0.016129032258064502,774.0,-0.001958823039093116
fade_5_ext,30,5,Validation,310,0.4806451612903226,-0.19112903225806452,0.4005167958656331,-0.019354838709677413,774.0,-0.03744269400683503
follow_15,30,5,Validation,773,0.5109961190168176,0.4996765847347995,0.9987080103359173,0.01099611901681763,774.0,-0.007091736280339989
fade_15,30,5,Validation,773,0.4851228978007762,-0.4996765847347995,0.9987080103359173,-0.01487710219922378,774.0,-0.0329649574963814
follow_15_ext,30,5,Validation,271,0.5387453874538746,2.2186346863468636,0.35012919896640826,0.03874538745387457,774.0,0.02065753215671695
fade_15_ext,30,5,Validation,271,0.4575645756457565,-2.2186346863468636,0.35012919896640826,-0.04243542435424352,774.0,-0.06052327965140114
follow_30,30,5,Validation,771,0.5019455252918288,-0.33657587548638135,0.9961240310077519,0.0019455252918287869,774.0,-0.01614233000532883
fade_30,30,5,Validation,771,0.49416342412451364,0.33657587548638135,0.9961240310077519,-0.005836575875486361,774.0,-0.02392443117264398
follow_30_ext,30,5,Validation,264,0.5075757575757576,-0.3115530303030303,0.34108527131782945,0.007575757575757569,774.0,-0.010512097721400049
fade_30_ext,30,5,Validation,264,0.48863636363636365,0.3115530303030303,0.34108527131782945,-0.011363636363636354,774.0,-0.02945149166079397
run_continue,30,5,Validation,200,0.525,0.13625,0.25839793281653745,0.025000000000000022,774.0,0.006912144702842404
run_fade,30,5,Validation,200,0.475,-0.13625,0.25839793281653745,-0.025000000000000022,774.0,-0.04308785529715764
alt_fade,30,5,Validation,193,0.5077720207253886,0.5803108808290155,0.24935400516795866,0.007772020725388629,774.0,-0.01031583457176899
UNCOND_LONG,30,15,Validation,774,0.49612403100775193,-0.7987726098191215,1.0,-0.003875968992248069,,
follow_1,30,15,Validation,769,0.47334200260078024,-2.98407022106632,0.9935400516795866,-0.026657997399219757,774.0,-0.02278202840697169
