shape,rank,session_date,score,step1_label,component_1,component_2,component_3,component_4,component_1_name,component_2_name,component_3_name,component_4_name,poc_location,volume_above_share,volume_below_share,lower_tail_width_10,upper_tail_width_10,upper_body_share,lower_body_share,n_major_peaks,n_local_maxima,normalized_separation,valley_depth,peak_balance,B_score_reason
B,20,2026-04-28,0.8145291176869349,UNCLASSIFIED,0.55,0.7506835269993165,0.9801353737492643,0.9772975699991592,B1,B2,B3,B4,0.58125,0.41549339914600225,0.5845066008539977,0.26875,0.3546875,0.0445589756323601,0.14095417601088656,2,2,0.1875,0.7254784688995215,0.9841082989994114,
B,21,2026-06-01,0.8116994789490478,UNCLASSIFIED,0.5631874298540964,0.8774258169525478,0.9095528455284552,0.8966318234610918,B1,B2,B3,B4,0.6111111111111112,0.709100960514775,0.290899039485225,0.29685746352413017,0.14983164983164984,0.4284646358577588,0.10156516851081604,3,6,0.19079685746352412,0.8141980718667835,0.9276422764227642,
B,22,2026-03-25,0.8078261419714032,UNCLASSIFIED,1.0,1.0,0.6412754650132859,0.590029102872327,B1,B2,B3,B4,0.5117781155015197,0.4999860634947181,0.5000139365052819,0.09764437689969604,0.24772036474164133,0.11946852560212173,0.31035090747453153,5,5,0.3343465045592705,0.9763975155279503,0.7130203720106288,
B,23,2026-05-19,0.8072829303264341,UNCLASSIFIED,1.0,0.9974337040205304,0.6414590747330962,0.5902389425521098,B1,B2,B3,B4,0.8733860891295293,0.7400509624845473,0.25994903751545273,0.27905039566847145,0.09287796751353602,0.48808941140853246,0.1095895249388198,3,5,0.3690129112869638,0.8982035928143712,0.7131672597864769,
B,24,2026-08-27,0.8018117148551931,UNCLASSIFIED,1.0,0.9551101072840205,0.6509971509971509,0.6011396011396011,B1,B2,B3,B4,0.14323784143904064,0.4016062499124564,0.5983937500875436,0.12258494337108594,0.18121252498334445,0.13474360231395235,0.3703969576849271,3,6,0.41305796135909395,0.8685770750988142,0.7207977207977208,
B,25,2026-07-15,0.8010876095586467,UNCLASSIFIED,0.35671537926235214,0.9453108754418799,0.9544179523141655,0.9479062312161891,B1,B2,B3,B4,0.3082811412665275,0.3013529304625258,0.6986470695374742,0.14787752261656228,0.2268615170494085,0.12378704324916955,0.33637356613375663,4,5,0.13917884481558804,0.8617176128093158,0.9635343618513323,
B,26,2026-08-03,0.7986694677871149,B-like,1.0,1.0,0.6241830065359476,0.5704948646125116,B1,B2,B3,B4,0.9319848855301178,0.734201411012384,0.265798588987616,0.19315403422982885,0.05890197821738164,0.4776374562058231,0.1682887958070127,2,7,0.3094020893531896,0.9968847352024922,0.6993464052287581,
B,27,2026-06-29,0.7864571181634721,B-like,0.8526315789473684,1.0,0.6701585503963758,0.623038343310144,B1,B2,B3,B4,0.887593984962406,0.6480729662630934,0.3519270337369066,0.16466165413533834,0.060526315789473685,0.4563754537802981,0.22035018661316239,2,6,0.2631578947368421,0.9815384615384616,0.7361268403171007,
B,28,2026-04-21,0.7833750658935161,UNCLASSIFIED,1.0,1.0,0.5956334563345633,0.5378668072395011,B1,B2,B3,B4,0.642375995101041,0.6138689117695427,0.3861310882304573,0.23331292100428658,0.19228413962033067,0.24790524360943875,0.23727001800949007,3,4,0.39191671769748926,0.9954545454545455,0.6765067650676507,
B,29,2026-04-22,0.771608213343894,UNCLASSIFIED,0.4329113924050633,0.8474025974025976,0.9095221363316935,0.8965967272362214,B1,B2,B3,B4,0.5131856540084389,0.7151478385554129,0.28485216144458714,0.38924050632911394,0.13027426160337552,0.3720271310447089,0.05688610029797556,4,4,0.15822784810126583,0.7931818181818182,0.9276177090653549,
B,30,2026-03-30,0.7657839850026003,UNCLASSIFIED,0.23008631319358813,1.0,0.922089825847846,0.9109598009689669,B1,B2,B3,B4,0.9346485819975339,0.6372297445228178,0.3627702554771822,0.3247842170160296,0.0781750924784217,0.40594721833528474,0.07826954902912688,4,5,0.10752157829839704,0.9208211143695014,0.9376718606782768,
B,31,2026-04-13,0.7640834167846495,UNCLASSIFIED,0.4474901297236323,1.0,0.8174603174603173,0.7913832199546487,B1,B2,B3,B4,0.8195149464184998,0.615069128619552,0.384930871380448,0.16187253243090807,0.05583756345177665,0.4508946184160897,0.20765248832682295,5,7,0.16187253243090807,0.9008674101610905,0.8539682539682539,
B,32,2026-05-07,0.7637629684102141,UNCLASSIFIED,0.6749630505468518,1.0,0.7107081174438686,0.6693807056501359,B1,B2,B3,B4,0.8796925805498078,0.7462366365774477,0.25376336342255235,0.348507242092817,0.09104345255690216,0.5570100046811067,0.07398422827123129,2,5,0.21874076263671297,0.9516853932584269,0.768566493955095,
B,33,2026-06-04,0.7594100628075084,UNCLASSIFIED,0.4826146579308243,1.0,0.7923452768729641,0.762680316426245,B1,B2,B3,B4,0.22474478134999237,0.5165011758035989,0.4834988241964011,0.17690080755751944,0.16410178272131648,0.24209676324625598,0.25891933867535444,4,6,0.17065366448270608,1.0,0.8338762214983714,
B,34,2026-06-10,0.7576304372031217,UNCLASSIFIED,0.2692999608916699,1.0,0.8885701676963811,0.8726516202244359,B1,B2,B3,B4,0.2614391865467345,0.41021781039869,0.58978218960131,0.3005475166210403,0.09542432538130621,0.2716335063646308,0.09907613473808827,4,5,0.11732499022291748,0.9670542635658914,0.910856134157105,
B,35,2026-07-01,0.7549019607843137,UNCLASSIFIED,1.0,1.0,0.5424836601307189,0.477124183006536,B1,B2,B3,B4,0.13262733232476046,0.47128894270467653,0.5287110572953235,0.11321230458900655,0.13212304589006554,0.31620422457096675,0.36389782433010603,4,7,0.6959152798789713,0.9845360824742269,0.6339869281045751,
B,36,2026-05-18,0.749062714582887,UNCLASSIFIED,0.7134157944814463,0.7802840434419384,0.7678571428571429,0.7346938775510203,B1,B2,B3,B4,0.489058039961941,0.49776175168985265,0.5022382483101473,0.1603235014272122,0.21836346336822074,0.1947030261137583,0.23044159390811175,6,6,0.22835394862036157,0.7461988304093568,0.8142857142857143,
B,37,2026-05-06,0.7486480639603723,UNCLASSIFIED,0.41107574793125395,0.6954105585896331,0.9477827763496144,0.9403231729709878,B1,B2,B3,B4,0.30044557606619987,0.359633327624329,0.640366672375671,0.19796308084022915,0.18268618714194781,0.20303996765926194,0.2665194669332926,4,5,0.1527689369828135,0.6867873910127431,0.9582262210796915,
B,38,2026-04-27,0.7413944321912702,UNCLASSIFIED,0.4368159203980099,0.9516941391941393,0.8026315789473684,0.7744360902255638,B1,B2,B3,B4,0.3194029850746269,0.13690798193178438,0.8630920180682156,0.08009950248756219,0.3582089552238806,0.07454099560390155,0.5424744913049871,2,2,0.15920398009950248,0.8661858974358975,0.8421052631578947,
B,39,2026-08-04,0.7377503747896281,UNCLASSIFIED,0.3006902899217671,0.8985408890397013,0.8841594827586208,0.8676108374384237,B1,B2,B3,B4,0.5692590888173032,0.6462172168972811,0.35378278310271893,0.3308789691670502,0.1426599171652094,0.29773144340818575,0.08286498191834346,5,5,0.12517257248044178,0.828978622327791,0.9073275862068966,
B,40,2026-06-16,0.7354720180893161,UNCLASSIFIED,0.35172413793103446,1.0,0.8087431693989072,0.7814207650273225,B1,B2,B3,B4,0.7264367816091954,0.7495551346076574,0.25044486539234256,0.23563218390804597,0.12835249042145594,0.4992682716864186,0.134293666963184,3,6,0.13793103448275862,0.9741935483870968,0.8469945355191257,
B,41,2026-07-16,0.7345665730780525,UNCLASSIFIED,0.2927625500461965,0.8526978639338192,0.9033094098883573,0.8894964684438369,B1,B2,B3,B4,0.5441946412072682,0.4583573670953159,0.5416426329046842,0.24176162611641516,0.2821065599014475,0.11834628328978981,0.15014194057076752,2,5,0.12319063751154913,0.7968885047536733,0.9226475279106858,
B,42,2026-04-23,0.7306198598842523,UNCLASSIFIED,1.0,1.0,0.4971570717839375,0.4253223677530715,B1,B2,B3,B4,0.8990435706695006,0.6870465191467605,0.3129534808532395,0.24867162592986186,0.08023379383634431,0.4368509527342393,0.12901777748560803,3,6,0.4569606801275239,0.9607609988109393,0.59772565742715,
B,43,2026-03-26,0.7229829438154425,B-like,0.6876933422999327,1.0,0.6286446020488573,0.5755938309129799,B1,B2,B3,B4,0.3597848016139879,0.2896926970091406,0.7103073029908594,0.12508406186953597,0.17720242098184263,0.15453423868507168,0.30176049364321705,2,5,0.2219233355749832,1.0,0.7029156816390859,
B,44,2026-06-02,0.7127288185647493,UNCLASSIFIED,0.34628224582701056,0.7635402906208719,0.8791766109785204,0.8619161268325947,B1,B2,B3,B4,0.6274658573596358,0.5380580981346899,0.46194190186531014,0.23975720789074356,0.22154779969650987,0.19871266602713092,0.16455115534924447,4,5,0.13657056145675264,0.7344782034346102,0.9033412887828163,
B,45,2026-06-09,0.7090905055655683,UNCLASSIFIED,0.32318668252080857,1.0,0.7728151585460169,0.7403601811954481,B1,B2,B3,B4,0.8335315101070154,0.48043868469772294,0.5195613153022771,0.23156956004756243,0.18341260404280618,0.24862877196749583,0.20060391741093897,6,6,0.13079667063020214,0.9848771266540642,0.8182521268368136,
B,46,2026-06-11,0.7061687409809825,UNCLASSIFIED,0.6245283018867924,0.7820432137612756,0.7284482758620688,0.6896551724137931,B1,B2,B3,B4,0.8113207547169812,0.6990615506012205,0.30093844939877945,0.27547169811320754,0.12216981132075472,0.42371471154263557,0.11797305705479749,3,6,0.20613207547169812,0.7474302496328928,0.7827586206896552,
B,47,2026-07-21,0.7058746952376167,B-like,0.6199871877001921,0.8649804061275382,0.6913145539906104,0.6472166331321262,B1,B2,B3,B4,0.686739269698911,0.8017221652692856,0.19827783473071436,0.3542600896860987,0.08584240871236387,0.5051623768901256,0.07090030388459707,2,4,0.20499679692504805,0.8054862842892768,0.7530516431924883,
B,48,2026-08-25,0.7058592290575626,UNCLASSIFIED,0.3267008046817849,0.6423357664233577,0.9320534943917169,0.9223468507333911,B1,B2,B3,B4,0.5384052670080468,0.39755257601444816,0.6024474239855518,0.23408924652523774,0.3233357717629846,0.08031702750198087,0.16801970687571655,3,4,0.13167520117044623,0.6496350364963503,0.9456427955133736,
B,49,2026-07-28,0.704184937690705,UNCLASSIFIED,0.41428205784489375,0.8108802741486398,0.8094027954256672,0.7821746233436195,B1,B2,B3,B4,0.7151266956744305,0.5495093688765257,0.4504906311234743,0.24699257742513436,0.20859994880982852,0.23655236390431156,0.14807933951523108,5,6,0.15357051446122344,0.767616191904048,0.8475222363405337,
B,50,2026-06-22,0.6992447254145446,b-like,0.22704626334519573,0.9269394928445897,0.8333968012185833,0.8095963442498098,B1,B2,B3,B4,0.13589857651245552,0.1160843337850745,0.8839156662149255,0.09363879003558719,0.3963523131672598,0.08015929587504261,0.7148522132096682,3,3,0.10676156583629894,0.8488576449912126,0.8667174409748667,
B,51,2026-09-01,0.695609545743863,UNCLASSIFIED,1.0,0.797761542048811,0.5261824324324325,0.4584942084942086,B1,B2,B3,B4,0.8145231846019247,0.7637707685391609,0.23622923146083907,0.40507436570428695,0.09798775153105861,0.5513972605253259,0.0520234130588354,2,3,0.36132983377077865,0.7584330794341676,0.620945945945946,
B,52,2026-04-30,0.6902235755736534,UNCLASSIFIED,0.32527905449770195,0.6516290726817043,0.8991935483870966,0.8847926267281107,B1,B2,B3,B4,0.7715036112934996,0.7949220939356575,0.2050779060643425,0.20157583716349312,0.08732764281024294,0.6296499431517927,0.1747361762774833,2,4,0.1313197636244255,0.656140350877193,0.9193548387096774,
B,53,2026-08-24,0.6845053916217565,UNCLASSIFIED,0.24036697247706423,0.5678935329590352,0.9672218284904324,0.9625392325604941,B1,B2,B3,B4,0.5088685015290519,0.7960910127414509,0.2039089872585491,0.4452599388379205,0.1675840978593272,0.2528961625845754,0.06344718248320974,2,4,0.11009174311926606,0.5975254730713246,0.9737774627923459,
B,54,2026-07-22,0.6840017380620951,B-like,0.9764705882352942,0.9791487161812856,0.43084756898817345,0.3495400788436269,B1,B2,B3,B4,0.3735294117647059,0.19718752697187528,0.8028124730281248,0.10823529411764705,0.24411764705882352,0.1412667248176105,0.4791165166146288,2,4,0.29411764705882354,0.8854041013268998,0.5446780551905388,
B,55,2026-04-06,0.678889876079794,UNCLASSIFIED,0.9764705882352942,0.9778825235678029,0.42189631650750337,0.3393100760085754,B1,B2,B3,B4,0.5068627450980392,0.5357707492503979,0.4642292507496021,0.20784313725490197,0.20588235294117646,0.1772189468618887,0.20896447682924044,3,4,0.29411764705882354,0.8845177664974619,0.5375170532060027,
B,56,2026-08-06,0.678828159411133,UNCLASSIFIED,0.28280024140012067,0.7643124665596577,0.8451599671862181,0.8230399624985352,B1,B2,B3,B4,0.7157513578756789,0.7688958544370329,0.2311041455629671,0.2860591430295715,0.11225105612552806,0.45134076183559185,0.10949140880334857,4,5,0.12070006035003017,0.7350187265917603,0.8761279737489746,
B,57,2026-09-09,0.6775368724509134,UNCLASSIFIED,0.48817204301075273,0.8062474754274942,0.727339719970523,0.6883882513948837,B1,B2,B3,B4,0.2295698924731183,0.15688330871491876,0.8431166912850813,0.1349462365591398,0.21935483870967742,0.13604407290343545,0.4945111954627359,3,4,0.17204301075268819,0.764373232799246,0.7818717759764185,
B,58,2026-04-01,0.6696219471395115,B-like,1.0,1.0,0.3832943013270882,0.295193487230958,B1,B2,B3,B4,0.8056595921764461,0.6167809124389857,0.3832190875610143,0.14565126924677488,0.12359550561797752,0.5367143033357415,0.24022625949355936,2,5,0.5826050769870995,0.9938366718027735,0.5066354410616706,
B,59,2026-07-08,0.6624563449456485,B-like,1.0,0.9562512958739375,0.39033457249070624,0.3032395114179501,B1,B2,B3,B4,0.8437761069340016,0.7601020562493013,0.23989794375069873,0.24018379281537175,0.06808688387635756,0.5367866157189932,0.12334580733366052,2,6,0.3341687552213868,0.8693759071117562,0.512267657992565,
B,60,2026-09-02,0.6585234505042592,UNCLASSIFIED,1.0,1.0,0.36257710760795064,0.2715166944090865,B1,B2,B3,B4,0.8934707903780069,0.5267664254528425,0.47323357454715753,0.19931271477663232,0.09671084928816888,0.40922000815796233,0.21014306648739292,1,5,0.35346097201767307,1.0,0.4900616860863605,
B,61,2026-05-13,0.6584189751126674,UNCLASSIFIED,0.7588014981273408,0.7040726264027235,0.6130408287629494,0.5577609471576566,B1,B2,B3,B4,0.7243445692883895,0.6765909336525592,0.3234090663474408,0.29812734082397,0.1198501872659176,0.40778113075791206,0.1023833869533049,3,6,0.2397003745318352,0.6928508384819064,0.6904326630103595,
B,62,2026-09-03,0.6581107117204013,UNCLASSIFIED,0.5610993657505285,0.6701425095585679,0.7205604534005039,0.6806405181720044,B1,B2,B3,B4,0.21987315010570824,0.3174773635643239,0.6825226364356761,0.13953488372093023,0.25158562367864695,0.13892883789833368,0.39352285383708735,2,4,0.19027484143763213,0.6690997566909975,0.7764483627204031,
B,63,2026-07-29,0.6550188336678641,UNCLASSIFIED,0.4845360824742268,1.0,0.596584984358707,0.5389542678385223,B1,B2,B3,B4,0.5282474226804124,0.7598077391265969,0.24019226087340306,0.2571134020618557,0.14577319587628865,0.598093372361872,0.14386268636317043,3,4,0.1711340206185567,1.0,0.6772679874869656,
B,64,2026-05-25,0.652575637957035,UNCLASSIFIED,0.5631754503002002,0.7216294859359846,0.685232220609579,0.6402653949823761,B1,B2,B3,B4,0.6831220813875917,0.6948010877908799,0.3051989122091201,0.25883922615076715,0.11541027351567712,0.37974149013837616,0.13424533100110167,3,4,0.19079386257505004,0.7051406401551892,0.7481857764876633,
B,65,2026-04-09,0.6495956961777374,UNCLASSIFIED,0.2,0.5732242617717478,0.9184073107049608,0.9067512122342409,B1,B2,B3,B4,0.535,0.43482424262485786,0.5651757573751421,0.2325,0.22125,0.19596755930476137,0.1986992583366359,5,6,0.1,0.6012569832402235,0.9347258485639687,
B,66,2026-07-30,0.6454527389205232,UNCLASSIFIED,0.2953560371517028,0.6795366795366795,0.8165618448637315,0.7903563941299792,B1,B2,B3,B4,0.5886222910216719,0.4726989409664758,0.5273010590335242,0.17647058823529413,0.25270897832817335,0.15112528539847062,0.24005786491743075,6,6,0.1238390092879257,0.6756756756756757,0.8532494758909853,
B,67,2026-05-27,0.6364414029084687,UNCLASSIFIED,1.0,1.0,0.32135728542914166,0.2244083262047334,B1,B2,B3,B4,0.94067067927773,0.6099850193576272,0.39001498064237283,0.2858985382631126,0.052020636285468616,0.41511640890561535,0.1144338256694496,1,4,0.6190885640584695,0.9970887918486172,0.45708582834331335,
B,68,2026-04-15,0.6291412963512799,UNCLASSIFIED,0.21594454072790292,0.5867992766726943,0.8664499717354437,0.8473713962690785,B1,B2,B3,B4,0.6048526863084922,0.5966854947485948,0.4033145052514052,0.2703639514731369,0.2270363951473137,0.23871420161374104,0.12518613429372857,4,4,0.10398613518197573,0.610759493670886,0.893159977388355,
B,69,2026-06-30,0.6272649708349891,UNCLASSIFIED,0.31352590554791376,0.6275616275616277,0.7983870967741935,0.7695852534562214,B1,B2,B3,B4,0.44291609353507566,0.30477275819168714,0.6952272418083129,0.1856946354883081,0.2810637322329207,0.11079258109863938,0.2611915432253333,2,5,0.12838147638697844,0.6392931392931394,0.8387096774193549,
B,70,2026-08-20,0.6155568875876011,UNCLASSIFIED,0.8031347962382445,0.6542630642290892,0.5355871886120996,0.46924250127097106,B1,B2,B3,B4,0.5642633228840125,0.5125106922355213,0.48748930776447874,0.21316614420062696,0.2476489028213166,0.1479241348924472,0.22074437827472868,4,7,0.2507836990595611,0.6579841449603624,0.6284697508896797,
B,71,2026-03-31,0.6152331814574103,UNCLASSIFIED,0.22712226374799788,0.4853195164075994,0.8826291079812206,0.8658618376928235,B1,B2,B3,B4,0.5766150560597971,0.7394753937741616,0.2605246062258384,0.35344367325146825,0.0982381206620395,0.3293148311838607,0.07133906289381854,4,5,0.10678056593699947,0.5397236614853196,0.9061032863849765,
B,72,2026-06-15,0.6105930297645802,UNCLASSIFIED,0.9020840692334864,1.0,0.3188010899182561,0.22148695990657846,B1,B2,B3,B4,0.8028965030024726,0.5164384291575638,0.48356157084243623,0.14623807841752032,0.17273048392794066,0.3933899930729472,0.2962513987318165,1,6,0.2755210173083716,1.0,0.4550408719346049,
B,73,2026-06-23,0.5944557087314828,UNCLASSIFIED,0.23449048152295632,0.7160278745644599,0.7327420901246403,0.6945623887138749,B1,B2,B3,B4,0.5993840985442329,0.47064649711977435,0.5293535028802256,0.1506159014557671,0.34574468085106386,0.04498222362249873,0.27839703513018343,4,8,0.10862262038073908,0.7012195121951219,0.7861936720997124,
B,74,2026-08-18,0.5877478773322321,UNCLASSIFIED,0.3242463958060288,0.740732711901149,0.6668057874234836,0.6192066141982671,B1,B2,B3,B4,0.4567496723460026,0.40761605007424007,0.5923839499257599,0.2162516382699869,0.2549148099606815,0.12190317515577376,0.18628729156157414,2,3,0.1310615989515072,0.7185128983308042,0.7334446299387869,
B,75,2026-07-13,0.5858218048672772,UNCLASSIFIED,0.22054185200161747,0.627999364373113,0.7642148014440433,0.7305312016503351,B1,B2,B3,B4,0.7788111605337646,0.7872833447495513,0.2127166552504487,0.2591993530125354,0.1128184391427416,0.5997871381131159,0.11576695308367943,3,5,0.10513546300040437,0.639599555061179,0.8113718411552346,
B,76,2026-09-07,0.5832792110302736,UNCLASSIFIED,0.2117647058823529,0.42911051212937995,0.8563794255177021,0.8358622005916594,B1,B2,B3,B4,0.5448529411764705,0.36064151293956265,0.6393584870604374,0.20294117647058824,0.35294117647058826,0.06839719900003749,0.2747371349535041,3,3,0.10294117647058823,0.500377358490566,0.8851035404141616,
B,77,2026-08-12,0.5693016206330258,UNCLASSIFIED,0.28755713560182833,0.9595959595959597,0.5473582474226804,0.48269513991163476,B1,B2,B3,B4,0.8725241239207719,0.7543297355927381,0.24567026440726192,0.17267648552564754,0.07618080243778567,0.6962117036220417,0.20746279272391047,2,3,0.12188928390045708,0.8717171717171717,0.6378865979381443,
B,78,2026-04-20,0.5620298711177261,UNCLASSIFIED,0.32,0.4476699770817419,0.7575431034482757,0.7229064039408868,B1,B2,B3,B4,0.47928571428571426,0.5806598737990106,0.41934012620098937,0.24428571428571427,0.1757142857142857,0.25827075756287177,0.13918585629167896,4,7,0.13,0.5133689839572193,0.8060344827586207,
B,79,2026-07-07,0.5603040920276197,UNCLASSIFIED,0.4163328197226502,0.7019179064348451,0.590717299578059,0.5322483423749247,B1,B2,B3,B4,0.7553929121725732,0.6795304496872527,0.32046955031274726,0.24691833590138676,0.18759630200308167,0.3378253450310775,0.14680400919352068,2,4,0.15408320493066255,0.6913425345043915,0.6725738396624472,
B,80,2026-05-28,0.5592838773800335,UNCLASSIFIED,0.30078247261345853,0.615031554790591,0.6832833583208394,0.6380381237952453,B1,B2,B3,B4,0.5743348982785602,0.5551566770662802,0.44484332293371975,0.28325508607198746,0.27543035993740217,0.11675929058991726,0.12050794640626855,2,4,0.12519561815336464,0.6305220883534137,0.7466266866566716,
B,81,2026-08-17,0.5580889338536054,b-like,0.3730753396459448,0.7058666310303355,0.6049264235444657,0.5484873411936753,B1,B2,B3,B4,0.13338822560724578,0.13420354444232452,0.8657964555576755,0.09098394400988061,0.3972828324413339,0.05681331379798191,0.7118007682144952,2,4,0.1432688349114862,0.6941066417212348,0.6839411388355726,
B,82,2026-08-05,0.5479321028247329,UNCLASSIFIED,0.8786516853932584,1.0,0.2127691387559808,0.1003075871496924,B1,B2,B3,B4,0.6264044943820225,0.8342985330793623,0.1657014669206377,0.39831460674157304,0.16067415730337078,0.3450138468686322,0.06445836244773127,1,4,0.2696629213483146,0.9095315024232633,0.37021531100478466,
B,83,2026-06-24,0.5456825854903399,UNCLASSIFIED,0.21322314049586777,0.8213323065075087,0.6024816176470588,0.5456932773109244,B1,B2,B3,B4,0.41761363636363635,0.3806596647891408,0.6193403352108592,0.2587809917355372,0.14514462809917356,0.22963471984592226,0.1483091651941398,2,6,0.10330578512396695,0.7749326145552561,0.6819852941176471,
B,84,2026-08-19,0.5319997538687407,UNCLASSIFIED,0.37494866529774123,0.56961595105925,0.6189360529217199,0.5644983461962514,B1,B2,B3,B4,0.19969199178644764,0.17880095591540912,0.8211990440845909,0.14887063655030802,0.18275154004106775,0.11649897310050882,0.477618320832871,2,4,0.1437371663244353,0.598731165741475,0.695148842337376,
B,85,2026-09-08,0.5247909627566005,UNCLASSIFIED,0.37190357439733995,0.8173598553345388,0.4912868632707775,0.4186135580237458,B1,B2,B3,B4,0.3657522859517872,0.38178268769473117,0.6182173123052688,0.22194513715710723,0.20116375727348296,0.16828870093184178,0.18532774241918337,2,4,0.142975893599335,0.7721518987341772,0.593029490616622,
B,86,2026-05-14,0.5124433016235688,UNCLASSIFIED,0.42087698874660456,0.6718482822944195,0.5132890365448505,0.44375889890840065,B1,B2,B3,B4,0.32634846720993405,0.15913828953936857,0.8408617104606314,0.13348855258051998,0.4326736515327901,0.05718355856008204,0.4304683156087616,2,2,0.15521924718665114,0.6702937976060936,0.6106312292358804,
B,87,2026-08-31,0.4942742766857836,UNCLASSIFIED,0.3270092226613966,0.844494892167991,0.4426100628930817,0.36298292902066487,B1,B2,B3,B4,0.2160737812911726,0.16070562916825806,0.839294370831742,0.15458937198067632,0.19894598155467721,0.11254664042071863,0.577044833563475,2,3,0.13175230566534915,0.7911464245175936,0.5540880503144654,
B,88,2026-05-04,0.4848415643662144,UNCLASSIFIED,0.8790878214459001,1.0,0.060278436018957327,0.0,B1,B2,B3,B4,0.7729257641921398,0.8036201422875671,0.19637985771243294,0.3372149442018438,0.15283842794759825,0.5867387806952822,0.08697457281012304,1,2,0.269771955361475,0.918854415274463,0.24822274881516587,
B,89,2026-05-20,0.4773771811599385,UNCLASSIFIED,0.25351473922902495,0.520970592961594,0.5963442498095963,0.5386791426395388,B1,B2,B3,B4,0.2653061224489796,0.355961337954744,0.6440386620452561,0.1870748299319728,0.23015873015873015,0.19430639540375408,0.378888688190717,3,6,0.11337868480725624,0.5646794150731158,0.6770753998476771,
B,90,2026-08-11,0.45738823776886534,UNCLASSIFIED,0.33015241882041085,0.342521337624178,0.6065436241610738,0.5503355704697988,B1,B2,B3,B4,0.7488402915838304,0.8906312475009996,0.10936875249900035,0.4804506295559973,0.20609675281643472,0.4546156537385046,0.07530487804878049,2,3,0.13253810470510272,0.4397649363369246,0.6852348993288591,
B,91,2026-08-26,0.4395851740633787,UNCLASSIFIED,0.31918367346938775,0.40337736619910114,0.5500305064063453,0.4857491501786805,B1,B2,B3,B4,0.5820408163265306,0.6419324495817142,0.35806755041828575,0.2726530612244898,0.1853061224489796,0.22942796508068533,0.11814629914879263,2,5,0.12979591836734694,0.4823641563393708,0.6400244051250763,
B,92,2026-05-26,0.43860900723201723,UNCLASSIFIED,0.6773678963110668,0.7837962252570202,0.203526890101325,0.08974501725865718,B1,B2,B3,B4,0.3439680957128614,0.18812933461594483,0.8118706653840552,0.10019940179461616,0.3489531405782652,0.07795272692945839,0.47434028738878126,1,3,0.2193419740777667,0.748657357679914,0.36282151208106,
B,93,2026-04-16,0.4369085931505237,UNCLASSIFIED,0.24969083754918492,0.4814814814814814,0.541015625,0.4754464285714286,B1,B2,B3,B4,0.8768971332209107,0.8501758910008018,0.14982410899919818,0.24957841483979765,0.08768971332209106,0.6404080602544711,0.10603591987817251,2,4,0.11242270938729623,0.537037037037037,0.6328125,
B,94,2026-07-27,0.39436734531775425,UNCLASSIFIED,0.21633306645316253,0.3431594860166288,0.5417225201072386,0.47625430869398705,B1,B2,B3,B4,0.55484387510008,0.5940368601272721,0.4059631398727279,0.1545236188951161,0.31265012009607684,0.08390216812828286,0.22765424100084072,3,6,0.10408326661329063,0.44021164021164016,0.6333780160857909,
B,95,2026-04-07,0.33634035543987034,P-like,0.2656319290465632,0.787687450670876,0.20295295295295293,0.08908908908908911,B1,B2,B3,B4,0.8037694013303769,0.9583917718560074,0.041608228143992565,0.6809866962305987,0.07289356984478935,0.8657620141681026,0.020184759716637947,1,2,0.1164079822616408,0.7513812154696132,0.36236236236236236,
B,96,2026-09-10,0.3222307934601009,UNCLASSIFIED,0.2437194127243067,0.3713592233009708,0.3811274509803921,0.2927170868347339,B1,B2,B3,B4,0.8145731375747689,0.8525304180207293,0.14746958197927074,0.26481783578031537,0.08428493746601413,0.7508392376089619,0.10320587774030186,2,2,0.11092985318107668,0.4599514563106796,0.5049019607843137,
