mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_win_vs_50,n_base,mean_mfe,mean_mae,unc_win,unc_mean,delta_mean_vs_unc
gex_fade,60,30,Validation,635,0.8432934926958832,0.49921259842519683,0.3637795275590551,0.0,-0.032898705578038506,0.48976377952755906,0.49761526232114467,0.009172757787746622,-0.0007874015748031704,753.0,38.85944881889764,37.98425196850393,0.4900398406374502,-2.2705843293492696,2.6343638569083248
pc_follow,60,30,Validation,175,0.23240371845949534,0.5028571428571429,-2.7671428571428573,1.5,-0.03324087982660781,0.5028571428571429,0.4682080924855491,0.012817302219692683,0.0028571428571428914,753.0,42.114285714285714,46.87285714285714,0.4900398406374502,-2.2705843293492696,-0.4965585277935878
pc_fade,60,30,Validation,175,0.23240371845949534,0.49714285714285716,2.7671428571428573,-1.5,0.03324087982660781,0.49714285714285716,0.5317919075144508,0.007103016505406956,-0.002857142857142836,753.0,46.87285714285714,42.114285714285714,0.4900398406374502,-2.2705843293492696,5.037727186492127
putz_follow,60,30,Validation,81,0.10756972111553785,0.5061728395061729,2.0185185185185186,0.75,0.2092649327887263,0.5432098765432098,0.5625,0.01613299886872266,0.006172839506172867,753.0,37.29320987654321,35.52160493827161,0.4900398406374502,-2.2705843293492696,4.289102847867788
putz_fade,60,30,Validation,81,0.10756972111553785,0.49382716049382713,-2.0185185185185186,-0.75,-0.2092649327887263,0.4567901234567901,0.4375,0.003787319856376925,-0.006172839506172867,753.0,35.52160493827161,37.29320987654321,0.4900398406374502,-2.2705843293492696,0.25206581083075097
UNCOND_LONG,60,45,Validation,753,1.0,0.50199203187251,-0.9492031872509961,0.25,-0.10717998385969081,0.48738379814077026,0.5113788487282463,0.0,0.0019920318725099584,,,,,,
gex_follow,60,45,Validation,635,0.8432934926958832,0.49606299212598426,-2.186220472440945,-0.75,-0.09805206125787126,0.5007874015748032,0.5023847376788553,-0.005929039746525699,-0.003937007874015741,753.0,44.63700787401575,46.98779527559055,0.50199203187251,-0.9492031872509961,-1.237017285189949
gex_fade,60,45,Validation,635,0.8432934926958832,0.5023622047244094,2.186220472440945,0.75,0.09805206125787126,0.49921259842519683,0.49761526232114467,0.0003701728518994418,0.0023622047244094,753.0,46.98779527559055,44.63700787401575,0.50199203187251,-0.9492031872509961,3.1354236596919414
pc_follow,60,45,Validation,175,0.23240371845949534,0.4742857142857143,-6.37,-4.5,-0.2563304959330701,0.5028571428571429,0.4682080924855491,-0.027706317586795648,-0.02571428571428569,753.0,49.36857142857143,57.36857142857143,0.50199203187251,-0.9492031872509961,-5.420796812749004
pc_fade,60,45,Validation,175,0.23240371845949534,0.52,6.37,4.5,0.2563304959330701,0.49714285714285716,0.5317919075144508,0.01800796812749006,0.020000000000000018,753.0,57.36857142857143,49.36857142857143,0.50199203187251,-0.9492031872509961,7.319203187250996
putz_follow,60,45,Validation,81,0.10756972111553785,0.5802469135802469,5.777777777777778,13.0,0.5449797795372828,0.49382716049382713,0.5625,0.07825488170773698,0.08024691358024694,753.0,43.72530864197531,42.10493827160494,0.50199203187251,-0.9492031872509961,6.7269809650287735
putz_fade,60,45,Validation,81,0.10756972111553785,0.41975308641975306,-5.777777777777778,-13.0,-0.5449797795372828,0.5061728395061729,0.4375,-0.0822389454527569,-0.08024691358024694,753.0,42.10493827160494,43.72530864197531,0.50199203187251,-0.9492031872509961,-4.828574590526782
UNCOND_LONG,60,60,Validation,753,1.0,0.5245683930942895,0.398074369189907,3.25,0.0012282939145311716,0.48738379814077026,0.5107238605898123,0.0,0.024568393094289487,,,,,,
gex_follow,60,60,Validation,635,0.8432934926958832,0.5070866141732283,-1.986220472440945,0.75,-0.07642899003752347,0.4881889763779528,0.5015923566878981,-0.017481778921061175,0.007086614173228312,753.0,49.56929133858268,52.088976377952754,0.5245683930942895,0.398074369189907,-2.384294841630852
gex_fade,60,60,Validation,635,0.8432934926958832,0.48976377952755906,1.986220472440945,-0.75,0.07642899003752347,0.510236220472441,0.4984076433121019,-0.034804613566730425,-0.010236220472440938,753.0,52.088976377952754,49.56929133858268,0.5245683930942895,0.398074369189907,1.588146103251038
pc_follow,60,60,Validation,175,0.23240371845949534,0.48,-9.234285714285715,-2.5,-0.33902229310621435,0.4857142857142857,0.4682080924855491,-0.044568393094289505,-0.020000000000000018,753.0,53.69857142857143,65.10285714285715,0.5245683930942895,0.398074369189907,-9.632360083475621
pc_fade,60,60,Validation,175,0.23240371845949534,0.52,9.234285714285715,2.5,0.33902229310621435,0.5085714285714286,0.5317919075144508,-0.004568393094289469,0.020000000000000018,753.0,65.10285714285715,53.69857142857143,0.5245683930942895,0.398074369189907,8.836211345095808
putz_follow,60,60,Validation,81,0.10756972111553785,0.5555555555555556,3.003086419753086,4.75,0.456196911736836,0.5185185185185185,0.5625,0.030987162461266093,0.05555555555555558,753.0,48.07716049382716,46.626543209876544,0.5245683930942895,0.398074369189907,2.6050120505631793
putz_fade,60,60,Validation,81,0.10756972111553785,0.43209876543209874,-3.003086419753086,-4.75,-0.456196911736836,0.48148148148148145,0.4375,-0.09246962766219075,-0.06790123456790126,753.0,46.626543209876544,48.07716049382716,0.5245683930942895,0.398074369189907,-3.401160788942993
UNCOND_LONG,60,5,OOS,400,1.0,0.5375,1.021875,1.875,0.0542399618249267,0.495,0.476038338658147,0.0,0.03749999999999998,,,,,,
gex_follow,60,5,OOS,375,0.9375,0.47733333333333333,-1.076,-1.5,-0.0619513432981038,0.496,0.488135593220339,-0.060166666666666646,-0.02266666666666667,400.0,23.997333333333334,24.684666666666665,0.5375,1.021875,-2.097875
gex_fade,60,5,OOS,375,0.9375,0.5226666666666666,1.076,1.5,0.0619513432981038,0.49866666666666665,0.511864406779661,-0.014833333333333365,0.022666666666666613,400.0,24.684666666666665,23.997333333333334,0.5375,1.021875,0.05412499999999998
UNCOND_LONG,60,10,OOS,400,1.0,0.5225,2.756875,2.25,0.14283573778296904,0.53,0.48412698412698413,0.0,0.022499999999999964,,,,,,
gex_follow,60,10,OOS,375,0.9375,0.5253333333333333,0.38866666666666666,1.25,-0.0065935174061246046,0.5013333333333333,0.4971751412429379,0.0028333333333333544,0.02533333333333332,400.0,33.65533333333333,34.442,0.5225,2.756875,-2.3682083333333335
gex_fade,60,10,OOS,375,0.9375,0.4746666666666667,-0.38866666666666666,-1.25,0.0065935174061246046,0.496,0.5028248587570622,-0.04783333333333328,-0.02533333333333332,400.0,34.442,33.65533333333333,0.5225,2.756875,-3.1455416666666665
UNCOND_LONG,60,15,OOS,400,1.0,0.505,0.048125,1.375,0.022327297381884124,0.5,0.4896907216494845,0.0,0.0050000000000000044,,,,,,
gex_follow,60,15,OOS,375,0.9375,0.5146666666666667,1.996,2.25,0.04026027922921447,0.5146666666666667,0.5013698630136987,0.009666666666666712,0.014666666666666717,400.0,41.15133333333333,39.478,0.505,0.048125,1.947875
gex_fade,60,15,OOS,375,0.9375,0.4826666666666667,-1.996,-2.25,-0.04026027922921447,0.48533333333333334,0.4986301369863014,-0.022333333333333316,-0.01733333333333331,400.0,39.478,41.15133333333333,0.505,0.048125,-2.044125
UNCOND_LONG,60,30,OOS,400,1.0,0.525,-0.83125,4.0,-0.05374238333052345,0.51,0.4910025706940874,0.0,0.025000000000000022,,,,,,
gex_follow,60,30,OOS,375,0.9375,0.4746666666666667,0.9333333333333333,-4.25,0.02769865993890449,0.52,0.4958904109589041,-0.05033333333333334,-0.02533333333333332,400.0,58.61666666666667,53.48866666666667,0.525,-0.83125,1.7645833333333334
gex_fade,60,30,OOS,375,0.9375,0.5253333333333333,-0.9333333333333333,4.25,-0.02769865993890449,0.48,0.5041095890410959,0.0003333333333332966,0.02533333333333332,400.0,53.48866666666667,58.61666666666667,0.525,-0.83125,-0.1020833333333333
UNCOND_LONG,60,45,OOS,400,1.0,0.5375,-1.313125,4.125,-0.03465328425352404,0.5,0.49226804123711343,0.0,0.03749999999999998,,,,,,
gex_follow,60,45,OOS,375,0.9375,0.48,1.1826666666666668,-2.5,-0.005427891567524171,0.49333333333333335,0.4945054945054945,-0.057499999999999996,-0.020000000000000018,400.0,68.134,63.20666666666666,0.5375,-1.313125,2.495791666666667
gex_fade,60,45,OOS,375,0.9375,0.5173333333333333,-1.1826666666666668,2.5,0.005427891567524171,0.5066666666666667,0.5054945054945055,-0.020166666666666666,0.01733333333333331,400.0,63.20666666666666,68.134,0.5375,-1.313125,0.13045833333333334
UNCOND_LONG,60,60,OOS,400,1.0,0.525,-2.634375,4.25,-0.1351012192636689,0.5,0.49226804123711343,0.0,0.025000000000000022,,,,,,
gex_follow,60,60,OOS,375,0.9375,0.4693333333333333,-0.8293333333333334,-6.25,-0.11253934037541169,0.48533333333333334,0.4945054945054945,-0.0556666666666667,-0.030666666666666675,400.0,75.17533333333333,71.80333333333333,0.525,-2.634375,1.8050416666666664
gex_fade,60,60,OOS,375,0.9375,0.5306666666666666,0.8293333333333334,6.25,0.11253934037541169,0.5146666666666667,0.5054945054945055,0.005666666666666598,0.03066666666666662,400.0,71.80333333333333,75.17533333333333,0.525,-2.634375,3.4637083333333334
UNCOND_LONG,75,5,IS,2352,1.0,0.4906462585034014,-0.12446853741496598,0.0,-0.04547684339119141,0.48341836734693877,0.4902887139107612,0.0,-0.009353741496598622,,,,,,
gex_follow,75,5,IS,784,0.3333333333333333,0.5102040816326531,0.1795280612244898,0.25,0.028801640276911074,0.4846938775510204,0.5099846390168971,0.019557823129251695,0.010204081632653073,2352.0,8.03826530612245,8.010204081632653,0.4906462585034014,-0.12446853741496598,0.3039965986394558
gex_fade,75,5,IS,784,0.3333333333333333,0.4770408163265306,-0.1795280612244898,-0.25,-0.028801640276911074,0.4961734693877551,0.49001536098310294,-0.013605442176870763,-0.022959183673469385,2352.0,8.010204081632653,8.03826530612245,0.4906462585034014,-0.12446853741496598,-0.05505952380952382
pc_follow,75,5,IS,462,0.19642857142857142,0.487012987012987,-0.09253246753246754,0.0,-0.027582212514285942,0.4696969696969697,0.48404255319148937,-0.0036332714904143693,-0.012987012987012991,2352.0,7.034632034632034,7.413419913419913,0.4906462585034014,-0.12446853741496598,0.03193606988249845
pc_fade,75,5,IS,462,0.19642857142857142,0.49567099567099565,0.09253246753246754,0.0,0.027582212514285942,0.5086580086580087,0.5159574468085106,0.005024737167594273,-0.004329004329004349,2352.0,7.413419913419913,7.034632034632034,0.4906462585034014,-0.12446853741496598,0.21700100494743352
putz_follow,75,5,IS,270,0.11479591836734694,0.46296296296296297,-1.2157407407407408,-0.5,-0.19271628110264996,0.42592592592592593,0.44642857142857145,-0.027683295540438413,-0.037037037037037035,2352.0,5.502777777777778,6.8805555555555555,0.4906462585034014,-0.12446853741496598,-1.091272203325775
putz_fade,75,5,IS,270,0.11479591836734694,0.5222222222222223,1.2157407407407408,0.5,0.19271628110264996,0.5407407407407407,0.5535714285714286,0.031575963718820876,0.022222222222222254,2352.0,6.8805555555555555,5.502777777777778,0.4906462585034014,-0.12446853741496598,1.3402092781557067
UNCOND_LONG,75,10,IS,2352,1.0,0.4965986394557823,-0.1680484693877551,0.0,-0.08308228503028448,0.48086734693877553,0.48304711580801407,0.0,-0.003401360544217691,,,,,,
gex_follow,75,10,IS,784,0.3333333333333333,0.5012755102040817,0.45822704081632654,0.25,0.08835421422468936,0.5114795918367347,0.5098554533508541,0.0046768707482993666,0.0012755102040816757,2352.0,11.500956632653061,11.161352040816327,0.4965986394557823,-0.1680484693877551,0.6262755102040817
gex_fade,75,10,IS,784,0.3333333333333333,0.4885204081632653,-0.45822704081632654,-0.25,-0.08835421422468936,0.48086734693877553,0.49014454664914586,-0.008078231292517002,-0.011479591836734693,2352.0,11.161352040816327,11.500956632653061,0.4965986394557823,-0.1680484693877551,-0.2901785714285714
pc_follow,75,10,IS,462,0.19642857142857142,0.512987012987013,0.2343073593073593,0.25,-0.043787016466919515,0.47835497835497837,0.4720357941834452,0.016388373531230682,0.012987012987012991,2352.0,10.098484848484848,10.466450216450216,0.4965986394557823,-0.1680484693877551,0.40235582869511444
pc_fade,75,10,IS,462,0.19642857142857142,0.47619047619047616,-0.2343073593073593,-0.25,0.043787016466919515,0.5064935064935064,0.5279642058165548,-0.020408163265306145,-0.023809523809523836,2352.0,10.466450216450216,10.098484848484848,0.4965986394557823,-0.1680484693877551,-0.06625888991960419
putz_follow,75,10,IS,270,0.11479591836734694,0.45555555555555555,-1.3425925925925926,-0.5,-0.30081598573245477,0.43703703703703706,0.4559386973180077,-0.04104308390022676,-0.04444444444444445,2352.0,7.697222222222222,9.800925925925926,0.4965986394557823,-0.1680484693877551,-1.1745441232048375
putz_fade,75,10,IS,270,0.11479591836734694,0.5296296296296297,1.3425925925925926,0.5,0.30081598573245477,0.5444444444444444,0.5440613026819924,0.03303099017384736,0.029629629629629672,2352.0,9.800925925925926,7.697222222222222,0.4965986394557823,-0.1680484693877551,1.5106410619803476
UNCOND_LONG,75,15,IS,2352,1.0,0.4927721088435374,-0.3640518707482993,0.0,-0.11537595893786223,0.47959183673469385,0.48320413436692505,0.0,-0.007227891156462607,,,,,,
gex_follow,75,15,IS,784,0.3333333333333333,0.4923469387755102,-0.21269132653061223,-0.125,0.01725332581753523,0.5012755102040817,0.5090439276485789,-0.0004251700680271697,-0.007653061224489777,2352.0,13.565369897959183,13.487563775510203,0.4927721088435374,-0.3640518707482993,0.15136054421768708
gex_fade,75,15,IS,784,0.3333333333333333,0.5,0.21269132653061223,0.125,-0.01725332581753523,0.49107142857142855,0.4909560723514212,0.007227891156462607,0.0,2352.0,13.487563775510203,13.565369897959183,0.4927721088435374,-0.3640518707482993,0.5767431972789115
pc_follow,75,15,IS,462,0.19642857142857142,0.47835497835497837,-0.3181818181818182,-0.5,-0.09806028696358408,0.48484848484848486,0.46710526315789475,-0.014417130488559027,-0.021645021645021634,2352.0,11.745670995670995,12.37987012987013,0.4927721088435374,-0.3640518707482993,0.045870052566481134
pc_fade,75,15,IS,462,0.19642857142857142,0.5108225108225108,0.3181818181818182,0.5,0.09806028696358408,0.5086580086580087,0.5328947368421053,0.01805040197897345,0.010822510822510845,2352.0,12.37987012987013,11.745670995670995,0.4927721088435374,-0.3640518707482993,0.6822336889301175
putz_follow,75,15,IS,270,0.11479591836734694,0.44074074074074077,-2.1731481481481483,-1.0,-0.4100388235080061,0.44814814814814813,0.458955223880597,-0.05203136810279663,-0.059259259259259234,2352.0,9.148148148148149,11.730555555555556,0.4927721088435374,-0.3640518707482993,-1.809096277399849
putz_fade,75,15,IS,270,0.11479591836734694,0.5481481481481482,2.1731481481481483,1.0,0.4100388235080061,0.5444444444444444,0.5410447761194029,0.05537603930461077,0.04814814814814816,2352.0,11.730555555555556,9.148148148148149,0.4927721088435374,-0.3640518707482993,2.5372000188964474
UNCOND_LONG,75,30,IS,2352,1.0,0.5093537414965986,0.08397108843537415,0.375,-0.02276666226363145,0.48767006802721086,0.48303993130098755,0.0,0.009353741496598622,,,,,,
gex_follow,75,30,IS,784,0.3333333333333333,0.49489795918367346,-0.1055484693877551,0.0,0.06201088393901279,0.49489795918367346,0.506426735218509,-0.014455782312925158,-0.005102040816326536,2352.0,18.965561224489797,18.84279336734694,0.5093537414965986,0.08397108843537415,-0.18951955782312924
gex_fade,75,30,IS,784,0.3333333333333333,0.4987244897959184,0.1055484693877551,0.0,-0.06201088393901279,0.49744897959183676,0.493573264781491,-0.010629251700680242,-0.0012755102040816202,2352.0,18.84279336734694,18.965561224489797,0.5093537414965986,0.08397108843537415,0.021577380952380945
pc_follow,75,30,IS,462,0.19642857142857142,0.5108225108225108,-0.6282467532467533,0.5,-0.02465030917541057,0.49134199134199136,0.4660831509846827,0.0014687693259122225,0.010822510822510845,2352.0,16.450216450216452,17.683982683982684,0.5093537414965986,0.08397108843537415,-0.7122178416821274
pc_fade,75,30,IS,462,0.19642857142857142,0.4805194805194805,0.6282467532467533,-0.5,0.02465030917541057,0.5043290043290043,0.5339168490153173,-0.02883426097711811,-0.019480519480519487,2352.0,17.683982683982684,16.450216450216452,0.5093537414965986,0.08397108843537415,0.5442756648113791
putz_follow,75,30,IS,270,0.11479591836734694,0.44814814814814813,-2.7907407407407407,-0.75,-0.40153325007274226,0.44814814814814813,0.458955223880597,-0.06120559334845049,-0.05185185185185187,2352.0,12.448148148148148,15.89074074074074,0.5093537414965986,0.08397108843537415,-2.874711829176115
putz_fade,75,30,IS,270,0.11479591836734694,0.5370370370370371,2.7907407407407407,0.75,0.40153325007274226,0.5444444444444444,0.5410447761194029,0.02768329554043847,0.03703703703703709,2352.0,15.89074074074074,12.448148148148148,0.5093537414965986,0.08397108843537415,2.7067696523053666
UNCOND_LONG,75,45,IS,2352,1.0,0.532312925170068,0.30633503401360546,1.0,0.039543662622433244,0.4965986394557823,0.48258064516129034,0.0,0.03231292517006801,,,,,,
gex_follow,75,45,IS,784,0.3333333333333333,0.4885204081632653,-0.48660714285714285,-0.625,-0.04890334825640652,0.4846938775510204,0.5057915057915058,-0.0437925170068027,-0.011479591836734693,2352.0,22.871173469387756,22.7796556122449,0.532312925170068,0.30633503401360546,-0.7929421768707483
gex_fade,75,45,IS,784,0.3333333333333333,0.5089285714285714,0.48660714285714285,0.625,0.04890334825640652,0.5102040816326531,0.4942084942084942,-0.02338435374149661,0.008928571428571397,2352.0,22.7796556122449,22.871173469387756,0.532312925170068,0.30633503401360546,0.1802721088435374
pc_follow,75,45,IS,462,0.19642857142857142,0.525974025974026,-0.9642857142857143,1.25,-0.1398369081620101,0.4935064935064935,0.46710526315789475,-0.006338899196042025,0.025974025974025983,2352.0,19.72943722943723,21.837662337662337,0.532312925170068,0.30633503401360546,-1.2706207482993197
pc_fade,75,45,IS,462,0.19642857142857142,0.4696969696969697,0.9642857142857143,-1.25,0.1398369081620101,0.5,0.5328947368421053,-0.06261595547309828,-0.030303030303030276,2352.0,21.837662337662337,19.72943722943723,0.532312925170068,0.30633503401360546,0.6579506802721089
