candidate,session_date,year,period,original_risk_points,risk_points,stop_dollars,exit_kind,net_points,net_dollars
skip_if_original_stop_over_200,2013-06-04,2013,Train,6.75,6.75,13.5,stop,-7.75,-15.5
hard_150_1r,2013-06-05,2013,Train,9.0,75.0,150.0,time,15.75,31.5
hard_150_2r,2013-06-05,2013,Train,9.0,75.0,150.0,time,15.75,31.5
hard_200_1p5r,2013-06-05,2013,Train,9.0,100.0,200.0,time,15.75,31.5
hard_200_2r,2013-06-05,2013,Train,9.0,100.0,200.0,time,15.75,31.5
skip_if_original_stop_over_200,2013-06-05,2013,Train,9.0,9.0,18.0,target,17.0,34.0
hard_150_1r,2013-06-10,2013,Train,4.625,75.0,150.0,time,-11.5,-23.0
hard_150_2r,2013-06-10,2013,Train,4.625,75.0,150.0,time,-11.5,-23.0
hard_200_1p5r,2013-06-10,2013,Train,4.625,100.0,200.0,time,-11.5,-23.0
hard_200_2r,2013-06-10,2013,Train,4.625,100.0,200.0,time,-11.5,-23.0
skip_if_original_stop_over_200,2013-06-10,2013,Train,4.625,4.625,9.25,stop,-5.625,-11.25
hard_150_1r,2013-06-14,2013,Train,5.125,75.0,150.0,time,6.0,12.0
hard_150_2r,2013-06-14,2013,Train,5.125,75.0,150.0,time,6.0,12.0
hard_200_1p5r,2013-06-14,2013,Train,5.125,100.0,200.0,time,6.0,12.0
hard_200_2r,2013-06-14,2013,Train,5.125,100.0,200.0,time,6.0,12.0
skip_if_original_stop_over_200,2013-06-14,2013,Train,5.125,5.125,10.25,target,9.25,18.5
hard_150_1r,2013-06-27,2013,Train,7.125,75.0,150.0,time,-13.75,-27.5
hard_150_2r,2013-06-27,2013,Train,7.125,75.0,150.0,time,-13.75,-27.5
hard_200_1p5r,2013-06-27,2013,Train,7.125,100.0,200.0,time,-13.75,-27.5
hard_200_2r,2013-06-27,2013,Train,7.125,100.0,200.0,time,-13.75,-27.5
skip_if_original_stop_over_200,2013-06-27,2013,Train,7.125,7.125,14.25,stop,-8.125,-16.25
hard_150_1r,2013-06-28,2013,Train,8.25,75.0,150.0,time,6.75,13.5
hard_150_2r,2013-06-28,2013,Train,8.25,75.0,150.0,time,6.75,13.5
hard_200_1p5r,2013-06-28,2013,Train,8.25,100.0,200.0,time,6.75,13.5
hard_200_2r,2013-06-28,2013,Train,8.25,100.0,200.0,time,6.75,13.5
skip_if_original_stop_over_200,2013-06-28,2013,Train,8.25,8.25,16.5,target,15.5,31.0
hard_150_1r,2013-07-11,2013,Train,4.25,75.0,150.0,time,15.75,31.5
hard_150_2r,2013-07-11,2013,Train,4.25,75.0,150.0,time,15.75,31.5
hard_200_1p5r,2013-07-11,2013,Train,4.25,100.0,200.0,time,15.75,31.5
hard_200_2r,2013-07-11,2013,Train,4.25,100.0,200.0,time,15.75,31.5
skip_if_original_stop_over_200,2013-07-11,2013,Train,4.25,4.25,8.5,target,7.5,15.0
hard_150_1r,2013-07-16,2013,Train,3.375,75.0,150.0,time,-1.25,-2.5
hard_150_2r,2013-07-16,2013,Train,3.375,75.0,150.0,time,-1.25,-2.5
hard_200_1p5r,2013-07-16,2013,Train,3.375,100.0,200.0,time,-1.25,-2.5
hard_200_2r,2013-07-16,2013,Train,3.375,100.0,200.0,time,-1.25,-2.5
skip_if_original_stop_over_200,2013-07-16,2013,Train,3.375,3.375,6.75,target,5.75,11.5
hard_150_1r,2013-07-30,2013,Train,5.75,75.0,150.0,time,-4.5,-9.0
hard_150_2r,2013-07-30,2013,Train,5.75,75.0,150.0,time,-4.5,-9.0
hard_200_1p5r,2013-07-30,2013,Train,5.75,100.0,200.0,time,-4.5,-9.0
hard_200_2r,2013-07-30,2013,Train,5.75,100.0,200.0,time,-4.5,-9.0
skip_if_original_stop_over_200,2013-07-30,2013,Train,5.75,5.75,11.5,stop,-6.75,-13.5
hard_150_1r,2013-08-05,2013,Train,3.375,75.0,150.0,time,-3.25,-6.5
hard_150_2r,2013-08-05,2013,Train,3.375,75.0,150.0,time,-3.25,-6.5
hard_200_1p5r,2013-08-05,2013,Train,3.375,100.0,200.0,time,-3.25,-6.5
hard_200_2r,2013-08-05,2013,Train,3.375,100.0,200.0,time,-3.25,-6.5
skip_if_original_stop_over_200,2013-08-05,2013,Train,3.375,3.375,6.75,stop,-4.375,-8.75
hard_150_1r,2013-08-06,2013,Train,7.0,75.0,150.0,time,0.0,0.0
hard_150_2r,2013-08-06,2013,Train,7.0,75.0,150.0,time,0.0,0.0
hard_200_1p5r,2013-08-06,2013,Train,7.0,100.0,200.0,time,0.0,0.0
hard_200_2r,2013-08-06,2013,Train,7.0,100.0,200.0,time,0.0,0.0
skip_if_original_stop_over_200,2013-08-06,2013,Train,7.0,7.0,14.0,time,0.0,0.0
hard_150_1r,2013-08-09,2013,Train,6.875,75.0,150.0,time,1.0,2.0
hard_150_2r,2013-08-09,2013,Train,6.875,75.0,150.0,time,1.0,2.0
hard_200_1p5r,2013-08-09,2013,Train,6.875,100.0,200.0,time,1.0,2.0
hard_200_2r,2013-08-09,2013,Train,6.875,100.0,200.0,time,1.0,2.0
skip_if_original_stop_over_200,2013-08-09,2013,Train,6.875,6.875,13.75,stop,-7.875,-15.75
hard_150_1r,2013-08-14,2013,Train,5.75,75.0,150.0,time,-4.5,-9.0
hard_150_2r,2013-08-14,2013,Train,5.75,75.0,150.0,time,-4.5,-9.0
hard_200_1p5r,2013-08-14,2013,Train,5.75,100.0,200.0,time,-4.5,-9.0
hard_200_2r,2013-08-14,2013,Train,5.75,100.0,200.0,time,-4.5,-9.0
skip_if_original_stop_over_200,2013-08-14,2013,Train,5.75,5.75,11.5,stop,-6.75,-13.5
hard_150_1r,2013-08-20,2013,Train,6.0,75.0,150.0,time,-6.5,-13.0
hard_150_2r,2013-08-20,2013,Train,6.0,75.0,150.0,time,-6.5,-13.0
hard_200_1p5r,2013-08-20,2013,Train,6.0,100.0,200.0,time,-6.5,-13.0
hard_200_2r,2013-08-20,2013,Train,6.0,100.0,200.0,time,-6.5,-13.0
skip_if_original_stop_over_200,2013-08-20,2013,Train,6.0,6.0,12.0,time,-6.5,-13.0
hard_150_1r,2013-08-22,2013,Train,8.25,75.0,150.0,time,-1.5,-3.0
hard_150_2r,2013-08-22,2013,Train,8.25,75.0,150.0,time,-1.5,-3.0
hard_200_1p5r,2013-08-22,2013,Train,8.25,100.0,200.0,time,-1.5,-3.0
hard_200_2r,2013-08-22,2013,Train,8.25,100.0,200.0,time,-1.5,-3.0
skip_if_original_stop_over_200,2013-08-22,2013,Train,8.25,8.25,16.5,stop,-9.25,-18.5
hard_150_1r,2013-08-29,2013,Train,15.125,75.0,150.0,time,-7.5,-15.0
hard_150_2r,2013-08-29,2013,Train,15.125,75.0,150.0,time,-7.5,-15.0
hard_200_1p5r,2013-08-29,2013,Train,15.125,100.0,200.0,time,-7.5,-15.0
hard_200_2r,2013-08-29,2013,Train,15.125,100.0,200.0,time,-7.5,-15.0
skip_if_original_stop_over_200,2013-08-29,2013,Train,15.125,15.125,30.25,time,-7.5,-15.0
hard_150_1r,2013-08-30,2013,Train,10.25,75.0,150.0,time,8.0,16.0
hard_150_2r,2013-08-30,2013,Train,10.25,75.0,150.0,time,8.0,16.0
hard_200_1p5r,2013-08-30,2013,Train,10.25,100.0,200.0,time,8.0,16.0
hard_200_2r,2013-08-30,2013,Train,10.25,100.0,200.0,time,8.0,16.0
skip_if_original_stop_over_200,2013-08-30,2013,Train,10.25,10.25,20.5,time,8.0,16.0
hard_150_1r,2013-09-03,2013,Train,7.625,75.0,150.0,time,4.75,9.5
hard_150_2r,2013-09-03,2013,Train,7.625,75.0,150.0,time,4.75,9.5
hard_200_1p5r,2013-09-03,2013,Train,7.625,100.0,200.0,time,4.75,9.5
hard_200_2r,2013-09-03,2013,Train,7.625,100.0,200.0,time,4.75,9.5
skip_if_original_stop_over_200,2013-09-03,2013,Train,7.625,7.625,15.25,target,14.25,28.5
hard_150_1r,2013-10-01,2013,Train,9.125,75.0,150.0,time,1.25,2.5
hard_150_2r,2013-10-01,2013,Train,9.125,75.0,150.0,time,1.25,2.5
hard_200_1p5r,2013-10-01,2013,Train,9.125,100.0,200.0,time,1.25,2.5
hard_200_2r,2013-10-01,2013,Train,9.125,100.0,200.0,time,1.25,2.5
skip_if_original_stop_over_200,2013-10-01,2013,Train,9.125,9.125,18.25,time,1.25,2.5
hard_150_1r,2013-10-09,2013,Train,14.875,75.0,150.0,time,-19.5,-39.0
hard_150_2r,2013-10-09,2013,Train,14.875,75.0,150.0,time,-19.5,-39.0
hard_200_1p5r,2013-10-09,2013,Train,14.875,100.0,200.0,time,-19.5,-39.0
hard_200_2r,2013-10-09,2013,Train,14.875,100.0,200.0,time,-19.5,-39.0
skip_if_original_stop_over_200,2013-10-09,2013,Train,14.875,14.875,29.75,stop,-15.875,-31.75
hard_150_1r,2013-10-22,2013,Train,6.375,75.0,150.0,time,-3.25,-6.5
hard_150_2r,2013-10-22,2013,Train,6.375,75.0,150.0,time,-3.25,-6.5
hard_200_1p5r,2013-10-22,2013,Train,6.375,100.0,200.0,time,-3.25,-6.5
hard_200_2r,2013-10-22,2013,Train,6.375,100.0,200.0,time,-3.25,-6.5
skip_if_original_stop_over_200,2013-10-22,2013,Train,6.375,6.375,12.75,target,11.75,23.5
hard_150_1r,2013-10-23,2013,Train,10.375,75.0,150.0,time,-13.5,-27.0
hard_150_2r,2013-10-23,2013,Train,10.375,75.0,150.0,time,-13.5,-27.0
hard_200_1p5r,2013-10-23,2013,Train,10.375,100.0,200.0,time,-13.5,-27.0
hard_200_2r,2013-10-23,2013,Train,10.375,100.0,200.0,time,-13.5,-27.0
skip_if_original_stop_over_200,2013-10-23,2013,Train,10.375,10.375,20.75,stop,-11.375,-22.75
hard_150_1r,2013-10-28,2013,Train,5.375,75.0,150.0,time,-5.5,-11.0
hard_150_2r,2013-10-28,2013,Train,5.375,75.0,150.0,time,-5.5,-11.0
hard_200_1p5r,2013-10-28,2013,Train,5.375,100.0,200.0,time,-5.5,-11.0
hard_200_2r,2013-10-28,2013,Train,5.375,100.0,200.0,time,-5.5,-11.0
skip_if_original_stop_over_200,2013-10-28,2013,Train,5.375,5.375,10.75,stop,-6.375,-12.75
hard_150_1r,2013-11-08,2013,Train,12.125,75.0,150.0,time,9.5,19.0
hard_150_2r,2013-11-08,2013,Train,12.125,75.0,150.0,time,9.5,19.0
hard_200_1p5r,2013-11-08,2013,Train,12.125,100.0,200.0,time,9.5,19.0
hard_200_2r,2013-11-08,2013,Train,12.125,100.0,200.0,time,9.5,19.0
skip_if_original_stop_over_200,2013-11-08,2013,Train,12.125,12.125,24.25,time,9.5,19.0
hard_150_1r,2013-11-11,2013,Train,8.375,75.0,150.0,time,-15.0,-30.0
hard_150_2r,2013-11-11,2013,Train,8.375,75.0,150.0,time,-15.0,-30.0
hard_200_1p5r,2013-11-11,2013,Train,8.375,100.0,200.0,time,-15.0,-30.0
hard_200_2r,2013-11-11,2013,Train,8.375,100.0,200.0,time,-15.0,-30.0
skip_if_original_stop_over_200,2013-11-11,2013,Train,8.375,8.375,16.75,stop,-9.375,-18.75
hard_150_1r,2013-11-14,2013,Train,6.5,75.0,150.0,time,8.5,17.0
hard_150_2r,2013-11-14,2013,Train,6.5,75.0,150.0,time,8.5,17.0
hard_200_1p5r,2013-11-14,2013,Train,6.5,100.0,200.0,time,8.5,17.0
hard_200_2r,2013-11-14,2013,Train,6.5,100.0,200.0,time,8.5,17.0
skip_if_original_stop_over_200,2013-11-14,2013,Train,6.5,6.5,13.0,time,8.5,17.0
hard_150_1r,2013-12-27,2013,Train,4.5,75.0,150.0,time,5.75,11.5
hard_150_2r,2013-12-27,2013,Train,4.5,75.0,150.0,time,5.75,11.5
hard_200_1p5r,2013-12-27,2013,Train,4.5,100.0,200.0,time,5.75,11.5
hard_200_2r,2013-12-27,2013,Train,4.5,100.0,200.0,time,5.75,11.5
skip_if_original_stop_over_200,2013-12-27,2013,Train,4.5,4.5,9.0,time,5.75,11.5
hard_150_1r,2014-01-06,2014,Train,12.75,75.0,150.0,time,-18.5,-37.0
hard_150_2r,2014-01-06,2014,Train,12.75,75.0,150.0,time,-18.5,-37.0
hard_200_1p5r,2014-01-06,2014,Train,12.75,100.0,200.0,time,-18.5,-37.0
hard_200_2r,2014-01-06,2014,Train,12.75,100.0,200.0,time,-18.5,-37.0
skip_if_original_stop_over_200,2014-01-06,2014,Train,12.75,12.75,25.5,stop,-13.75,-27.5
hard_150_1r,2014-01-09,2014,Train,10.25,75.0,150.0,time,-1.0,-2.0
hard_150_2r,2014-01-09,2014,Train,10.25,75.0,150.0,time,-1.0,-2.0
hard_200_1p5r,2014-01-09,2014,Train,10.25,100.0,200.0,time,-1.0,-2.0
hard_200_2r,2014-01-09,2014,Train,10.25,100.0,200.0,time,-1.0,-2.0
skip_if_original_stop_over_200,2014-01-09,2014,Train,10.25,10.25,20.5,time,-1.0,-2.0
hard_150_1r,2014-01-15,2014,Train,9.25,75.0,150.0,time,-2.0,-4.0
hard_150_2r,2014-01-15,2014,Train,9.25,75.0,150.0,time,-2.0,-4.0
hard_200_1p5r,2014-01-15,2014,Train,9.25,100.0,200.0,time,-2.0,-4.0
hard_200_2r,2014-01-15,2014,Train,9.25,100.0,200.0,time,-2.0,-4.0
skip_if_original_stop_over_200,2014-01-15,2014,Train,9.25,9.25,18.5,stop,-10.25,-20.5
hard_150_1r,2014-01-27,2014,Train,21.125,75.0,150.0,time,-13.25,-26.5
hard_150_2r,2014-01-27,2014,Train,21.125,75.0,150.0,time,-13.25,-26.5
hard_200_1p5r,2014-01-27,2014,Train,21.125,100.0,200.0,time,-13.25,-26.5
hard_200_2r,2014-01-27,2014,Train,21.125,100.0,200.0,time,-13.25,-26.5
skip_if_original_stop_over_200,2014-01-27,2014,Train,21.125,21.125,42.25,stop,-22.125,-44.25
hard_150_1r,2014-02-06,2014,Train,15.625,75.0,150.0,time,-0.5,-1.0
hard_150_2r,2014-02-06,2014,Train,15.625,75.0,150.0,time,-0.5,-1.0
hard_200_1p5r,2014-02-06,2014,Train,15.625,100.0,200.0,time,-0.5,-1.0
hard_200_2r,2014-02-06,2014,Train,15.625,100.0,200.0,time,-0.5,-1.0
skip_if_original_stop_over_200,2014-02-06,2014,Train,15.625,15.625,31.25,time,-0.5,-1.0
hard_150_1r,2014-02-13,2014,Train,18.25,75.0,150.0,time,14.0,28.0
hard_150_2r,2014-02-13,2014,Train,18.25,75.0,150.0,time,14.0,28.0
hard_200_1p5r,2014-02-13,2014,Train,18.25,100.0,200.0,time,14.0,28.0
hard_200_2r,2014-02-13,2014,Train,18.25,100.0,200.0,time,14.0,28.0
skip_if_original_stop_over_200,2014-02-13,2014,Train,18.25,18.25,36.5,time,14.0,28.0
hard_150_1r,2014-02-24,2014,Train,11.625,75.0,150.0,time,-3.0,-6.0
hard_150_2r,2014-02-24,2014,Train,11.625,75.0,150.0,time,-3.0,-6.0
hard_200_1p5r,2014-02-24,2014,Train,11.625,100.0,200.0,time,-3.0,-6.0
hard_200_2r,2014-02-24,2014,Train,11.625,100.0,200.0,time,-3.0,-6.0
skip_if_original_stop_over_200,2014-02-24,2014,Train,11.625,11.625,23.25,time,-3.0,-6.0
hard_150_1r,2014-03-07,2014,Train,20.625,75.0,150.0,time,-9.5,-19.0
hard_150_2r,2014-03-07,2014,Train,20.625,75.0,150.0,time,-9.5,-19.0
hard_200_1p5r,2014-03-07,2014,Train,20.625,100.0,200.0,time,-9.5,-19.0
hard_200_2r,2014-03-07,2014,Train,20.625,100.0,200.0,time,-9.5,-19.0
skip_if_original_stop_over_200,2014-03-07,2014,Train,20.625,20.625,41.25,time,-9.5,-19.0
hard_150_1r,2014-03-11,2014,Train,8.125,75.0,150.0,time,-31.25,-62.5
hard_150_2r,2014-03-11,2014,Train,8.125,75.0,150.0,time,-31.25,-62.5
hard_200_1p5r,2014-03-11,2014,Train,8.125,100.0,200.0,time,-31.25,-62.5
hard_200_2r,2014-03-11,2014,Train,8.125,100.0,200.0,time,-31.25,-62.5
skip_if_original_stop_over_200,2014-03-11,2014,Train,8.125,8.125,16.25,stop,-9.125,-18.25
hard_150_1r,2014-03-19,2014,Train,7.25,75.0,150.0,time,10.75,21.5
hard_150_2r,2014-03-19,2014,Train,7.25,75.0,150.0,time,10.75,21.5
hard_200_1p5r,2014-03-19,2014,Train,7.25,100.0,200.0,time,10.75,21.5
hard_200_2r,2014-03-19,2014,Train,7.25,100.0,200.0,time,10.75,21.5
skip_if_original_stop_over_200,2014-03-19,2014,Train,7.25,7.25,14.5,stop,-8.25,-16.5
hard_150_1r,2014-03-24,2014,Train,23.75,75.0,150.0,time,-17.0,-34.0
hard_150_2r,2014-03-24,2014,Train,23.75,75.0,150.0,time,-17.0,-34.0
hard_200_1p5r,2014-03-24,2014,Train,23.75,100.0,200.0,time,-17.0,-34.0
hard_200_2r,2014-03-24,2014,Train,23.75,100.0,200.0,time,-17.0,-34.0
skip_if_original_stop_over_200,2014-03-24,2014,Train,23.75,23.75,47.5,stop,-24.75,-49.5
hard_150_1r,2014-03-25,2014,Train,12.125,75.0,150.0,time,2.25,4.5
hard_150_2r,2014-03-25,2014,Train,12.125,75.0,150.0,time,2.25,4.5
hard_200_1p5r,2014-03-25,2014,Train,12.125,100.0,200.0,time,2.25,4.5
hard_200_2r,2014-03-25,2014,Train,12.125,100.0,200.0,time,2.25,4.5
skip_if_original_stop_over_200,2014-03-25,2014,Train,12.125,12.125,24.25,target,23.25,46.5
hard_150_1r,2014-03-26,2014,Train,11.625,75.0,150.0,time,38.75,77.5
hard_150_2r,2014-03-26,2014,Train,11.625,75.0,150.0,time,38.75,77.5
hard_200_1p5r,2014-03-26,2014,Train,11.625,100.0,200.0,time,38.75,77.5
hard_200_2r,2014-03-26,2014,Train,11.625,100.0,200.0,time,38.75,77.5
skip_if_original_stop_over_200,2014-03-26,2014,Train,11.625,11.625,23.25,stop,-12.625,-25.25
hard_150_1r,2014-04-01,2014,Train,17.625,75.0,150.0,time,8.75,17.5
hard_150_2r,2014-04-01,2014,Train,17.625,75.0,150.0,time,8.75,17.5
hard_200_1p5r,2014-04-01,2014,Train,17.625,100.0,200.0,time,8.75,17.5
hard_200_2r,2014-04-01,2014,Train,17.625,100.0,200.0,time,8.75,17.5
skip_if_original_stop_over_200,2014-04-01,2014,Train,17.625,17.625,35.25,time,8.75,17.5
hard_150_1r,2014-04-11,2014,Train,21.875,75.0,150.0,time,-50.5,-101.0
hard_150_2r,2014-04-11,2014,Train,21.875,75.0,150.0,time,-50.5,-101.0
hard_200_1p5r,2014-04-11,2014,Train,21.875,100.0,200.0,time,-50.5,-101.0
hard_200_2r,2014-04-11,2014,Train,21.875,100.0,200.0,time,-50.5,-101.0
skip_if_original_stop_over_200,2014-04-11,2014,Train,21.875,21.875,43.75,stop,-22.875,-45.75
hard_150_1r,2014-04-14,2014,Train,13.125,75.0,150.0,time,-12.5,-25.0
hard_150_2r,2014-04-14,2014,Train,13.125,75.0,150.0,time,-12.5,-25.0
hard_200_1p5r,2014-04-14,2014,Train,13.125,100.0,200.0,time,-12.5,-25.0
hard_200_2r,2014-04-14,2014,Train,13.125,100.0,200.0,time,-12.5,-25.0
skip_if_original_stop_over_200,2014-04-14,2014,Train,13.125,13.125,26.25,stop,-14.125,-28.25
hard_150_1r,2014-04-15,2014,Train,23.25,75.0,150.0,time,-32.25,-64.5
hard_150_2r,2014-04-15,2014,Train,23.25,75.0,150.0,time,-32.25,-64.5
hard_200_1p5r,2014-04-15,2014,Train,23.25,100.0,200.0,time,-32.25,-64.5
hard_200_2r,2014-04-15,2014,Train,23.25,100.0,200.0,time,-32.25,-64.5
skip_if_original_stop_over_200,2014-04-15,2014,Train,23.25,23.25,46.5,target,45.5,91.0
hard_150_1r,2014-04-21,2014,Train,10.25,75.0,150.0,time,-28.25,-56.5
hard_150_2r,2014-04-21,2014,Train,10.25,75.0,150.0,time,-28.25,-56.5
hard_200_1p5r,2014-04-21,2014,Train,10.25,100.0,200.0,time,-28.25,-56.5
hard_200_2r,2014-04-21,2014,Train,10.25,100.0,200.0,time,-28.25,-56.5
skip_if_original_stop_over_200,2014-04-21,2014,Train,10.25,10.25,20.5,stop,-11.25,-22.5
hard_150_1r,2014-04-25,2014,Train,12.625,75.0,150.0,time,6.5,13.0
hard_150_2r,2014-04-25,2014,Train,12.625,75.0,150.0,time,6.5,13.0
hard_200_1p5r,2014-04-25,2014,Train,12.625,100.0,200.0,time,6.5,13.0
hard_200_2r,2014-04-25,2014,Train,12.625,100.0,200.0,time,6.5,13.0
skip_if_original_stop_over_200,2014-04-25,2014,Train,12.625,12.625,25.25,time,6.5,13.0
hard_150_1r,2014-05-01,2014,Train,8.875,75.0,150.0,time,-7.5,-15.0
hard_150_2r,2014-05-01,2014,Train,8.875,75.0,150.0,time,-7.5,-15.0
hard_200_1p5r,2014-05-01,2014,Train,8.875,100.0,200.0,time,-7.5,-15.0
hard_200_2r,2014-05-01,2014,Train,8.875,100.0,200.0,time,-7.5,-15.0
skip_if_original_stop_over_200,2014-05-01,2014,Train,8.875,8.875,17.75,stop,-9.875,-19.75
hard_150_1r,2014-05-02,2014,Train,12.875,75.0,150.0,time,-9.75,-19.5
hard_150_2r,2014-05-02,2014,Train,12.875,75.0,150.0,time,-9.75,-19.5
hard_200_1p5r,2014-05-02,2014,Train,12.875,100.0,200.0,time,-9.75,-19.5
hard_200_2r,2014-05-02,2014,Train,12.875,100.0,200.0,time,-9.75,-19.5
skip_if_original_stop_over_200,2014-05-02,2014,Train,12.875,12.875,25.75,stop,-13.875,-27.75
hard_150_1r,2014-05-06,2014,Train,6.75,75.0,150.0,time,25.25,50.5
hard_150_2r,2014-05-06,2014,Train,6.75,75.0,150.0,time,25.25,50.5
hard_200_1p5r,2014-05-06,2014,Train,6.75,100.0,200.0,time,25.25,50.5
hard_200_2r,2014-05-06,2014,Train,6.75,100.0,200.0,time,25.25,50.5
skip_if_original_stop_over_200,2014-05-06,2014,Train,6.75,6.75,13.5,target,12.5,25.0
hard_150_1r,2014-06-19,2014,Train,6.375,75.0,150.0,time,-5.0,-10.0
hard_150_2r,2014-06-19,2014,Train,6.375,75.0,150.0,time,-5.0,-10.0
hard_200_1p5r,2014-06-19,2014,Train,6.375,100.0,200.0,time,-5.0,-10.0
hard_200_2r,2014-06-19,2014,Train,6.375,100.0,200.0,time,-5.0,-10.0
skip_if_original_stop_over_200,2014-06-19,2014,Train,6.375,6.375,12.75,stop,-7.375,-14.75
hard_150_1r,2014-07-07,2014,Train,4.5,75.0,150.0,time,2.5,5.0
hard_150_2r,2014-07-07,2014,Train,4.5,75.0,150.0,time,2.5,5.0
hard_200_1p5r,2014-07-07,2014,Train,4.5,100.0,200.0,time,2.5,5.0
hard_200_2r,2014-07-07,2014,Train,4.5,100.0,200.0,time,2.5,5.0
skip_if_original_stop_over_200,2014-07-07,2014,Train,4.5,4.5,9.0,target,8.0,16.0
hard_150_1r,2014-07-08,2014,Train,19.375,75.0,150.0,time,1.0,2.0
hard_150_2r,2014-07-08,2014,Train,19.375,75.0,150.0,time,1.0,2.0
hard_200_1p5r,2014-07-08,2014,Train,19.375,100.0,200.0,time,1.0,2.0
hard_200_2r,2014-07-08,2014,Train,19.375,100.0,200.0,time,1.0,2.0
skip_if_original_stop_over_200,2014-07-08,2014,Train,19.375,19.375,38.75,time,1.0,2.0
hard_150_1r,2014-07-15,2014,Train,11.125,75.0,150.0,time,4.75,9.5
hard_150_2r,2014-07-15,2014,Train,11.125,75.0,150.0,time,4.75,9.5
hard_200_1p5r,2014-07-15,2014,Train,11.125,100.0,200.0,time,4.75,9.5
hard_200_2r,2014-07-15,2014,Train,11.125,100.0,200.0,time,4.75,9.5
skip_if_original_stop_over_200,2014-07-15,2014,Train,11.125,11.125,22.25,target,21.25,42.5
hard_150_1r,2014-07-16,2014,Train,6.125,75.0,150.0,time,-0.75,-1.5
hard_150_2r,2014-07-16,2014,Train,6.125,75.0,150.0,time,-0.75,-1.5
hard_200_1p5r,2014-07-16,2014,Train,6.125,100.0,200.0,time,-0.75,-1.5
hard_200_2r,2014-07-16,2014,Train,6.125,100.0,200.0,time,-0.75,-1.5
skip_if_original_stop_over_200,2014-07-16,2014,Train,6.125,6.125,12.25,stop,-7.125,-14.25
hard_150_1r,2014-07-17,2014,Train,7.625,75.0,150.0,time,36.75,73.5
hard_150_2r,2014-07-17,2014,Train,7.625,75.0,150.0,time,36.75,73.5
hard_200_1p5r,2014-07-17,2014,Train,7.625,100.0,200.0,time,36.75,73.5
hard_200_2r,2014-07-17,2014,Train,7.625,100.0,200.0,time,36.75,73.5
skip_if_original_stop_over_200,2014-07-17,2014,Train,7.625,7.625,15.25,target,14.25,28.5
hard_150_1r,2014-07-18,2014,Train,8.125,75.0,150.0,time,24.25,48.5
hard_150_2r,2014-07-18,2014,Train,8.125,75.0,150.0,time,24.25,48.5
hard_200_1p5r,2014-07-18,2014,Train,8.125,100.0,200.0,time,24.25,48.5
hard_200_2r,2014-07-18,2014,Train,8.125,100.0,200.0,time,24.25,48.5
skip_if_original_stop_over_200,2014-07-18,2014,Train,8.125,8.125,16.25,target,15.25,30.5
hard_150_1r,2014-07-21,2014,Train,8.375,75.0,150.0,time,-17.0,-34.0
hard_150_2r,2014-07-21,2014,Train,8.375,75.0,150.0,time,-17.0,-34.0
hard_200_1p5r,2014-07-21,2014,Train,8.375,100.0,200.0,time,-17.0,-34.0
hard_200_2r,2014-07-21,2014,Train,8.375,100.0,200.0,time,-17.0,-34.0
skip_if_original_stop_over_200,2014-07-21,2014,Train,8.375,8.375,16.75,stop,-9.375,-18.75
hard_150_1r,2014-07-23,2014,Train,7.5,75.0,150.0,time,0.5,1.0
hard_150_2r,2014-07-23,2014,Train,7.5,75.0,150.0,time,0.5,1.0
hard_200_1p5r,2014-07-23,2014,Train,7.5,100.0,200.0,time,0.5,1.0
hard_200_2r,2014-07-23,2014,Train,7.5,100.0,200.0,time,0.5,1.0
skip_if_original_stop_over_200,2014-07-23,2014,Train,7.5,7.5,15.0,time,0.5,1.0
hard_150_1r,2014-07-25,2014,Train,8.875,75.0,150.0,time,-18.0,-36.0
hard_150_2r,2014-07-25,2014,Train,8.875,75.0,150.0,time,-18.0,-36.0
hard_200_1p5r,2014-07-25,2014,Train,8.875,100.0,200.0,time,-18.0,-36.0
hard_200_2r,2014-07-25,2014,Train,8.875,100.0,200.0,time,-18.0,-36.0
skip_if_original_stop_over_200,2014-07-25,2014,Train,8.875,8.875,17.75,stop,-9.875,-19.75
hard_150_1r,2014-07-30,2014,Train,10.75,75.0,150.0,time,-13.5,-27.0
hard_150_2r,2014-07-30,2014,Train,10.75,75.0,150.0,time,-13.5,-27.0
hard_200_1p5r,2014-07-30,2014,Train,10.75,100.0,200.0,time,-13.5,-27.0
hard_200_2r,2014-07-30,2014,Train,10.75,100.0,200.0,time,-13.5,-27.0
skip_if_original_stop_over_200,2014-07-30,2014,Train,10.75,10.75,21.5,stop,-11.75,-23.5
hard_150_1r,2014-07-31,2014,Train,11.5,75.0,150.0,time,23.75,47.5
hard_150_2r,2014-07-31,2014,Train,11.5,75.0,150.0,time,23.75,47.5
hard_200_1p5r,2014-07-31,2014,Train,11.5,100.0,200.0,time,23.75,47.5
hard_200_2r,2014-07-31,2014,Train,11.5,100.0,200.0,time,23.75,47.5
skip_if_original_stop_over_200,2014-07-31,2014,Train,11.5,11.5,23.0,target,22.0,44.0
hard_150_1r,2014-08-07,2014,Train,6.5,75.0,150.0,time,21.25,42.5
hard_150_2r,2014-08-07,2014,Train,6.5,75.0,150.0,time,21.25,42.5
hard_200_1p5r,2014-08-07,2014,Train,6.5,100.0,200.0,time,21.25,42.5
