session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,period,sd_x,ibvol,sd_y,bucket,vol,close_min,relvol
2018-09-12,2018,IS,short,7506.25,7445.0,61.25,634,635,7426.0,7506.25,7345.75,80.25,955,7493.25,time,-67.25,1.0,-68.25,-0.8504672897196262,Train,2018-09-12,139799,2018-09-12,12,14251,634,1.2232705527221226
2018-10-11,2018,IS,short,7138.0,7002.0,136.0,664,665,6987.5,7138.0,6837.0,150.5,955,7001.0,time,-13.5,1.0,-14.5,-0.0963455149501661,Train,2018-10-11,210312,2018-10-11,18,17288,664,0.9864201757389022
2018-10-16,2018,IS,long,7198.25,7151.75,46.5,674,675,7209.5,7151.75,7267.25,57.75,829,7267.25,target,57.75,1.0,56.75,0.9826839826839828,Train,2018-10-16,128927,2018-10-16,20,10766,674,1.0020554267143422
2018-10-18,2018,IS,short,7270.5,7210.25,60.25,684,685,7188.25,7270.5,7106.0,82.25,803,7106.0,target,82.25,1.0,81.25,0.9878419452887538,Train,2018-10-18,139238,2018-10-18,22,11855,684,1.0217038452146685
2018-10-22,2018,IS,long,7183.0,7100.5,82.5,649,650,7195.75,7100.5,7291.0,95.25,955,7167.75,time,-28.0,1.0,-29.0,-0.3044619422572178,Train,2018-10-22,144324,2018-10-22,15,12675,649,1.053878772761287
2018-11-02,2018,IS,short,7092.5,6984.5,108.0,634,635,6981.0,7092.5,6869.5,111.5,955,6963.5,time,17.5,1.0,16.5,0.147982062780269,Train,2018-11-02,135656,2018-11-02,12,10646,634,0.9417349767057853
2018-11-13,2018,IS,long,6920.5,6834.5,86.0,664,665,6941.75,6834.5,7049.0,107.25,862,6834.5,stop,-107.25,1.0,-108.25,-1.0093240093240092,Train,2018-11-13,146145,2018-11-13,18,18715,664,1.536693010366417
2018-11-14,2018,IS,short,6929.5,6830.5,99.0,654,655,6824.75,6929.5,6720.0,104.75,955,6782.0,time,42.75,1.0,41.75,0.3985680190930787,Train,2018-11-14,132533,2018-11-14,16,12099,654,1.095485652629911
2018-11-15,2018,IS,short,6811.25,6740.25,71.0,634,635,6721.75,6811.25,6632.25,89.5,684,6811.25,stop,-89.5,1.0,-90.5,-1.011173184357542,Train,2018-11-15,140649,2018-11-15,12,14641,634,1.2491521447006377
2018-11-16,2018,IS,long,6883.5,6807.5,76.0,634,635,6890.5,6807.5,6973.5,83.0,955,6890.0,time,-0.5,1.0,-1.5,-0.0180722891566265,Train,2018-11-16,137545,2018-11-16,12,11026,634,0.9619542695117961
2018-11-19,2018,IS,short,6852.5,6734.25,118.25,634,635,6726.25,6852.5,6600.0,126.25,955,6640.25,time,86.0,1.0,85.0,0.6732673267326733,Train,2018-11-19,127820,2018-11-19,12,10914,634,1.0246283836645282
2018-11-30,2018,IS,long,6909.75,6872.5,37.25,634,635,6923.5,6872.5,6974.5,51.0,955,6931.0,time,7.5,1.0,6.5,0.1274509803921568,Train,2018-11-30,75499,2018-11-30,12,9003,634,1.430959350454973
2018-12-07,2018,IS,short,6852.0,6746.75,105.25,639,640,6737.25,6852.0,6622.5,114.75,894,6622.5,target,114.75,1.0,113.75,0.9912854030501088,Train,2018-12-07,130311,2018-12-07,13,11565,639,1.0649906761516679
2018-12-21,2018,IS,short,6331.25,6225.0,106.25,669,670,6200.75,6331.25,6070.25,130.5,926,6070.25,target,130.5,1.0,129.5,0.992337164750958,Train,2018-12-21,157268,2018-12-21,19,14341,669,1.0942594806317878
2018-12-26,2018,IS,short,6051.75,5947.0,104.75,654,655,5939.25,6051.75,5826.75,112.5,717,6051.75,stop,-112.5,1.0,-113.5,-1.008888888888889,Train,2018-12-26,99245,2018-12-26,16,8180,654,0.9890674593178498
2018-12-31,2018,IS,short,6376.75,6318.5,58.25,639,640,6312.5,6376.75,6248.25,64.25,955,6303.5,time,9.0,1.0,8.0,0.1245136186770428,Train,2018-12-31,65137,2018-12-31,13,5165,639,0.9515329229163149
2019-01-07,2019,IS,long,6462.0,6422.25,39.75,634,635,6476.25,6422.25,6530.25,54.0,783,6530.25,target,54.0,1.0,53.0,0.9814814814814816,Inner Validation,2019-01-07,93888,2019-01-07,12,8244,634,1.053680981595092
2019-01-16,2019,IS,short,6737.25,6685.75,51.5,644,645,6685.5,6737.25,6633.75,51.75,955,6685.0,time,0.5,1.0,-0.5,-0.0096618357487922,Inner Validation,2019-01-16,94271,2019-01-16,14,7588,644,0.9658961928907087
2019-01-24,2019,IS,short,6718.5,6672.75,45.75,674,675,6669.25,6718.5,6620.0,49.25,955,6707.0,time,-37.75,1.0,-38.75,-0.7868020304568528,Inner Validation,2019-01-24,106296,2019-01-24,20,8385,674,0.9466019417475728
2019-02-11,2019,IS,short,6964.5,6921.75,42.75,669,670,6911.5,6964.5,6858.5,53.0,955,6921.25,time,-9.75,1.0,-10.75,-0.2028301886792453,Inner Validation,2019-02-11,99825,2019-02-11,19,7883,669,0.947618332081142
2019-02-12,2019,IS,long,6999.0,6954.0,45.0,659,660,7010.75,6954.0,7067.5,56.75,955,7019.0,time,8.25,1.0,7.25,0.1277533039647577,Inner Validation,2019-02-12,84297,2019-02-12,17,10918,659,1.5542190113527172
2019-03-04,2019,IS,short,7211.5,7183.5,28.0,654,655,7180.75,7211.5,7150.0,30.75,676,7150.0,target,30.75,1.0,29.75,0.967479674796748,Inner Validation,2019-03-04,80286,2019-03-04,16,7962,654,1.1900455870263806
2019-03-06,2019,IS,short,7168.0,7131.5,36.5,634,635,7119.75,7168.0,7071.5,48.25,955,7119.75,time,-0.0,1.0,-1.0,-0.0207253886010362,Inner Validation,2019-03-06,94739,2019-03-06,12,9247,634,1.1712599879669408
2019-03-12,2019,IS,long,7219.0,7192.0,27.0,634,635,7228.0,7192.0,7264.0,36.0,955,7230.5,time,2.5,1.0,1.5,0.0416666666666666,Inner Validation,2019-03-12,84278,2019-03-12,12,7847,634,1.1173022615629227
2019-03-13,2019,IS,long,7283.75,7258.0,25.75,654,655,7289.0,7258.0,7320.0,31.0,846,7320.0,target,31.0,1.0,30.0,0.967741935483871,Inner Validation,2019-03-13,75944,2019-03-13,16,7389,654,1.1675445064784578
2019-03-15,2019,IS,long,7332.5,7294.0,38.5,679,680,7337.25,7294.0,7380.5,43.25,955,7326.25,time,-11.0,1.0,-12.0,-0.2774566473988439,Inner Validation,2019-03-15,96805,2019-03-15,21,8438,679,1.0459790300087806
2019-03-27,2019,IS,short,7404.75,7361.25,43.5,644,645,7359.0,7404.75,7313.25,45.75,688,7313.25,target,45.75,1.0,44.75,0.9781420765027322,Inner Validation,2019-03-27,113590,2019-03-27,14,12472,644,1.3175807729553657
2019-03-29,2019,IS,short,7404.0,7370.5,33.5,654,655,7357.5,7404.0,7311.0,46.5,901,7404.0,stop,-46.5,1.0,-47.5,-1.021505376344086,Inner Validation,2019-03-29,80055,2019-03-29,16,8425,654,1.262881768783961
2019-04-04,2019,IS,short,7598.0,7552.25,45.75,634,635,7540.0,7598.0,7482.0,58.0,955,7565.25,time,-25.25,1.0,-26.25,-0.4525862068965517,Inner Validation,2019-04-04,96154,2019-04-04,12,11990,634,1.4963496058406307
2019-04-10,2019,IS,long,7615.75,7596.0,19.75,649,650,7625.75,7596.0,7655.5,29.75,955,7630.0,time,4.25,1.0,3.25,0.1092436974789916,Inner Validation,2019-04-10,78672,2019-04-10,15,6493,649,0.9903904820012203
2019-04-12,2019,IS,short,7653.25,7636.0,17.25,644,645,7633.75,7653.25,7614.25,19.5,955,7643.0,time,-9.25,1.0,-10.25,-0.5256410256410257,Inner Validation,2019-04-12,81518,2019-04-12,14,8226,644,1.21092274098972
2019-04-15,2019,IS,short,7659.0,7614.0,45.0,634,635,7611.0,7659.0,7563.0,48.0,955,7649.25,time,-38.25,1.0,-39.25,-0.8177083333333334,Inner Validation,2019-04-15,69376,2019-04-15,12,8006,634,1.3848016605166051
2019-04-23,2019,IS,long,7794.25,7739.5,54.75,684,685,7805.0,7739.5,7870.5,65.5,955,7826.0,time,21.0,1.0,20.0,0.3053435114503817,Inner Validation,2019-04-23,101281,2019-04-23,22,11360,684,1.3459582745036087
2019-05-02,2019,IS,short,7805.0,7753.75,51.25,684,685,7737.25,7805.0,7669.5,67.75,955,7730.5,time,6.75,1.0,5.75,0.084870848708487,Inner Validation,2019-05-02,104612,2019-05-02,22,13981,684,1.6037548273620619
2019-05-07,2019,IS,short,7752.5,7682.0,70.5,644,645,7666.75,7752.5,7581.0,85.75,955,7634.5,time,32.25,1.0,31.25,0.3644314868804664,Inner Validation,2019-05-07,164905,2019-05-07,14,14298,644,1.0404535944937994
2019-05-08,2019,IS,long,7661.0,7600.0,61.0,659,660,7673.0,7600.0,7746.0,73.0,955,7641.25,time,-31.75,1.0,-32.75,-0.4486301369863014,Inner Validation,2019-05-08,137818,2019-05-08,17,11448,659,0.9967928717584059
2019-05-10,2019,IS,short,7588.25,7502.0,86.25,634,635,7493.5,7588.25,7398.75,94.75,902,7588.25,stop,-94.75,1.0,-95.75,-1.0105540897097625,Inner Validation,2019-05-10,113736,2019-05-10,12,10503,634,1.10814517830766
2019-05-16,2019,IS,long,7609.75,7511.75,98.0,634,635,7613.5,7511.75,7715.25,101.75,955,7583.0,time,-30.5,1.0,-31.5,-0.3095823095823096,Inner Validation,2019-05-16,110422,2019-05-16,12,10111,634,1.0988027748093676
2019-06-05,2019,IS,short,7242.0,7172.75,69.25,634,635,7170.5,7242.0,7099.0,71.5,955,7226.0,time,-55.5,1.0,-56.5,-0.7902097902097902,Inner Validation,2019-06-05,133855,2019-06-05,12,12407,634,1.1122782114975158
2019-06-07,2019,IS,long,7397.75,7311.0,86.75,634,635,7410.5,7311.0,7510.0,99.5,955,7418.25,time,7.75,1.0,6.75,0.0678391959798995,Inner Validation,2019-06-07,112335,2019-06-07,12,12475,634,1.3326211777273334
2019-06-12,2019,IS,short,7512.5,7472.75,39.75,634,635,7467.75,7512.5,7423.0,44.75,955,7476.5,time,-8.75,1.0,-9.75,-0.217877094972067,Inner Validation,2019-06-12,100647,2019-06-12,12,8524,634,1.0163045098214551
2019-06-25,2019,IS,short,7752.75,7700.75,52.0,639,640,7692.5,7752.75,7632.25,60.25,874,7632.25,target,60.25,1.0,59.25,0.983402489626556,Inner Validation,2019-06-25,85287,2019-06-25,13,8335,639,1.1727461395054346
2019-06-27,2019,IS,short,7701.75,7674.75,27.0,684,685,7668.0,7701.75,7634.25,33.75,955,7684.75,time,-16.75,1.0,-17.75,-0.5259259259259259,Inner Validation,2019-06-27,68432,2019-06-27,22,6522,684,1.1436754734627075
2019-07-01,2019,IS,short,7849.75,7802.25,47.5,634,635,7799.25,7849.75,7748.75,50.5,955,7793.0,time,6.25,1.0,5.25,0.1039603960396039,Inner Validation,2019-07-01,93273,2019-07-01,12,7501,634,0.9650381139236435
2019-07-02,2019,IS,long,7798.5,7777.0,21.5,634,635,7803.5,7777.0,7830.0,26.5,700,7777.0,stop,-26.5,1.0,-27.5,-1.0377358490566038,Inner Validation,2019-07-02,63569,2019-07-02,12,7363,634,1.389922761094244
2019-07-11,2019,IS,short,7954.0,7930.0,24.0,634,635,7923.0,7954.0,7892.0,31.0,695,7954.0,stop,-31.0,1.0,-32.0,-1.032258064516129,Inner Validation,2019-07-11,86530,2019-07-11,12,6889,634,0.9553680804345314
2019-07-16,2019,IS,short,7987.25,7967.25,20.0,679,680,7966.5,7987.25,7945.75,20.75,728,7945.75,target,20.75,1.0,19.75,0.9518072289156626,Inner Validation,2019-07-16,49916,2019-07-16,21,4259,679,1.0238801185992468
2019-07-17,2019,IS,short,7962.5,7937.5,25.0,644,645,7929.75,7962.5,7897.0,32.75,955,7924.5,time,5.25,1.0,4.25,0.1297709923664122,Inner Validation,2019-07-17,66198,2019-07-17,14,5948,644,1.0782198857971539
2019-07-18,2019,IS,short,7905.25,7863.75,41.5,684,685,7856.75,7905.25,7808.25,48.5,863,7905.25,stop,-48.5,1.0,-49.5,-1.0206185567010309,Inner Validation,2019-07-18,84118,2019-07-18,22,6780,684,0.9672127249815735
2019-07-19,2019,IS,short,7974.25,7930.25,44.0,649,650,7920.5,7974.25,7866.75,53.75,917,7866.75,target,53.75,1.0,52.75,0.9813953488372092,Inner Validation,2019-07-19,79193,2019-07-19,15,6858,649,1.039182756051671
2019-07-24,2019,IS,long,7980.75,7938.75,42.0,634,635,7985.5,7938.75,8032.25,46.75,955,8020.5,time,35.0,1.0,34.0,0.7272727272727273,Inner Validation,2019-07-24,69011,2019-07-24,12,6343,634,1.10295460144035
2019-08-02,2019,IS,short,7765.75,7688.75,77.0,634,635,7670.75,7765.75,7575.75,95.0,955,7687.0,time,-16.25,1.0,-17.25,-0.181578947368421,Inner Validation,2019-08-02,133382,2019-08-02,12,12350,634,1.1110944505255582
2019-08-07,2019,IS,long,7497.25,7387.5,109.75,639,640,7515.0,7387.5,7642.5,127.5,955,7547.0,time,32.0,1.0,31.0,0.2431372549019607,Inner Validation,2019-08-07,158313,2019-08-07,13,14147,639,1.0723313941369312
2019-08-09,2019,IS,short,7720.0,7642.0,78.0,634,635,7628.0,7720.0,7536.0,92.0,955,7667.75,time,-39.75,1.0,-40.75,-0.4429347826086957,Inner Validation,2019-08-09,117604,2019-08-09,12,12912,634,1.3175062072718615
2019-08-20,2019,IS,long,7721.5,7680.5,41.0,659,660,7726.5,7680.5,7772.5,46.0,861,7680.5,stop,-46.0,1.0,-47.0,-1.0217391304347827,Inner Validation,2019-08-20,85255,2019-08-20,17,6893,659,0.9702187554982112
2019-08-22,2019,IS,short,7773.5,7703.5,70.0,634,635,7679.0,7773.5,7584.5,94.5,955,7742.5,time,-63.5,1.0,-64.5,-0.6825396825396826,Inner Validation,2019-08-22,84401,2019-08-22,12,15656,634,2.2259451902228644
2019-08-23,2019,IS,long,7697.5,7628.0,69.5,639,640,7725.5,7628.0,7823.0,97.5,662,7628.0,stop,-97.5,1.0,-98.5,-1.0102564102564102,Inner Validation,2019-08-23,110638,2019-08-23,13,14292,639,1.5501364811366798
2019-08-28,2019,IS,long,7571.75,7504.25,67.5,644,645,7577.25,7504.25,7650.25,73.0,955,7592.25,time,15.0,1.0,14.0,0.1917808219178082,Inner Validation,2019-08-28,105858,2019-08-28,14,8800,644,0.9975627727710706
2019-08-29,2019,IS,short,7726.0,7683.5,42.5,639,640,7675.0,7726.0,7624.0,51.0,835,7726.0,stop,-51.0,1.0,-52.0,-1.0196078431372548,Inner Validation,2019-08-29,92289,2019-08-29,13,18408,639,2.393524688749472
2019-08-30,2019,IS,short,7750.75,7700.5,50.25,664,665,7678.5,7750.75,7606.25,72.25,955,7679.0,time,-0.5,1.0,-1.5,-0.0207612456747404,Inner Validation,2019-08-30,78330,2019-08-30,18,11577,664,1.773573343546534
2019-09-24,2019,IS,short,7894.0,7847.75,46.25,649,650,7839.75,7894.0,7785.5,54.25,704,7785.5,target,54.25,1.0,53.25,0.9815668202764976,Inner Validation,2019-09-24,89055,2019-09-24,15,8239,649,1.1101903318174162
2019-09-25,2019,IS,long,7739.5,7663.0,76.5,654,655,7741.25,7663.0,7819.5,78.25,906,7819.5,target,78.25,1.0,77.25,0.987220447284345,Inner Validation,2019-09-25,123708,2019-09-25,16,14175,654,1.375012125327384
2019-09-26,2019,IS,short,7814.0,7758.25,55.75,664,665,7757.25,7814.0,7700.5,56.75,932,7814.0,stop,-56.75,1.0,-57.75,-1.0176211453744493,Inner Validation,2019-09-26,91793,2019-09-26,18,10667,664,1.3944854182780821
2019-09-30,2019,IS,long,7752.0,7710.5,41.5,689,690,7755.0,7710.5,7799.5,44.5,955,7759.5,time,4.5,1.0,3.5,0.0786516853932584,Inner Validation,2019-09-30,70024,2019-09-30,23,5822,689,0.9977150691191592
2019-10-02,2019,IS,short,7652.5,7581.5,71.0,634,635,7579.5,7652.5,7506.5,73.0,955,7571.25,time,8.25,1.0,7.25,0.0993150684931506,Inner Validation,2019-10-02,116263,2019-10-02,12,11593,634,1.196562965001763
2019-10-03,2019,IS,long,7585.0,7474.25,110.75,669,670,7598.0,7474.25,7721.75,123.75,955,7633.25,time,35.25,1.0,34.25,0.2767676767676768,Inner Validation,2019-10-03,142201,2019-10-03,19,14946,669,1.2612569531859832
2019-10-15,2019,IS,long,7928.0,7871.75,56.25,634,635,7928.25,7871.75,7984.75,56.5,955,7951.5,time,23.25,1.0,22.25,0.3938053097345133,Inner Validation,2019-10-15,68861,2019-10-15,12,5783,634,1.007769274335255
2019-10-17,2019,IS,short,7992.25,7958.5,33.75,639,640,7956.0,7992.25,7919.75,36.25,955,7957.0,time,-1.0,1.0,-2.0,-0.0551724137931034,Inner Validation,2019-10-17,72088,2019-10-17,13,7015,639,1.1677394295860615
2019-10-18,2019,IS,short,7958.5,7921.75,36.75,634,635,7913.75,7958.5,7869.0,44.75,717,7869.0,target,44.75,1.0,43.75,0.9776536312849162,Inner Validation,2019-10-18,69381,2019-10-18,12,6052,634,1.046741903402949
2019-10-23,2019,IS,long,7887.5,7853.0,34.5,654,655,7888.25,7853.0,7923.5,35.25,955,7888.5,time,0.25,1.0,-0.75,-0.0212765957446808,Inner Validation,2019-10-23,74330,2019-10-23,16,6064,654,0.9789856047356383
2019-10-25,2019,IS,long,7996.5,7929.25,67.25,649,650,8003.25,7929.25,8077.25,74.0,955,8030.5,time,27.25,1.0,26.25,0.3547297297297297,Inner Validation,2019-10-25,79113,2019-10-25,15,7912,649,1.2001061772401502
2019-10-31,2019,IS,short,8117.5,8056.75,60.75,634,635,8051.5,8117.5,7985.5,66.0,955,8073.75,time,-22.25,1.0,-23.25,-0.3522727272727273,Inner Validation,2019-10-31,103346,2019-10-31,12,9526,634,1.1061095736651636
2019-11-13,2019,IS,long,8268.25,8236.75,31.5,639,640,8272.25,8236.75,8307.75,35.5,955,8262.5,time,-9.75,1.0,-10.75,-0.3028169014084507,Inner Validation,2019-11-13,71175,2019-11-13,13,9473,639,1.5971338250790306
2019-11-14,2019,IS,short,8264.25,8237.75,26.5,659,660,8232.0,8264.25,8199.75,32.25,923,8264.25,stop,-32.25,1.0,-33.25,-1.0310077519379846,Inner Validation,2019-11-14,66793,2019-11-14,17,5717,659,1.0271136196906863
2019-11-19,2019,IS,short,8364.5,8330.5,34.0,649,650,8326.25,8364.5,8288.0,38.25,955,8346.0,time,-19.75,1.0,-20.75,-0.5424836601307189,Inner Validation,2019-11-19,87511,2019-11-19,15,8153,649,1.117985167578933
2019-11-21,2019,IS,short,8287.5,8254.0,33.5,634,635,8252.0,8287.5,8216.5,35.5,874,8287.5,stop,-35.5,1.0,-36.5,-1.028169014084507,Inner Validation,2019-11-21,93347,2019-11-21,12,8110,634,1.0425616249049245
2019-11-22,2019,IS,short,8298.75,8261.0,37.75,634,635,8250.75,8298.75,8202.75,48.0,955,8270.75,time,-20.0,1.0,-21.0,-0.4375,Inner Validation,2019-11-22,69455,2019-11-22,12,9905,634,1.7113238787704268
2019-11-25,2019,IS,long,8360.75,8311.75,49.0,634,635,8365.0,8311.75,8418.25,53.25,955,8374.0,time,9.0,1.0,8.0,0.1502347417840375,Inner Validation,2019-11-25,68836,2019-11-25,12,5730,634,0.9988959265500611
2019-12-02,2019,IS,short,8413.5,8299.25,114.25,639,640,8292.75,8413.5,8172.0,120.75,955,8317.0,time,-24.25,1.0,-25.25,-0.2091097308488612,Inner Validation,2019-12-02,153819,2019-12-02,13,17908,639,1.397070582957892
2019-12-18,2019,IS,long,8629.0,8607.5,21.5,679,680,8634.75,8607.5,8662.0,27.25,955,8617.75,time,-17.0,1.0,-18.0,-0.6605504587155964,Inner Validation,2019-12-18,61597,2019-12-18,21,7904,679,1.5398152507427312
2020-01-16,2020,IS,short,9119.5,9088.0,31.5,674,675,9085.75,9119.5,9052.0,33.75,943,9119.5,stop,-33.75,1.0,-34.75,-1.0296296296296297,Inner Validation,2020-01-16,99962,2020-01-16,20,7983,674,0.9583241631820092
2020-01-17,2020,IS,short,9180.0,9140.0,40.0,674,675,9131.0,9180.0,9082.0,49.0,954,9180.0,stop,-49.0,1.0,-50.0,-1.020408163265306,Inner Validation,2020-01-17,102955,2020-01-17,20,8619,674,1.00459424020203
2020-01-24,2020,IS,short,9283.25,9232.5,50.75,684,685,9221.5,9283.25,9159.75,61.75,812,9159.75,target,61.75,1.0,60.75,0.9838056680161944,Inner Validation,2020-01-24,107707,2020-01-24,22,10283,684,1.1456636987382436
2020-01-30,2020,IS,short,9114.75,9044.5,70.25,654,655,9033.75,9114.75,8952.75,81.0,882,9114.75,stop,-81.0,1.0,-82.0,-1.0123456790123455,Inner Validation,2020-01-30,137847,2020-01-30,16,13450,654,1.1708633484950706
2020-02-05,2020,IS,short,9457.75,9343.0,114.75,639,640,9331.0,9457.75,9204.25,126.75,955,9368.25,time,-37.25,1.0,-38.25,-0.301775147928994,Inner Validation,2020-02-05,157414,2020-02-05,13,15216,639,1.1599476539570812
2020-02-20,2020,IS,short,9726.0,9686.0,40.0,674,675,9661.75,9726.0,9597.5,64.25,690,9597.5,target,64.25,1.0,63.25,0.9844357976653696,Inner Validation,2020-02-20,109564,2020-02-20,20,13734,674,1.504216713519039
2020-02-25,2020,IS,short,9191.0,9038.75,152.25,654,655,9013.0,9191.0,8835.0,178.0,870,8835.0,target,178.0,1.0,177.0,0.99438202247191,Inner Validation,2020-02-25,199949,2020-02-25,16,19195,654,1.1519937584083941
2020-02-27,2020,IS,short,8722.5,8570.25,152.25,634,635,8524.5,8722.5,8326.5,198.0,678,8722.5,stop,-198.0,1.0,-199.0,-1.005050505050505,Inner Validation,2020-02-27,247163,2020-02-27,12,22433,634,1.0891436015908529
2020-03-02,2020,IS,long,8596.0,8443.0,153.0,674,675,8636.75,8443.0,8830.5,193.75,954,8830.5,target,193.75,1.0,192.75,0.9948387096774194,Inner Validation,2020-03-02,174112,2020-03-02,20,15367,674,1.0591113765851865
2020-03-10,2020,IS,short,8254.0,8135.0,119.0,649,650,8111.75,8254.0,7969.5,142.25,690,7969.5,target,142.25,1.0,141.25,0.9929701230228472,Inner Validation,2020-03-10,145886,2020-03-10,15,11921,649,0.9805738727499554
2020-03-17,2020,IS,long,7234.25,6931.25,303.0,669,670,7304.5,6931.25,7677.75,373.25,955,7433.5,time,129.0,1.0,128.0,0.3429336905559276,Inner Validation,2020-03-17,75698,2020-03-17,19,9562,669,1.515812835213612
2020-03-30,2020,IS,long,7765.0,7630.0,135.0,639,640,7777.0,7630.0,7924.0,147.0,955,7872.5,time,95.5,1.0,94.5,0.6428571428571429,Inner Validation,2020-03-30,54933,2020-03-30,13,4374,639,0.95549123477691
2020-04-02,2020,IS,long,7528.5,7408.75,119.75,634,635,7558.0,7408.75,7707.25,149.25,955,7610.75,time,52.75,1.0,51.75,0.3467336683417085,Inner Validation,2020-04-02,68704,2020-04-02,12,7763,634,1.3559035863996274
2020-04-28,2020,IS,short,8905.25,8750.5,154.75,644,645,8743.25,8905.25,8581.25,162.0,955,8660.25,time,83.0,1.0,82.0,0.5061728395061729,Inner Validation,2020-04-28,88898,2020-04-28,14,7693,644,1.0384485590227002
2020-05-06,2020,IS,long,9029.0,8935.5,93.5,649,650,9034.75,8935.5,9134.0,99.25,955,8985.5,time,-49.25,1.0,-50.25,-0.5062972292191436,Inner Validation,2020-05-06,81414,2020-05-06,15,8047,649,1.1860859311666299
2020-05-13,2020,IS,long,9183.5,9042.75,140.75,634,635,9195.75,9042.75,9348.75,153.0,698,9042.75,stop,-153.0,1.0,-154.0,-1.0065359477124185,Inner Validation,2020-05-13,110740,2020-05-13,12,8715,634,0.9443742098609355
2020-05-21,2020,IS,short,9510.75,9430.5,80.25,634,635,9418.0,9510.75,9325.25,92.75,955,9373.75,time,44.25,1.0,43.25,0.4663072776280323,Inner Validation,2020-05-21,73532,2020-05-21,12,7868,634,1.2840124027634228
2020-05-29,2020,IS,short,9483.0,9380.25,102.75,664,665,9379.75,9483.0,9276.5,103.25,850,9483.0,stop,-103.25,1.0,-104.25,-1.0096852300242132,Inner Validation,2020-05-29,87641,2020-05-29,18,10805,664,1.4794445522073
2020-06-02,2020,IS,short,9611.5,9558.25,53.25,649,650,9542.25,9611.5,9473.0,69.25,842,9611.5,stop,-69.25,1.0,-70.25,-1.0144404332129964,Inner Validation,2020-06-02,73633,2020-06-02,15,7399,649,1.2058180435402606
2020-06-04,2020,IS,short,9742.5,9669.75,72.75,674,675,9665.25,9742.5,9588.0,77.25,907,9588.0,target,77.25,1.0,76.25,0.9870550161812298,Inner Validation,2020-06-04,77202,2020-06-04,20,10272,674,1.5966425740265797
2020-06-12,2020,IS,short,9849.25,9754.0,95.25,639,640,9721.25,9849.25,9593.25,128.0,679,9593.25,target,128.0,1.0,127.0,0.9921875,Inner Validation,2020-06-12,58646,2020-06-12,13,5163,639,1.0564403369368753
2020-06-16,2020,IS,short,10001.75,9940.5,61.25,644,645,9933.5,10001.75,9865.25,68.25,657,9865.25,target,68.25,1.0,67.25,0.9853479853479854,Inner Validation,2020-06-16,86343,2020-06-16,14,8059,644,1.1200444737847886
2020-06-24,2020,IS,short,10221.5,10071.25,150.25,639,640,10069.75,10221.5,9918.0,151.75,955,9982.0,time,87.75,1.0,86.75,0.57166392092257,Inner Validation,2020-06-24,108954,2020-06-24,13,9970,639,1.0980780880004406
2020-06-26,2020,IS,short,10082.25,9895.5,186.75,634,635,9889.0,10082.25,9695.75,193.25,955,9827.75,time,61.25,1.0,60.25,0.3117723156532988,Inner Validation,2020-06-26,106329,2020-06-26,12,12346,634,1.3933357785740486
2020-06-29,2020,IS,long,9855.75,9728.75,127.0,639,640,9868.0,9728.75,10007.25,139.25,955,9921.0,time,53.0,1.0,52.0,0.3734290843806104,Inner Validation,2020-06-29,118652,2020-06-29,13,9981,639,1.0094393689107644
2020-07-02,2020,IS,short,10422.25,10361.5,60.75,664,665,10349.0,10422.25,10275.75,73.25,955,10324.25,time,24.75,1.0,23.75,0.3242320819112628,Inner Validation,2020-07-02,77109,2020-07-02,18,7219,664,1.1234486246741626
2020-07-08,2020,IS,short,10640.5,10566.5,74.0,679,680,10547.25,10640.5,10454.0,93.25,924,10640.5,stop,-93.25,1.0,-94.25,-1.0107238605898123,Inner Validation,2020-07-08,80724,2020-07-08,21,9504,679,1.412814033001338
2020-07-09,2020,IS,short,10748.0,10679.0,69.0,644,645,10648.75,10748.0,10549.5,99.25,900,10748.0,stop,-99.25,1.0,-100.25,-1.0100755667506298,Inner Validation,2020-07-09,98850,2020-07-09,14,11355,644,1.37845220030349
2020-07-15,2020,IS,short,10766.5,10677.25,89.25,664,665,10652.25,10766.5,10538.0,114.25,955,10670.0,time,-17.75,1.0,-18.75,-0.1641137855579868,Inner Validation,2020-07-15,141702,2020-07-15,18,11849,664,1.0034297328195791
2020-07-16,2020,IS,short,10599.75,10505.25,94.5,664,665,10491.5,10599.75,10383.25,108.25,794,10599.75,stop,-108.25,1.0,-109.25,-1.0092378752886837,Inner Validation,2020-07-16,127223,2020-07-16,18,10727,664,1.011798181146491
2020-07-22,2020,IS,short,10899.25,10821.5,77.75,649,650,10807.0,10899.25,10714.75,92.25,955,10861.5,time,-54.5,1.0,-55.5,-0.6016260162601627,Inner Validation,2020-07-22,89765,2020-07-22,15,8215,649,1.0982008577953546
2020-08-07,2020,IS,long,11252.25,11206.5,45.75,654,655,11265.0,11206.5,11323.5,58.5,688,11206.5,stop,-58.5,1.0,-59.5,-1.017094017094017,Inner Validation,2020-08-07,75858,2020-08-07,16,7145,654,1.1302697144665033
2020-08-24,2020,IS,short,11722.5,11591.25,131.25,649,650,11585.25,11722.5,11448.0,137.25,955,11606.25,time,-21.0,1.0,-22.0,-0.1602914389799635,Inner Validation,2020-08-24,146442,2020-08-24,15,12587,649,1.0314254107428198
