session_date,year,split,side,relative_volume,reentry_close_min,entry_min,entry,stop,target,target_name,risk_points,reward_r,exit_kind,net_points
2011-06-13,2011,Train,long,0.44577142063602276,754,755,2218.0,2215.0,2230.25,opposite_ib,3.0,4.083333333333333,stop,-4.0
2011-07-05,2011,Train,short,0.17339069729685852,724,725,2364.0,2367.5,2359.0,ib_mid,3.5,1.4285714285714286,stop,-4.5
2011-07-05,2011,Train,short,0.17339069729685852,724,725,2364.0,2367.5,2354.0,opposite_ib,3.5,2.857142857142857,stop,-4.5
2011-07-18,2011,Train,long,0.58129470988254,659,660,2327.75,2323.75,2338.5,ib_mid,4.0,2.6875,stop,-5.0
2011-07-18,2011,Train,long,0.58129470988254,659,660,2327.75,2323.75,2351.75,opposite_ib,4.0,6.0,stop,-5.0
2011-07-25,2011,Train,short,0.279815668202765,909,910,2420.5,2434.75,2412.375,ib_mid,14.25,0.5701754385964912,time,-0.75
2011-07-25,2011,Train,short,0.279815668202765,909,910,2420.5,2434.75,2402.25,opposite_ib,14.25,1.280701754385965,time,-0.75
2011-08-08,2011,Train,long,0.4816819701812404,834,835,2107.0,2096.5,2132.5,ib_mid,10.5,2.4285714285714284,stop,-11.5
2011-08-08,2011,Train,long,0.4816819701812404,834,835,2107.0,2096.5,2161.75,opposite_ib,10.5,5.214285714285714,stop,-11.5
2011-08-15,2011,Train,long,0.5815503211991435,704,705,2185.5,2177.5,2196.5,ib_mid,8.0,1.375,target,10.0
2011-08-15,2011,Train,long,0.5815503211991435,704,705,2185.5,2177.5,2207.5,opposite_ib,8.0,2.75,target,21.0
2011-09-06,2011,Train,short,0.22243377947023577,754,755,2135.0,2142.0,2125.75,ib_mid,7.0,1.3214285714285714,stop,-8.0
2011-09-06,2011,Train,short,0.22243377947023577,754,755,2135.0,2142.0,2115.75,opposite_ib,7.0,2.75,stop,-8.0
2011-11-14,2011,Train,long,0.4763752834732191,809,810,2340.75,2330.0,2349.625,ib_mid,10.75,0.8255813953488372,stop,-11.75
2011-11-14,2011,Train,long,0.4763752834732191,809,810,2340.75,2330.0,2360.0,opposite_ib,10.75,1.7906976744186047,stop,-11.75
2011-12-05,2011,Train,short,0.248819920882145,779,780,2341.25,2343.5,2331.5,ib_mid,2.25,4.333333333333333,target,8.75
2011-12-05,2011,Train,short,0.248819920882145,779,780,2341.25,2343.5,2321.25,opposite_ib,2.25,8.88888888888889,target,19.0
2011-12-27,2011,Train,short,0.36020583190394506,874,875,2293.25,2296.75,2284.875,ib_mid,3.5,2.392857142857143,time,2.25
2011-12-27,2011,Train,short,0.36020583190394506,874,875,2293.25,2296.75,2276.25,opposite_ib,3.5,4.857142857142857,time,2.25
2012-01-17,2012,Train,short,0.5530626356071624,754,755,2396.25,2401.25,2393.0,ib_mid,5.0,0.65,target,2.25
2012-01-17,2012,Train,short,0.5530626356071624,754,755,2396.25,2401.25,2389.25,opposite_ib,5.0,1.4,target,6.0
2012-04-09,2012,Train,short,0.46301218717087117,674,675,2735.0,2742.75,2728.375,ib_mid,7.75,0.8548387096774194,stop,-8.75
2012-04-09,2012,Train,short,0.46301218717087117,674,675,2735.0,2742.75,2718.75,opposite_ib,7.75,2.096774193548387,stop,-8.75
2012-04-30,2012,Train,long,0.40041023270594694,894,895,2718.25,2715.25,2725.75,ib_mid,3.0,2.5,time,-0.25
2012-04-30,2012,Train,long,0.40041023270594694,894,895,2718.25,2715.25,2734.25,opposite_ib,3.0,5.333333333333333,time,-0.25
2012-06-11,2012,Train,long,0.5067937538024742,669,670,2546.75,2540.75,2559.5,ib_mid,6.0,2.125,stop,-7.0
2012-06-11,2012,Train,long,0.5067937538024742,669,670,2546.75,2540.75,2573.5,opposite_ib,6.0,4.458333333333333,stop,-7.0
2012-06-25,2012,Train,long,0.2838298296303677,679,680,2532.0,2529.0,2544.75,ib_mid,3.0,4.25,stop,-4.0
2012-06-25,2012,Train,long,0.2838298296303677,679,680,2532.0,2529.0,2558.0,opposite_ib,3.0,8.666666666666666,stop,-4.0
2012-07-23,2012,Train,short,0.3119457344399464,694,695,2563.25,2567.5,2553.875,ib_mid,4.25,2.2058823529411766,stop,-5.25
2012-07-23,2012,Train,short,0.3119457344399464,694,695,2563.25,2567.5,2543.25,opposite_ib,4.25,4.705882352941177,stop,-5.25
2012-07-30,2012,Train,long,0.5014372404982433,674,675,2644.25,2638.5,2651.0,ib_mid,5.75,1.173913043478261,stop,-6.75
2012-07-30,2012,Train,long,0.5014372404982433,674,675,2644.25,2638.5,2657.75,opposite_ib,5.75,2.347826086956522,stop,-6.75
2012-08-20,2012,Train,short,0.48076419257975456,759,760,2776.25,2784.0,2772.75,ib_mid,7.75,0.45161290322580644,stop,-8.75
2012-08-20,2012,Train,short,0.48076419257975456,759,760,2776.25,2784.0,2767.0,opposite_ib,7.75,1.1935483870967742,stop,-8.75
2012-08-27,2012,Train,short,0.3312259059367772,694,695,2791.5,2794.25,2784.625,ib_mid,2.75,2.5,target,5.875
2012-08-27,2012,Train,short,0.3312259059367772,694,695,2791.5,2794.25,2777.75,opposite_ib,2.75,5.0,target,12.75
2012-08-28,2012,Train,short,0.3401028126893532,754,755,2786.75,2790.75,2779.0,ib_mid,4.0,1.9375,time,2.25
2012-08-28,2012,Train,short,0.3401028126893532,754,755,2786.75,2790.75,2771.0,opposite_ib,4.0,3.9375,time,2.25
2012-09-11,2012,Train,short,0.6253351206434317,694,695,2797.25,2800.0,2791.5,ib_mid,2.75,2.090909090909091,target,4.75
2012-09-11,2012,Train,short,0.6253351206434317,694,695,2797.25,2800.0,2784.25,opposite_ib,2.75,4.7272727272727275,target,12.0
2012-09-21,2012,Train,long,0.48330514617057263,679,680,2865.5,2864.0,2868.5,ib_mid,1.5,2.0,stop,-2.5
2012-09-21,2012,Train,long,0.48330514617057263,679,680,2865.5,2864.0,2871.75,opposite_ib,1.5,4.166666666666667,stop,-2.5
2012-10-22,2012,Train,long,0.5595521676989043,814,815,2670.25,2667.25,2677.625,ib_mid,3.0,2.4583333333333335,stop,-4.0
2012-10-22,2012,Train,long,0.5595521676989043,814,815,2670.25,2667.25,2686.5,opposite_ib,3.0,5.416666666666667,stop,-4.0
2012-10-25,2012,Train,long,0.6228686551029433,664,665,2657.75,2652.0,2665.125,ib_mid,5.75,1.2826086956521738,stop,-6.75
2012-10-25,2012,Train,long,0.6228686551029433,664,665,2657.75,2652.0,2673.5,opposite_ib,5.75,2.739130434782609,stop,-6.75
2012-11-02,2012,Train,long,0.5913890225606477,714,715,2676.75,2673.0,2684.25,ib_mid,3.75,2.0,stop,-4.75
2012-11-02,2012,Train,long,0.5913890225606477,714,715,2676.75,2673.0,2692.75,opposite_ib,3.75,4.266666666666667,stop,-4.75
2012-11-20,2012,Train,short,0.5818035264483626,729,730,2593.75,2597.0,2587.875,ib_mid,3.25,1.8076923076923077,target,4.875
2012-11-20,2012,Train,short,0.5818035264483626,729,730,2593.75,2597.0,2581.75,opposite_ib,3.25,3.6923076923076925,target,11.0
2012-12-19,2012,Train,long,0.4387403229121469,899,900,2695.75,2691.25,2703.625,ib_mid,4.5,1.75,stop,-5.5
2012-12-19,2012,Train,long,0.4387403229121469,899,900,2695.75,2691.25,2711.5,opposite_ib,4.5,3.5,stop,-5.5
2013-01-02,2013,Train,long,0.3381462505822077,654,655,2720.25,2718.0,2728.5,ib_mid,2.25,3.6666666666666665,stop,-3.25
2013-01-02,2013,Train,long,0.3381462505822077,654,655,2720.25,2718.0,2737.0,opposite_ib,2.25,7.444444444444445,stop,-3.25
2013-01-15,2013,Train,short,0.5089440276976341,769,770,2718.75,2721.5,2712.25,ib_mid,2.75,2.3636363636363638,target,5.5
2013-01-15,2013,Train,short,0.5089440276976341,769,770,2718.75,2721.5,2705.25,opposite_ib,2.75,4.909090909090909,time,1.0
2013-01-22,2013,Train,long,0.5206206913351684,669,670,2725.75,2722.25,2732.75,ib_mid,3.5,2.0,stop,-4.5
2013-01-22,2013,Train,long,0.5206206913351684,669,670,2725.75,2722.25,2741.5,opposite_ib,3.5,4.5,stop,-4.5
2013-01-28,2013,Train,short,0.6028406102051552,749,750,2742.75,2747.75,2735.75,ib_mid,5.0,1.4,target,6.0
2013-01-28,2013,Train,short,0.6028406102051552,749,750,2742.75,2747.75,2728.75,opposite_ib,5.0,2.8,time,2.25
2013-02-04,2013,Train,long,0.5259455790707719,664,665,2739.75,2736.5,2745.0,ib_mid,3.25,1.6153846153846154,stop,-4.25
2013-02-04,2013,Train,long,0.5259455790707719,664,665,2739.75,2736.5,2750.5,opposite_ib,3.25,3.3076923076923075,stop,-4.25
2013-02-13,2013,Train,long,0.5164250598764655,719,720,2766.25,2762.5,2772.625,ib_mid,3.75,1.7,target,5.375
2013-02-13,2013,Train,long,0.5164250598764655,719,720,2766.25,2762.5,2781.75,opposite_ib,3.75,4.133333333333334,time,1.75
2013-02-21,2013,Train,long,0.144944344652985,904,905,2712.75,2699.25,2722.0,ib_mid,13.5,0.6851851851851852,time,-3.75
2013-02-21,2013,Train,long,0.144944344652985,904,905,2712.75,2699.25,2731.75,opposite_ib,13.5,1.4074074074074074,time,-3.75
2013-03-04,2013,Train,short,0.630817923300612,694,695,2745.5,2749.5,2741.125,ib_mid,4.0,1.09375,target,3.375
2013-03-04,2013,Train,short,0.630817923300612,694,695,2745.5,2749.5,2735.75,opposite_ib,4.0,2.4375,target,8.75
2013-03-12,2013,Train,long,0.6112013681060282,654,655,2796.25,2792.75,2799.75,ib_mid,3.5,1.0,stop,-4.5
2013-03-12,2013,Train,long,0.6112013681060282,654,655,2796.25,2792.75,2805.0,opposite_ib,3.5,2.5,stop,-4.5
2013-03-13,2013,Train,short,0.4752610077167499,864,865,2798.5,2803.75,2791.125,ib_mid,5.25,1.4047619047619047,time,2.25
2013-03-13,2013,Train,short,0.4752610077167499,864,865,2798.5,2803.75,2782.5,opposite_ib,5.25,3.0476190476190474,time,2.25
2013-03-22,2013,Train,short,0.22301190933538226,764,765,2786.75,2787.75,2781.625,ib_mid,1.0,5.125,stop,-2.0
2013-03-22,2013,Train,short,0.22301190933538226,764,765,2786.75,2787.75,2776.5,opposite_ib,1.0,10.25,stop,-2.0
2013-03-28,2013,Train,short,0.4944855587871109,649,650,2805.75,2808.0,2802.375,ib_mid,2.25,1.5,stop,-3.25
2013-03-28,2013,Train,short,0.4944855587871109,649,650,2805.75,2808.0,2798.25,opposite_ib,2.25,3.3333333333333335,stop,-3.25
2013-04-05,2013,Train,short,0.5082584758041148,644,645,2747.5,2751.0,2743.75,ib_mid,3.5,1.0714285714285714,stop,-4.5
2013-04-05,2013,Train,short,0.5082584758041148,644,645,2747.5,2751.0,2737.5,opposite_ib,3.5,2.857142857142857,stop,-4.5
2013-04-19,2013,Train,short,0.51810450690324,649,650,2763.25,2767.25,2750.875,ib_mid,4.0,3.09375,stop,-5.0
2013-04-19,2013,Train,short,0.51810450690324,649,650,2763.25,2767.25,2736.75,opposite_ib,4.0,6.625,stop,-5.0
2013-04-23,2013,Train,short,0.3651417492008594,674,675,2829.75,2833.75,2824.125,ib_mid,4.0,1.40625,stop,-5.0
2013-04-23,2013,Train,short,0.3651417492008594,674,675,2829.75,2833.75,2817.0,opposite_ib,4.0,3.1875,stop,-5.0
2013-04-26,2013,Train,short,0.5036292573981016,919,920,2840.75,2842.25,2832.25,ib_mid,1.5,5.666666666666667,stop,-2.5
2013-04-26,2013,Train,short,0.5036292573981016,919,920,2840.75,2842.25,2823.75,opposite_ib,1.5,11.333333333333334,stop,-2.5
2013-04-29,2013,Train,short,0.5675618073316283,734,735,2866.0,2869.0,2854.0,ib_mid,3.0,4.0,stop,-4.0
2013-04-29,2013,Train,short,0.5675618073316283,734,735,2866.0,2869.0,2842.0,opposite_ib,3.0,8.0,stop,-4.0
2013-05-01,2013,Train,long,0.5371542460071642,804,805,2870.25,2866.5,2878.0,ib_mid,3.75,2.066666666666667,stop,-4.75
2013-05-01,2013,Train,long,0.5371542460071642,804,805,2870.25,2866.5,2887.0,opposite_ib,3.75,4.466666666666667,stop,-4.75
2013-05-02,2013,Train,short,0.6065217391304348,639,640,2890.75,2894.0,2881.125,ib_mid,3.25,2.9615384615384617,stop,-4.25
2013-05-02,2013,Train,short,0.6065217391304348,639,640,2890.75,2894.0,2870.25,opposite_ib,3.25,6.3076923076923075,stop,-4.25
2013-05-03,2013,Train,short,0.6263987084562712,639,640,2943.25,2947.25,2937.0,ib_mid,4.0,1.5625,stop,-5.0
2013-05-03,2013,Train,short,0.6263987084562712,639,640,2943.25,2947.25,2929.5,opposite_ib,4.0,3.4375,stop,-5.0
2013-05-06,2013,Train,short,0.4578211106401017,744,745,2949.25,2952.5,2945.375,ib_mid,3.25,1.1923076923076923,stop,-4.25
2013-05-06,2013,Train,short,0.4578211106401017,744,745,2949.25,2952.5,2941.25,opposite_ib,3.25,2.4615384615384617,stop,-4.25
2013-05-09,2013,Train,short,0.46033530975260684,889,890,2964.75,2978.5,2959.5,ib_mid,13.75,0.38181818181818183,target,4.25
2013-05-09,2013,Train,short,0.46033530975260684,889,890,2964.75,2978.5,2954.25,opposite_ib,13.75,0.7636363636363637,target,9.5
2013-05-16,2013,Train,short,0.5168279702267088,704,705,3013.5,3016.5,3007.875,ib_mid,3.0,1.875,target,4.625
2013-05-16,2013,Train,short,0.5168279702267088,704,705,3013.5,3016.5,3001.25,opposite_ib,3.0,4.083333333333333,stop,-4.0
2013-05-20,2013,Train,short,0.5159267922162475,719,720,3030.5,3032.25,3024.125,ib_mid,1.75,3.642857142857143,target,5.375
2013-05-20,2013,Train,short,0.5159267922162475,719,720,3030.5,3032.25,3017.75,opposite_ib,1.75,7.285714285714286,target,11.75
2013-05-23,2013,Train,short,0.473316863742115,689,690,2990.25,2997.75,2980.625,ib_mid,7.5,1.2833333333333334,stop,-8.5
2013-05-23,2013,Train,short,0.473316863742115,689,690,2990.25,2997.75,2966.75,opposite_ib,7.5,3.1333333333333333,stop,-8.5
2013-05-30,2013,Train,short,0.5291366639447703,669,670,3014.25,3019.25,3006.0,ib_mid,5.0,1.65,stop,-6.0
2013-05-30,2013,Train,short,0.5291366639447703,669,670,3014.25,3019.25,2996.0,opposite_ib,5.0,3.65,stop,-6.0
2013-06-07,2013,Train,short,0.4209103329258647,709,710,2978.25,2985.0,2965.75,ib_mid,6.75,1.8518518518518519,stop,-7.75
2013-06-07,2013,Train,short,0.4209103329258647,709,710,2978.25,2985.0,2952.75,opposite_ib,6.75,3.7777777777777777,stop,-7.75
2013-06-12,2013,Train,long,0.43306666666666666,664,665,2953.75,2951.0,2966.0,ib_mid,2.75,4.454545454545454,stop,-3.75
2013-06-12,2013,Train,long,0.43306666666666666,664,665,2953.75,2951.0,2979.25,opposite_ib,2.75,9.272727272727273,stop,-3.75
2013-06-17,2013,Train,short,0.26768628971155706,709,710,2978.0,2985.25,2970.5,ib_mid,7.25,1.0344827586206897,target,6.5
2013-06-17,2013,Train,short,0.26768628971155706,709,710,2978.0,2985.25,2961.75,opposite_ib,7.25,2.2413793103448274,target,15.25
2013-06-19,2013,Train,long,0.2216565255184403,789,790,2986.25,2984.75,2990.625,ib_mid,1.5,2.9166666666666665,stop,-2.5
2013-06-19,2013,Train,long,0.2216565255184403,789,790,2986.25,2984.75,2995.75,opposite_ib,1.5,6.333333333333333,stop,-2.5
2013-06-24,2013,Train,long,0.5802063572849674,694,695,2823.75,2817.5,2834.375,ib_mid,6.25,1.7,target,9.625
2013-06-24,2013,Train,long,0.5802063572849674,694,695,2823.75,2817.5,2849.0,opposite_ib,6.25,4.04,target,24.25
2013-07-02,2013,Train,short,0.3238289205702648,719,720,2939.0,2941.0,2929.0,ib_mid,2.0,5.0,target,9.0
2013-07-02,2013,Train,short,0.3238289205702648,719,720,2939.0,2941.0,2918.25,opposite_ib,2.0,10.375,target,19.75
2013-07-08,2013,Train,long,0.5971795805796951,649,650,2964.5,2961.5,2969.375,ib_mid,3.0,1.625,stop,-4.0
2013-07-08,2013,Train,long,0.5971795805796951,649,650,2964.5,2961.5,2974.25,opposite_ib,3.0,3.25,stop,-4.0
2013-07-09,2013,Train,short,0.4380139008767546,714,715,2974.75,2979.5,2968.5,ib_mid,4.75,1.3157894736842106,stop,-5.75
2013-07-09,2013,Train,short,0.4380139008767546,714,715,2974.75,2979.5,2960.25,opposite_ib,4.75,3.0526315789473686,stop,-5.75
2013-07-19,2013,Train,long,0.14687403440107116,779,780,3034.25,3031.0,3039.25,ib_mid,3.25,1.5384615384615385,stop,-4.25
2013-07-19,2013,Train,long,0.14687403440107116,779,780,3034.25,3031.0,3045.5,opposite_ib,3.25,3.4615384615384617,stop,-4.25
2013-07-31,2013,Train,long,0.4018711766822598,769,770,3086.5,3085.0,3092.0,ib_mid,1.5,3.6666666666666665,stop,-2.5
2013-07-31,2013,Train,long,0.4018711766822598,769,770,3086.5,3085.0,3097.5,opposite_ib,1.5,7.333333333333333,stop,-2.5
2013-08-01,2013,Train,short,0.3667926780740151,924,925,3114.5,3118.75,3109.875,ib_mid,4.25,1.088235294117647,stop,-5.25
2013-08-01,2013,Train,short,0.3667926780740151,924,925,3114.5,3118.75,3105.25,opposite_ib,4.25,2.176470588235294,stop,-5.25
2013-08-08,2013,Train,short,0.5005543585130641,774,775,3132.75,3136.75,3121.5,ib_mid,4.0,2.8125,time,2.5
2013-08-08,2013,Train,short,0.5005543585130641,774,775,3132.75,3136.75,3109.75,opposite_ib,4.0,5.75,time,2.5
2013-08-13,2013,Train,short,0.41581372786805726,779,780,3131.0,3134.75,3118.375,ib_mid,3.75,3.3666666666666667,stop,-4.75
2013-08-13,2013,Train,short,0.41581372786805726,779,780,3131.0,3134.75,3104.75,opposite_ib,3.75,7.0,stop,-4.75
2013-08-19,2013,Train,short,0.6107925200356188,659,660,3097.75,3100.75,3084.625,ib_mid,3.0,4.375,target,12.125
2013-08-19,2013,Train,short,0.6107925200356188,659,660,3097.75,3100.75,3071.5,opposite_ib,3.0,8.75,target,25.25
2013-08-28,2013,Train,short,0.5734035922715168,679,680,3070.75,3076.25,3064.375,ib_mid,5.5,1.1590909090909092,stop,-6.5
2013-08-28,2013,Train,short,0.5734035922715168,679,680,3070.75,3076.25,3056.0,opposite_ib,5.5,2.6818181818181817,stop,-6.5
2013-09-04,2013,Train,short,0.5085660495764042,644,645,3113.25,3117.0,3103.75,ib_mid,3.75,2.533333333333333,stop,-4.75
2013-09-04,2013,Train,short,0.5085660495764042,644,645,3113.25,3117.0,3091.75,opposite_ib,3.75,5.733333333333333,stop,-4.75
2013-09-06,2013,Train,short,0.28667436088612896,909,910,3140.25,3150.5,3119.5,ib_mid,10.25,2.024390243902439,time,2.75
2013-09-06,2013,Train,short,0.28667436088612896,909,910,3140.25,3150.5,3096.5,opposite_ib,10.25,4.2682926829268295,time,2.75
2013-09-10,2013,Train,short,0.5578183303321143,649,650,3186.75,3189.0,3183.5,ib_mid,2.25,1.4444444444444444,stop,-3.25
2013-09-10,2013,Train,short,0.5578183303321143,649,650,3186.75,3189.0,3179.0,opposite_ib,2.25,3.4444444444444446,stop,-3.25
2013-09-11,2013,Train,short,0.5423899190436016,764,765,3173.0,3177.5,3166.875,ib_mid,4.5,1.3611111111111112,stop,-5.5
2013-09-11,2013,Train,short,0.5423899190436016,764,765,3173.0,3177.5,3160.0,opposite_ib,4.5,2.888888888888889,stop,-5.5
2013-09-12,2013,Train,short,0.5627556767652814,659,660,3182.0,3187.0,3177.0,ib_mid,5.0,1.0,target,4.0
2013-09-12,2013,Train,short,0.5627556767652814,659,660,3182.0,3187.0,3170.25,opposite_ib,5.0,2.35,time,8.0
2013-09-17,2013,Train,short,0.4023327813377493,694,695,3182.25,3186.75,3175.75,ib_mid,4.5,1.4444444444444444,stop,-5.5
2013-09-17,2013,Train,short,0.4023327813377493,694,695,3182.25,3186.75,3169.0,opposite_ib,4.5,2.9444444444444446,stop,-5.5
2013-09-18,2013,Train,long,0.599869593566616,689,690,3188.5,3186.75,3191.5,ib_mid,1.75,1.7142857142857142,stop,-2.75
2013-09-18,2013,Train,long,0.599869593566616,689,690,3188.5,3186.75,3194.75,opposite_ib,1.75,3.5714285714285716,stop,-2.75
2013-09-25,2013,Train,short,0.3453791145804902,724,725,3215.75,3219.5,3205.75,ib_mid,3.75,2.6666666666666665,stop,-4.75
2013-09-25,2013,Train,short,0.3453791145804902,724,725,3215.75,3219.5,3195.75,opposite_ib,3.75,5.333333333333333,stop,-4.75
2013-09-30,2013,Train,short,0.502470401789876,674,675,3209.0,3216.75,3195.0,ib_mid,7.75,1.8064516129032258,stop,-8.75
2013-09-30,2013,Train,short,0.502470401789876,674,675,3209.0,3216.75,3178.25,opposite_ib,7.75,3.967741935483871,stop,-8.75
2013-10-03,2013,Train,long,0.5358997314234557,649,650,3215.0,3210.25,3231.375,ib_mid,4.75,3.4473684210526314,stop,-5.75
2013-10-03,2013,Train,long,0.5358997314234557,649,650,3215.0,3210.25,3248.0,opposite_ib,4.75,6.947368421052632,stop,-5.75
2013-10-16,2013,Train,short,0.551333918012844,679,680,3272.5,3276.75,3261.75,ib_mid,4.25,2.5294117647058822,time,-2.5
2013-10-16,2013,Train,short,0.551333918012844,679,680,3272.5,3276.75,3250.75,opposite_ib,4.25,5.117647058823529,time,-2.5
2013-10-18,2013,Train,short,0.2986799173825845,779,780,3334.75,3336.5,3324.125,ib_mid,1.75,6.071428571428571,stop,-2.75
2013-10-18,2013,Train,short,0.2986799173825845,779,780,3334.75,3336.5,3313.75,opposite_ib,1.75,12.0,stop,-2.75
2013-10-25,2013,Train,long,0.583858570330515,849,850,3376.5,3361.0,3384.125,ib_mid,15.5,0.49193548387096775,time,-5.75
2013-10-25,2013,Train,long,0.583858570330515,849,850,3376.5,3361.0,3392.75,opposite_ib,15.5,1.0483870967741935,time,-5.75
2013-10-31,2013,Train,short,0.37890941865705274,724,725,3383.75,3390.75,3373.25,ib_mid,7.0,1.5,stop,-8.0
2013-10-31,2013,Train,short,0.37890941865705274,724,725,3383.75,3390.75,3360.75,opposite_ib,7.0,3.2857142857142856,stop,-8.0
2013-11-15,2013,Train,short,0.1617580425917535,879,880,3415.5,3416.75,3410.5,ib_mid,1.25,4.0,stop,-2.25
2013-11-15,2013,Train,short,0.1617580425917535,879,880,3415.5,3416.75,3405.25,opposite_ib,1.25,8.2,stop,-2.25
2013-11-27,2013,Train,short,0.27356344575215114,704,705,3467.25,3468.5,3459.625,ib_mid,1.25,6.1,stop,-2.25
2013-11-27,2013,Train,short,0.27356344575215114,704,705,3467.25,3468.5,3451.75,opposite_ib,1.25,12.4,stop,-2.25
2013-12-04,2013,Train,short,0.4728443028898264,664,665,3491.25,3494.25,3477.25,ib_mid,3.0,4.666666666666667,target,13.0
2013-12-04,2013,Train,short,0.4728443028898264,664,665,3491.25,3494.25,3462.75,opposite_ib,3.0,9.5,target,27.5
2013-12-09,2013,Train,short,0.31350844277673545,689,690,3522.0,3525.0,3517.375,ib_mid,3.0,1.5416666666666667,target,3.625
2013-12-09,2013,Train,short,0.31350844277673545,689,690,3522.0,3525.0,3511.5,opposite_ib,3.0,3.5,time,6.5
2013-12-11,2013,Train,long,0.34839350778403444,704,705,3495.5,3493.75,3507.375,ib_mid,1.75,6.785714285714286,stop,-2.75
2013-12-11,2013,Train,long,0.34839350778403444,704,705,3495.5,3493.75,3519.5,opposite_ib,1.75,13.714285714285714,stop,-2.75
2013-12-23,2013,Train,short,0.45066698714096864,709,710,3558.5,3562.0,3553.75,ib_mid,3.5,1.3571428571428572,stop,-4.5
2013-12-23,2013,Train,short,0.45066698714096864,709,710,3558.5,3562.0,3547.75,opposite_ib,3.5,3.0714285714285716,stop,-4.5
2013-12-26,2013,Train,short,0.3376706621370425,704,705,3577.75,3581.25,3573.25,ib_mid,3.5,1.2857142857142858,stop,-4.5
2013-12-26,2013,Train,short,0.3376706621370425,704,705,3577.75,3581.25,3568.25,opposite_ib,3.5,2.7142857142857144,stop,-4.5
2013-12-30,2013,Train,short,0.3238047052871237,909,910,3567.75,3571.5,3562.0,ib_mid,3.75,1.5333333333333334,time,1.25
2013-12-30,2013,Train,short,0.3238047052871237,909,910,3567.75,3571.5,3556.0,opposite_ib,3.75,3.1333333333333333,time,1.25
2014-01-02,2014,Train,long,0.5150168188370976,864,865,3552.75,3548.75,3562.875,ib_mid,4.0,2.53125,time,6.25
2014-01-02,2014,Train,long,0.5150168188370976,864,865,3552.75,3548.75,3573.5,opposite_ib,4.0,5.1875,time,6.25
2014-01-16,2014,Train,short,0.24143612869655712,814,815,3606.5,3607.75,3600.5,ib_mid,1.25,4.8,target,5.0
2014-01-16,2014,Train,short,0.24143612869655712,814,815,3606.5,3607.75,3594.0,opposite_ib,1.25,10.0,time,1.75
2014-01-17,2014,Train,short,0.2587231449032455,759,760,3599.0,3603.75,3592.375,ib_mid,4.75,1.394736842105263,target,5.625
2014-01-17,2014,Train,short,0.2587231449032455,759,760,3599.0,3603.75,3585.25,opposite_ib,4.75,2.8947368421052633,target,12.75
2014-02-05,2014,Train,short,0.37405322566384724,804,805,3458.75,3463.5,3435.875,ib_mid,4.75,4.815789473684211,time,7.5
2014-02-05,2014,Train,short,0.37405322566384724,804,805,3458.75,3463.5,3412.0,opposite_ib,4.75,9.842105263157896,time,7.5
2014-02-10,2014,Train,short,0.39302124041401637,724,725,3572.25,3576.0,3563.0,ib_mid,3.75,2.466666666666667,stop,-4.75
2014-02-10,2014,Train,short,0.39302124041401637,724,725,3572.25,3576.0,3553.5,opposite_ib,3.75,5.0,stop,-4.75
2014-02-12,2014,Train,long,0.41966752046607403,664,665,3621.5,3618.25,3627.125,ib_mid,3.25,1.7307692307692308,target,4.625
2014-02-12,2014,Train,long,0.41966752046607403,664,665,3621.5,3618.25,3633.5,opposite_ib,3.25,3.6923076923076925,stop,-4.25
2014-02-14,2014,Train,short,0.6159364274450387,639,640,3652.75,3658.75,3647.875,ib_mid,6.0,0.8125,target,3.875
2014-02-14,2014,Train,short,0.6159364274450387,639,640,3652.75,3658.75,3640.5,opposite_ib,6.0,2.0416666666666665,stop,-7.0
2014-02-20,2014,Train,short,0.42872802565872276,769,770,3664.0,3669.25,3652.375,ib_mid,5.25,2.2142857142857144,stop,-6.25
2014-02-20,2014,Train,short,0.42872802565872276,769,770,3664.0,3669.25,3639.75,opposite_ib,5.25,4.619047619047619,stop,-6.25
2014-02-21,2014,Train,long,0.15788279773156902,789,790,3675.75,3670.75,3680.625,ib_mid,5.0,0.975,stop,-6.0
2014-02-21,2014,Train,long,0.15788279773156902,789,790,3675.75,3670.75,3686.75,opposite_ib,5.0,2.2,stop,-6.0
2014-03-14,2014,Train,long,0.5989807294155121,694,695,3632.0,3620.25,3641.125,ib_mid,11.75,0.776595744680851,target,8.125
2014-03-14,2014,Train,long,0.5989807294155121,694,695,3632.0,3620.25,3651.0,opposite_ib,11.75,1.6170212765957446,time,-11.75
2014-03-18,2014,Train,short,0.5158167251336571,704,705,3687.25,3692.75,3671.875,ib_mid,5.5,2.7954545454545454,stop,-6.5
2014-03-18,2014,Train,short,0.5158167251336571,704,705,3687.25,3692.75,3656.5,opposite_ib,5.5,5.590909090909091,stop,-6.5
2014-03-20,2014,Train,short,0.6018787361229718,639,640,3685.5,3690.0,3672.625,ib_mid,4.5,2.861111111111111,stop,-5.5
2014-03-20,2014,Train,short,0.6018787361229718,639,640,3685.5,3690.0,3657.25,opposite_ib,4.5,6.277777777777778,stop,-5.5
2014-03-21,2014,Train,long,0.36274143725177366,834,835,3658.75,3653.5,3683.625,ib_mid,5.25,4.738095238095238,stop,-6.25
2014-03-21,2014,Train,long,0.36274143725177366,834,835,3658.75,3653.5,3710.0,opposite_ib,5.25,9.761904761904763,stop,-6.25
