session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib
2022-02-23,2022,Validation,-1,644,679,714,35,715,236.25,0.3417989417989418,14,0.04867724867724868,0.6913743657621884,0.2455026455026455,0.19365079365079366,0.05185185185185184
2022-02-24,2022,Validation,1,669,684,704,20,705,425.25,0.18694885361552027,7,0.07172251616696061,0.5372210194047065,0.11699000587889477,0.23809523809523808,-0.12110523221634331
2022-02-28,2022,Validation,1,639,694,744,50,745,130.0,1.0384615384615385,21,0.15576923076923077,0.8397488654266702,0.5461538461538461,0.3346153846153846,0.2115384615384615
2022-03-03,2022,Validation,-1,639,679,734,55,735,228.5,0.41684901531728663,19,0.010940919037199124,0.8674982041402729,0.36980306345733044,0.36433260393873085,0.005470459518599591
2022-03-04,2022,Validation,-1,659,674,699,25,700,196.0,0.3354591836734694,8,0.011479591836734694,0.5820701160088858,0.44387755102040816,0.1913265306122449,0.25255102040816324
2022-03-07,2022,Validation,-1,644,659,664,5,665,308.5,0.09805510534846029,4,0.03646677471636953,0.5586551447011938,0.1993517017828201,0.1912479740680713,0.008103727714748793
2022-03-09,2022,Validation,1,659,659,664,5,665,152.0,0.23519736842105263,1,0.10032894736842106,0.6088209088209088,0.3404605263157895,0.3667763157894737,-0.02631578947368418
2022-03-10,2022,Validation,-1,634,634,649,15,650,125.5,0.16135458167330677,3,0.10557768924302789,0.8321705756929637,0.00199203187250996,0.8227091633466136,-0.8207171314741036
2022-03-11,2022,Validation,-1,674,759,829,70,830,215.0,0.48953488372093024,31,0.005813953488372093,0.9341750916074345,0.037209302325581395,0.3988372093023256,-0.3616279069767442
2022-03-16,2022,Validation,1,634,644,644,0,645,225.0,0.13,2,0.13444444444444445,0.862780958714786,0.08444444444444445,0.15555555555555556,-0.07111111111111111
2022-03-18,2022,Validation,1,679,679,684,5,685,250.25,0.013986013986013986,1,0.05094905094905095,0.5374050649659954,0.0899100899100899,0.17882117882117882,-0.08891108891108891
2022-03-21,2022,Validation,-1,799,804,814,10,815,238.75,0.18534031413612564,3,0.08481675392670157,0.651893977125574,0.3612565445026178,0.16230366492146597,0.19895287958115182
2022-03-22,2022,Validation,1,634,689,749,60,750,216.75,0.43367935409457903,23,0.0034602076124567475,0.8777427369231156,0.08765859284890427,0.2041522491349481,-0.11649365628604381
2022-03-23,2022,Validation,1,664,664,669,5,670,134.75,0.16512059369202226,1,0.07235621521335807,0.5960970981514686,0.059369202226345084,0.7142857142857143,-0.6549165120593692
2022-03-28,2022,Validation,-1,709,714,724,10,725,162.5,0.19538461538461538,3,0.08153846153846153,0.6604758757435559,0.21076923076923076,0.3830769230769231,-0.17230769230769233
2022-03-30,2022,Validation,-1,669,674,694,20,695,88.75,0.5070422535211268,5,0.005633802816901409,0.8389325086849133,0.37183098591549296,0.14366197183098592,0.22816901408450704
2022-04-01,2022,Validation,-1,699,799,869,70,870,125.5,0.649402390438247,34,0.11752988047808766,0.7888098740501537,0.2788844621513944,0.5059760956175299,-0.22709163346613548
2022-04-05,2022,Validation,-1,639,644,649,5,650,201.0,0.11069651741293532,2,0.07462686567164178,0.7696299056847176,0.18034825870646767,0.2860696517412935,-0.10572139303482583
2022-04-06,2022,Validation,-1,669,674,674,0,675,187.25,0.0534045393858478,1,0.03204272363150868,0.5381509032943678,0.32843791722296395,0.08811748998664887,0.24032042723631508
2022-04-07,2022,Validation,-1,644,649,654,5,655,148.75,0.226890756302521,2,0.0907563025210084,0.8823692734844979,0.23361344537815126,0.788235294117647,-0.5546218487394958
2022-04-08,2022,Validation,1,744,749,754,5,755,164.25,0.1308980213089802,2,0.0334855403348554,0.48121271668187243,0.4474885844748858,0.0974124809741248,0.350076103500761
2022-04-11,2022,Validation,-1,644,654,694,40,695,134.75,0.21150278293135436,10,0.14656771799628943,0.646310119276645,0.12059369202226346,0.2820037105751391,-0.16141001855287568
2022-04-12,2022,Validation,-1,649,654,659,5,660,164.5,0.1519756838905775,2,0.028875379939209727,0.8240452865606852,0.5182370820668692,0.19148936170212766,0.3267477203647416
2022-04-14,2022,Validation,-1,704,774,844,70,845,213.5,0.34192037470725994,28,0.02810304449648712,0.677637566723243,0.01990632318501171,0.4929742388758782,-0.4730679156908665
2022-04-18,2022,Validation,-1,734,754,789,35,790,175.5,0.2336182336182336,11,0.10256410256410256,0.5663446779960112,0.7564102564102564,0.10113960113960115,0.6552706552706552
2022-04-20,2022,Validation,-1,679,689,689,0,690,232.75,0.05263157894736842,2,0.022556390977443608,0.4995976599030034,0.19011815252416756,0.2706766917293233,-0.08055853920515574
2022-04-25,2022,Validation,1,634,639,644,5,645,171.0,0.34941520467836257,2,0.05555555555555555,1.0099573637712345,0.7675438596491229,0.17690058479532164,0.5906432748538012
2022-04-26,2022,Validation,-1,639,644,649,5,650,283.0,0.10777385159010601,2,0.07420494699646643,0.9775461968199399,0.01060070671378092,0.29858657243816256,-0.2879858657243816
2022-04-28,2022,Validation,-1,634,644,654,10,655,217.25,0.14039125431530494,4,0.06789413118527042,0.7743479301268246,0.620253164556962,0.0379746835443038,0.5822784810126582
2022-04-29,2022,Validation,-1,644,674,704,30,705,216.75,0.2848904267589389,12,0.04844290657439446,0.4739120892276382,0.12918108419838523,0.6805074971164936,-0.5513264129181084
2022-05-02,2022,Validation,1,634,634,644,10,645,251.5,0.2077534791252485,2,0.09642147117296222,0.8425092595292951,0.588469184890656,0.020874751491053677,0.5675944333996024
2022-05-03,2022,Validation,1,819,829,834,5,835,183.75,0.17142857142857143,3,0.04081632653061224,0.2542715741530006,0.8095238095238095,0.02857142857142857,0.780952380952381
2022-05-04,2022,Validation,-1,664,694,709,15,710,183.25,0.26193724420190995,9,0.1009549795361528,0.6235619437707038,0.7394270122783083,0.0572987721691678,0.6821282401091405
2022-05-06,2022,Validation,1,674,684,694,10,695,321.5,0.2744945567651633,4,0.1500777604976672,0.5041418653352178,0.29704510108864696,0.16951788491446346,0.1275272161741835
2022-05-09,2022,Validation,-1,634,644,649,5,650,209.5,0.2577565632458234,3,0.029832935560859187,0.9142132732740833,0.06801909307875895,0.5465393794749404,-0.4785202863961814
2022-05-10,2022,Validation,-1,649,689,809,120,810,210.75,0.7888493475682088,32,0.045077105575326216,0.9218001835909396,0.8232502965599051,0.0011862396204033216,0.8220640569395018
2022-05-11,2022,Validation,-1,779,839,884,45,885,332.5,0.4330827067669173,21,0.013533834586466165,0.6007857154900605,0.05263157894736842,0.5157894736842106,-0.46315789473684216
2022-05-12,2022,Validation,1,659,674,684,10,685,352.75,0.24592487597448617,5,0.04323175053153792,0.6741617357001972,0.6279234585400425,0.08504606661941885,0.5428773919206237
2022-05-13,2022,Validation,1,689,734,824,90,825,274.0,0.33485401459854014,27,0.014598540145985401,0.5566583514675442,0.4233576642335766,0.02737226277372263,0.395985401459854
2022-05-16,2022,Validation,1,869,874,884,10,885,171.75,0.1615720524017467,3,0.004366812227074236,0.457899555044602,0.8326055312954876,0.07423580786026202,0.7583697234352256
2022-05-17,2022,Validation,-1,639,654,684,30,685,132.5,0.5641509433962264,9,0.10566037735849057,0.9068847534006509,0.5528301886792453,0.016981132075471698,0.5358490566037736
2022-05-18,2022,Validation,-1,634,639,649,10,650,110.0,0.27045454545454545,3,0.14772727272727273,0.8632670641690455,0.00909090909090909,1.6636363636363636,-1.6545454545454545
2022-05-19,2022,Validation,1,699,704,744,40,745,214.0,0.31542056074766356,9,0.052570093457943924,0.5669340847431971,0.6869158878504673,0.12266355140186916,0.5642523364485982
2022-05-23,2022,Validation,1,694,699,709,10,710,193.75,0.19483870967741934,3,0.016774193548387096,0.7401179225174292,0.05419354838709677,0.3987096774193548,-0.34451612903225803
2022-05-25,2022,Validation,1,634,639,644,5,645,182.75,0.21477428180574556,2,0.008207934336525308,0.8434758260220273,0.4049247606019152,0.07523939808481532,0.32968536251709984
2022-05-26,2022,Validation,1,664,684,694,10,695,296.75,0.14406065711878685,6,0.03201347935973041,0.8177105409018292,0.016006739679865205,0.405223251895535,-0.3892165122156698
2022-05-27,2022,Validation,1,709,734,744,10,745,180.5,0.1634349030470914,7,0.04847645429362881,0.5081337906296215,0.07479224376731301,0.14681440443213298,-0.07202216066481996
2022-05-31,2022,Validation,1,714,724,744,20,745,208.0,0.3088942307692308,6,0.05889423076923077,0.7830007872951243,0.008413461538461538,0.3870192307692308,-0.3786057692307692
2022-06-01,2022,Validation,-1,634,639,644,5,645,217.75,0.22158438576349024,2,0.10332950631458095,0.8755946768772357,0.17336394948335246,0.5591274397244547,-0.38576349024110224
2022-06-03,2022,Validation,-1,639,689,784,95,785,122.0,0.8709016393442623,29,0.2581967213114754,1.096230839409179,0.02663934426229508,0.8688524590163934,-0.8422131147540983
2022-06-06,2022,Validation,-1,679,754,839,85,840,136.5,1.031135531135531,32,0.027472527472527472,1.1353846153846152,0.04212454212454213,0.8846153846153846,-0.8424908424908425
2022-06-07,2022,Validation,1,634,649,689,40,690,187.75,0.5699067909454061,11,0.014647137150466045,1.0273672731354893,0.19174434087882822,0.1411451398135819,0.05059920106524632
2022-06-08,2022,Validation,-1,759,769,769,0,770,155.5,0.1382636655948553,2,0.017684887459807074,0.7673388048351995,0.11736334405144695,0.32636655948553056,-0.20900321543408362
2022-06-10,2022,Validation,-1,674,679,679,0,680,237.5,0.056842105263157895,1,0.07578947368421053,0.5616781131874568,0.07789473684210527,0.20210526315789473,-0.12421052631578947
2022-06-13,2022,Validation,-1,644,674,679,5,680,192.0,0.3528645833333333,7,0.01953125,0.8299159483912415,0.3411458333333333,0.0859375,0.2552083333333333
2022-06-14,2022,Validation,-1,644,644,649,5,650,149.5,0.15217391304347827,1,0.5301003344481605,0.8049325762952448,0.08528428093645485,0.5769230769230769,-0.491638795986622
2022-06-16,2022,Validation,-1,639,654,674,20,675,146.75,0.5059625212947189,7,0.08858603066439523,0.8546654929577465,0.1635434412265758,0.4957410562180579,-0.33219761499148215
2022-06-17,2022,Validation,-1,634,649,664,15,665,166.0,0.3825301204819277,6,0.1430722891566265,1.0335228203148759,0.6731927710843374,0.030120481927710843,0.6430722891566265
2022-06-21,2022,Validation,1,654,659,674,15,675,190.5,0.06299212598425197,4,0.013123359580052493,0.5152653973972731,0.39763779527559057,0.06036745406824147,0.3372703412073491
2022-06-22,2022,Validation,1,639,639,649,10,650,269.25,0.11049210770659239,2,0.11420612813370473,0.7148231646172775,0.25812441968430827,0.11327762302692665,0.14484679665738162
2022-06-23,2022,Validation,1,644,659,664,5,665,144.0,0.3107638888888889,4,0.027777777777777776,0.9997354970154054,0.5850694444444444,0.4236111111111111,0.16145833333333331
2022-06-30,2022,Validation,1,714,719,724,5,725,237.0,0.11392405063291139,2,0.014767932489451477,0.39577652485904663,0.18881856540084388,0.42510548523206754,-0.23628691983122366
2022-07-05,2022,Validation,1,639,644,664,20,665,129.75,0.697495183044316,5,0.10404624277456648,1.3260887260887262,0.2813102119460501,0.6570327552986512,-0.37572254335260113
2022-07-07,2022,Validation,1,654,654,659,5,660,133.5,0.12734082397003746,1,0.011235955056179775,0.8305527566497543,0.17415730337078653,0.2902621722846442,-0.11610486891385766
2022-07-08,2022,Validation,1,634,644,654,10,655,146.25,0.22564102564102564,4,0.037606837606837605,0.7718228008636813,0.008547008547008548,0.6273504273504273,-0.6188034188034188
2022-07-14,2022,Validation,1,704,704,729,25,730,173.25,0.18037518037518038,5,0.017316017316017316,1.1760914993060985,0.3492063492063492,0.1370851370851371,0.2121212121212121
2022-07-15,2022,Validation,1,684,689,689,0,690,136.5,0.04395604395604396,1,0.12454212454212454,0.336166194523135,0.3241758241758242,0.12637362637362637,0.19780219780219782
2022-07-20,2022,Validation,1,634,729,794,65,795,136.25,0.908256880733945,32,0.1614678899082569,1.255415001654407,0.10275229357798166,0.4917431192660551,-0.3889908256880734
2022-07-22,2022,Validation,-1,664,669,674,5,675,155.75,0.10914927768860354,2,0.09951845906902086,0.6739502223295306,0.006420545746388443,0.9373996789727127,-0.9309791332263243
2022-07-26,2022,Validation,-1,634,639,649,10,650,112.0,0.18973214285714285,3,0.03125,0.8163793944662769,0.1875,0.47767857142857145,-0.29017857142857145
2022-07-27,2022,Validation,1,664,664,669,5,670,158.0,0.09018987341772151,1,0.04746835443037975,0.8321842373882988,0.13449367088607594,0.17563291139240506,-0.04113924050632911
2022-07-28,2022,Validation,1,689,714,739,25,740,202.0,0.2042079207920792,10,0.054455445544554455,0.7977144387652613,0.0952970297029703,0.17945544554455445,-0.08415841584158415
2022-07-29,2022,Validation,1,834,839,839,0,840,186.5,0.04155495978552279,1,0.029490616621983913,0.3611130008844139,0.05630026809651475,0.24664879356568364,-0.1903485254691689
2022-08-01,2022,Validation,1,649,654,669,15,670,216.5,0.18706697459584296,4,0.04041570438799076,0.7673829041926981,0.13856812933025403,0.151270207852194,-0.012702078521939969
2022-08-02,2022,Validation,1,654,654,674,20,675,136.75,0.32541133455210236,4,0.13528336380255943,1.082391250486674,0.12431444241316271,0.6179159049360147,-0.493601462522852
2022-08-03,2022,Validation,1,674,674,679,5,680,183.75,0.06394557823129252,1,0.050340136054421766,0.9121276911026905,0.0027210884353741495,0.32789115646258504,-0.3251700680272109
2022-08-04,2022,Validation,-1,634,639,649,10,650,107.5,0.43488372093023253,3,0.018604651162790697,1.0010385543323694,0.3209302325581395,0.32790697674418606,-0.006976744186046546
2022-08-05,2022,Validation,-1,689,694,694,0,695,195.5,0.15089514066496162,1,0.0319693094629156,1.159351964137292,0.26214833759590794,0.11125319693094629,0.15089514066496165
2022-08-08,2022,Validation,-1,704,704,714,10,715,187.25,0.18691588785046728,2,0.10146862483311081,1.2393210458365345,0.0534045393858478,0.49666221628838453,-0.4432576769025367
2022-08-10,2022,Validation,1,664,669,674,5,675,117.25,0.23667377398720682,2,0.057569296375266525,1.106627440987746,0.13859275053304904,0.34328358208955223,-0.2046908315565032
2022-08-12,2022,Validation,1,679,699,719,20,720,103.25,0.26150121065375304,8,0.053268765133171914,0.8509702146675147,0.03631961259079903,0.4116222760290557,-0.3753026634382567
2022-08-16,2022,Validation,-1,634,639,644,5,645,100.75,0.3548387096774194,2,0.02977667493796526,1.223104385357276,0.9032258064516129,0.10669975186104218,0.7965260545905707
2022-08-17,2022,Validation,-1,639,639,644,5,645,100.25,0.30174563591022446,1,0.04738154613466334,1.2589406500398905,0.14463840399002495,0.5411471321695761,-0.3965087281795512
2022-08-18,2022,Validation,1,644,654,664,10,665,79.75,0.3949843260188088,4,0.018808777429467086,1.0478272752118065,0.1786833855799373,0.9341692789968652,-0.755485893416928
2022-08-19,2022,Validation,-1,654,674,709,35,710,144.25,0.24263431542461006,11,0.045060658578856154,0.8411419107516366,0.12824956672443674,0.22357019064124783,-0.09532062391681109
2022-08-22,2022,Validation,-1,659,664,664,0,665,127.5,0.11960784313725491,1,0.0196078431372549,0.7280529344974747,0.27058823529411763,0.17058823529411765,0.09999999999999998
2022-08-24,2022,Validation,1,674,739,764,25,765,97.75,0.6342710997442456,18,0.005115089514066497,0.7442268855913601,0.391304347826087,0.1432225063938619,0.2480818414322251
2022-08-25,2022,Validation,1,639,644,654,10,655,139.5,0.11827956989247312,3,0.11827956989247312,0.49105682336220535,0.6039426523297491,0.023297491039426525,0.5806451612903225
2022-08-29,2022,Validation,-1,654,659,664,5,665,131.5,0.15779467680608364,2,0.10646387832699619,0.8287130281291725,0.42775665399239543,0.33269961977186313,0.0950570342205323
2022-08-31,2022,Validation,-1,639,644,644,0,645,138.0,0.16485507246376813,1,0.1793478260869565,0.7061570133921939,0.16666666666666666,0.7101449275362319,-0.5434782608695653
2022-09-01,2022,Validation,-1,644,779,804,25,805,128.25,0.6081871345029239,32,0.07017543859649122,0.8702846610690149,0.4600389863547758,0.25925925925925924,0.20077972709551656
2022-09-02,2022,Validation,1,634,644,654,10,655,142.5,0.3263157894736842,4,0.156140350877193,1.0911237766525126,0.1736842105263158,0.29473684210526313,-0.12105263157894733
2022-09-05,2022,Validation,1,634,639,649,10,650,43.75,0.2914285714285714,3,0.11428571428571428,1.3894648360885402,0.2914285714285714,0.45714285714285713,-0.1657142857142857
2022-09-07,2022,Validation,1,674,674,689,15,690,98.75,0.25063291139240507,3,0.010126582278481013,0.899947783049924,0.2683544303797468,0.3493670886075949,-0.08101265822784809
2022-09-08,2022,Validation,1,639,684,724,40,725,171.0,0.5423976608187134,17,0.3026315789473684,0.8806296337280071,0.5687134502923976,0.07309941520467836,0.4956140350877193
2022-09-09,2022,Validation,1,639,644,669,25,670,129.75,0.1907514450867052,6,0.03468208092485549,0.5821092909664791,0.14836223506743737,0.3044315992292871,-0.15606936416184972
2022-09-14,2022,Validation,1,654,654,664,10,665,115.25,0.11279826464208242,2,0.10845986984815618,1.0539404811638364,0.14533622559652928,0.4490238611713666,-0.30368763557483736
2022-09-15,2022,Validation,-1,634,634,639,5,640,127.25,0.1100196463654224,1,0.11591355599214145,1.2230869513688618,0.07465618860510806,1.0412573673870333,-0.9666011787819253
2022-09-16,2022,Validation,1,634,639,644,5,645,104.0,0.2932692307692308,2,0.23798076923076922,0.8204798304699916,0.6514423076923077,0.07692307692307693,0.5745192307692308
2022-09-19,2022,Validation,1,639,679,684,5,685,120.0,0.35625,9,0.0875,1.110083718605523,0.6375,0.05625,0.5812499999999999
2022-09-20,2022,Validation,1,654,729,754,25,755,61.0,1.2336065573770492,20,0.05737704918032787,0.8508791035472072,1.4549180327868851,0.19262295081967212,1.262295081967213
2022-09-21,2022,Validation,1,754,759,759,0,760,61.0,0.18032786885245902,1,0.04918032786885246,0.4343440791573572,0.5081967213114754,0.19672131147540983,0.3114754098360656
2022-09-22,2022,Validation,-1,654,684,709,25,710,116.0,0.4849137931034483,11,0.15732758620689655,0.69185398641503,0.17025862068965517,0.38146551724137934,-0.21120689655172417
2022-09-23,2022,Validation,-1,729,754,774,20,775,132.75,0.3088512241054614,9,0.16760828625235405,0.5701888507789578,0.08286252354048965,0.4030131826741996,-0.32015065913371
