candidate,family,session_date,year,period,signal_ts,entry_ts,exit_ts,side,entry,exit,natural_stop_dollars,stop_dollars,target_dollars,exit_kind,net_dollars,zscore
A1_inside_1R,A,2011-03-31,2011,Train,2011-03-31 11:22:00-04:00,2011-03-31 11:22:00-04:00,2011-03-31 14:15:00-04:00,short,2332.25,2338.5,9.5,9.5,9.5,stop,-14.5,
A2_inside_1p5R,A,2011-03-31,2011,Train,2011-03-31 11:22:00-04:00,2011-03-31 11:22:00-04:00,2011-03-31 14:15:00-04:00,short,2332.25,2338.5,9.5,9.5,14.25,stop,-14.5,
A3_inside_volume_1R,A,2011-03-31,2011,Train,2011-03-31 11:22:00-04:00,2011-03-31 11:22:00-04:00,2011-03-31 14:15:00-04:00,short,2332.25,2338.5,9.5,9.5,9.5,stop,-14.5,
A1_inside_1R,A,2011-04-04,2011,Train,2011-04-04 10:58:00-04:00,2011-04-04 10:58:00-04:00,2011-04-04 12:05:00-04:00,short,2330.5,2337.0,11.0,11.0,11.0,stop,-15.0,
A2_inside_1p5R,A,2011-04-04,2011,Train,2011-04-04 10:58:00-04:00,2011-04-04 10:58:00-04:00,2011-04-04 12:05:00-04:00,short,2330.5,2337.0,11.0,11.0,16.5,stop,-15.0,
A1_inside_1R,A,2011-04-11,2011,Train,2011-04-11 11:15:00-04:00,2011-04-11 11:15:00-04:00,2011-04-11 11:29:00-04:00,long,2320.0,2316.5,6.0,6.0,6.0,stop,-9.0,
A2_inside_1p5R,A,2011-04-11,2011,Train,2011-04-11 11:15:00-04:00,2011-04-11 11:15:00-04:00,2011-04-11 11:29:00-04:00,long,2320.0,2316.5,6.0,6.0,9.0,stop,-9.0,
A1_inside_1R,A,2011-04-14,2011,Train,2011-04-14 10:57:00-04:00,2011-04-14 10:57:00-04:00,2011-04-14 11:27:00-04:00,short,2300.0,2294.5,11.0,11.0,11.0,target,9.0,
A2_inside_1p5R,A,2011-04-14,2011,Train,2011-04-14 10:57:00-04:00,2011-04-14 10:57:00-04:00,2011-04-14 14:56:00-04:00,short,2300.0,2305.75,11.0,11.0,16.5,stop,-13.5,
A1_inside_1R,A,2011-04-15,2011,Train,2011-04-15 11:22:00-04:00,2011-04-15 11:22:00-04:00,2011-04-15 12:36:00-04:00,long,2305.75,2310.5,9.5,9.5,9.5,target,7.5,
A2_inside_1p5R,A,2011-04-15,2011,Train,2011-04-15 11:22:00-04:00,2011-04-15 11:22:00-04:00,2011-04-15 12:54:00-04:00,long,2305.75,2312.875,9.5,9.5,14.25,target,12.25,
A3_inside_volume_1R,A,2011-04-15,2011,Train,2011-04-15 11:22:00-04:00,2011-04-15 11:22:00-04:00,2011-04-15 12:36:00-04:00,long,2305.75,2310.5,9.5,9.5,9.5,target,7.5,
A1_inside_1R,A,2011-04-18,2011,Train,2011-04-18 11:20:00-04:00,2011-04-18 11:20:00-04:00,2011-04-18 11:52:00-04:00,long,2258.25,2264.25,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2011-04-18,2011,Train,2011-04-18 11:20:00-04:00,2011-04-18 11:20:00-04:00,2011-04-18 13:46:00-04:00,long,2258.25,2267.25,12.0,12.0,18.0,target,16.0,
A1_inside_1R,A,2011-04-19,2011,Train,2011-04-19 10:38:00-04:00,2011-04-19 10:38:00-04:00,2011-04-19 13:41:00-04:00,short,2288.25,2294.75,12.5,12.5,12.5,stop,-15.0,
A2_inside_1p5R,A,2011-04-19,2011,Train,2011-04-19 10:38:00-04:00,2011-04-19 10:38:00-04:00,2011-04-19 13:41:00-04:00,short,2288.25,2294.75,12.5,12.5,18.75,stop,-15.0,
A1_inside_1R,A,2011-04-20,2011,Train,2011-04-20 11:18:00-04:00,2011-04-20 11:18:00-04:00,2011-04-20 15:20:00-04:00,short,2352.5,2348.0,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2011-04-20,2011,Train,2011-04-20 11:18:00-04:00,2011-04-20 11:18:00-04:00,2011-04-20 15:55:00-04:00,short,2352.5,2353.75,9.0,9.0,13.5,session_time,-4.5,
A3_inside_volume_1R,A,2011-04-20,2011,Train,2011-04-20 11:18:00-04:00,2011-04-20 11:18:00-04:00,2011-04-20 15:20:00-04:00,short,2352.5,2348.0,9.0,9.0,9.0,target,7.0,
A1_inside_1R,A,2011-04-25,2011,Train,2011-04-25 10:20:00-04:00,2011-04-25 10:20:00-04:00,2011-04-25 14:20:00-04:00,short,2374.25,2381.0,13.0,13.0,13.0,stop,-15.5,
A2_inside_1p5R,A,2011-04-25,2011,Train,2011-04-25 10:20:00-04:00,2011-04-25 10:20:00-04:00,2011-04-25 14:20:00-04:00,short,2374.25,2381.0,13.0,13.0,19.5,stop,-15.5,
A1_inside_1R,A,2011-05-02,2011,Train,2011-05-02 11:22:00-04:00,2011-05-02 11:22:00-04:00,2011-05-02 11:30:00-04:00,short,2408.0,2405.0,6.0,6.0,6.0,target,4.0,
A2_inside_1p5R,A,2011-05-02,2011,Train,2011-05-02 11:22:00-04:00,2011-05-02 11:22:00-04:00,2011-05-02 11:42:00-04:00,short,2408.0,2403.5,6.0,6.0,9.0,target,7.0,
A3_inside_volume_1R,A,2011-05-02,2011,Train,2011-05-02 11:22:00-04:00,2011-05-02 11:22:00-04:00,2011-05-02 11:30:00-04:00,short,2408.0,2405.0,6.0,6.0,6.0,target,4.0,
A1_inside_1R,A,2011-05-05,2011,Train,2011-05-05 12:32:00-04:00,2011-05-05 12:32:00-04:00,2011-05-05 12:55:00-04:00,short,2393.5,2387.5,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2011-05-05,2011,Train,2011-05-05 12:32:00-04:00,2011-05-05 12:32:00-04:00,2011-05-05 14:54:00-04:00,short,2393.5,2384.5,12.0,12.0,18.0,target,16.0,
A1_inside_1R,A,2011-05-06,2011,Train,2011-05-06 10:21:00-04:00,2011-05-06 10:21:00-04:00,2011-05-06 11:05:00-04:00,long,2395.75,2401.5,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2011-05-06,2011,Train,2011-05-06 10:21:00-04:00,2011-05-06 10:21:00-04:00,2011-05-06 11:18:00-04:00,long,2395.75,2404.375,11.5,11.5,17.25,target,15.25,
A3_inside_volume_1R,A,2011-05-06,2011,Train,2011-05-06 10:21:00-04:00,2011-05-06 10:21:00-04:00,2011-05-06 11:05:00-04:00,long,2395.75,2401.5,11.5,11.5,11.5,target,9.5,
A1_inside_1R,A,2011-05-09,2011,Train,2011-05-09 10:10:00-04:00,2011-05-09 10:10:00-04:00,2011-05-09 10:22:00-04:00,long,2384.0,2375.5,13.0,13.0,13.0,stop,-19.0,
A2_inside_1p5R,A,2011-05-09,2011,Train,2011-05-09 10:10:00-04:00,2011-05-09 10:10:00-04:00,2011-05-09 10:22:00-04:00,long,2384.0,2375.5,13.0,13.0,19.5,stop,-19.0,
A1_inside_1R,A,2011-05-16,2011,Train,2011-05-16 11:02:00-04:00,2011-05-16 11:02:00-04:00,2011-05-16 11:27:00-04:00,long,2369.25,2364.25,9.0,9.0,9.0,stop,-12.0,
A2_inside_1p5R,A,2011-05-16,2011,Train,2011-05-16 11:02:00-04:00,2011-05-16 11:02:00-04:00,2011-05-16 11:27:00-04:00,long,2369.25,2364.25,9.0,9.0,13.5,stop,-12.0,
A1_inside_1R,A,2011-05-24,2011,Train,2011-05-24 10:05:00-04:00,2011-05-24 10:05:00-04:00,2011-05-24 12:02:00-04:00,short,2311.75,2305.25,13.0,13.0,13.0,target,11.0,
A2_inside_1p5R,A,2011-05-24,2011,Train,2011-05-24 10:05:00-04:00,2011-05-24 10:05:00-04:00,2011-05-24 13:35:00-04:00,short,2311.75,2302.0,13.0,13.0,19.5,target,17.5,
A1_inside_1R,A,2011-05-25,2011,Train,2011-05-25 10:28:00-04:00,2011-05-25 10:28:00-04:00,2011-05-25 11:45:00-04:00,long,2308.5,2314.75,12.5,12.5,12.5,target,10.5,
A2_inside_1p5R,A,2011-05-25,2011,Train,2011-05-25 10:28:00-04:00,2011-05-25 10:28:00-04:00,2011-05-25 15:06:00-04:00,long,2308.5,2317.875,12.5,12.5,18.75,target,16.75,
A1_inside_1R,A,2011-05-30,2011,Train,2011-05-30 10:06:00-04:00,2011-05-30 10:06:00-04:00,2011-05-30 11:12:00-04:00,short,2334.5,2332.25,4.5,4.5,4.5,target,2.5,
A2_inside_1p5R,A,2011-05-30,2011,Train,2011-05-30 10:06:00-04:00,2011-05-30 10:06:00-04:00,2011-05-30 11:29:00-04:00,short,2334.5,2333.0,4.5,4.5,6.75,session_time,1.0,
A1_inside_1R,A,2011-05-31,2011,Train,2011-05-31 10:00:00-04:00,2011-05-31 10:00:00-04:00,2011-05-31 10:20:00-04:00,short,2355.5,2349.75,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2011-05-31,2011,Train,2011-05-31 10:00:00-04:00,2011-05-31 10:00:00-04:00,2011-05-31 12:02:00-04:00,short,2355.5,2346.875,11.5,11.5,17.25,target,15.25,
A3_inside_volume_1R,A,2011-05-31,2011,Train,2011-05-31 10:00:00-04:00,2011-05-31 10:00:00-04:00,2011-05-31 10:20:00-04:00,short,2355.5,2349.75,11.5,11.5,11.5,target,9.5,
A1_inside_1R,A,2011-06-02,2011,Train,2011-06-02 11:07:00-04:00,2011-06-02 11:07:00-04:00,2011-06-02 11:29:00-04:00,short,2327.25,2320.75,13.0,13.0,13.0,target,11.0,
A2_inside_1p5R,A,2011-06-02,2011,Train,2011-06-02 11:07:00-04:00,2011-06-02 11:07:00-04:00,2011-06-02 11:40:00-04:00,short,2327.25,2317.5,13.0,13.0,19.5,target,17.5,
A3_inside_volume_1R,A,2011-06-02,2011,Train,2011-06-02 11:07:00-04:00,2011-06-02 11:07:00-04:00,2011-06-02 11:29:00-04:00,short,2327.25,2320.75,13.0,13.0,13.0,target,11.0,
A1_inside_1R,A,2011-06-06,2011,Train,2011-06-06 10:06:00-04:00,2011-06-06 10:06:00-04:00,2011-06-06 11:11:00-04:00,short,2290.5,2296.75,9.0,9.0,9.0,stop,-14.5,
A2_inside_1p5R,A,2011-06-06,2011,Train,2011-06-06 10:06:00-04:00,2011-06-06 10:06:00-04:00,2011-06-06 11:11:00-04:00,short,2290.5,2296.75,9.0,9.0,13.5,stop,-14.5,
A1_inside_1R,A,2011-06-08,2011,Train,2011-06-08 11:45:00-04:00,2011-06-08 11:45:00-04:00,2011-06-08 13:34:00-04:00,long,2260.75,2256.25,8.5,8.5,8.5,stop,-11.0,
A2_inside_1p5R,A,2011-06-08,2011,Train,2011-06-08 11:45:00-04:00,2011-06-08 11:45:00-04:00,2011-06-08 13:34:00-04:00,long,2260.75,2256.25,8.5,8.5,12.75,stop,-11.0,
A1_inside_1R,A,2011-06-09,2011,Train,2011-06-09 10:31:00-04:00,2011-06-09 10:31:00-04:00,2011-06-09 14:17:00-04:00,long,2258.5,2264.0,11.0,11.0,11.0,target,9.0,
A2_inside_1p5R,A,2011-06-09,2011,Train,2011-06-09 10:31:00-04:00,2011-06-09 10:31:00-04:00,2011-06-09 15:13:00-04:00,long,2258.5,2266.75,11.0,11.0,16.5,target,14.5,
A3_inside_volume_1R,A,2011-06-09,2011,Train,2011-06-09 10:31:00-04:00,2011-06-09 10:31:00-04:00,2011-06-09 14:17:00-04:00,long,2258.5,2264.0,11.0,11.0,11.0,target,9.0,
A1_inside_1R,A,2011-06-10,2011,Train,2011-06-10 11:54:00-04:00,2011-06-10 11:54:00-04:00,2011-06-10 13:16:00-04:00,long,2229.5,2224.25,10.0,10.0,10.0,stop,-12.5,
A2_inside_1p5R,A,2011-06-10,2011,Train,2011-06-10 11:54:00-04:00,2011-06-10 11:54:00-04:00,2011-06-10 13:16:00-04:00,long,2229.5,2224.25,10.0,10.0,15.0,stop,-12.5,
A1_inside_1R,A,2011-06-13,2011,Train,2011-06-13 10:22:00-04:00,2011-06-13 10:22:00-04:00,2011-06-13 10:54:00-04:00,long,2229.25,2223.5,10.5,10.5,10.5,stop,-13.5,
A2_inside_1p5R,A,2011-06-13,2011,Train,2011-06-13 10:22:00-04:00,2011-06-13 10:22:00-04:00,2011-06-13 10:54:00-04:00,long,2229.25,2223.5,10.5,10.5,15.75,stop,-13.5,
A1_inside_1R,A,2011-06-20,2011,Train,2011-06-20 11:30:00-04:00,2011-06-20 11:30:00-04:00,2011-06-20 11:50:00-04:00,long,2195.75,2200.5,9.5,9.5,9.5,target,7.5,
A2_inside_1p5R,A,2011-06-20,2011,Train,2011-06-20 11:30:00-04:00,2011-06-20 11:30:00-04:00,2011-06-20 11:59:00-04:00,long,2195.75,2202.875,9.5,9.5,14.25,target,12.25,
A3_inside_volume_1R,A,2011-06-20,2011,Train,2011-06-20 11:30:00-04:00,2011-06-20 11:30:00-04:00,2011-06-20 11:50:00-04:00,long,2195.75,2200.5,9.5,9.5,9.5,target,7.5,
A1_inside_1R,A,2011-06-27,2011,Train,2011-06-27 11:37:00-04:00,2011-06-27 11:37:00-04:00,2011-06-27 11:53:00-04:00,long,2239.75,2244.25,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2011-06-27,2011,Train,2011-06-27 11:37:00-04:00,2011-06-27 11:37:00-04:00,2011-06-27 12:00:00-04:00,long,2239.75,2246.5,9.0,9.0,13.5,target,11.5,
A1_inside_1R,A,2011-07-04,2011,Train,2011-07-04 10:09:00-04:00,2011-07-04 10:09:00-04:00,2011-07-04 11:16:00-04:00,long,2363.5,2367.75,8.5,8.5,8.5,target,6.5,
A2_inside_1p5R,A,2011-07-04,2011,Train,2011-07-04 10:09:00-04:00,2011-07-04 10:09:00-04:00,2011-07-04 11:29:00-04:00,long,2363.5,2365.25,8.5,8.5,12.75,session_time,1.5,
A3_inside_volume_1R,A,2011-07-04,2011,Train,2011-07-04 10:09:00-04:00,2011-07-04 10:09:00-04:00,2011-07-04 11:16:00-04:00,long,2363.5,2367.75,8.5,8.5,8.5,target,6.5,
A1_inside_1R,A,2011-07-05,2011,Train,2011-07-05 10:01:00-04:00,2011-07-05 10:01:00-04:00,2011-07-05 10:18:00-04:00,long,2360.75,2356.75,7.5,7.5,7.5,stop,-10.0,
A2_inside_1p5R,A,2011-07-05,2011,Train,2011-07-05 10:01:00-04:00,2011-07-05 10:01:00-04:00,2011-07-05 10:18:00-04:00,long,2360.75,2356.75,7.5,7.5,11.25,stop,-10.0,
A3_inside_volume_1R,A,2011-07-05,2011,Train,2011-07-05 10:01:00-04:00,2011-07-05 10:01:00-04:00,2011-07-05 10:18:00-04:00,long,2360.75,2356.75,7.5,7.5,7.5,stop,-10.0,
A1_inside_1R,A,2011-07-11,2011,Train,2011-07-11 12:05:00-04:00,2011-07-11 12:05:00-04:00,2011-07-11 13:14:00-04:00,short,2362.75,2357.0,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2011-07-11,2011,Train,2011-07-11 12:05:00-04:00,2011-07-11 12:05:00-04:00,2011-07-11 14:30:00-04:00,short,2362.75,2354.125,11.5,11.5,17.25,target,15.25,
A1_inside_1R,A,2011-07-18,2011,Train,2011-07-18 11:25:00-04:00,2011-07-18 11:25:00-04:00,2011-07-18 11:41:00-04:00,long,2330.75,2324.0,10.5,10.5,10.5,stop,-15.5,
A2_inside_1p5R,A,2011-07-18,2011,Train,2011-07-18 11:25:00-04:00,2011-07-18 11:25:00-04:00,2011-07-18 11:41:00-04:00,long,2330.75,2324.0,10.5,10.5,15.75,stop,-15.5,
A3_inside_volume_1R,A,2011-07-18,2011,Train,2011-07-18 11:25:00-04:00,2011-07-18 11:25:00-04:00,2011-07-18 11:41:00-04:00,long,2330.75,2324.0,10.5,10.5,10.5,stop,-15.5,
A1_inside_1R,A,2011-07-25,2011,Train,2011-07-25 10:43:00-04:00,2011-07-25 10:43:00-04:00,2011-07-25 10:56:00-04:00,long,2423.25,2416.25,12.5,12.5,12.5,stop,-16.0,
A2_inside_1p5R,A,2011-07-25,2011,Train,2011-07-25 10:43:00-04:00,2011-07-25 10:43:00-04:00,2011-07-25 10:56:00-04:00,long,2423.25,2416.25,12.5,12.5,18.75,stop,-16.0,
A3_inside_volume_1R,A,2011-07-25,2011,Train,2011-07-25 10:43:00-04:00,2011-07-25 10:43:00-04:00,2011-07-25 10:56:00-04:00,long,2423.25,2416.25,12.5,12.5,12.5,stop,-16.0,
A1_inside_1R,A,2011-08-01,2011,Train,2011-08-01 13:26:00-04:00,2011-08-01 13:26:00-04:00,2011-08-01 14:11:00-04:00,long,2333.0,2326.25,13.0,13.0,13.0,stop,-15.5,
A2_inside_1p5R,A,2011-08-01,2011,Train,2011-08-01 13:26:00-04:00,2011-08-01 13:26:00-04:00,2011-08-01 14:11:00-04:00,long,2333.0,2326.25,13.0,13.0,19.5,stop,-15.5,
A3_inside_volume_1R,A,2011-08-01,2011,Train,2011-08-01 13:26:00-04:00,2011-08-01 13:26:00-04:00,2011-08-01 14:11:00-04:00,long,2333.0,2326.25,13.0,13.0,13.0,stop,-15.5,
A1_inside_1R,A,2011-08-15,2011,Train,2011-08-15 12:40:00-04:00,2011-08-15 12:40:00-04:00,2011-08-15 12:52:00-04:00,long,2190.25,2194.5,8.5,8.5,8.5,target,6.5,
A2_inside_1p5R,A,2011-08-15,2011,Train,2011-08-15 12:40:00-04:00,2011-08-15 12:40:00-04:00,2011-08-15 13:02:00-04:00,long,2190.25,2196.625,8.5,8.5,12.75,target,10.75,
A3_inside_volume_1R,A,2011-08-15,2011,Train,2011-08-15 12:40:00-04:00,2011-08-15 12:40:00-04:00,2011-08-15 12:52:00-04:00,long,2190.25,2194.5,8.5,8.5,8.5,target,6.5,
A1_inside_1R,A,2011-08-29,2011,Train,2011-08-29 11:03:00-04:00,2011-08-29 11:03:00-04:00,2011-08-29 11:38:00-04:00,short,2199.0,2205.75,12.5,12.5,12.5,stop,-15.5,
A2_inside_1p5R,A,2011-08-29,2011,Train,2011-08-29 11:03:00-04:00,2011-08-29 11:03:00-04:00,2011-08-29 11:38:00-04:00,short,2199.0,2205.75,12.5,12.5,18.75,stop,-15.5,
A3_inside_volume_1R,A,2011-08-29,2011,Train,2011-08-29 11:03:00-04:00,2011-08-29 11:03:00-04:00,2011-08-29 11:38:00-04:00,short,2199.0,2205.75,12.5,12.5,12.5,stop,-15.5,
A1_inside_1R,A,2011-09-06,2011,Train,2011-09-06 13:09:00-04:00,2011-09-06 13:09:00-04:00,2011-09-06 13:12:00-04:00,long,2136.75,2141.25,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2011-09-06,2011,Train,2011-09-06 13:09:00-04:00,2011-09-06 13:09:00-04:00,2011-09-06 13:23:00-04:00,long,2136.75,2143.5,9.0,9.0,13.5,target,11.5,
A3_inside_volume_1R,A,2011-09-06,2011,Train,2011-09-06 13:09:00-04:00,2011-09-06 13:09:00-04:00,2011-09-06 13:12:00-04:00,long,2136.75,2141.25,9.0,9.0,9.0,target,7.0,
A1_inside_1R,A,2011-09-19,2011,Train,2011-09-19 12:48:00-04:00,2011-09-19 12:48:00-04:00,2011-09-19 13:43:00-04:00,short,2278.5,2285.5,11.0,11.0,11.0,stop,-16.0,
A2_inside_1p5R,A,2011-09-19,2011,Train,2011-09-19 12:48:00-04:00,2011-09-19 12:48:00-04:00,2011-09-19 13:43:00-04:00,short,2278.5,2285.5,11.0,11.0,16.5,stop,-16.0,
A3_inside_volume_1R,A,2011-09-19,2011,Train,2011-09-19 12:48:00-04:00,2011-09-19 12:48:00-04:00,2011-09-19 13:43:00-04:00,short,2278.5,2285.5,11.0,11.0,11.0,stop,-16.0,
A1_inside_1R,A,2011-10-10,2011,Train,2011-10-10 11:22:00-04:00,2011-10-10 11:22:00-04:00,2011-10-10 11:41:00-04:00,short,2260.75,2266.25,10.0,10.0,10.0,stop,-13.0,
A2_inside_1p5R,A,2011-10-10,2011,Train,2011-10-10 11:22:00-04:00,2011-10-10 11:22:00-04:00,2011-10-10 11:41:00-04:00,short,2260.75,2266.25,10.0,10.0,15.0,stop,-13.0,
A1_inside_1R,A,2011-10-17,2011,Train,2011-10-17 11:23:00-04:00,2011-10-17 11:23:00-04:00,2011-10-17 11:54:00-04:00,long,2351.5,2345.0,12.0,12.0,12.0,stop,-15.0,
A2_inside_1p5R,A,2011-10-17,2011,Train,2011-10-17 11:23:00-04:00,2011-10-17 11:23:00-04:00,2011-10-17 11:54:00-04:00,long,2351.5,2345.0,12.0,12.0,18.0,stop,-15.0,
A1_inside_1R,A,2011-10-24,2011,Train,2011-10-24 11:45:00-04:00,2011-10-24 11:45:00-04:00,2011-10-24 12:38:00-04:00,long,2380.0,2375.0,8.5,8.5,8.5,stop,-12.0,
A2_inside_1p5R,A,2011-10-24,2011,Train,2011-10-24 11:45:00-04:00,2011-10-24 11:45:00-04:00,2011-10-24 12:38:00-04:00,long,2380.0,2375.0,8.5,8.5,12.75,stop,-12.0,
A1_inside_1R,A,2011-10-31,2011,Train,2011-10-31 13:01:00-04:00,2011-10-31 13:01:00-04:00,2011-10-31 13:39:00-04:00,long,2372.75,2378.75,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2011-10-31,2011,Train,2011-10-31 13:01:00-04:00,2011-10-31 13:01:00-04:00,2011-10-31 13:50:00-04:00,long,2372.75,2381.75,12.0,12.0,18.0,target,16.0,
A1_inside_1R,A,2011-11-07,2011,Train,2011-11-07 13:06:00-05:00,2011-11-07 13:06:00-05:00,2011-11-07 13:55:00-05:00,long,2333.0,2339.5,13.0,13.0,13.0,target,11.0,
A2_inside_1p5R,A,2011-11-07,2011,Train,2011-11-07 13:06:00-05:00,2011-11-07 13:06:00-05:00,2011-11-07 13:55:00-05:00,long,2333.0,2342.75,13.0,13.0,19.5,target,17.5,
A1_inside_1R,A,2011-11-14,2011,Train,2011-11-14 13:28:00-05:00,2011-11-14 13:28:00-05:00,2011-11-14 14:49:00-05:00,long,2340.25,2334.0,10.5,10.5,10.5,stop,-14.5,
A2_inside_1p5R,A,2011-11-14,2011,Train,2011-11-14 13:28:00-05:00,2011-11-14 13:28:00-05:00,2011-11-14 14:49:00-05:00,long,2340.25,2334.0,10.5,10.5,15.75,stop,-14.5,
A1_inside_1R,A,2011-11-21,2011,Train,2011-11-21 12:28:00-05:00,2011-11-21 12:28:00-05:00,2011-11-21 12:47:00-05:00,short,2192.5,2198.5,11.5,11.5,11.5,stop,-14.0,
A2_inside_1p5R,A,2011-11-21,2011,Train,2011-11-21 12:28:00-05:00,2011-11-21 12:28:00-05:00,2011-11-21 12:47:00-05:00,short,2192.5,2198.5,11.5,11.5,17.25,stop,-14.0,
A1_inside_1R,A,2011-11-28,2011,Train,2011-11-28 10:36:00-05:00,2011-11-28 10:36:00-05:00,2011-11-28 12:32:00-05:00,long,2227.0,2219.5,13.0,13.0,13.0,stop,-17.0,
A2_inside_1p5R,A,2011-11-28,2011,Train,2011-11-28 10:36:00-05:00,2011-11-28 10:36:00-05:00,2011-11-28 12:32:00-05:00,long,2227.0,2219.5,13.0,13.0,19.5,stop,-17.0,
A3_inside_volume_1R,A,2011-11-28,2011,Train,2011-11-28 10:36:00-05:00,2011-11-28 10:36:00-05:00,2011-11-28 12:32:00-05:00,long,2227.0,2219.5,13.0,13.0,13.0,stop,-17.0,
A1_inside_1R,A,2011-12-05,2011,Train,2011-12-05 10:59:00-05:00,2011-12-05 10:59:00-05:00,2011-12-05 13:43:00-05:00,short,2338.75,2334.0,9.5,9.5,9.5,target,7.5,
A2_inside_1p5R,A,2011-12-05,2011,Train,2011-12-05 10:59:00-05:00,2011-12-05 10:59:00-05:00,2011-12-05 13:43:00-05:00,short,2338.75,2331.625,9.5,9.5,14.25,target,12.25,
A1_inside_1R,A,2011-12-12,2011,Train,2011-12-12 12:34:00-05:00,2011-12-12 12:34:00-05:00,2011-12-12 15:27:00-05:00,long,2277.75,2283.0,10.5,10.5,10.5,target,8.5,
A2_inside_1p5R,A,2011-12-12,2011,Train,2011-12-12 12:34:00-05:00,2011-12-12 12:34:00-05:00,2011-12-12 15:35:00-05:00,long,2277.75,2285.625,10.5,10.5,15.75,target,13.75,
A1_inside_1R,A,2011-12-19,2011,Train,2011-12-19 10:34:00-05:00,2011-12-19 10:34:00-05:00,2011-12-19 10:46:00-05:00,long,2243.75,2237.0,12.5,12.5,12.5,stop,-15.5,
A2_inside_1p5R,A,2011-12-19,2011,Train,2011-12-19 10:34:00-05:00,2011-12-19 10:34:00-05:00,2011-12-19 10:46:00-05:00,long,2243.75,2237.0,12.5,12.5,18.75,stop,-15.5,
A3_inside_volume_1R,A,2011-12-19,2011,Train,2011-12-19 10:34:00-05:00,2011-12-19 10:34:00-05:00,2011-12-19 10:46:00-05:00,long,2243.75,2237.0,12.5,12.5,12.5,stop,-15.5,
A1_inside_1R,A,2011-12-27,2011,Train,2011-12-27 10:45:00-05:00,2011-12-27 10:45:00-05:00,2011-12-27 10:52:00-05:00,short,2288.25,2285.0,6.5,6.5,6.5,target,4.5,
A2_inside_1p5R,A,2011-12-27,2011,Train,2011-12-27 10:45:00-05:00,2011-12-27 10:45:00-05:00,2011-12-27 10:54:00-05:00,short,2288.25,2283.375,6.5,6.5,9.75,target,7.75,
A3_inside_volume_1R,A,2011-12-27,2011,Train,2011-12-27 10:45:00-05:00,2011-12-27 10:45:00-05:00,2011-12-27 10:52:00-05:00,short,2288.25,2285.0,6.5,6.5,6.5,target,4.5,
A1_inside_1R,A,2012-01-03,2012,Train,2012-01-03 10:50:00-05:00,2012-01-03 10:50:00-05:00,2012-01-03 11:49:00-05:00,short,2324.0,2320.0,8.0,8.0,8.0,target,6.0,
A2_inside_1p5R,A,2012-01-03,2012,Train,2012-01-03 10:50:00-05:00,2012-01-03 10:50:00-05:00,2012-01-03 12:31:00-05:00,short,2324.0,2318.0,8.0,8.0,12.0,target,10.0,
A3_inside_volume_1R,A,2012-01-03,2012,Train,2012-01-03 10:50:00-05:00,2012-01-03 10:50:00-05:00,2012-01-03 11:49:00-05:00,short,2324.0,2320.0,8.0,8.0,8.0,target,6.0,
A1_inside_1R,A,2012-01-09,2012,Train,2012-01-09 10:44:00-05:00,2012-01-09 10:44:00-05:00,2012-01-09 10:58:00-05:00,short,2350.0,2344.0,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2012-01-09,2012,Train,2012-01-09 10:44:00-05:00,2012-01-09 10:44:00-05:00,2012-01-09 11:07:00-05:00,short,2350.0,2341.0,12.0,12.0,18.0,target,16.0,
A3_inside_volume_1R,A,2012-01-09,2012,Train,2012-01-09 10:44:00-05:00,2012-01-09 10:44:00-05:00,2012-01-09 10:58:00-05:00,short,2350.0,2344.0,12.0,12.0,12.0,target,10.0,
A1_inside_1R,A,2012-01-16,2012,Train,2012-01-16 10:32:00-05:00,2012-01-16 10:32:00-05:00,2012-01-16 11:04:00-05:00,short,2374.0,2380.0,9.5,9.5,9.5,stop,-14.0,
A2_inside_1p5R,A,2012-01-16,2012,Train,2012-01-16 10:32:00-05:00,2012-01-16 10:32:00-05:00,2012-01-16 11:04:00-05:00,short,2374.0,2380.0,9.5,9.5,14.25,stop,-14.0,
A3_inside_volume_1R,A,2012-01-16,2012,Train,2012-01-16 10:32:00-05:00,2012-01-16 10:32:00-05:00,2012-01-16 11:04:00-05:00,short,2374.0,2380.0,9.5,9.5,9.5,stop,-14.0,
A1_inside_1R,A,2012-01-17,2012,Train,2012-01-17 10:25:00-05:00,2012-01-17 10:25:00-05:00,2012-01-17 14:45:00-05:00,long,2396.25,2390.25,10.0,10.0,10.0,stop,-14.0,
A2_inside_1p5R,A,2012-01-17,2012,Train,2012-01-17 10:25:00-05:00,2012-01-17 10:25:00-05:00,2012-01-17 14:45:00-05:00,long,2396.25,2390.25,10.0,10.0,15.0,stop,-14.0,
